Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
4,0.0,1.0,73.2,600.0,14.546,1804,1855
1,0.0,1.0,97.6,800.0,11.318,1465,1533
5,0.0,1.0,97.6,800.0,10.785,1465,1533
2,0.0,1.0,94.7,776.0,10.979,1413,1479
8,0.0,1.0,73.2,600.0,14.836,1795,1846
6,0.0,1.0,93.3,764.0,11.559,1468,1533
3,0.0,1.0,84.7,694.0,15.419,1810,1869
9,0.0,1.0,97.6,800.0,10.711,1474,1542
7,0.0,1.0,84.7,694.0,14.755,1811,1870
10,0.0,1.0,86.1,706.0,14.53,1792,1852
3,1.0,2.0,76.1,623.0,14.701,0,53
4,1.0,2.0,84.7,694.0,14.094,0,59
7,1.0,2.0,73.2,600.0,14.889,0,51
1,1.0,2.0,84.7,694.0,15.327,0,59
9,1.0,2.0,74.6,612.0,23.971,0,52
8,1.0,2.0,84.7,694.0,15.034,0,59
10,1.0,2.0,74.6,612.0,14.504,0,52
5,1.0,2.0,84.7,694.0,14.79,0,59
2,1.0,2.0,84.7,694.0,14.213,0,59
6,1.0,2.0,84.7,694.0,15.736,0,59
3,2.0,3.0,73.2,600.0,14.373,0,51
4,2.0,3.0,84.7,694.0,11.171,463,522
1,2.0,3.0,64.6,529.0,18.062,0,45
9,2.0,3.0,63.2,517.0,28.266,0,44
7,2.0,3.0,84.7,694.0,13.427,706,765
10,2.0,3.0,84.7,694.0,14.019,0,59
8,2.0,3.0,84.7,694.0,16.079,1411,1470
2,2.0,3.0,63.2,517.0,17.589,0,44
5,2.0,3.0,63.2,517.0,18.473,0,44
6,2.0,3.0,64.6,529.0,17.457,0,45
1,3.0,4.0,63.2,517.0,15.773,0,44
5,3.0,4.0,64.6,529.0,15.1,0,45
2,3.0,4.0,63.2,517.0,15.411,0,44
3,3.0,4.0,96.2,788.0,19.631,5840,5907
4,3.0,4.0,84.7,694.0,16.448,3993,4052
7,3.0,4.0,84.7,694.0,17.03,3499,3558
6,3.0,4.0,63.2,517.0,15.055,0,44
9,3.0,4.0,73.2,600.0,15.188,0,51
8,3.0,4.0,84.7,694.0,24.232,3469,3528
10,3.0,4.0,77.5,635.0,20.699,2530,2584
1,4.0,5.0,73.2,600.0,14.012,0,51
2,4.0,5.0,76.1,623.0,14.462,0,53
5,4.0,5.0,73.2,600.0,14.061,0,51
6,4.0,5.0,76.1,623.0,15.19,0,53
9,4.0,5.0,80.4,659.0,18.989,0,56
3,4.0,5.0,76.1,623.0,23.003,2254,2307
4,4.0,5.0,84.7,694.0,16.839,3478,3537
7,4.0,5.0,84.7,694.0,19.303,5732,5791
8,4.0,5.0,84.7,694.0,19.756,3984,4043
10,4.0,5.0,93.3,764.0,24.045,7624,7689
1,5.0,6.0,97.6,800.0,12.212,0,68
2,5.0,6.0,94.7,776.0,12.372,0,66
5,5.0,6.0,96.2,788.0,12.66,0,67
3,5.0,6.0,73.2,600.0,18.052,3324,3375
4,5.0,6.0,74.6,612.0,17.309,5408,5460
6,5.0,6.0,94.7,776.0,12.257,0,66
7,5.0,6.0,73.2,600.0,19.442,3173,3224
9,5.0,6.0,89.0,729.0,13.77,0,62
8,5.0,6.0,77.5,635.0,17.02,3231,3285
10,5.0,6.0,73.2,600.0,22.799,3172,3223
2,6.0,7.0,77.5,635.0,11.962,0,54
3,6.0,7.0,86.1,706.0,21.111,5131,5191
1,6.0,7.0,81.8,670.0,13.242,0,57
4,6.0,7.0,73.2,600.0,24.542,3645,3696
7,6.0,7.0,76.1,623.0,19.409,3515,3568
5,6.0,7.0,81.8,670.0,13.592,0,57
8,6.0,7.0,73.2,600.0,17.767,3708,3759
10,6.0,7.0,74.6,612.0,23.16,3515,3567
6,6.0,7.0,86.1,706.0,14.259,0,60
9,6.0,7.0,86.1,706.0,14.951,0,60
5,7.0,8.0,76.1,623.0,14.652,0,53
1,7.0,8.0,76.1,623.0,14.41,0,53
4,7.0,8.0,84.7,694.0,44.822,6533,6592
2,7.0,8.0,81.8,670.0,14.906,0,57
6,7.0,8.0,74.6,612.0,15.398,0,52
7,7.0,8.0,79.0,647.0,20.209,3589,3644
10,7.0,8.0,84.7,694.0,17.474,3668,3727
8,7.0,8.0,76.1,623.0,20.995,3403,3456
3,7.0,8.0,84.7,694.0,14.301,3633,3692
9,7.0,8.0,73.2,600.0,15.278,0,51
2,8.0,9.0,76.1,623.0,12.498,293,346
3,8.0,9.0,84.7,694.0,25.91,8563,8622
6,8.0,9.0,73.2,600.0,21.169,0,51
4,8.0,9.0,86.1,706.0,28.19,3882,3942
7,8.0,9.0,89.0,729.0,19.066,6719,6781
5,8.0,9.0,84.7,694.0,8.633,613,672
1,8.0,9.0,84.7,694.0,12.938,65,124
10,8.0,9.0,84.7,694.0,26.063,6668,6727
8,8.0,9.0,90.4,741.0,32.377,8482,8545
9,8.0,9.0,84.7,694.0,13.786,0,59
2,9.0,10.0,73.2,600.0,23.656,3096,3147
3,9.0,10.0,73.2,600.0,22.866,4086,4137
4,9.0,10.0,74.6,612.0,22.868,4647,4699
1,9.0,10.0,74.6,612.0,20.695,3097,3149
5,9.0,10.0,73.2,600.0,27.265,3128,3179
7,9.0,10.0,73.2,600.0,20.424,4780,4831
8,9.0,10.0,76.1,623.0,31.826,4882,4935
6,9.0,10.0,83.3,682.0,37.691,5163,5221
10,9.0,10.0,73.2,600.0,26.764,4816,4867
9,9.0,10.0,70.3,576.0,21.96,1870,1919
1,10.0,11.0,73.2,600.0,19.01,3787,3838
2,10.0,11.0,84.7,694.0,37.346,5863,5922
5,10.0,11.0,84.7,694.0,19.831,3877,3936
3,10.0,11.0,84.7,694.0,19.631,4191,4250
7,10.0,11.0,83.3,682.0,17.054,3674,3732
4,10.0,11.0,84.7,694.0,19.216,3602,3661
6,10.0,11.0,84.7,694.0,24.659,3450,3509
9,10.0,11.0,90.4,741.0,30.056,7348,7411
8,10.0,11.0,77.5,635.0,23.647,2371,2425
10,10.0,11.0,86.1,706.0,17.527,3647,3707
1,11.0,12.0,86.1,706.0,16.762,4049,4109
4,11.0,12.0,73.2,600.0,18.209,4061,4112
2,11.0,12.0,84.7,694.0,31.338,4499,4558
6,11.0,12.0,74.6,612.0,21.049,2979,3031
8,11.0,12.0,80.4,659.0,48.486,7098,7154
9,11.0,12.0,73.2,600.0,22.697,2975,3026
