Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,0.0,1.0,74.6,612.0,16.787,1883,1935
2,0.0,1.0,73.2,600.0,16.745,1870,1921
5,0.0,1.0,74.6,612.0,16.616,1815,1867
6,0.0,1.0,73.2,600.0,16.753,1887,1938
9,0.0,1.0,77.5,635.0,15.862,1895,1949
3,0.0,1.0,83.3,682.0,13.974,1677,1735
4,0.0,1.0,83.3,682.0,15.116,1675,1733
7,0.0,1.0,84.7,694.0,14.185,1680,1739
8,0.0,1.0,84.7,694.0,14.491,1676,1735
10,0.0,1.0,84.7,694.0,15.497,1682,1741
1,1.0,2.0,94.7,776.0,13.18,0,66
2,1.0,2.0,96.2,788.0,14.14,0,67
5,1.0,2.0,94.7,776.0,13.604,0,66
3,1.0,2.0,74.6,612.0,17.193,0,52
6,1.0,2.0,96.2,788.0,13.984,0,67
4,1.0,2.0,73.2,600.0,17.627,0,51
9,1.0,2.0,93.3,764.0,14.271,0,65
7,1.0,2.0,74.6,612.0,17.223,0,52
8,1.0,2.0,73.2,600.0,16.901,0,51
10,1.0,2.0,76.1,623.0,17.714,0,53
4,2.0,3.0,64.6,529.0,16.012,0,45
1,2.0,3.0,74.6,612.0,17.139,0,52
8,2.0,3.0,63.2,517.0,16.701,0,44
2,2.0,3.0,73.2,600.0,17.484,0,51
5,2.0,3.0,76.1,623.0,16.72,0,53
3,2.0,3.0,73.2,600.0,16.629,0,51
6,2.0,3.0,73.2,600.0,16.915,0,51
9,2.0,3.0,74.6,612.0,17.067,0,52
7,2.0,3.0,73.2,600.0,16.304,0,51
10,2.0,3.0,73.2,600.0,15.975,0,51
1,3.0,4.0,86.1,706.0,13.988,0,60
3,3.0,4.0,76.1,623.0,15.415,0,53
2,3.0,4.0,83.3,682.0,15.013,0,58
4,3.0,4.0,84.7,694.0,14.686,0,59
5,3.0,4.0,84.7,694.0,14.765,0,59
7,3.0,4.0,74.6,612.0,15.221,0,52
6,3.0,4.0,86.1,706.0,14.168,0,60
8,3.0,4.0,84.7,694.0,15.524,0,59
9,3.0,4.0,84.7,694.0,14.013,0,59
10,3.0,4.0,74.6,612.0,15.066,0,52
1,4.0,5.0,74.6,612.0,21.319,0,52
2,4.0,5.0,76.1,623.0,14.582,0,53
5,4.0,5.0,73.2,600.0,14.209,0,51
3,4.0,5.0,73.2,600.0,15.828,0,51
4,4.0,5.0,74.6,612.0,15.383,0,52
6,4.0,5.0,74.6,612.0,14.864,0,52
7,4.0,5.0,73.2,600.0,15.437,0,51
8,4.0,5.0,76.1,623.0,15.348,0,53
9,4.0,5.0,73.2,600.0,13.861,0,51
10,4.0,5.0,73.2,600.0,14.919,0,51
2,5.0,6.0,73.2,600.0,14.059,0,51
6,5.0,6.0,73.2,600.0,15.425,0,51
3,5.0,6.0,84.7,694.0,15.328,0,59
4,5.0,6.0,86.1,706.0,14.308,0,60
1,5.0,6.0,83.3,682.0,16.083,0,58
7,5.0,6.0,86.1,706.0,14.651,0,60
8,5.0,6.0,84.7,694.0,15.4,0,59
5,5.0,6.0,84.7,694.0,15.283,0,59
10,5.0,6.0,84.7,694.0,15.188,0,59
9,5.0,6.0,84.7,694.0,14.85,0,59
1,6.0,7.0,74.6,612.0,15.458,0,52
5,6.0,7.0,76.1,623.0,14.02,0,53
2,6.0,7.0,84.7,694.0,14.442,0,59
3,6.0,7.0,76.1,623.0,16.794,0,53
4,6.0,7.0,73.2,600.0,16.35,0,51
9,6.0,7.0,74.6,612.0,14.458,0,52
7,6.0,7.0,74.6,612.0,16.768,0,52
6,6.0,7.0,84.7,694.0,15.091,0,59
10,6.0,7.0,74.6,612.0,15.863,0,52
8,6.0,7.0,73.2,600.0,16.121,0,51
1,7.0,8.0,64.6,529.0,18.165,0,45
5,7.0,8.0,63.2,517.0,18.338,0,44
2,7.0,8.0,63.2,517.0,17.797,0,44
3,7.0,8.0,73.2,600.0,14.458,0,51
4,7.0,8.0,74.6,612.0,15.025,0,52
6,7.0,8.0,64.6,529.0,17.595,0,45
8,7.0,8.0,76.1,623.0,14.877,0,53
9,7.0,8.0,63.2,517.0,18.33,0,44
7,7.0,8.0,73.2,600.0,15.346,0,51
10,7.0,8.0,73.2,600.0,15.258,0,51
1,8.0,9.0,84.7,694.0,14.36,0,59
2,8.0,9.0,84.7,694.0,14.92,0,59
5,8.0,9.0,84.7,694.0,15.013,0,59
6,8.0,9.0,84.7,694.0,14.575,0,59
9,8.0,9.0,86.1,706.0,13.771,0,60
3,8.0,9.0,84.7,694.0,14.743,0,59
4,8.0,9.0,84.7,694.0,15.071,0,59
7,8.0,9.0,84.7,694.0,15.488,0,59
8,8.0,9.0,84.7,694.0,15.82,0,59
10,8.0,9.0,86.1,706.0,15.667,0,60
1,9.0,10.0,84.7,694.0,14.228,0,59
5,9.0,10.0,83.3,682.0,13.809,0,58
3,9.0,10.0,76.1,623.0,15.855,0,53
9,9.0,10.0,84.7,694.0,14.405,0,59
6,9.0,10.0,84.7,694.0,14.557,0,59
4,9.0,10.0,73.2,600.0,15.566,0,51
7,9.0,10.0,76.1,623.0,15.582,0,53
10,9.0,10.0,74.6,612.0,15.865,0,52
8,9.0,10.0,73.2,600.0,15.147,0,51
3,10.0,11.0,73.2,600.0,14.726,0,51
4,10.0,11.0,76.1,623.0,14.615,0,53
1,10.0,11.0,73.2,600.0,15.71,0,51
5,10.0,11.0,74.6,612.0,15.467,0,52
8,10.0,11.0,74.6,612.0,15.403,0,52
7,10.0,11.0,73.2,600.0,15.154,0,51
2,10.0,11.0,73.2,600.0,15.401,0,51
6,10.0,11.0,76.1,623.0,15.794,0,53
10,10.0,11.0,74.6,612.0,24.532,0,52
9,10.0,11.0,73.2,600.0,15.773,0,51
2,11.0,12.0,84.7,694.0,13.854,0,59
9,11.0,12.0,84.7,694.0,13.382,0,59
1,11.0,12.0,97.6,800.0,13.24,0,68
3,11.0,12.0,74.6,612.0,18.184,0,52
5,11.0,12.0,94.7,776.0,12.978,0,66
4,11.0,12.0,73.2,600.0,17.916,0,51
7,11.0,12.0,76.1,623.0,18.204,0,53
