Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
3,0.0,1.0,86.1,706.0,13.315,577,637
1,0.0,1.0,83.3,682.0,14.557,257,315
6,0.0,1.0,84.7,694.0,13.991,558,617
2,0.0,1.0,86.1,706.0,13.781,239,299
8,0.0,1.0,84.7,694.0,13.102,565,624
4,0.0,1.0,84.7,694.0,14.072,260,319
9,0.0,1.0,84.7,694.0,13.614,572,631
5,0.0,1.0,86.1,706.0,13.957,239,299
10,0.0,1.0,86.1,706.0,20.892,572,632
7,0.0,1.0,86.1,706.0,14.206,254,314
1,1.0,2.0,76.1,623.0,15.789,0,53
2,1.0,2.0,73.2,600.0,15.321,0,51
4,1.0,2.0,74.6,612.0,15.979,0,52
3,1.0,2.0,84.7,694.0,14.022,0,59
6,1.0,2.0,84.7,694.0,15.285,0,59
5,1.0,2.0,71.8,588.0,15.343,0,50
7,1.0,2.0,74.6,612.0,15.229,0,52
8,1.0,2.0,84.7,694.0,14.393,0,59
9,1.0,2.0,84.7,694.0,15.175,0,59
10,1.0,2.0,83.3,682.0,15.506,0,58
1,2.0,3.0,84.7,694.0,14.388,0,59
4,2.0,3.0,86.1,706.0,13.958,0,60
2,2.0,3.0,84.7,694.0,14.102,0,59
5,2.0,3.0,86.1,706.0,13.827,0,60
7,2.0,3.0,84.7,694.0,14.266,0,59
8,2.0,3.0,66.0,541.0,26.675,0,46
3,2.0,3.0,74.6,612.0,18.869,0,52
10,2.0,3.0,67.5,553.0,26.721,0,47
6,2.0,3.0,73.2,600.0,19.192,0,51
9,2.0,3.0,73.2,600.0,18.599,0,51
1,3.0,4.0,94.7,776.0,13.462,0,66
2,3.0,4.0,96.2,788.0,13.318,0,67
4,3.0,4.0,94.7,776.0,13.034,0,66
5,3.0,4.0,96.2,788.0,13.346,0,67
3,3.0,4.0,63.2,517.0,19.035,0,44
7,3.0,4.0,94.7,776.0,13.092,0,66
8,3.0,4.0,71.8,588.0,18.183,0,50
6,3.0,4.0,64.6,529.0,17.86,0,45
9,3.0,4.0,63.2,517.0,18.499,0,44
10,3.0,4.0,73.2,600.0,16.974,0,51
1,4.0,5.0,76.1,623.0,15.557,0,53
2,4.0,5.0,73.2,600.0,15.097,0,51
3,4.0,5.0,73.2,600.0,15.033,0,51
4,4.0,5.0,74.6,612.0,15.851,0,52
6,4.0,5.0,76.1,623.0,13.791,0,53
8,4.0,5.0,73.2,600.0,14.641,0,51
5,4.0,5.0,73.2,600.0,15.404,0,51
7,4.0,5.0,76.1,623.0,15.164,0,53
9,4.0,5.0,77.5,635.0,13.71,0,54
10,4.0,5.0,71.8,588.0,14.39,0,50
3,5.0,6.0,77.5,635.0,15.708,0,54
1,5.0,6.0,73.2,600.0,17.009,0,51
2,5.0,6.0,76.1,623.0,16.65,0,53
8,5.0,6.0,76.1,623.0,16.664,0,53
6,5.0,6.0,73.2,600.0,15.93,0,51
4,5.0,6.0,73.2,600.0,17.641,0,51
5,5.0,6.0,74.6,612.0,17.19,0,52
9,5.0,6.0,73.2,600.0,15.734,0,51
10,5.0,6.0,76.1,623.0,16.638,0,53
7,5.0,6.0,73.2,600.0,16.539,0,51
4,6.0,7.0,66.0,541.0,25.429,0,46
6,6.0,7.0,64.6,529.0,27.466,0,45
7,6.0,7.0,64.6,529.0,26.395,0,45
1,6.0,7.0,74.6,612.0,16.967,0,52
9,6.0,7.0,63.2,517.0,17.524,0,44
2,6.0,7.0,73.2,600.0,16.492,0,51
3,6.0,7.0,73.2,600.0,17.501,0,51
5,6.0,7.0,73.2,600.0,16.963,0,51
8,6.0,7.0,73.2,600.0,18.266,0,51
10,6.0,7.0,73.2,600.0,17.755,0,51
1,7.0,8.0,63.2,517.0,17.614,0,44
3,7.0,8.0,68.9,564.0,19.013,0,48
4,7.0,8.0,73.2,600.0,16.707,0,51
2,7.0,8.0,63.2,517.0,17.646,0,44
5,7.0,8.0,64.6,529.0,16.315,0,45
7,7.0,8.0,74.6,612.0,16.157,0,52
6,7.0,8.0,83.3,682.0,14.844,0,58
8,7.0,8.0,76.1,623.0,14.676,0,53
10,7.0,8.0,74.6,612.0,14.924,0,52
