Time_ms,Now_us,Latency_us
0,1755784823830775,71466855
1045,1755784824875464,71465533
2082,1755784825912641,71465753
3116,1755784826946701,71465842
4180,1755784828010342,71465470
5246,1755784829076303,71466313
6322,1755784830152919,71466658
7372,1755784831202737,71465767
8419,1755784832249431,71465545
9464,1755784833295119,71466131
10512,1755784834342602,71465755
11567,1755784835397627,71465761
12633,1755784836463419,71466519
13687,1755784837517481,71465628
14762,1755784838592721,71465865
15840,1755784839670631,71466331
16929,1755784840759931,71465871
18005,1755784841835737,71466534
19071,1755784842901679,71465826
20127,1755784843957614,71465709
21182,1755784845012882,71466027
22250,1755784846080998,71466124
23329,1755784847159868,71465943
24394,1755784848224610,71465725
25457,1755784849288058,71466196
26537,1755784850367942,71466093
27630,1755784851460898,71466002
28710,1755784852540932,71466036
29806,1755784853636954,71466041
30855,1755784854686077,71465803
31907,1755784855737834,71465921
32970,1755784856800934,71466039
34016,1755784857846324,71466471
35054,1755784858884786,71466744
36093,1755784859924041,71466138
37150,1755784860981196,71466276
38214,1755784862045009,71466117
39298,1755784863128673,71466746
40376,1755784864207230,71466262
41415,1755784865245935,71466008
42463,1755784866293882,71466007
43521,1755784867351663,71466684
44585,1755784868415766,71465894
45659,1755784869490021,71466820
46715,1755784870545589,71466680
47781,1755784871612010,71466147
48835,1755784872666195,71466338
49900,1755784873731150,71466275
50984,1755784874815097,71466197
52071,1755784875901688,71471825
53118,1755784876948671,71466785
54191,1755784878021510,71466530
55238,1755784879068657,71466780
56314,1755784880144355,71467095
57388,1755784881219145,71466274
58458,1755784882288983,71466123
59553,1755784883384181,71466320
60620,1755784884450759,71466749
61669,1755784885499349,71466485
62728,1755784886559204,71466314
63798,1755784887629258,71466389
64860,1755784888690919,71466060
65926,1755784889757188,71466239
66994,1755784890825108,71466942
68051,1755784891881775,71467041
69093,1755784892923958,71469046
70116,1755784893947159,71466282
71141,1755784894971569,71466652
72168,1755784895998919,71466947
73212,1755784897042854,71466872
74268,1755784898099286,71466372
75295,1755784899126133,71466270
76344,1755784900174605,71466625
77421,1755784901251960,71467094
78500,1755784902330326,71469727
79561,1755784903391716,71466807
80612,1755784904443113,71467121
81693,1755784905524264,71467362
82728,1755784906558572,71466716
83774,1755784907604333,71466437
84815,1755784908645637,71466714
85859,1755784909689964,71467881
86905,1755784910735460,71466557
87954,1755784911784564,71469575
88996,1755784912826613,71466751
