Time_ms,Now_us,Latency_us
0,1755784093908721,71457042
1069,1755784094977424,71457729
2135,1755784096043170,71457098
3210,1755784097118597,71456362
4255,1755784098162895,71456186
5294,1755784099201949,71456243
6333,1755784100240900,71457211
7369,1755784101276780,71457017
8423,1755784102331017,71457348
9503,1755784103411057,71457141
10570,1755784104478042,71456310
11642,1755784105549926,71456560
12709,1755784106617194,71456502
13775,1755784107683062,71456340
14840,1755784108747797,71456140
15872,1755784109780216,71456553
16913,1755784110821177,71456468
17947,1755784111855098,71456373
18986,1755784112894223,71456370
20027,1755784113935097,71456309
21065,1755784114973133,71457191
22105,1755784116013000,71457251
23159,1755784117067248,71456527
24211,1755784118119226,71458560
25234,1755784119142529,71456860
26259,1755784120167346,71456634
27286,1755784121194180,71456486
28310,1755784122218364,71456641
29335,1755784123243461,71456725
30360,1755784124268246,71456542
31384,1755784125292171,71456451
32411,1755784126319473,71456716
33442,1755784127350398,71456670
34466,1755784128374212,71456481
35494,1755784129402224,71456540
36519,1755784130427070,71456337
37543,1755784131451334,71456595
38568,1755784132476023,71457220
39591,1755784133499245,71456527
40626,1755784134534280,71456613
41660,1755784135568236,71456487
42689,1755784136597598,71456881
43729,1755784137637436,71456767
44761,1755784138669366,71456696
45799,1755784139707668,71456939
46856,1755784140764050,71457262
47911,1755784141819619,71456902
48966,1755784142874725,71457022
50019,1755784143927324,71457627
51069,1755784144977297,71456621
52121,1755784146029579,71456861
53156,1755784147064667,71456948
54223,1755784148131544,71456869
55274,1755784149182454,71456788
56304,1755784150212690,71457026
57339,1755784151247465,71456728
58383,1755784152290749,71457053
59429,1755784153336744,71457660
60464,1755784154372584,71457888
61489,1755784155397616,71456940
62516,1755784156424692,71457018
63543,1755784157451629,71456928
64624,1755784158531951,71457183
65698,1755784159606448,71457778
66736,1755784160643896,71457050
67808,1755784161716692,71456975
68867,1755784162774746,71456921
69939,1755784163846756,71460072
70993,1755784164901139,71457354
72051,1755784165959065,71458360
73103,1755784167010869,71457193
74169,1755784168077611,71456913
75219,1755784169127682,71457016
76253,1755784170161252,71457553
77284,1755784171192113,71457377
78318,1755784172225815,71457079
79354,1755784173262294,71457597
80380,1755784174288458,71457729
81414,1755784175322165,71457457
82448,1755784176356435,71457760
83475,1755784177383589,71457661
84514,1755784178421841,71457177
85581,1755784179488765,71457072
86624,1755784180531783,71457125
87706,1755784181614098,71457342
88766,1755784182673850,71457174
89806,1755784183714335,71458411
