Time_ms,Now_us,Latency_us
0,1755785877212791,71480053
1059,1755785878272479,71478850
2102,1755785879315626,71478996
3155,1755785880368124,71479434
4207,1755785881419711,71479417
5287,1755785882500476,71482778
6358,1755785883570854,71479216
7436,1755785884648886,71479226
8510,1755785885722839,71479102
9596,1755785886809260,71479511
10638,1755785887850934,71479304
11676,1755785888889560,71479650
12717,1755785889930013,71479302
13760,1755785890972942,71482287
14817,1755785892030037,71481349
15874,1755785893087100,71481387
16901,1755785894114029,71479354
17931,1755785895144442,71479781
18964,1755785896176953,71479308
19991,1755785897204248,71479515
21017,1755785898229904,71479159
22045,1755785899257845,71479203
23072,1755785900285186,71479409
24101,1755785901313944,71480140
25150,1755785902362919,71479235
26189,1755785903402140,71479471
27229,1755785904442092,71479450
28268,1755785905481016,71479331
29311,1755785906524080,71479449
30357,1755785907570400,71479671
31387,1755785908600323,71479584
32421,1755785909633685,71480045
33454,1755785910667513,71479815
34489,1755785911702048,71479397
35531,1755785912744574,71479882
36576,1755785913789134,71479439
37624,1755785914836987,71479300
38690,1755785915903179,71479441
39748,1755785916961144,71479515
40806,1755785918018790,71480091
41847,1755785919059690,71480020
42900,1755785920113148,71479453
43943,1755785921155719,71480059
44990,1755785922203201,71479576
46060,1755785923273167,71479530
47115,1755785924328262,71480550
48159,1755785925371871,71480115
49194,1755785926407569,71479859
50237,1755785927449821,71481170
51273,1755785928486516,71479801
52326,1755785929538863,71480236
53394,1755785930607025,71480238
54477,1755785931690202,71479551
55562,1755785932774670,71479932
56639,1755785933852187,71480415
57707,1755785934919696,71480016
58780,1755785935993284,71480651
59836,1755785937049597,71479926
60900,1755785938113230,71479595
61970,1755785939183543,71479883
63053,1755785940266657,71479963
64126,1755785941338961,71480302
65202,1755785942415103,71480471
66275,1755785943488600,71480649
67342,1755785944555456,71479802
68409,1755785945622522,71479903
69470,1755785946682719,71480087
70530,1755785947743562,71479916
71599,1755785948811999,71480168
72660,1755785949872702,71479982
73691,1755785950904441,71480774
74722,1755785951935069,71481356
75753,1755785952965912,71480235
76798,1755785954010977,71480350
77839,1755785955052654,71480011
78890,1755785956102788,71480155
79965,1755785957177748,71479981
81037,1755785958249816,71480117
82112,1755785959324968,71480259
83138,1755785960351098,71480319
84174,1755785961387626,71479914
85215,1755785962428410,71480756
86268,1755785963481136,71480391
87358,1755785964570734,71481087
88456,1755785965668861,71481220
89538,1755785966750828,71480169
