Time_ms,Now_us,Latency_us
0,1755785768920773,71478379
1051,1755785769971902,71478501
2089,1755785771009665,71478587
3128,1755785772048863,71478316
4172,1755785773092484,71478075
5212,1755785774132847,71477479
6255,1755785775175918,71477548
7352,1755785776272137,71477709
8420,1755785777340124,71477755
9471,1755785778391463,71478059
10537,1755785779457967,71478596
11595,1755785780515314,71478698
12659,1755785781579960,71477509
13735,1755785782655266,71477890
14793,1755785783713928,71478505
15852,1755785784772188,71477700
16903,1755785785823843,71478195
17942,1755785786862461,71478091
18969,1755785787889980,71479607
19995,1755785788915796,71478317
21040,1755785789960372,71477911
22067,1755785790987133,71477741
23098,1755785792018994,71479559
24123,1755785793043635,71478200
25150,1755785794070140,71478659
26175,1755785795095183,71477743
27201,1755785796121848,71478451
28230,1755785797150261,71478155
29253,1755785798173308,71477938
30279,1755785799199459,71478022
31309,1755785800229224,71478625
32333,1755785801253546,71478138
33360,1755785802280977,71478550
34388,1755785803308310,71478800
35410,1755785804330611,71478205
36438,1755785805358686,71478261
37464,1755785806385066,71478552
38542,1755785807462520,71478123
39608,1755785808528238,71478722
40669,1755785809589558,71478145
41761,1755785810681490,71478109
42852,1755785811772976,71478233
43922,1755785812842585,71478211
44991,1755785813911437,71478784
46051,1755785814971883,71478503
47138,1755785816058805,71478270
48216,1755785817136841,71478449
49279,1755785818199993,71478555
50350,1755785819270745,71478320
51410,1755785820330708,71478289
52437,1755785821358004,71478441
53471,1755785822391116,71479717
54505,1755785823425223,71478793
55532,1755785824452554,71478159
56559,1755785825479119,71478734
57583,1755785826503776,71478397
58607,1755785827527853,71478432
59646,1755785828566920,71478491
60713,1755785829633884,71478355
61775,1755785830695168,71478699
62803,1755785831723919,71478480
63831,1755785832752024,71478563
64882,1755785833802930,71478483
65924,1755785834844668,71478489
66966,1755785835886137,71479648
68017,1755785836937304,71478832
69056,1755785837976840,71478456
70091,1755785839011818,71482032
71128,1755785840048369,71478960
72170,1755785841091023,71479575
73206,1755785842126740,71478370
74247,1755785843168009,71478632
75315,1755785844235272,71478757
76383,1755785845304034,71479568
77446,1755785846366545,71480174
78490,1755785847410386,71478881
79537,1755785848458059,71478691
80588,1755785849508103,71478686
81659,1755785850579965,71479485
82732,1755785851653080,71478650
83801,1755785852721898,71478523
84890,1755785853810258,71478832
85961,1755785854881220,71478797
87029,1755785855949249,71478869
88089,1755785857009111,71479711
89164,1755785858084272,71479481
