Time_ms,Now_us,Latency_us
0,1755783985489136,71455247
1084,1755783986572888,71455009
2122,1755783987610865,71455000
3160,1755783988648973,71455079
4198,1755783989687508,71454660
5245,1755783990733812,71454864
6323,1755783991812633,71454714
7393,1755783992882708,71454798
8445,1755783993934670,71454825
9487,1755783994976423,71454573
10561,1755783996050568,71454702
11633,1755783997122030,71455105
12702,1755783998190815,71455918
13766,1755783999254819,71455959
14830,1755784000319804,71454945
15886,1755784001375089,71455176
16925,1755784002413896,71454986
17964,1755784003452883,71454951
19034,1755784004523751,71454860
20086,1755784005575807,71455912
21126,1755784006615808,71454951
22173,1755784007662161,71454955
23237,1755784008726807,71454952
24314,1755784009803200,71455323
25386,1755784010875755,71454885
26460,1755784011948937,71455061
27529,1755784013017971,71455119
28583,1755784014072039,71455108
29641,1755784015130455,71455558
30714,1755784016203030,71454935
31792,1755784017280982,71455077
32881,1755784018370564,71455659
33943,1755784019432021,71455122
35013,1755784020502786,71454932
36067,1755784021555844,71456992
37133,1755784022621937,71455066
38204,1755784023693198,71455336
39250,1755784024738910,71455927
40291,1755784025780137,71455250
41328,1755784026817139,71455280
42367,1755784027856757,71455849
43403,1755784028892641,71455747
44440,1755784029929540,71455634
45479,1755784030968172,71455264
46544,1755784032033521,71455642
47605,1755784033094145,71455287
48667,1755784034156359,71455423
49739,1755784035228558,71455677
50822,1755784036311106,71455264
51900,1755784037389496,71455566
52972,1755784038460902,71455951
54058,1755784039547405,71456427
55143,1755784040632590,71455744
56231,1755784041720269,71455359
57292,1755784042781352,71455394
58323,1755784043812086,71455238
59360,1755784044849465,71456562
60384,1755784045873346,71455445
61410,1755784046899511,71455657
62435,1755784047924660,71455781
63461,1755784048950665,71455750
64487,1755784049975949,71456035
65511,1755784051000617,71455765
66542,1755784052030839,71457799
67567,1755784053056119,71456202
68592,1755784054081759,71456831
69616,1755784055105294,71455401
70642,1755784056131474,71455620
71668,1755784057156979,71455872
72692,1755784058181651,71455773
73717,1755784059206018,71456149
74743,1755784060232440,71455581
75767,1755784061256667,71455750
76792,1755784062281046,71456169
77817,1755784063306590,71456739
78841,1755784064330000,71456010
79875,1755784065364683,71455784
80956,1755784066444870,71455971
82024,1755784067513402,71456041
83099,1755784068588090,71455889
84159,1755784069648370,71459432
85253,1755784070741809,71455804
86348,1755784071837673,71455802
87434,1755784072923360,71456179
88510,1755784073999025,71456102
89583,1755784075072688,71455828
