Time_ms,Now_us,Latency_us
0,1755785257158027,71471477
1039,1755785258197493,71470924
2072,1755785259230466,71470930
3109,1755785260266925,71471314
4144,1755785261301806,71471217
5180,1755785262337739,71471092
6213,1755785263371066,71471463
7261,1755785264419015,71471475
8311,1755785265469508,71470977
9377,1755785266535575,71470978
10416,1755785267574479,71470937
11460,1755785268618291,71473678
12492,1755785269649754,71471220
13535,1755785270692933,71471192
14568,1755785271726664,71471943
15603,1755785272761093,71471529
16655,1755785273813242,71471599
17697,1755785274855047,71472465
18742,1755785275900065,71471492
19778,1755785276935779,71472184
20814,1755785277971844,71471248
21850,1755785279007973,71471382
22884,1755785280042140,71471526
23921,1755785281078767,71471939
24962,1755785282120294,71471712
26003,1755785283160712,71472166
27035,1755785284193393,71471720
28071,1755785285228957,71471313
29115,1755785286272986,71471421
30150,1755785287307920,71471381
31221,1755785288378967,71471401
32278,1755785289435894,71471342
33317,1755785290475141,71471457
34381,1755785291539630,71472060
35419,1755785292577163,71471561
36458,1755785293616132,71471539
37505,1755785294663213,71471630
38548,1755785295706173,71471644
39583,1755785296741524,71471950
40626,1755785297784224,71472633
41653,1755785298811422,71471845
42683,1755785299841086,71475503
43712,1755785300870015,71471473
44741,1755785301899239,71471659
45775,1755785302933654,71472100
46801,1755785303959593,71472044
47831,1755785304989084,71471550
48862,1755785306020552,71471837
49895,1755785307053287,71471737
50941,1755785308099246,71471699
51977,1755785309135271,71471589
53026,1755785310184464,71471923
54065,1755785311223149,71471585
55099,1755785312257611,71471940
56145,1755785313302808,71472477
57190,1755785314348039,71474485
58226,1755785315384597,71471856
59256,1755785316414094,71471549
60292,1755785317450328,71471789
61326,1755785318484440,71471797
62364,1755785319521716,71472113
63397,1755785320555326,71471775
64428,1755785321586473,71471917
65453,1755785322611565,71472015
66482,1755785323640560,71471925
67525,1755785324683454,71471864
68574,1755785325732475,71471925
69608,1755785326766495,71471852
70655,1755785327812986,71472401
71681,1755785328838896,71473212
72715,1755785329873317,71471768
73748,1755785330906531,71471927
74782,1755785331940181,71472637
75814,1755785332972660,71472093
76848,1755785334006540,71471981
77886,1755785335044098,71472544
78916,1755785336073763,71472183
79952,1755785337109828,71473239
80989,1755785338147067,71472390
82031,1755785339189571,71472026
83067,1755785340225017,71472434
84102,1755785341260679,71472146
85143,1755785342301588,71472005
86254,1755785343411764,71474134
87343,1755785344500742,71472214
88438,1755785345595706,71472149
89491,1755785346649050,71472464
