Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,1.98529,0.05203
0,5,1,0.11029,0.00289
0,6,1,1.21323,0.03179
0,8,1,1.43382,0.03757
0,10,1,1.10294,0.02890
0,15,1,1.54412,0.04046
0,18,1,1.10294,0.02890
0,20,1,1.65441,0.04335
0,9,1,0.33088,0.00867
0,12,1,1.10294,0.02890
101,1,1,0.23670,0.00620
101,5,1,3.07713,0.08064
101,6,1,0.94681,0.02481
101,8,1,1.53856,0.04032
101,10,1,0.59176,0.01551
101,15,1,0.59176,0.01551
101,18,1,0.82846,0.02171
101,20,1,2.24867,0.05893
101,9,1,1.18351,0.03101
101,12,1,1.18351,0.03101
212,1,1,1.51410,0.03968
212,5,1,0.43260,0.01134
212,6,1,1.08150,0.02834
212,8,1,1.08150,0.02834
212,10,1,1.08150,0.02834
212,15,1,0.64890,0.01700
212,18,1,0.97335,0.02551
212,20,1,0.10815,0.00283
212,9,1,0.75705,0.01984
212,12,1,0.97335,0.02551
323,1,1,0.96790,0.02536
323,5,1,1.61317,0.04227
323,6,1,1.50562,0.03946
323,8,1,1.50562,0.03946
323,10,1,1.50562,0.03946
323,15,1,1.61317,0.04227
323,18,1,1.07544,0.02818
323,20,1,2.04334,0.05355
323,9,1,0.21509,0.00564
323,12,1,0.75281,0.01973
430,1,1,0.67243,0.01762
430,5,1,0.56036,0.01468
430,6,1,0.78451,0.02056
430,8,1,0.78451,0.02056
430,10,1,0.44829,0.01175
430,15,1,1.45694,0.03818
430,18,1,1.12072,0.02937
430,20,1,0.33622,0.00881
430,9,1,2.12937,0.05580
430,12,1,1.34487,0.03524
531,1,1,0.00000,0.00000
531,5,1,1.18478,0.03105
531,6,1,1.18478,0.03105
531,8,1,1.54021,0.04036
531,10,1,1.65869,0.04347
531,15,1,0.59239,0.01552
531,18,1,1.18478,0.03105
531,20,1,0.59239,0.01552
531,9,1,0.82934,0.02173
531,12,1,1.65869,0.04347
642,1,1,1.41085,0.03697
642,5,1,1.08527,0.02844
642,6,1,1.41085,0.03697
642,8,1,0.75969,0.01991
642,10,1,1.51938,0.03982
642,15,1,1.08527,0.02844
642,18,1,1.08527,0.02844
642,20,1,2.06202,0.05404
642,9,1,1.08527,0.02844
642,12,1,0.54264,0.01422
752,1,1,1.95687,0.05128
752,5,1,0.76101,0.01994
752,6,1,0.97844,0.02564
752,8,1,1.08715,0.02849
752,10,1,0.76101,0.01994
752,15,1,1.08715,0.02849
752,18,1,1.08715,0.02849
752,20,1,0.54358,0.01424
752,9,1,1.08715,0.02849
752,12,1,1.63073,0.04273
860,1,1,0.66875,0.01752
860,5,1,2.11771,0.05550
860,6,1,0.78021,0.02045
860,8,1,0.33437,0.00876
860,10,1,0.66875,0.01752
860,15,1,1.11458,0.02921
860,18,1,0.44583,0.01168
860,20,1,0.22292,0.00584
860,9,1,0.78021,0.02045
860,12,1,0.55729,0.01460
960,1,1,1.54780,0.04056
960,5,1,0.11906,0.00312
960,6,1,1.42874,0.03744
960,8,1,2.02404,0.05304
960,10,1,1.42874,0.03744
960,15,1,0.71437,0.01872
960,18,1,2.02404,0.05304
960,20,1,2.97653,0.07800
960,9,1,1.78592,0.04680
960,12,1,0.47625,0.01248
1070,1,1,0.65488,0.01716
1070,5,1,0.21829,0.00572
1070,6,1,0.98232,0.02574
1070,8,1,1.41891,0.03718
1070,10,1,1.09147,0.02860
1070,15,1,1.85550,0.04862
1070,18,1,0.10915,0.00286
1070,20,1,0.00000,0.00000
1070,9,1,0.87318,0.02288
1070,12,1,2.07379,0.05434
1171,1,1,0.59585,0.01561
1171,5,1,1.66838,0.04372
1171,6,1,0.83419,0.02186
1171,8,1,0.71502,0.01874
1171,10,1,0.83419,0.02186
1171,15,1,0.11917,0.00312
1171,18,1,0.11917,0.00312
1171,20,1,0.00000,0.00000
1171,9,1,1.31087,0.03435
1171,12,1,0.47668,0.01249
1280,1,1,2.29734,0.06020
1280,5,1,1.53156,0.04014
1280,6,1,0.43759,0.01147
1280,8,1,0.32819,0.00860
1280,10,1,1.42216,0.03727
1280,15,1,1.09397,0.02867
1280,18,1,2.29734,0.06020
1280,20,1,1.64095,0.04300
1280,9,1,1.20337,0.03153
1280,12,1,0.98457,0.02580
1381,1,1,0.59127,0.01549
1381,5,1,0.00000,0.00000
1381,6,1,1.53730,0.04029
1381,8,1,1.18254,0.03099
1381,10,1,1.06429,0.02789
1381,15,1,1.06429,0.02789
1381,18,1,1.53730,0.04029
1381,20,1,3.07461,0.08057
1381,9,1,0.94603,0.02479
1381,12,1,1.30080,0.03409
1489,1,1,0.22190,0.00582
1489,5,1,1.66427,0.04361
1489,6,1,1.10952,0.02908
1489,8,1,0.99856,0.02617
1489,10,1,0.00000,0.00000
1489,15,1,0.11095,0.00291
1489,18,1,0.77666,0.02035
1489,20,1,0.00000,0.00000
1489,9,1,1.22047,0.03198
1489,12,1,1.10952,0.02908
1593,1,1,0.92879,0.02434
1593,5,1,1.97369,0.05172
1593,6,1,0.92879,0.02434
1593,8,1,0.81269,0.02130
1593,10,1,0.81269,0.02130
1593,15,1,1.04489,0.02738
1593,18,1,1.16099,0.03042
1593,20,1,0.00000,0.00000
1593,9,1,0.92879,0.02434
1593,12,1,0.81269,0.02130
1696,1,1,2.56230,0.06715
1696,5,1,0.00000,0.00000
1696,6,1,1.63056,0.04273
1696,8,1,2.56230,0.06715
1696,10,1,0.81528,0.02136
1696,15,1,1.63056,0.04273
1696,18,1,0.58234,0.01526
1696,20,1,1.86349,0.04883
1696,9,1,0.93175,0.02442
1696,12,1,1.04821,0.02747
1802,1,1,0.56432,0.01479
1802,5,1,2.14441,0.05620
1802,6,1,0.56432,0.01479
1802,8,1,0.33859,0.00887
1802,10,1,2.14441,0.05620
1802,15,1,1.58009,0.04141
1802,18,1,1.35437,0.03549
1802,20,1,1.12864,0.02958
1802,9,1,1.35437,0.03549
1802,12,1,1.12864,0.02958
1911,1,1,0.00000,0.00000
1911,5,1,0.76906,0.02015
1911,6,1,2.08744,0.05470
1911,8,1,1.64798,0.04319
1911,10,1,1.53811,0.04031
1911,15,1,1.09865,0.02879
1911,18,1,0.21973,0.00576
1911,20,1,1.20852,0.03167
1911,9,1,1.09865,0.02879
1911,12,1,1.53811,0.04031
2020,1,1,0.00000,0.00000
2020,5,1,0.00000,0.00000
2020,6,1,0.00000,0.00000
2020,8,1,0.87640,0.02297
2020,10,1,0.98595,0.02584
2020,15,1,0.76685,0.02010
2020,18,1,1.53370,0.04019
2020,20,1,1.09550,0.02871
2020,9,1,0.87640,0.02297
2020,12,1,1.09550,0.02871
2120,1,1,1.79738,0.04710
2120,5,1,2.75599,0.07222
2120,6,1,0.00000,0.00000
2120,8,1,0.00000,0.00000
2120,10,1,0.23965,0.00628
2120,15,1,0.95860,0.02512
2120,18,1,1.55773,0.04082
2120,20,1,1.67756,0.04396
2120,9,1,0.95860,0.02512
2120,12,1,0.59913,0.01570
2220,1,1,1.67449,0.04388
2220,5,1,0.59803,0.01567
2220,6,1,1.79410,0.04702
2220,8,1,1.79410,0.04702
2220,10,1,2.27253,0.05955
2220,15,1,0.95685,0.02507
2220,18,1,0.83725,0.02194
2220,20,1,0.11961,0.00313
2220,9,1,1.19607,0.03134
2220,12,1,1.67449,0.04388
2332,1,1,1.39185,0.03647
2332,5,1,0.21413,0.00561
2332,6,1,2.03424,0.05331
2332,8,1,1.71304,0.04489
2332,10,1,0.74946,0.01964
2332,15,1,2.03424,0.05331
2332,18,1,0.32120,0.00842
2332,20,1,1.49891,0.03928
2332,9,1,0.42826,0.01122
2332,12,1,0.00000,0.00000
2440,1,1,0.66789,0.01750
2440,5,1,1.55840,0.04084
2440,6,1,0.00000,0.00000
2440,8,1,0.00000,0.00000
2440,10,1,1.22446,0.03209
2440,15,1,1.11314,0.02917
2440,18,1,1.55840,0.04084
2440,20,1,1.00183,0.02625
2440,9,1,2.11497,0.05542
2440,12,1,0.00000,0.00000
2542,1,1,2.23446,0.05856
2542,5,1,0.94083,0.02465
2542,6,1,0.00000,0.00000
2542,8,1,0.94083,0.02465
2542,10,1,0.82322,0.02157
2542,15,1,1.17603,0.03082
2542,18,1,1.64644,0.04315
2542,20,1,1.17603,0.03082
2542,9,1,0.82322,0.02157
2542,12,1,1.76405,0.04623
2650,1,1,1.10437,0.02894
2650,5,1,1.54612,0.04052
2650,6,1,3.20268,0.08393
2650,8,1,2.09831,0.05499
2650,10,1,1.54612,0.04052
2650,15,1,0.55219,0.01447
2650,18,1,0.77306,0.02026
2650,20,1,0.88350,0.02315
2650,9,1,0.99394,0.02605
2650,12,1,2.65050,0.06946
2761,1,1,0.54346,0.01424
2761,5,1,0.76084,0.01994
2761,6,1,0.54346,0.01424
2761,8,1,0.76084,0.01994
2761,10,1,1.08692,0.02848
2761,15,1,1.52168,0.03988
2761,18,1,0.10869,0.00285
2761,20,1,1.08692,0.02848
2761,9,1,1.08692,0.02848
2761,12,1,0.00000,0.00000
2870,1,1,1.42711,0.03740
2870,5,1,1.20756,0.03164
2870,6,1,0.00000,0.00000
2870,8,1,0.43911,0.01151
2870,10,1,0.43911,0.01151
2870,15,1,0.54889,0.01438
2870,18,1,1.97600,0.05178
2870,20,1,1.31733,0.03452
2870,9,1,0.98800,0.02589
2870,12,1,0.00000,0.00000
2973,1,1,1.16555,0.03054
2973,5,1,1.39867,0.03665
2973,6,1,0.00000,0.00000
2973,8,1,1.86489,0.04887
2973,10,1,0.46622,0.01222
2973,15,1,1.63178,0.04276
2973,18,1,1.16555,0.03054
