Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.95217,0.02495
0,5,1,0.83315,0.02183
0,6,1,1.07119,0.02807
0,8,1,0.95217,0.02495
0,10,1,1.66630,0.04367
0,15,1,1.54727,0.04055
0,18,1,1.07119,0.02807
0,20,1,0.59511,0.01560
0,9,1,0.95217,0.02495
0,12,1,1.78532,0.04679
108,1,1,0.77689,0.02036
108,5,1,1.66477,0.04363
108,6,1,0.44394,0.01163
108,8,1,0.77689,0.02036
108,10,1,0.77689,0.02036
108,15,1,0.44394,0.01163
108,18,1,0.99886,0.02618
108,20,1,1.55378,0.04072
108,9,1,0.66591,0.01745
108,12,1,1.22083,0.03199
219,1,1,1.28759,0.03374
219,5,1,1.07299,0.02812
219,6,1,0.96569,0.02531
219,8,1,1.71678,0.04499
219,10,1,0.96569,0.02531
219,15,1,1.50218,0.03937
219,18,1,0.96569,0.02531
219,20,1,0.42920,0.01125
219,9,1,0.75109,0.01968
219,12,1,0.00000,0.00000
327,1,1,0.66572,0.01745
327,5,1,0.44381,0.01163
327,6,1,2.10812,0.05524
327,8,1,0.88763,0.02326
327,10,1,1.55335,0.04071
327,15,1,0.99858,0.02617
327,18,1,1.10954,0.02908
327,20,1,1.44240,0.03780
327,9,1,0.88763,0.02326
327,12,1,0.11095,0.00291
428,1,1,0.95253,0.02496
428,5,1,0.00000,0.00000
428,6,1,0.59533,0.01560
428,8,1,1.07159,0.02808
428,10,1,0.35720,0.00936
428,15,1,0.47626,0.01248
428,18,1,1.07159,0.02808
428,20,1,0.71440,0.01872
428,9,1,2.26226,0.05928
428,12,1,0.00000,0.00000
530,1,1,1.63857,0.04294
530,5,1,1.87265,0.04907
530,6,1,0.58520,0.01534
530,8,1,1.52153,0.03987
530,10,1,1.05336,0.02760
530,15,1,1.17040,0.03067
530,18,1,1.63857,0.04294
530,20,1,0.23408,0.00613
530,9,1,1.28744,0.03374
530,12,1,1.63857,0.04294
641,1,1,0.75747,0.01985
641,5,1,1.83956,0.04821
641,6,1,1.51493,0.03970
641,8,1,0.75747,0.01985
641,10,1,1.51493,0.03970
641,15,1,1.40673,0.03686
641,18,1,1.40673,0.03686
641,20,1,2.59703,0.06806
641,9,1,1.08210,0.02836
641,12,1,1.29852,0.03403
748,1,1,0.67282,0.01763
748,5,1,0.33641,0.00882
748,6,1,1.45778,0.03820
748,8,1,1.12137,0.02939
748,10,1,0.78496,0.02057
748,15,1,0.78496,0.02057
748,18,1,0.11214,0.00294
748,20,1,0.56069,0.01469
748,9,1,0.00000,0.00000
748,12,1,1.68206,0.04408
848,1,1,2.27532,0.05963
848,5,1,0.47902,0.01255
848,6,1,1.19754,0.03138
848,8,1,0.83828,0.02197
848,10,1,1.67655,0.04393
848,15,1,0.71852,0.01883
848,18,1,0.95803,0.02511
848,20,1,0.71852,0.01883
848,9,1,1.79631,0.04707
848,12,1,2.27532,0.05963
949,1,1,1.19006,0.03119
949,5,1,1.19006,0.03119
949,6,1,1.66608,0.04366
949,8,1,1.54708,0.04054
949,10,1,0.83304,0.02183
949,15,1,0.83304,0.02183
949,18,1,1.54708,0.04054
949,20,1,0.83304,0.02183
949,9,1,1.30906,0.03430
949,12,1,1.30906,0.03430
1049,1,1,1.19686,0.03136
1049,5,1,1.07717,0.02823
1049,6,1,0.59843,0.01568
1049,8,1,0.83780,0.02195
1049,10,1,1.19686,0.03136
1049,15,1,1.55591,0.04077
1049,18,1,0.95748,0.02509
1049,20,1,2.15434,0.05646
1049,9,1,0.35906,0.00941
1049,12,1,1.43623,0.03764
1149,1,1,0.47757,0.01252
1149,5,1,0.71636,0.01877
1149,6,1,0.35818,0.00939
1149,8,1,0.35818,0.00939
