Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,32893,63.50,20.778
0,5794,63.50,20.778
0,64248,63.50,20.778
0,33135,63.50,20.778
0,38070,63.50,20.778
2,16233,59.50,19.469
2,2609,57.00,18.651
2,65104,51.50,16.851
2,17950,56.00,18.324
2,1382,57.00,18.651
10,32893,63.50,20.778
10,5794,63.50,20.778
10,64248,63.50,20.778
10,33135,63.50,20.778
10,38070,63.50,20.778
12,16233,59.50,19.469
12,2609,57.00,18.651
12,65104,51.50,16.851
12,17950,56.00,18.324
12,1382,57.00,18.651
20,32893,63.50,20.778
20,5794,63.50,20.778
20,64248,63.50,20.778
20,33135,63.50,20.778
20,38070,63.50,20.778
22,16233,59.50,19.469
22,2609,57.00,18.651
22,65104,51.50,16.851
22,17950,56.00,18.324
22,1382,57.00,18.651
30,32893,63.50,20.778
30,5794,63.50,20.778
30,64248,63.50,20.778
30,33135,63.50,20.778
30,38070,63.50,20.778
32,16233,59.50,19.469
32,2609,57.00,18.651
32,65104,51.50,16.851
32,17950,56.00,18.324
32,1382,57.00,18.651
41,32893,63.50,20.778
41,5794,63.50,20.778
41,64248,63.50,20.778
41,33135,63.50,20.778
41,38070,63.50,20.778
43,16233,59.50,19.469
43,2609,57.00,18.651
43,65104,51.50,16.851
43,17950,56.00,18.324
43,1382,57.00,18.651
50,32893,63.50,20.778
50,5794,63.50,20.778
50,64248,63.50,20.778
50,33135,63.50,20.778
50,38070,63.50,20.778
53,16233,59.50,19.469
53,2609,57.00,18.651
53,65104,51.50,16.851
53,17950,56.00,18.324
53,1382,57.00,18.651
59,32893,63.50,20.778
59,5794,63.50,20.778
59,64248,63.50,20.778
59,33135,63.50,20.778
59,38070,63.50,20.778
62,16233,59.50,19.469
62,2609,57.00,18.651
62,65104,51.50,16.851
62,17950,56.00,18.324
62,1382,57.00,18.651
70,32893,63.50,20.778
70,5794,63.50,20.778
70,64248,63.50,20.778
70,33135,63.50,20.778
70,38070,63.50,20.778
72,16233,59.50,19.469
72,2609,57.00,18.651
72,65104,51.50,16.851
72,17950,56.00,18.324
72,1382,57.00,18.651
80,32893,63.50,20.778
80,5794,63.50,20.778
80,64248,63.50,20.778
80,33135,63.50,20.778
80,38070,63.50,20.778
82,16233,59.50,19.469
82,2609,57.00,18.651
82,65104,51.50,16.851
82,17950,56.00,18.324
