[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.00000 Mbps
[UE 10 | RB 1] Throughput = 0.00000 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.00000 Mbps
[UE 9 | RB 1] Throughput = 0.59884 Mbps
[UE 10 | RB 1] Throughput = 0.59884 Mbps
[UE 6 | RB 1] Throughput = 0.00000 Mbps
[UE 3 | RB 1] Throughput = 0.00000 Mbps
[UE 5 | RB 1] Throughput = 0.17964 Mbps
[UE 9 | RB 1] Throughput = 1.14114 Mbps
[UE 10 | RB 1] Throughput = 1.14114 Mbps
[UE 9 | RB 1] Throughput = 0.47930 Mbps
[UE 10 | RB 1] Throughput = 0.95860 Mbps
[UE 9 | RB 1] Throughput = 1.54195 Mbps
[UE 10 | RB 1] Throughput = 1.08507 Mbps
[UE 9 | RB 1] Throughput = 1.19516 Mbps
[UE 10 | RB 1] Throughput = 1.07565 Mbps
[UE 9 | RB 1] Throughput = 0.85823 Mbps
[UE 10 | RB 1] Throughput = 1.14430 Mbps
[UE 6 | RB 1] Throughput = 0.10574 Mbps
[UE 3 | RB 1] Throughput = 0.09516 Mbps
[UE 5 | RB 1] Throughput = 0.07402 Mbps
[UE 9 | RB 1] Throughput = 1.19865 Mbps
[UE 10 | RB 1] Throughput = 0.91326 Mbps
[UE 9 | RB 1] Throughput = 1.07683 Mbps
[UE 10 | RB 1] Throughput = 1.07683 Mbps
[UE 9 | RB 1] Throughput = 1.01773 Mbps
[UE 10 | RB 1] Throughput = 1.19733 Mbps
[UE 9 | RB 1] Throughput = 1.14113 Mbps
[UE 10 | RB 1] Throughput = 1.02702 Mbps
[UE 9 | RB 1] Throughput = 1.07625 Mbps
[UE 10 | RB 1] Throughput = 1.01645 Mbps
[UE 9 | RB 1] Throughput = 1.03291 Mbps
[UE 10 | RB 1] Throughput = 1.09029 Mbps
[UE 6 | RB 1] Throughput = 0.51785 Mbps
[UE 3 | RB 1] Throughput = 0.61701 Mbps
[UE 5 | RB 1] Throughput = 0.61701 Mbps
[UE 9 | RB 1] Throughput = 1.13670 Mbps
[UE 10 | RB 1] Throughput = 1.13670 Mbps
[UE 6 | RB 1] Throughput = 4.89131 Mbps
[UE 3 | RB 1] Throughput = 5.19077 Mbps
[UE 5 | RB 1] Throughput = 5.29060 Mbps
[UE 9 | RB 1] Throughput = 0.91332 Mbps
[UE 10 | RB 1] Throughput = 0.97041 Mbps
[UE 6 | RB 1] Throughput = 1.49065 Mbps
[UE 3 | RB 1] Throughput = 1.26132 Mbps
[UE 5 | RB 1] Throughput = 1.08932 Mbps
[UE 9 | RB 1] Throughput = 0.97019 Mbps
[UE 10 | RB 1] Throughput = 0.91312 Mbps
[UE 9 | RB 1] Throughput = 1.25590 Mbps
[UE 10 | RB 1] Throughput = 1.07649 Mbps
[UE 9 | RB 1] Throughput = 0.97038 Mbps
[UE 10 | RB 1] Throughput = 1.31287 Mbps
[UE 9 | RB 1] Throughput = 1.20064 Mbps
[UE 10 | RB 1] Throughput = 0.91477 Mbps
[UE 9 | RB 1] Throughput = 0.77866 Mbps
[UE 10 | RB 1] Throughput = 1.13804 Mbps
[UE 6 | RB 1] Throughput = 0.03304 Mbps
[UE 3 | RB 1] Throughput = 0.03304 Mbps
[UE 5 | RB 1] Throughput = 0.06608 Mbps
[UE 9 | RB 1] Throughput = 1.25668 Mbps
[UE 10 | RB 1] Throughput = 1.19956 Mbps
[UE 9 | RB 1] Throughput = 1.01563 Mbps
[UE 10 | RB 1] Throughput = 0.83640 Mbps
[UE 9 | RB 1] Throughput = 1.08596 Mbps
[UE 10 | RB 1] Throughput = 1.20027 Mbps
[UE 9 | RB 1] Throughput = 1.01738 Mbps
[UE 10 | RB 1] Throughput = 0.89769 Mbps
[UE 9 | RB 1] Throughput = 1.20173 Mbps
[UE 10 | RB 1] Throughput = 0.97283 Mbps
[UE 9 | RB 1] Throughput = 1.13336 Mbps
[UE 10 | RB 1] Throughput = 1.01406 Mbps
[UE 6 | RB 1] Throughput = 1.11408 Mbps
[UE 3 | RB 1] Throughput = 1.20779 Mbps
[UE 5 | RB 1] Throughput = 1.18696 Mbps
[UE 9 | RB 1] Throughput = 0.57162 Mbps
[UE 10 | RB 1] Throughput = 1.48620 Mbps
[UE 6 | RB 1] Throughput = 8.58901 Mbps
[UE 3 | RB 1] Throughput = 9.06618 Mbps
