Time_ms,UE_ID,RB_ID,Throughput_Mbps
0,2,1,1.07461
110,2,1,1.09151
210,2,1,1.07756
310,2,1,1.07677
420,2,1,1.09152
520,2,1,0.95801
630,2,1,1.08915
730,2,1,1.07851
830,2,1,1.07750
940,2,1,1.09590
1040,2,1,1.07342
1150,2,1,1.08994
1260,2,1,0.98198
1360,2,1,1.07687
1460,2,1,1.07674
1570,2,1,1.09428
1670,2,1,1.07267
1781,2,1,1.08783
1890,2,1,1.09471
1990,2,1,1.07764
2090,2,1,0.95724
2200,2,1,1.09149
2300,2,1,1.07841
2410,2,1,1.08758
2521,2,1,1.08684
2631,2,1,1.08983
2740,2,1,0.98325
2840,2,1,1.07782
2940,2,1,1.07824
3041,2,1,1.07577
3141,2,1,1.07731
3250,2,1,1.09312
3360,2,1,1.09173
3460,2,1,1.07651
3560,2,1,1.07817
3670,2,1,0.98169
3771,2,1,1.07568
3871,2,1,1.07791
3980,2,1,1.09224
4090,2,1,1.08941
4200,2,1,1.09003
4300,2,1,1.07678
4410,2,1,0.98071
4511,2,1,1.07713
4611,2,1,1.07795
4711,2,1,1.07477
4820,2,1,1.09518
4920,2,1,1.07745
5031,2,1,1.08708
5143,2,1,0.96154
5250,2,1,1.11434
5350,2,1,1.07771
5460,2,1,1.08955
5561,2,1,1.07697
5670,2,1,1.09371
5770,2,1,1.07699
5870,2,1,1.07842
5971,2,1,0.95476
6080,2,1,1.09382
6180,2,1,1.07753
6281,2,1,1.07395
6391,2,1,1.09173
6491,2,1,1.07498
6600,2,1,1.09500
6700,2,1,1.07781
6810,2,1,0.98040
6911,2,1,1.07378
7020,2,1,1.09509
7121,2,1,1.07717
7230,2,1,1.09031
7331,2,1,1.07169
7431,2,1,1.07804
7531,2,1,1.07802
7641,2,1,0.98498
7750,2,1,1.09104
7851,2,1,1.07573
7961,2,1,1.09073
8061,2,1,1.07430
8161,2,1,1.07825
8271,2,1,1.09380
8371,2,1,0.95478
8471,2,1,1.07833
8581,2,1,1.09433
8681,2,1,1.07559
8781,2,1,1.07856
8882,2,1,1.07116
8991,2,1,1.09647
9101,2,1,1.09080
9201,2,1,0.95797
9311,2,1,1.09061
9411,2,1,1.07413
9521,2,1,1.08911
9631,2,1,1.09022
9731,2,1,1.07834
9831,2,1,1.07816
9931,2,1,1.07721
10041,2,1,0.98583
10141,2,1,1.07806
10251,2,1,1.08989
10361,2,1,1.08988
10461,2,1,1.07485
10571,2,1,1.08745
10681,2,1,0.98272
10781,2,1,1.07549
10891,2,1,1.09189
10991,2,1,1.07551
