Time_ms,UE_ID,Mean_SNR_dB,Mean_UL_SE_bit_per_s_Hz
87500,0,3478505.4261852177,20.64353472750022
87600,0,316227.7660168379,17.357078629871797
88500,0,3794733.192202056,20.762789032645866
88600,0,316227.7660168379,17.357078629871797
89500,0,3794733.192202056,20.762789032645866
89600,0,316227.7660168379,17.357078629871797
0,1,5149058.618707175,21.18108366669602
1000,1,5149058.618707175,21.18108366669602
2000,1,5149058.618707175,21.18108366669602
3000,1,5149058.618707175,21.18108366669602
4000,1,5149058.618707175,21.18108366669602
5000,1,5149058.618707175,21.18108366669602
6000,1,4701314.3909935085,21.056401385431855
6100,1,447744.22771366755,17.833702603295563
7000,1,4253570.163279842,20.919231002250488
7100,1,895488.4554273351,18.783701072781145
8000,1,4029698.049423008,20.845128633750058
8100,1,1119360.569284169,19.08953245682105
9000,1,2462593.252425172,20.170160136521964
9100,1,2686465.366282006,20.28941442812235
10000,1,2014849.024711504,19.895128973864814
10100,1,3134209.5939956736,20.50068715551024
11000,1,1567104.7969978368,19.550687592800596
11100,1,3581953.8217093404,20.68369992489421
12000,1,223872.11385683378,16.883705664319272
12100,1,4925186.504850342,21.120159858246236
13000,1,223872.11385683378,16.883705664319272
13100,1,4925186.504850342,21.120159858246236
14100,1,5149058.618707175,21.18108366669602
15100,1,5149058.618707175,21.18108366669602
16100,1,5149058.618707175,21.18108366669602
17100,1,5149058.618707175,21.18108366669602
18100,1,5149058.618707175,21.18108366669602
19100,1,5149058.618707175,21.18108366669602
20100,1,5149058.618707175,21.18108366669602
21100,1,4701314.3909935085,21.056401385431855
21200,1,447744.22771366755,17.833702603295563
22100,1,4253570.163279842,20.919231002250488
22200,1,895488.4554273351,18.783701072781145
23100,1,4029698.049423008,20.845128633750058
23200,1,1119360.569284169,19.08953245682105
24100,1,2910337.4801388397,20.399117745427276
24200,1,2238721.138568338,20.039531844614668
25100,1,2238721.138568338,20.039531844614668
25200,1,2910337.4801388397,20.399117745427276
26100,1,1790976.9108546702,19.733700307523293
26200,1,3358081.7078525075,20.595246016230913
27100,1,1567104.7969978368,19.550687592800596
27200,1,3581953.8217093404,20.68369992489421
28100,1,1567104.7969978368,19.550687592800596
28200,1,3581953.8217093404,20.68369992489421
29100,1,1119360.569284169,19.08953245682105
29200,1,4029698.049423008,20.845128633750058
30100,1,895488.4554273351,18.783701072781145
30200,1,4253570.163279842,20.919231002250488
31100,1,223872.11385683378,16.883705664319272
31200,1,4925186.504850342,21.120159858246236
32100,1,223872.11385683378,16.883705664319272
32200,1,4925186.504850342,21.120159858246236
33200,1,5149058.618707175,21.18108366669602
34200,1,5149058.618707175,21.18108366669602
35200,1,5149058.618707175,21.18108366669602
36200,1,5149058.618707175,21.18108366669602
37200,1,5149058.618707175,21.18108366669602
38200,1,5149058.618707175,21.18108366669602
39200,1,4925186.504850342,21.120159858246236
39300,1,223872.11385683378,16.883705664319272
40200,1,3358081.7078525075,20.595246016230913
40300,1,1790976.9108546702,19.733700307523293
41200,1,2462593.252425172,20.170160136521964
41300,1,2686465.366282006,20.28941442812235
42200,1,2462593.252425172,20.170160136521964
42300,1,2686465.366282006,20.28941442812235
43200,1,2462593.252425172,20.170160136521964
43300,1,2686465.366282006,20.28941442812235
44200,1,2014849.024711504,19.895128973864814
44300,1,3134209.5939956736,20.50068715551024
45200,1,1567104.7969978368,19.550687592800596
45300,1,3581953.8217093404,20.68369992489421
46200,1,1343232.683141003,19.33941493829439
46300,1,3805825.9355661743,20.766789601574438
47200,1,1119360.569284169,19.08953245682105
47300,1,4029698.049423008,20.845128633750058
48200,1,671616.3415705013,18.38941595863791
48300,1,4477442.277136675,20.989531538511372
49200,1,447744.22771366755,17.833702603295563
49300,1,4701314.3909935085,21.056401385431855
50200,1,447744.22771366755,17.833702603295563
50300,1,4701314.3909935085,21.056401385431855
51200,1,223872.11385683378,16.883705664319272
51300,1,4477442.277136675,20.989531538511372
51400,1,223872.11385683378,16.883705664319272
52200,1,223872.11385683378,16.883705664319272
52300,1,4477442.277136675,20.989531538511372
52400,1,223872.11385683378,16.883705664319272
53200,1,223872.11385683378,16.883705664319272
53300,1,4253570.163279842,20.919231002250488
53400,1,447744.22771366755,17.833702603295563
54200,1,223872.11385683378,16.883705664319272
54300,1,4029698.049423008,20.845128633750058
54400,1,671616.3415705013,18.38941595863791
55300,1,4029698.049423008,20.845128633750058
55400,1,895488.4554273351,18.783701072781145
56300,1,4029698.049423008,20.845128633750058
56400,1,895488.4554273351,18.783701072781145
57300,1,3581953.8217093404,20.68369992489421
57400,1,1343232.683141003,19.33941493829439
58300,1,2238721.138568338,20.039531844614668
58400,1,2686465.366282006,20.28941442812235
59300,1,2238721.138568338,20.039531844614668
59400,1,2686465.366282006,20.28941442812235
60300,1,1790976.9108546702,19.733700307523293
60400,1,3134209.5939956736,20.50068715551024
61300,1,1567104.7969978368,19.550687592800596
61400,1,3358081.7078525075,20.595246016230913
62300,1,1343232.683141003,19.33941493829439
62400,1,3581953.8217093404,20.68369992489421
63300,1,1343232.683141003,19.33941493829439
63400,1,3581953.8217093404,20.68369992489421
64300,1,895488.4554273351,18.783701072781145
64400,1,4029698.049423008,20.845128633750058
65300,1,671616.3415705013,18.38941595863791
65400,1,4253570.163279842,20.919231002250488
66300,1,447744.22771366755,17.833702603295563
66400,1,4477442.277136675,20.989531538511372
67300,1,447744.22771366755,17.833702603295563
67400,1,4477442.277136675,20.989531538511372
68300,1,447744.22771366755,17.833702603295563
68400,1,4253570.163279842,20.919231002250488
68500,1,223872.11385683378,16.883705664319272
69300,1,223872.11385683378,16.883705664319272
69400,1,4253570.163279842,20.919231002250488
69500,1,447744.22771366755,17.833702603295563
70300,1,223872.11385683378,16.883705664319272
70400,1,4253570.163279842,20.919231002250488
70500,1,447744.22771366755,17.833702603295563
71300,1,223872.11385683378,16.883705664319272
71400,1,4253570.163279842,20.919231002250488
71500,1,447744.22771366755,17.833702603295563
72300,1,223872.11385683378,16.883705664319272
72400,1,3805825.9355661743,20.766789601574438
72500,1,895488.4554273351,18.783701072781145
73300,1,223872.11385683378,16.883705664319272
73400,1,3805825.9355661743,20.766789601574438
73500,1,895488.4554273351,18.783701072781145
74400,1,2910337.4801388397,20.399117745427276
74500,1,2014849.024711504,19.895128973864814
75400,1,2686465.366282006,20.28941442812235
75500,1,2238721.138568338,20.039531844614668
76400,1,2238721.138568338,20.039531844614668
76500,1,2686465.366282006,20.28941442812235
77400,1,2014849.024711504,19.895128973864814
77500,1,2910337.4801388397,20.399117745427276
78400,1,1790976.9108546702,19.733700307523293
78500,1,3134209.5939956736,20.50068715551024
79400,1,1790976.9108546702,19.733700307523293
79500,1,3134209.5939956736,20.50068715551024
80400,1,1567104.7969978368,19.550687592800596
80500,1,3358081.7078525075,20.595246016230913
81400,1,1567104.7969978368,19.550687592800596
81500,1,3358081.7078525075,20.595246016230913
82400,1,1119360.569284169,19.08953245682105
82500,1,3805825.9355661743,20.766789601574438
83400,1,895488.4554273351,18.783701072781145
83500,1,4029698.049423008,20.845128633750058
84400,1,671616.3415705013,18.38941595863791
84500,1,4253570.163279842,20.919231002250488
85400,1,447744.22771366755,17.833702603295563
85500,1,4253570.163279842,20.919231002250488
85600,1,223872.11385683378,16.883705664319272
86400,1,447744.22771366755,17.833702603295563
86500,1,4253570.163279842,20.919231002250488
86600,1,223872.11385683378,16.883705664319272
87400,1,447744.22771366755,17.833702603295563
87500,1,4029698.049423008,20.845128633750058
87600,1,447744.22771366755,17.833702603295563
88400,1,223872.11385683378,16.883705664319272
88500,1,4253570.163279842,20.919231002250488
88600,1,447744.22771366755,17.833702603295563
89400,1,223872.11385683378,16.883705664319272
89500,1,4253570.163279842,20.919231002250488
89600,1,447744.22771366755,17.833702603295563
0,2,22102195.20233609,23.17780207571856
1000,2,22440664.41366961,23.19863151379337
2000,2,23565571.236718487,23.265668509652986
3000,2,24554187.14521929,23.321992497224564
4000,2,23727398.232457962,23.275048107203236
5000,2,23109794.241375234,23.238901084359576
6000,2,21332973.728535652,23.12925272640915
6100,2,1911567.532883043,19.8230092187484
7000,2,18505702.331917837,22.93439330066929
7100,2,4493690.771773883,20.994496253841856
8000,2,19035499.45569498,22.97307970580173
8100,2,4569444.474554286,21.01740828350761
9000,2,14852874.842872852,22.633027011733734
9100,2,9055549.749485571,21.95485240860737
10000,2,10527793.519063424,22.161314905215292
10100,2,14917879.722323107,22.63901229784843
11000,2,8775318.888583785,21.91176927223777
11100,2,15588776.542652149,22.699304238793452
12000,2,1987321.2356634457,19.87627466822923
12100,2,19639172.716759443,23.015869351501898
13000,2,646209.8236478514,18.336563120051917
13100,2,21322672.17599248,23.12859073205214
14100,2,21508827.0164564,23.14050430179887
15100,2,25854192.28935759,23.392700206596654
16100,2,26909049.27576892,23.447508730922145
17100,2,25487458.359780196,23.37312002234905
18100,2,24782255.218869288,23.334663992931922
19100,2,23430824.216675024,23.257809208481607
20100,2,25019604.880224835,23.347727941534405
21100,2,24000957.260856736,23.29075923854547
21200,2,1911567.532883043,19.8230092187484
22100,2,25037509.967246104,23.348708421587265
22200,2,3252678.9448986375,20.55153756924603
23100,2,23264949.4046117,23.248072037033122
23200,2,5367627.554750491,21.238060737961714
24100,2,14181406.015090523,22.56962247449128
24200,2,12958086.275707718,22.445981971844223
25100,2,11523529.07341928,22.285175428375776
25200,2,14147224.43117496,22.566315012025612
26100,2,10691164.409307513,22.18241999988705
26200,2,14749146.080257406,22.623421782719294
27100,2,10735452.583872918,22.188085821432477
27200,2,14849245.665397756,22.632692085732945
28100,2,8948330.51849017,21.938527912001174
28200,2,13759741.244083315,22.528252603604923
29100,2,6985355.165186671,21.599107133805635
29200,2,16061185.80872033,22.740221407719286
30100,2,3058938.6075921217,20.467370183810694
30200,2,19896290.51563544,23.033696404298944
31100,2,1316765.5296556486,19.3121397324236
31200,2,22779375.83530681,23.21916369743462
32100,2,1911567.532883043,19.8230092187484
32200,2,24616315.78671281,23.32545600016251
33200,2,24904114.106821686,23.341386773569088
34200,2,24434145.26787348,23.315275593644987
35200,2,22674085.140551243,23.21281401608211
36200,2,23548021.923527848,23.264647471339686
37200,2,22842818.782616947,23.222975545468536
38200,2,25998580.049063344,23.400333072673728
39200,2,29871855.21189092,23.590669374871048
39300,2,646209.8236478514,18.336563120051917
40200,2,20675194.628985666,23.086327762249354
40300,2,6407974.360357491,21.48086531121406
41200,2,15537027.607910447,22.69474692066629
41300,2,9041505.41966879,21.9527251451065
42200,2,12332574.576744152,22.378172253088326
42300,2,8495395.181161288,21.867337308201932
43200,2,11721012.187999412,22.308464251387207
43300,2,12877588.734099085,22.437441294481488
44200,2,9785098.772756424,22.061047374014727
44300,2,14218700.146114679,22.57322203010417
45200,2,7849185.357513435,21.758906097973846
45300,2,13708333.42366286,22.523122459232574
46200,2,9712526.976664132,22.05084464756841
46300,2,16166011.195053404,22.749137480036605
47200,2,7800959.443781092,21.75045931056607
47300,2,17458430.84234911,22.854549610580904
48200,2,3478206.478893332,20.643416934734113
48300,2,21979649.403171048,23.170181848731644
49200,2,2609185.1769513516,20.249410036821416
49300,2,24045906.24830301,23.293323622903834
50200,2,1962975.3533035,19.85938079487493
50300,2,25556877.423687667,23.376847882286846
51200,2,1962975.3533035,19.85938079487493
51300,2,19073761.55307929,22.975831820365133
51400,2,2685404.7307193014,20.288873214565577
52200,2,1316765.5296556486,19.3121397324236
52300,2,20885229.500821985,23.100180743662747
52400,2,2685404.7307193014,20.288873214565577
53200,2,1316765.5296556486,19.3121397324236
53300,2,21484946.985084005,23.1389818011439
53400,2,1887221.6505230973,19.805441547982586
54200,2,1241011.8268752457,19.230932266479485
54300,2,22055403.10595145,23.17489741547014
54400,2,2557777.3565308945,20.222136831546578
55300,2,21824960.09092213,23.160501958759294
55400,2,2633531.0593112973,20.262139211997038
56300,2,19443036.022311985,23.002112738641134
56400,2,3279740.8829591484,20.562893305542563
57300,2,18951515.51091305,22.967019464363926
57400,2,7825305.326141037,21.75473000772611
58300,2,12367222.011647264,22.382017339465424
58400,2,14061954.182833508,22.558029172479444
59300,2,12342876.129287317,22.37931662112222
59400,2,12617561.278989451,22.409483378266774
60300,2,10659035.555733033,22.17829502119624
60400,2,14879489.51014638,22.635480702460907
61300,2,10092084.418239435,22.10338493716874
61400,2,16179941.925071664,22.750318023722343
62300,2,9533491.78205527,22.025344767933557
62400,2,16652479.305932261,22.78977205292454
63300,2,8044934.897747054,21.79266702014367
63400,2,13005846.338452516,22.45102420601969
64300,2,5462811.658856213,21.26215189169233
64400,2,16134079.81585086,22.746427649167384
65300,2,4469344.889413937,20.987050657185165
65400,2,17930968.223209705,22.891152629735032
66300,2,2657876.941671243,20.274751251136955
66400,2,19171980.05008495,22.98287127913236
67300,2,2657876.941671243,20.274751251136955
67400,2,19861643.080732327,23.031307627834707
68300,2,3798789.1834061397,20.764253169910706
68400,2,22435426.3985143,23.198311565457992
68500,2,646209.8236478514,18.336563120051917
69300,2,3723035.480625737,20.736645905905387
69400,2,25813999.14325483,23.390567864148267
69500,2,1316765.5296556486,19.3121397324236
70300,2,1887221.6505230968,19.805441547982586
70400,2,21659066.698658243,23.150044418138926
70500,2,1911567.532883043,19.8230092187484
71300,2,1316765.5296556486,19.3121397324236
71400,2,19073761.55307929,22.975831820365133
71500,2,1911567.532883043,19.8230092187484
72300,2,1316765.5296556486,19.3121397324236
72400,2,17872653.75646303,22.886688078151852
72500,2,3228333.062538692,20.541240521137603
73300,2,1316765.5296556486,19.3121397324236
73400,2,18104640.66599696,22.904363472588546
73500,2,3228333.062538692,20.541240521137603
74300,2,670555.7060077973,18.387249823346593
74400,2,14257159.717870926,22.57692419680785
74500,2,7673332.069592683,21.727850850004877
75300,2,670555.7060077973,18.387249823346593
75400,2,15733825.115238773,22.711997898410953
75500,2,7749085.772373087,21.74131512511007
76400,2,17438055.79435056,22.85294914956409
76500,2,8544086.945881179,21.8751703130359
77400,2,14708487.083167098,22.619638339691726
77500,2,9785098.772756424,22.061047374014727
78400,2,11103873.505339175,22.2343318405575
78500,2,11572220.838139173,22.290954421694373
79400,2,10856716.1446851,22.203480361461516
79500,2,11572220.838139173,22.290954421694373
80400,2,9104241.514205463,21.962202179397973
80500,2,11860484.46667054,22.32467674053595
81400,2,8458031.69055761,21.861296170474432
81500,2,12482348.407958444,22.394716857449364
82400,2,7151567.713445127,21.631336889259984
82500,2,15896517.154966487,22.72609709464294
83400,2,6951368.54316443,21.592422521105558
83500,2,19258842.270717315,22.989066832573148
84400,2,5064146.892641332,21.15829370161447
84500,2,20807594.70990689,23.09507659054536
85400,2,2657876.941671243,20.274751251136955
85500,2,20976328.351972587,23.106145961647226
85600,2,646209.8236478514,18.336563120051917
86400,2,2657876.941671243,20.274751251136955
86500,2,19452676.761974283,23.00279215616978
86600,2,646209.8236478514,18.336563120051917
87400,2,2657876.941671243,20.274751251136955
87500,2,17908184.27298988,22.889410022687514
87600,2,2318652.7635064023,20.0876131741258
88400,2,1987321.2356634457,19.87627466822923
88500,2,17983937.97577028,22.895195423975615
88600,2,1341111.4120155945,19.33724880138918
89400,2,1316765.5296556486,19.3121397324236
89500,2,18968617.010751646,22.968255675070623
89600,2,1341111.4120155945,19.33724880138918
0,3,109827300.69832867,25.375128419329656
1000,3,107435423.13698658,25.3449497972063
2000,3,105594809.16897173,25.321265504720024
3000,3,107395364.6653037,25.344438673533503
4000,3,113134715.13273033,25.41579313399604
5000,3,113877370.61575821,25.424760566123314
6000,3,105054399.1816731,25.314233281888875
6100,3,6754542.885232001,21.553055575092827
7000,3,81614772.96165493,24.96821064779787
7100,3,28675298.377996307,23.534639952030304
8000,3,67399745.06095955,24.705927829048118
8100,3,50575592.11648077,24.31234109814724
9000,3,46832478.9484041,24.206955795158873
9100,3,67105439.61299331,24.69993008258994
10000,3,32571235.73683624,23.709240406203868
10100,3,78248976.68013467,24.910490139243787
11000,3,10479620.780657753,22.155029148123667
11100,3,97052112.9729833,25.20564348693404
12000,3,2636828.309121835,20.263854115369465
12100,3,109246390.90351579,25.367859871936894
13100,3,113595245.79748882,25.421360866648467
14100,3,105433985.78200552,25.3191765178751
15100,3,102588678.29712191,25.281681481995303
16100,3,109949955.76012948,25.37665820612891
17100,3,111020170.46751213,25.389934256238682
18100,3,107881263.66454852,25.350625643318654
19100,3,99979553.50840747,25.24637327470547
19200,3,4477442.277136676,20.989531538511372
20100,3,102757815.11049606,25.283939248817717
20200,3,4477442.277136676,20.989531538511372
21100,3,108756205.41364518,25.361696368345612
21200,3,4477442.277136676,20.989531538511372
22100,3,110652703.66282663,25.385390300477496
22200,3,4477442.277136676,20.989531538511372
23100,3,97164882.20481363,25.20723507830416
23200,3,11591712.863395188,22.293261024718557
24100,3,92914501.4090442,25.145930436149403
24200,3,24081587.223432582,23.29535584735517
25100,3,57011256.96611588,24.47650632445033
25200,3,59679235.63124035,24.53918945882251
26100,3,45189644.906576276,24.158014470874488
26200,3,63032230.42476664,24.614107081111115
27100,3,44771438.36316104,24.145271596369845
27200,3,63032230.42476664,24.614107081111115
28100,3,41921188.33341722,24.055117496336674
28200,3,62934568.71609847,24.611981897566757
29100,3,29159119.02497409,23.55757165401645
29200,3,80582271.83228683,24.950761203569126
30100,3,11739760.897795388,22.31065482203031
30200,3,98700623.60723871,25.228728084793723
31100,3,10347322.726034371,22.137616618877395
31200,3,97407769.64029586,25.210656854592514
32100,3,4477442.277136676,20.989531538511372
32200,3,107764570.28158239,25.349142328497628
33100,3,4477442.277136676,20.989531538511372
33200,3,110486924.48724085,25.383335396097095
34100,3,4477442.277136676,20.989531538511372
34200,3,104624454.27418984,25.308612626995778
35100,3,4477442.277136676,20.989531538511372
35200,3,100526099.82678765,25.253845149092264
36200,3,102570302.10724069,25.281435958490714
36300,3,2636828.309121835,20.263854115369465
37200,3,101095265.69568309,25.261583200067864
37300,3,7114270.586258511,21.62417038847139
38200,3,93744916.71392721,25.15812528544372
38300,3,16069155.140531864,22.74090129152574
39200,3,89645006.42493689,25.096833906823257
39300,3,16069155.140531864,22.74090129152574
40200,3,81957623.29188798,24.973956088236278
40300,3,21764800.532732897,23.156718852413377
41200,3,82096355.20201743,24.976274111749895
41300,3,29660948.582009483,23.580958377479742
42200,3,80195863.79607028,24.94417328636572
42300,3,36385792.79490885,23.861028351733097
43200,3,66562425.918190405,24.688794465418045
43300,3,42485633.00709811,24.07344817047396
44200,3,62289700.61370809,24.597865809426295
44300,3,49599903.59335661,24.28564230927842
45200,3,43135541.36780056,24.09425507212504
45300,3,67509672.70190333,24.708161364600084
46200,3,36216153.183544055,23.8546235170325
46300,3,76201017.48240434,24.874141597497793
47200,3,25420654.66125585,23.369523010404627
47300,3,87266397.01494816,25.059976768581322
48200,3,13682703.667595025,22.520557595883364
48300,3,88614019.48594591,25.080980061670893
49200,3,16368844.755507134,22.766226795461577
49300,3,93122778.40353796,25.148999243586424
50200,3,14432748.13608391,22.593700653702346
50300,3,93583220.13206738,25.155759223726097
50400,3,4477442.277136676,20.989531538511372
51200,3,7114270.586258511,21.62417038847139
51300,3,98253795.70415059,25.222509329951706
51400,3,2636828.309121835,20.263854115369465
52200,3,7114270.586258511,21.62417038847139
52300,3,97758283.7278815,25.21557985418624
52400,3,2636828.309121835,20.263854115369465
53200,3,2636828.309121835,20.263854115369465
53300,3,103017618.62423334,25.287400075585115
53400,3,2636828.309121835,20.263854115369465
54300,3,107256292.0341933,25.342662703542956
54400,3,5816345.406001006,21.348097675980398
55300,3,108638151.70751828,25.360207831677716
55400,3,5816345.406001006,21.348097675980398
56300,3,96249851.58133797,25.19426694547858
56400,3,14352547.607313726,22.586063425469895
57300,3,93178242.06845407,25.14981530243404
57400,3,17909769.108546704,22.889531308933858
58300,3,85099177.62849404,25.025509777825434
58400,3,24197856.10085963,23.301957158253675
59300,3,83888054.58288607,25.00586396753118
59400,3,27660868.003927052,23.485275988362137
60300,3,74161722.66859752,24.836962867732215
60400,3,31690134.4848099,23.671653967302888
61300,3,65654819.11146814,24.669977716252596
61400,3,40528750.161656216,24.008820266315922
62300,3,60779751.14981985,24.564233083202275
62400,3,48634046.99281892,24.258690174580263
63300,3,54678677.80959831,24.419251295613112
63400,3,54228719.877739236,24.40792611506857
64300,3,47759289.62534177,24.23381416882302
64400,3,58582106.19022593,24.513758914306486
65300,3,38467856.96409176,23.93729265329492
65400,3,63039531.68468976,24.614265829059015
66300,3,35743628.39656144,23.8366236569755
66400,3,72327173.03848462,24.80263272570445
67300,3,28262760.833373554,23.514779160904883
67400,3,82488826.97595786,24.98281063264178
68300,3,23282639.118506745,23.249113758861483
68400,3,81715489.3899172,24.96990094022536
69300,3,23183425.726790376,23.243260965600452
69400,3,87077594.10338819,25.057008316734724
70300,3,16069155.140531864,22.74090129152574
70400,3,100663468.90012673,25.255716743384262
71300,3,4477442.277136676,20.989531538511372
71400,3,109103321.13988358,25.36606380121164
71500,3,4017000.548607261,20.84080320754141
72300,3,4477442.277136676,20.989531538511372
72400,3,103244738.02468184,25.290418376732504
72500,3,5397663.053040375,21.245708568731658
73300,3,4477442.277136676,20.989531538511372
73400,3,94622893.2967738,25.170901656737186
73500,3,12667879.391245915,22.414938224235108
74400,3,91868808.81296124,25.1304182123603
74500,3,20086155.689139124,23.04671329719934
75400,3,95394232.50193486,25.182028787252243
