Time_ms,UE_ID,Mean_SNR_dB,Std_SNR_dB,Mean_UL_SE_bit_per_s_Hz,Std_UL_SE_bit_per_s_Hz
10900,30556,55.839285714285715,14.79430168794264,18.292214285714287,4.768386297093271
10900,33952,20.875,25.06311477494811,7.039071428571428,8.078185723744012
10900,36997,63.5,0.0,20.778,0.0
10900,40252,56.0,0.0,18.324,0.0
10900,45898,63.5,0.0,20.778,0.0
10900,48787,63.5,0.0,20.778,0.0
11000,12169,62.1551724137931,4.029142607029845,20.337931034482757,1.318459434638843
11000,15599,52.5,0.0,17.179,0.0
11000,20945,57.86206896551724,5.553146713679128,18.933275862068964,1.8169756444737604
11000,22873,60.55172413793103,10.285517581589282,19.819793103448276,3.331626301494194
11000,30556,58.793103448275865,11.167968578371257,19.24996551724138,3.5943589084917753
11000,33952,18.43103448275862,23.42873851015756,6.2509999999999994,7.551547882955615
11000,36997,63.5,0.0,20.778,0.0
11000,40252,56.0,0.0,18.324,0.0
11000,45898,63.5,0.0,20.778,0.0
11000,48787,63.5,0.0,20.778,0.0
11100,12169,62.05555555555556,4.163331998932266,20.30533333333333,1.3623703325736811
11100,15599,52.5,0.0,17.179,0.0
11100,20945,58.25925925925926,5.5528412172549615,19.063222222222223,1.8168900168511393
11100,22873,60.333333333333336,10.640091092727472,19.748814814814814,3.4464039345050774
11100,30556,58.44444444444444,11.510307532259052,19.136777777777777,3.70409315522222
11100,33952,19.314814814814813,24.07006924830574,6.535222222222222,7.758613706134984
11100,36997,63.5,0.0,20.778,0.0
11100,40252,56.0,0.0,18.324,0.0
11100,45898,63.5,0.0,20.778,0.0
11100,48787,63.5,0.0,20.778,0.0
11200,12169,62.60344827586207,3.352449292108329,20.48462068965517,1.0970245606637565
11200,15599,52.5,0.0,17.179,0.0
11200,20945,58.189655172413794,5.597215176674033,19.04048275862069,1.8313784937014297
11200,22873,60.55172413793103,10.285517581589282,19.819793103448276,3.331626301494194
11200,30556,59.13793103448276,11.1530717675543,19.362793103448276,3.5890107508825797
11200,33952,20.396551724137932,24.745987882001348,6.884241379310345,7.976319477299093
11200,36997,63.5,0.0,20.778,0.0
11200,40252,56.0,0.0,18.324,0.0
11200,45898,63.5,0.0,20.778,0.0
11200,48787,63.5,0.0,20.778,0.0
11300,12169,63.01851851851852,2.5018511664883785,20.62044444444444,0.818682681710889
11300,15599,52.5,0.0,17.179,0.0
11300,20945,58.592592592592595,5.593672656598149,19.172333333333334,1.8302078066123024
11300,22873,60.333333333333336,10.64009109272747,19.748814814814814,3.446403934505078
11300,30556,59.51851851851852,11.479481261297916,19.48825925925926,3.6925343141220313
11300,33952,19.314814814814813,24.070069248305742,6.535222222222222,7.758613706134983
11300,36997,63.5,0.0,20.778,0.0
11300,40252,56.0,0.0,18.324,0.0
11300,45898,63.5,0.0,20.778,0.0
11300,48787,63.5,0.0,20.778,0.0
11400,12169,63.5,0.0,20.778,0.0
11400,15599,52.5,0.0,17.179,0.0
11400,20945,59.293103448275865,5.478068679124238,19.40155172413793,1.7923633756700534
11400,22873,60.55172413793103,10.285517581589282,19.819793103448276,3.331626301494194
11400,30556,61.44827586206897,4.08906387205601,20.10665517241379,1.337980735390409
11400,33952,20.396551724137932,24.745987882001348,6.884241379310345,7.976319477299093
11400,36997,63.5,0.0,20.778,0.0
11400,40252,56.0,0.0,18.324,0.0
11400,45898,63.5,0.0,20.778,0.0
11400,48787,63.5,0.0,20.778,0.0
11500,12169,63.5,0.0,20.778,0.0
11500,15599,52.5,0.0,17.179,0.0
11500,20945,58.98148148148148,5.554764901002842,19.29959259259259,1.8174576338149537
11500,22873,60.333333333333336,10.64009109272747,19.748814814814814,3.4464039345050774
11500,30556,59.96296296296296,11.073987126739443,19.62925925925926,3.5811406175277614
11500,33952,21.38888888888889,25.389403200386475,7.205259259259259,8.183060639528428
11500,36997,63.5,0.0,20.778,0.0
11500,40252,56.0,0.0,18.324,0.0
11500,45898,63.5,0.0,20.778,0.0
11500,48787,63.5,0.0,20.778,0.0
11600,12169,63.5,0.0,20.778,0.0
11600,15599,52.5,0.0,17.179,0.0
11600,20945,60.09615384615385,5.207723554047834,19.66430769230769,1.7038979023223373
11600,22873,60.44230769230769,10.835429777426388,19.78473076923077,3.5094994122546006
11600,30556,58.96153846153846,11.401686784790291,19.301884615384616,3.6887866766938204
11600,33952,19.807692307692307,24.407407450639617,6.693730769230769,7.8675549724558875
11600,36997,63.5,0.0,20.778,0.0
11600,40252,56.0,0.0,18.324,0.0
11600,45898,63.5,0.0,20.778,0.0
11600,48787,63.5,0.0,20.778,0.0
11700,12169,63.5,0.0,20.778,0.0
11700,15599,52.5,0.0,17.179,0.0
11700,20945,59.407407407407405,5.438532460842294,19.43896296296296,1.7794103708268834
11700,22873,60.55555555555556,10.641295949609685,19.821518518518516,3.446652203676114
11700,30556,60.48148148148148,4.778721830801869,19.79025925925926,1.5637238245387821
11700,33952,23.5,26.451334123689808,7.885407407407407,8.52552141991805
11700,36997,63.5,0.0,20.778,0.0
11700,40252,56.0,0.0,18.324,0.0
11700,45898,63.5,0.0,20.778,0.0
11700,48787,63.5,0.0,20.778,0.0
11800,12169,63.5,0.0,20.778,0.0
11800,15599,52.5,0.0,17.179,0.0
11800,20945,59.293103448275865,5.478068679124239,19.40155172413793,1.792363375670054
11800,22873,62.44827586206897,2.369240488555529,20.433896551724136,0.7751707344112548
11800,30556,59.87931034482759,10.750959402714614,19.601275862068967,3.4773670447681244
11800,33952,22.362068965517242,25.842205426023302,7.51748275862069,8.329876206508926
11800,36997,63.5,0.0,20.778,0.0
11800,40252,56.0,0.0,18.324,0.0
11800,45898,63.5,0.0,20.778,0.0
11800,48787,63.5,0.0,20.778,0.0
11900,12169,63.5,0.0,20.778,0.0
11900,15599,52.5,0.0,17.179,0.0
11900,20945,59.142857142857146,5.517408716218053,19.352392857142856,1.8052350485983348
11900,22873,62.410714285714285,2.4039072031319857,20.42160714285714,0.7865130424049022
11900,30556,60.07142857142857,10.898279073894502,19.664464285714285,3.524461014555515
11900,33952,20.892857142857142,25.05266938643951,7.043892857142857,8.07536282564895
11900,36997,63.5,0.0,20.778,0.0
11900,40252,56.0,0.0,18.324,0.0
11900,45898,63.5,0.0,20.778,0.0
11900,48787,63.5,0.0,20.778,0.0
12000,12169,63.5,0.0,20.778,0.0
12000,15599,52.5,0.0,17.179,0.0
12000,20945,59.535714285714285,5.417612859971547,19.48092857142857,1.7725865789557873
12000,22873,62.410714285714285,2.403907203131986,20.42160714285714,0.7865130424049019
12000,30556,60.42857142857143,10.838643387259795,19.781321428571427,3.504430656496212
12000,33952,22.928571428571427,26.13239591775152,7.69975,8.42363456184333
12000,36997,63.5,0.0,20.778,0.0
12000,40252,56.0,0.0,18.324,0.0
12000,45898,63.5,0.0,20.778,0.0
12000,48787,63.5,0.0,20.778,0.0
12100,12169,63.5,0.0,20.778,0.0
12100,15599,52.5,0.0,17.179,0.0
12100,20945,59.23076923076923,5.50859468327589,19.381153846153843,1.8023549859516068
12100,22873,62.61538461538461,2.1227703234579685,20.488576923076923,0.6945126160453479
12100,30556,59.80769230769231,11.281025594401356,19.57880769230769,3.6481151299730747
12100,33952,24.173076923076923,26.73908835682036,8.101153846153846,8.619041917486225
12100,36997,63.5,0.0,20.778,0.0
12100,40252,56.0,0.0,18.324,0.0
12100,45898,63.5,0.0,20.778,0.0
12100,48787,63.5,0.0,20.778,0.0
12200,12169,63.5,0.0,20.778,0.0
12200,15599,52.5,0.0,17.179,0.0
12200,20945,59.81481481481482,5.311721704342901,19.57225925925926,1.7379219154051726
12200,22873,62.55555555555556,2.3218582301737642,20.469,0.7596617668410063
12200,30556,59.94444444444444,11.084755065936049,19.62322222222222,3.5847079092824
12200,33952,21.425925925925927,25.36756852289026,7.21537037037037,8.177079265794621
12200,36997,63.5,0.0,20.778,0.0
12200,40252,56.0,0.0,18.324,0.0
12200,45898,63.5,0.0,20.778,0.0
12200,48787,63.5,0.0,20.778,0.0
12300,12169,63.5,0.0,20.778,0.0
12300,15599,52.5,0.0,17.179,0.0
12300,20945,59.81481481481482,5.311721704342902,19.57225925925926,1.7379219154051728
12300,22873,62.55555555555556,2.3218582301737642,20.469,0.7596617668410063
12300,30556,62.388888888888886,3.202563076101743,20.41444444444444,1.04787863850049
12300,33952,23.537037037037038,26.42730447193625,7.895518518518519,8.518942203070711
12300,36997,63.5,0.0,20.778,0.0
12300,40252,56.0,0.0,18.324,0.0
12300,45898,63.5,0.0,20.778,0.0
12300,48787,63.5,0.0,20.778,0.0
12400,12169,63.5,0.0,20.778,0.0
12400,15599,52.5,0.0,17.179,0.0
12400,20945,59.407407407407405,5.438532460842293,19.43896296296296,1.779410370826884
12400,22873,62.77777777777778,2.0954774255585864,20.541703703703703,0.6856014661378496
12400,30556,62.01851851851852,3.6201399289824563,20.29325925925926,1.184509784763059
12400,33952,23.5,26.451334123689808,7.885407407407406,8.52552141991805
12400,36997,63.5,0.0,20.778,0.0
12400,40252,56.0,0.0,18.324,0.0
12400,45898,63.5,0.0,20.778,0.0
12400,48787,63.5,0.0,20.778,0.0
12500,12169,63.5,0.0,20.778,0.0
12500,15599,52.5,0.0,17.179,0.0
12500,20945,59.94642857142857,5.258748065550509,19.615321428571427,1.7205896502969542
12500,22873,62.589285714285715,2.285435250825166,20.480035714285716,0.747744929878317
12500,30556,62.089285714285715,3.519926270872864,20.316392857142855,1.1517709500714846
12500,33952,24.964285714285715,27.010604423499142,8.355607142857142,8.70698533677196
12500,36997,63.5,0.0,20.778,0.0
12500,40252,56.0,0.0,18.324,0.0
12500,45898,63.5,0.0,20.778,0.0
12500,48787,63.5,0.0,20.778,0.0
12600,12169,63.5,0.0,20.778,0.0
12600,15599,52.5,0.0,17.179,0.0
12600,20945,59.407407407407405,5.438532460842293,19.43896296296296,1.779410370826884
12600,22873,62.55555555555556,2.3218582301737642,20.469,0.7596617668410063
12600,30556,62.03703703703704,3.575896675945355,20.299296296296298,1.1700852636524077
12600,33952,25.64814814814815,27.2770031397311,8.575666666666665,8.793141615005325
12600,36997,63.5,0.0,20.778,0.0
12600,40252,56.0,0.0,18.324,0.0
12600,45898,63.5,0.0,20.778,0.0
12600,48787,63.5,0.0,20.778,0.0
12700,12169,63.5,0.0,20.778,0.0
12700,15599,52.5,0.0,17.179,0.0
12700,20945,60.22222222222222,5.148437651988247,19.705555555555552,1.684500321559285
12700,22873,62.55555555555556,2.3218582301737642,20.469,0.7596617668410063
12700,30556,62.01851851851852,3.6201399289824545,20.29325925925926,1.1845097847630592
12700,33952,29.833333333333332,28.447995738513136,9.925851851851851,9.169835942260756
12700,36997,63.5,0.0,20.778,0.0
12700,40252,56.0,0.0,18.324,0.0
12700,45898,63.5,0.0,20.778,0.0
12700,48787,63.5,0.0,20.778,0.0
12800,12169,63.5,0.0,20.778,0.0
12800,15599,52.5,0.0,17.179,0.0
12800,20945,59.7962962962963,5.339006064333112,19.566185185185184,1.7468716662175332
12800,22873,62.55555555555556,2.3218582301737642,20.469,0.7596617668410063
12800,30556,62.01851851851852,3.620139928982455,20.29325925925926,1.1845097847630597
12800,33952,27.703703703703702,27.978789789100567,9.240703703703703,9.0175627562373
12800,36997,63.5,0.0,20.778,0.0
12800,40252,56.0,0.0,18.324,0.0
12800,45898,63.5,0.0,20.778,0.0
12800,48787,63.5,0.0,20.778,0.0
12900,12169,63.5,0.0,20.778,0.0
12900,15599,52.5,0.0,17.179,0.0
12900,20945,59.92857142857143,5.285750035629138,19.609464285714285,1.7294467640804558
12900,22873,62.589285714285715,2.285435250825166,20.480035714285716,0.747744929878317
12900,30556,60.089285714285715,10.887517122858137,19.670285714285715,3.520896601479071
12900,33952,24.928571428571427,27.035201430766453,8.345857142857144,8.7137183359399
12900,36997,63.5,0.0,20.778,0.0
12900,40252,56.0,0.0,18.324,0.0
12900,45898,63.5,0.0,20.778,0.0
12900,48787,63.5,0.0,20.778,0.0
13000,12169,63.5,0.0,20.778,0.0
13000,15599,52.5,0.0,17.179,0.0
13000,20945,59.67307692307692,5.364591890707638,19.525884615384612,1.7552203355003173
13000,22873,62.75,2.131900560532785,20.532615384615383,0.6975184629483622
13000,30556,59.44230769230769,11.310461461034137,19.459230769230768,3.658175165928414
13000,33952,24.115384615384617,26.777344040179823,8.085346153846153,8.629564531040057
13000,36997,63.5,0.0,20.778,0.0
13000,40252,56.0,0.0,18.324,0.0
13000,45898,63.5,0.0,20.778,0.0
13000,48787,63.5,0.0,20.778,0.0
13100,12169,62.870370370370374,3.2716515254078797,20.571962962962964,1.0705998491672961
13100,15599,52.5,0.0,17.179,0.0
13100,20945,59.81481481481482,5.311721704342901,19.57225925925926,1.7379219154051726
13100,22873,62.351851851851855,2.47221021796759,20.40233333333333,0.8088889816380147
13100,30556,59.46296296296296,11.20604741090714,19.465666666666667,3.625257688453651
13100,33952,23.5,26.451334123689808,7.885407407407407,8.52552141991805
13100,36997,63.5,0.0,20.778,0.0
13100,40252,56.0,0.0,18.324,0.0
13100,45898,63.5,0.0,20.778,0.0
13100,48787,63.5,0.0,20.778,0.0
13200,12169,62.607142857142854,3.4996220506441125,20.485821428571427,1.145208700163955
13200,15599,52.5,0.0,17.179,0.0
13200,20945,59.94642857142857,5.258748065550509,19.615321428571427,1.7205896502969544
13200,22873,62.464285714285715,2.3131210734695875,20.439107142857143,0.7568595123459648
13200,30556,59.69642857142857,10.981751939530216,19.54175,3.5524017501465743
13200,33952,22.892857142857142,26.154936203911642,7.6899999999999995,8.429807229464142
13200,36997,63.5,0.0,20.778,0.0
13200,40252,56.0,0.0,18.324,0.0
13200,45898,63.5,0.0,20.778,0.0
13200,48787,63.5,0.0,20.778,0.0
13300,12169,62.63793103448276,3.4405578651790356,20.495896551724137,1.1258806821083778
13300,15599,52.5,0.0,17.179,0.0
13300,20945,59.689655172413794,5.345915986432086,19.531310344827588,1.749107529640847
13300,22873,62.5,2.279567628176135,20.450793103448277,0.7458808014359527
