Time_ms,UE_ID,Mean_SNR_dB,Mean_UL_SE_bit_per_s_Hz
18800,2,983081430.4321766,28.379098898992126
18900,2,905649260.6469576,28.26665833332755
19000,2,992959385.0511228,28.39280149560421
19100,2,914604145.2012309,28.28014360754597
19200,2,980874528.4201474,28.3760186939443
19300,2,915983434.5282047,28.282208954820234
19400,2,997505781.3513733,28.399062465312635
19500,2,912434378.0857764,28.27688828698062
19600,2,989672915.2514019,28.38825772909914
19700,2,916643917.95017,28.28319686148502
19800,2,981765779.3582811,28.37726345919352
19900,2,907887981.785526,28.270042111475252
20000,2,995654325.4519919,28.39651622464599
20100,2,941988580.8857557,28.320577615135754
20200,2,1013192625.6441097,28.42044827033321
20300,2,945962037.4639456,28.32634669593445
20400,2,995213902.5124491,28.39590982971538
20500,2,950439479.7410823,28.332818548990026
20600,2,1013123671.6209958,28.420354992056858
20700,2,934768431.771104,28.31003208537415
20800,2,1008646229.3438591,28.414284454945747
20900,2,942375846.1249427,28.32114095666076
21000,2,993824057.1390786,28.393994464374828
21100,2,922641199.9671926,28.292134753293986
21200,2,988455363.9238081,28.386570550642777
21300,2,939895801.4238093,28.317529307141747
21400,2,991654290.0236242,28.390998916395613
21500,2,933903759.6831481,28.308763713837017
21600,2,984460719.7591503,28.381020483732698
21700,2,919081587.4783676,28.28683681201456
21800,2,990720663.9125545,28.389707948747702
21900,2,910126702.9240942,28.273417555979243
22000,2,986243221.6354178,28.38349982819316
22100,2,916842866.3397992,28.283494295603948
22200,2,986243221.6354178,28.38349982819316
22300,2,898864143.2081387,28.256351448033506
22400,2,1000497845.3818477,28.40316736997682
22500,2,892105604.6194978,28.246007299483015
22600,2,964635931.9918184,28.353138845491387
22700,2,904646680.5127741,28.265140242692727
22800,2,965983402.192253,28.355052003007614
22900,2,903299210.3123395,28.263097272826872
23000,2,970460844.4693897,28.361390027477846
23100,2,900232876.4887158,28.25843686290517
23200,2,993850635.9892566,28.39403111817604
23300,2,913712894.2630972,28.27880739154814
23400,2,984895751.4349831,28.381625998434682
23500,2,913691706.6766293,28.2787756100099
23600,2,970529798.4925035,28.361487406253083
23700,2,898890722.0583167,28.256391974044302
23800,2,968291077.3539351,28.358322282863888
23900,2,907845606.6125901,28.269978139833626
24000,2,966052356.2153668,28.355149833128372
24100,2,905768698.9670761,28.266839072861135
24200,2,959267238.7765479,28.345489669662456
24300,2,907776652.5894761,28.269874037071833
24400,2,963744681.0536846,28.35187196568494
24500,2,898344361.186434,28.255558671218648
24600,2,951161229.9874724,28.333858938034442
24700,2,880772701.0503109,28.22848478923329
24800,2,948050204.518219,28.329368809450084
24900,2,889649609.5086232,28.242228899992472
25000,2,982945131.853173,28.378908865527166
25100,2,910140333.7615073,28.27343808251086
25200,2,993261893.1005212,28.393218977308702
25300,2,932256073.7251873,28.306343499355453
25400,2,1000523991.813658,28.403203186938367
25500,2,938898743.0029701,28.31607462035
25600,2,1037062686.0165361,28.452363159080345
25700,2,951889257.0647194,28.334907575530604
25800,2,1026658305.5756085,28.43854350853238
25900,2,972302362.1463358,28.363988297554137
26000,2,1041295867.2336426,28.457946255490736
26100,2,959548068.6643412,28.345890848757687
26200,2,1046858193.0685065,28.46524793985554
26300,2,966264232.0800463,28.355450393242503
26400,2,1045075691.192239,28.46291227629208
26500,2,976577142.881151,28.370000833571545
26600,2,1051309056.4954653,28.471062715402834
26700,2,984147422.3384151,28.38058424353084
26800,2,1047722865.1564623,28.466379512480202
26900,2,957240393.5026591,28.342590735549177
27000,2,1047680489.9835265,28.466324079020037
27100,2,960826584.841662,28.347715788235153
27200,2,1044094298.6445234,28.461624628319097
27300,2,943765691.4983132,28.3231608127332
27400,2,1026598373.6253417,28.43846349871009
27500,2,964847807.8564979,28.353439846884832
27600,2,1035595633.352551,28.45042296041088
27700,2,963956556.9183642,28.352173245407588
27800,2,1042311796.768256,28.459282776573346
27900,2,982799952.1379805,28.37870642060776
28000,2,1035595633.352551,28.45042296041088
28100,2,970672720.3340691,28.36168922239407
28200,2,1033356912.2139826,28.447456915112813
28300,2,963065305.9802303,28.350905472319436
28400,2,1036486884.2906847,28.451601980268393
28500,2,966195278.0569324,28.35535258457403
28600,2,1041420545.8301222,28.458110348434136
28700,2,969325250.1336346,28.359785313760852
28800,2,1025728310.2736759,28.437301428014223
28900,2,938333435.523639,28.315249162515197
29000,2,988412988.7508723,28.38651179333693
29100,2,905580306.6238438,28.266553978090105
29200,2,974980661.9194622,28.36775844660411
29300,2,919012633.4552538,28.286733981980383
29400,2,986174267.612304,28.383404000969673
29500,2,910057748.9009805,28.27331371414532
29600,2,992020367.6763432,28.391504777068572
29700,2,925771172.0438948,28.29677637936618
29800,2,997410248.4780815,28.398931198070883
29900,2,932487335.4595997,28.306683447628487
30000,2,982630451.4462368,28.37847002361609
30100,2,938312247.937171,28.315218214888954
30200,2,997410248.4780815,28.398931198070883
30300,2,921293729.766758,28.290131657149903
30400,2,997410248.4780815,28.398931198070883
30500,2,937195545.2529047,28.31358611446443
30600,2,990831993.1086042,28.38986195260378
30700,2,941580128.0601008,28.31998320174565
30800,2,995309435.3857409,28.396041386638014
30900,2,912890597.3480773,28.277573398974006
31000,2,995267060.212805,28.395983033965468
31100,2,916911820.3629131,28.283597368982807
31200,2,979596012.2428266,28.374231078459587
31300,2,908370779.8980048,28.270770756478164
31400,2,967190321.9797755,28.356763340716295
31500,2,886039368.5793616,28.236655784740616
31600,2,961463584.7421805,28.348624128518537
31700,2,885347066.030857,28.235584485548586
31800,2,954747421.3264754,28.339016684949023
31900,2,880869623.7537203,28.228635601241486
32000,2,948922508.8489041,28.330629286999397
32100,2,909994186.1415766,28.27321798435635
32200,2,963744681.0536847,28.35187196568494
32300,2,904667868.099242,28.265172341992013
32400,2,988412988.7508723,28.38651179333693
32500,2,919490040.3040226,28.287445773039355
32600,2,989346614.8619418,28.387805773620354
32700,2,933834805.6600343,28.30866251589901
32800,2,997410248.4780816,28.398931198070887
32900,2,914100159.5022843,28.27938816250209
33000,2,978110633.9961643,28.372151297169296
33100,2,922598824.7942567,28.292071804595253
33200,2,983935546.4737356,28.380289145558116
33300,2,905580306.6238437,28.266553978090105
33400,2,986174267.612304,28.383404000969673
33500,2,916773912.3166854,28.283391214472847
33600,2,980349355.1347327,28.37528468119618
33700,2,915882661.3785517,28.282058162491698
33800,2,989163613.7824197,28.387552235367945
33900,2,923601404.9284401,28.29356037190205
34000,2,1003304114.9787667,28.40700623654757
34100,2,943168921.8231003,28.322293894675667
34200,2,1017739021.9443603,28.42658448928107
34300,2,948338666.6487417,28.32978576480093
34400,2,1017739021.9443601,28.42658448928107
34500,2,942969973.4334712,28.32200476351596
34600,2,1009837201.8212749,28.415901807602953
34700,2,943792270.3484912,28.323199410664788
34800,2,1015908753.6314467,28.42411749989131
34900,2,957266972.3528371,28.342628790160184
35000,2,1029330448.9227856,28.442106111302742
35100,2,953611826.9907203,28.337385544811994
35200,2,996121859.079012,28.397159653399676
35300,2,929754553.1566862,28.30266093518274
35400,2,990006178.4912124,28.38871917496429
35500,2,940534314.7601628,28.31846007404223
35600,2,991788680.3674798,28.39118464401303
35700,2,920799668.6024128,28.289396471161815
35800,2,996771923.7481318,28.398053783191298
35900,2,966947231.1187208,28.356418824700235
36000,2,1017643489.0710683,28.426455831830516
36100,2,946004412.6368815,28.32640808997154
36200,2,1022120931.348205,28.43247281533053
36300,2,942832065.3872435,28.32180430632277
36400,2,1014014922.5591295,28.421560152102852
36500,2,941484595.1868091,28.319844137420596
36600,2,1008667416.930327,28.414313244583546
36700,2,960784209.6687261,28.347655341312834
36800,2,1009579855.4549288,28.415552490248736
36900,2,968391624.0225649,28.358464593497512
37000,2,1024359652.4867734,28.43547143015786
37100,2,946148676.202486,28.326617081427344
37200,2,1014393165.7254695,28.422071296849122
37300,2,937191763.4564188,28.31358058393181
37400,2,1005051015.9320091,28.40939050976662
37500,2,932140204.4143293,28.306173143001438
37600,2,997304303.7018249,28.398785609617658
37700,2,940903484.540803,28.318997928067834
37800,2,1015431346.7826779,28.423473279969876
37900,2,929882536.6683123,28.302849583946212
38000,2,1005999055.3796358,28.410682715597463
38100,2,934837385.7942178,28.310133182241618
38200,2,1003272295.8522274,28.406962769445112
38300,2,925771172.0438948,28.29677637936618
38400,2,986651674.4610727,28.384067328500702
38500,2,916773912.3166854,28.283391214472847
38600,2,977219383.0580305,28.370901878180284
38700,2,925728796.8709588,28.296713643497768
38800,2,977219383.0580306,28.370901878180284
38900,2,914535191.178117,28.28004027408865
39000,2,977219383.0580306,28.370901878180284
39100,2,916773912.3166854,28.283391214472847
39200,2,974524442.6571614,28.367116975070417
39300,2,907776652.5894761,28.269874037071833
39400,2,970460844.4693897,28.361390027477846
39500,2,900201057.3621767,28.258388418993516
39600,2,988481942.7739861,28.38660740352265
39700,2,910126702.9240942,28.273417555979243
39800,2,985351970.697284,28.382260716604822
39900,2,922211559.5550697,28.29149638462819
40000,2,979527058.2197127,28.37413460096187
40100,2,921320308.616936,28.290171196538815
40200,2,981765779.3582811,28.37726345919352
40300,2,910126702.9240942,28.273417555979243
40400,2,983542965.4645131,28.379742195800116
40500,2,921251354.5938221,28.29006861638124
40600,2,977219383.0580306,28.370901878180284
