Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
2,0.0,1.0,86.1,706.0,21.01,2853,2913
1,0.0,1.0,84.7,694.0,21.711,2063,2122
3,0.0,1.0,86.1,706.0,21.048,2836,2896
5,0.0,1.0,84.7,694.0,21.729,2079,2138
4,0.0,1.0,84.7,694.0,20.939,2072,2131
6,0.0,1.0,84.7,694.0,20.955,2870,2929
7,0.0,1.0,86.1,706.0,21.42,2846,2906
8,0.0,1.0,86.1,706.0,21.802,2065,2125
9,0.0,1.0,84.7,694.0,21.976,2094,2153
10,0.0,1.0,84.7,694.0,21.157,2900,2959
3,1.0,2.0,73.2,600.0,21.034,0,51
1,1.0,2.0,73.2,600.0,22.569,0,51
4,1.0,2.0,74.6,612.0,22.223,0,52
7,1.0,2.0,74.6,612.0,28.209,0,52
5,1.0,2.0,73.2,600.0,22.051,0,51
2,1.0,2.0,84.7,694.0,21.377,0,59
8,1.0,2.0,76.1,623.0,22.121,0,53
9,1.0,2.0,73.2,600.0,22.14,0,51
6,1.0,2.0,84.7,694.0,21.539,0,59
10,1.0,2.0,84.7,694.0,21.635,0,59
2,2.0,3.0,63.2,517.0,24.937,0,44
3,2.0,3.0,74.6,612.0,24.398,0,52
1,2.0,3.0,84.7,694.0,22.2,0,59
4,2.0,3.0,84.7,694.0,21.924,0,59
6,2.0,3.0,63.2,517.0,24.095,0,44
7,2.0,3.0,74.6,612.0,24.358,0,52
5,2.0,3.0,84.7,694.0,21.847,0,59
10,2.0,3.0,63.2,517.0,23.955,0,44
8,2.0,3.0,84.7,694.0,21.799,0,59
9,2.0,3.0,83.3,682.0,21.794,0,58
5,3.0,4.0,77.5,635.0,20.096,0,54
2,3.0,4.0,76.1,623.0,23.968,0,53
1,3.0,4.0,84.7,694.0,22.031,0,59
4,3.0,4.0,86.1,706.0,21.25,0,60
3,3.0,4.0,73.2,600.0,23.523,0,51
8,3.0,4.0,81.8,670.0,21.741,0,57
6,3.0,4.0,74.6,612.0,23.824,0,52
7,3.0,4.0,73.2,600.0,23.976,0,51
9,3.0,4.0,84.7,694.0,21.891,0,59
10,3.0,4.0,76.1,623.0,23.078,0,53
1,4.0,5.0,77.5,635.0,23.642,0,54
2,4.0,5.0,73.2,600.0,21.942,0,51
3,4.0,5.0,74.6,612.0,22.091,0,52
4,4.0,5.0,73.2,600.0,23.265,0,51
5,4.0,5.0,83.3,682.0,24.14,0,58
6,4.0,5.0,73.2,600.0,22.266,0,51
7,4.0,5.0,74.6,612.0,21.93,0,52
8,4.0,5.0,76.1,623.0,23.274,0,53
9,4.0,5.0,74.6,612.0,23.352,0,52
10,4.0,5.0,73.2,600.0,21.537,0,51
3,5.0,6.0,76.1,623.0,27.571,0,53
7,5.0,6.0,76.1,623.0,27.617,0,53
1,5.0,6.0,73.2,600.0,23.082,0,51
4,5.0,6.0,74.6,612.0,23.305,0,52
5,5.0,6.0,73.2,600.0,23.376,0,51
2,5.0,6.0,84.7,694.0,22.278,0,59
8,5.0,6.0,76.1,623.0,22.077,0,53
6,5.0,6.0,84.7,694.0,22.488,0,59
9,5.0,6.0,73.2,600.0,22.687,0,51
10,5.0,6.0,84.7,694.0,22.543,0,59
3,6.0,7.0,94.7,776.0,20.594,0,66
2,6.0,7.0,86.1,706.0,20.726,0,60
1,6.0,7.0,74.6,612.0,24.765,0,52
7,6.0,7.0,94.7,776.0,21.099,0,66
4,6.0,7.0,73.2,600.0,24.751,0,51
6,6.0,7.0,84.7,694.0,21.389,0,59
5,6.0,7.0,76.1,623.0,24.521,0,53
10,6.0,7.0,84.7,694.0,20.91,0,59
8,6.0,7.0,73.2,600.0,24.594,0,51
9,6.0,7.0,74.6,612.0,25.602,0,52
1,7.0,8.0,73.2,600.0,23.316,0,51
7,7.0,8.0,74.6,612.0,29.218,0,52
4,7.0,8.0,73.2,600.0,23.861,0,51
5,7.0,8.0,73.2,600.0,23.261,0,51
2,7.0,8.0,84.7,694.0,22.38,0,59
3,7.0,8.0,84.7,694.0,22.554,0,59
8,7.0,8.0,74.6,612.0,23.316,0,52
9,7.0,8.0,73.2,600.0,23.883,0,51
6,7.0,8.0,86.1,706.0,23.03,0,60
10,7.0,8.0,84.7,694.0,22.49,0,59
2,8.0,9.0,84.7,694.0,20.957,0,59
1,8.0,9.0,73.2,600.0,25.182,0,51
7,8.0,9.0,83.3,682.0,21.145,0,58
3,8.0,9.0,84.7,694.0,21.048,0,59
5,8.0,9.0,76.1,623.0,24.081,0,53
4,8.0,9.0,73.2,600.0,25.054,0,51
6,8.0,9.0,84.7,694.0,21.555,0,59
10,8.0,9.0,87.6,717.0,19.176,0,61
8,8.0,9.0,73.2,600.0,24.311,0,51
9,8.0,9.0,77.5,635.0,23.971,0,54
2,9.0,10.0,74.6,612.0,22.608,0,52
4,9.0,10.0,74.6,612.0,21.46,0,52
3,9.0,10.0,73.2,600.0,22.52,0,51
1,9.0,10.0,74.6,612.0,20.85,0,52
6,9.0,10.0,76.1,623.0,22.376,0,53
7,9.0,10.0,84.7,694.0,22.834,0,59
5,9.0,10.0,73.2,600.0,21.942,0,51
8,9.0,10.0,74.6,612.0,22.494,0,52
9,9.0,10.0,73.2,600.0,21.605,0,51
10,9.0,10.0,83.3,682.0,22.114,0,58
2,10.0,11.0,86.1,706.0,22.008,0,60
3,10.0,11.0,84.7,694.0,22.552,0,59
6,10.0,11.0,84.7,694.0,22.343,0,59
7,10.0,11.0,84.7,694.0,21.823,0,59
1,10.0,11.0,83.3,682.0,22.919,0,58
4,10.0,11.0,86.1,706.0,22.72,0,60
10,10.0,11.0,73.2,600.0,23.094,0,51
5,10.0,11.0,84.7,694.0,22.435,0,59
8,10.0,11.0,86.1,706.0,22.538,0,60
9,10.0,11.0,84.7,694.0,22.417,0,59
1,11.0,12.0,74.6,612.0,21.93,0,52
4,11.0,12.0,73.2,600.0,21.339,0,51
5,11.0,12.0,74.6,612.0,21.596,0,52
2,11.0,12.0,84.7,694.0,21.491,0,59
8,11.0,12.0,71.8,588.0,22.714,0,50
3,11.0,12.0,84.7,694.0,21.756,0,59
9,11.0,12.0,74.6,612.0,22.21,0,52
6,11.0,12.0,84.7,694.0,21.828,0,59
7,11.0,12.0,84.7,694.0,22.078,0,59
10,11.0,12.0,84.7,694.0,21.619,0,59
