Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,0.0,1.0,15.8,129.0,41.891,0,11
2,0.0,1.0,20.1,165.0,38.952,0,14
3,0.0,1.0,17.2,141.0,37.281,0,12
5,0.0,1.0,20.1,165.0,39.509,0,14
4,0.0,1.0,17.2,141.0,43.684,0,12
7,0.0,1.0,14.4,118.0,43.051,0,10
6,0.0,1.0,20.1,165.0,41.991,0,14
8,0.0,1.0,21.5,176.0,39.556,0,15
10,0.0,1.0,23.0,188.0,41.195,0,16
9,0.0,1.0,24.4,200.0,42.14,0,17
1,1.0,2.0,15.8,129.0,63.906,0,11
2,1.0,2.0,17.2,141.0,61.829,0,12
3,1.0,2.0,15.8,129.0,60.211,0,11
4,1.0,2.0,12.9,106.0,68.349,0,9
7,1.0,2.0,11.5,94.1,71.688,0,8
10,1.0,2.0,20.1,165.0,59.681,0,14
8,1.0,2.0,20.1,165.0,57.464,0,14
6,1.0,2.0,15.8,129.0,63.482,0,11
5,1.0,2.0,24.4,200.0,50.794,0,17
9,1.0,2.0,20.1,165.0,54.523,0,14
2,2.0,3.0,21.5,176.0,64.725,0,15
1,2.0,3.0,17.2,141.0,75.44,0,12
5,2.0,3.0,21.5,176.0,52.891,0,15
4,2.0,3.0,12.9,106.0,80.134,0,9
3,2.0,3.0,15.8,129.0,73.633,0,11
6,2.0,3.0,14.4,118.0,72.511,0,10
7,2.0,3.0,17.2,141.0,76.732,0,12
9,2.0,3.0,18.7,153.0,62.444,0,13
8,2.0,3.0,21.5,176.0,61.664,0,15
10,2.0,3.0,21.5,176.0,61.415,0,15
1,3.0,4.0,11.5,94.1,83.33,0,8
2,3.0,4.0,25.8,212.0,57.249,0,18
3,3.0,4.0,12.9,106.0,88.327,0,9
5,3.0,4.0,25.8,212.0,51.035,0,18
7,3.0,4.0,12.9,106.0,83.568,0,9
4,3.0,4.0,15.8,129.0,86.474,0,11
8,3.0,4.0,27.3,223.0,51.64,0,19
6,3.0,4.0,12.9,106.0,91.245,0,9
9,3.0,4.0,28.7,235.0,52.937,0,20
10,3.0,4.0,28.7,235.0,52.055,0,20
1,4.0,5.0,12.9,106.0,96.207,0,9
2,4.0,5.0,28.7,235.0,53.284,0,20
3,4.0,5.0,11.5,94.1,95.549,0,8
4,4.0,5.0,11.5,94.1,94.784,0,8
8,4.0,5.0,28.7,235.0,50.851,0,20
6,4.0,5.0,11.5,94.1,96.053,0,8
7,4.0,5.0,12.9,106.0,93.839,0,9
9,4.0,5.0,28.7,235.0,50.558,0,20
5,4.0,5.0,34.5,282.0,42.841,0,24
10,4.0,5.0,30.1,247.0,44.85,0,21
1,5.0,6.0,11.5,94.1,101.317,0,8
2,5.0,6.0,28.7,235.0,47.982,0,20
4,5.0,6.0,11.5,94.1,100.781,0,8
5,5.0,6.0,30.1,247.0,40.968,0,21
6,5.0,6.0,11.5,94.1,101.45,0,8
7,5.0,6.0,11.5,94.1,101.831,0,8
3,5.0,6.0,12.9,106.0,101.332,0,9
8,5.0,6.0,28.7,235.0,51.43,0,20
10,5.0,6.0,25.8,212.0,48.5,0,18
9,5.0,6.0,33.0,270.0,46.916,0,23
2,6.0,7.0,35.9,294.0,43.663,0,25
1,6.0,7.0,11.5,94.1,106.137,0,8
5,6.0,7.0,33.0,270.0,40.427,0,23
3,6.0,7.0,10.0,82.3,107.787,0,7
4,6.0,7.0,11.5,94.1,107.964,0,8
8,6.0,7.0,38.8,318.0,41.526,0,27
6,6.0,7.0,11.5,94.1,108.978,0,8
10,6.0,7.0,40.2,329.0,40.295,0,28
7,6.0,7.0,11.5,94.1,110.361,0,8
