Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,0.0,1.0,12.9,106.0,40.019,0,9
3,0.0,1.0,17.2,141.0,37.891,0,12
4,0.0,1.0,17.2,141.0,40.524,0,12
5,0.0,1.0,17.2,141.0,41.579,0,12
2,0.0,1.0,14.4,118.0,43.802,0,10
6,0.0,1.0,14.4,118.0,41.863,0,10
9,0.0,1.0,17.2,141.0,40.266,0,12
1,1.0,2.0,12.9,106.0,68.105,0,9
4,1.0,2.0,18.7,153.0,56.562,0,13
2,1.0,2.0,12.9,106.0,69.854,0,9
5,1.0,2.0,20.1,165.0,58.355,0,14
3,1.0,2.0,20.1,165.0,55.994,0,14
6,1.0,2.0,12.9,106.0,68.493,0,9
8,1.0,2.0,21.5,176.0,53.652,0,15
7,1.0,2.0,12.9,106.0,65.551,0,9
9,1.0,2.0,12.9,106.0,67.843,0,9
10,1.0,2.0,18.7,153.0,60.732,0,13
1,2.0,3.0,11.5,94.1,88.666,0,8
4,2.0,3.0,17.2,141.0,62.915,0,12
2,2.0,3.0,10.0,82.3,86.807,0,7
3,2.0,3.0,17.2,141.0,63.107,0,12
5,2.0,3.0,18.7,153.0,64.67,0,13
7,2.0,3.0,10.0,82.3,89.361,0,7
6,2.0,3.0,11.5,94.1,88.613,0,8
8,2.0,3.0,27.3,223.0,49.888,0,19
10,2.0,3.0,21.5,176.0,58.384,0,15
9,2.0,3.0,11.5,94.1,86.36,0,8
3,3.0,4.0,17.2,141.0,72.904,0,12
1,3.0,4.0,12.9,106.0,96.215,0,9
5,3.0,4.0,18.7,153.0,64.928,0,13
2,3.0,4.0,12.9,106.0,95.717,0,9
4,3.0,4.0,21.5,176.0,65.861,0,15
8,3.0,4.0,23.0,188.0,56.218,0,16
7,3.0,4.0,14.4,118.0,91.191,0,10
6,3.0,4.0,12.9,106.0,95.22,0,9
10,3.0,4.0,24.4,200.0,56.55,0,17
9,3.0,4.0,12.9,106.0,94.153,0,9
1,4.0,5.0,12.9,106.0,97.07,0,9
2,4.0,5.0,14.4,118.0,91.38,0,10
4,4.0,5.0,23.0,188.0,59.123,0,16
5,4.0,5.0,27.3,223.0,54.144,0,19
3,4.0,5.0,25.8,212.0,58.846,0,18
7,4.0,5.0,12.9,106.0,93.263,0,9
6,4.0,5.0,14.4,118.0,90.891,0,10
10,4.0,5.0,27.3,223.0,57.709,0,19
9,4.0,5.0,12.9,106.0,94.654,0,9
8,4.0,5.0,31.6,259.0,46.155,0,22
2,5.0,6.0,12.9,106.0,98.727,0,9
5,5.0,6.0,23.0,188.0,54.671,0,16
4,5.0,6.0,23.0,188.0,60.724,0,16
1,5.0,6.0,14.4,118.0,97.164,0,10
3,5.0,6.0,25.8,212.0,55.061,0,18
8,5.0,6.0,24.4,200.0,54.747,0,17
7,5.0,6.0,12.9,106.0,98.502,0,9
6,5.0,6.0,12.9,106.0,97.399,0,9
10,5.0,6.0,31.6,259.0,52.299,0,22
9,5.0,6.0,12.9,106.0,101.215,0,9
1,6.0,7.0,11.5,94.1,101.643,0,8
3,6.0,7.0,21.5,176.0,56.445,0,15
4,6.0,7.0,25.8,212.0,56.453,0,18
2,6.0,7.0,12.9,106.0,102.677,0,9
5,6.0,7.0,30.1,247.0,46.797,0,21
6,6.0,7.0,11.5,94.1,102.784,0,8
8,6.0,7.0,34.5,282.0,43.588,0,24
7,6.0,7.0,12.9,106.0,104.58,0,9
10,6.0,7.0,31.6,259.0,48.162,0,22
9,6.0,7.0,12.9,106.0,100.369,0,9
4,7.0,8.0,28.7,235.0,51.588,0,20
1,7.0,8.0,11.5,94.1,106.352,0,8
5,7.0,8.0,33.0,270.0,41.303,0,23
3,7.0,8.0,31.6,259.0,51.922,0,22
2,7.0,8.0,11.5,94.1,108.164,0,8
7,7.0,8.0,10.0,82.3,109.721,0,7
8,7.0,8.0,33.0,270.0,43.538,0,23
6,7.0,8.0,11.5,94.1,108.35,0,8
10,7.0,8.0,31.6,259.0,44.002,0,22
9,7.0,8.0,11.5,94.1,104.447,0,8
2,8.0,9.0,11.5,94.1,107.682,0,8
3,8.0,9.0,37.3,306.0,42.973,0,26
1,8.0,9.0,12.9,106.0,106.494,0,9
4,8.0,9.0,41.6,341.0,42.303,0,29
6,8.0,9.0,11.5,94.1,107.674,0,8
5,8.0,9.0,38.8,318.0,38.45,0,27
8,8.0,9.0,34.5,282.0,43.111,0,24
7,8.0,9.0,12.9,106.0,109.023,0,9
9,8.0,9.0,11.5,94.1,107.196,0,8
10,8.0,9.0,35.9,294.0,41.13,0,25
1,9.0,10.0,10.0,82.3,113.449,0,7
3,9.0,10.0,37.3,306.0,40.56,0,26
2,9.0,10.0,11.5,94.1,112.535,0,8
4,9.0,10.0,38.8,318.0,38.144,0,27
6,9.0,10.0,11.5,94.1,110.735,0,8
5,9.0,10.0,37.3,306.0,37.719,0,26
8,9.0,10.0,40.2,329.0,37.521,0,28
7,9.0,10.0,12.9,106.0,108.309,0,9
9,9.0,10.0,11.5,94.1,109.383,0,8
10,9.0,10.0,43.1,353.0,37.814,0,30
2,10.0,11.0,11.5,94.1,112.253,0,8
3,10.0,11.0,34.5,282.0,41.402,0,24
4,10.0,11.0,31.6,259.0,40.316,0,22
1,10.0,11.0,12.9,106.0,111.342,0,9
5,10.0,11.0,33.0,270.0,36.529,0,23
7,10.0,11.0,10.0,82.3,113.554,0,7
6,10.0,11.0,12.9,106.0,110.82,0,9
10,10.0,11.0,41.6,341.0,31.533,0,29
8,10.0,11.0,51.7,423.0,35.412,0,36
9,10.0,11.0,12.9,106.0,108.469,0,9
1,11.0,12.0,11.5,94.1,110.6,0,8
4,11.0,12.0,31.6,259.0,37.653,0,22
2,11.0,12.0,12.9,106.0,110.605,0,9
3,11.0,12.0,37.3,306.0,38.361,0,26
5,11.0,12.0,43.1,353.0,31.118,0,30
7,11.0,12.0,14.4,118.0,102.557,0,10
6,11.0,12.0,12.9,106.0,107.96,0,9
8,11.0,12.0,47.4,388.0,36.144,0,33
9,11.0,12.0,12.9,106.0,106.58,0,9
10,11.0,12.0,45.9,376.0,33.864,0,32
1,12.0,13.0,11.5,94.1,109.247,0,8
4,12.0,13.0,37.3,306.0,38.559,0,26
2,12.0,13.0,11.5,94.1,110.152,0,8
3,12.0,13.0,38.8,318.0,38.077,0,27
6,12.0,13.0,10.0,82.3,110.468,0,7
5,12.0,13.0,33.0,270.0,43.026,0,23
