Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,0.0,1.0,76.1,623.0,22.869,2651,2704
4,0.0,1.0,76.1,623.0,28.415,1785,1838
2,0.0,1.0,73.2,600.0,23.035,2682,2733
6,0.0,1.0,73.2,600.0,22.221,2664,2715
3,0.0,1.0,86.1,706.0,22.307,1780,1840
5,0.0,1.0,84.7,694.0,22.086,2672,2731
7,0.0,1.0,84.7,694.0,23.252,1794,1853
8,0.0,1.0,84.7,694.0,22.328,1809,1868
9,0.0,1.0,84.7,694.0,21.997,2714,2773
10,0.0,1.0,84.7,694.0,22.199,1782,1841
1,1.0,2.0,84.7,694.0,21.56,0,59
2,1.0,2.0,84.7,694.0,22.064,0,59
5,1.0,2.0,77.5,635.0,21.964,0,54
9,1.0,2.0,76.1,623.0,22.162,0,53
6,1.0,2.0,84.7,694.0,21.845,0,59
3,1.0,2.0,74.6,612.0,23.19,0,52
7,1.0,2.0,77.5,635.0,23.119,0,54
4,1.0,2.0,81.8,670.0,23.374,0,57
8,1.0,2.0,73.2,600.0,22.792,0,51
10,1.0,2.0,76.1,623.0,22.824,0,53
1,2.0,3.0,73.2,600.0,22.734,0,51
4,2.0,3.0,76.1,623.0,22.088,0,53
3,2.0,3.0,73.2,600.0,21.885,0,51
9,2.0,3.0,74.6,612.0,29.159,0,52
7,2.0,3.0,73.2,600.0,21.87,0,51
8,2.0,3.0,76.1,623.0,22.116,0,53
10,2.0,3.0,73.2,600.0,22.919,0,51
5,2.0,3.0,84.7,694.0,22.192,0,59
2,2.0,3.0,84.7,694.0,22.247,0,59
6,2.0,3.0,84.7,694.0,22.119,0,59
2,3.0,4.0,76.1,623.0,22.529,0,53
1,3.0,4.0,84.7,694.0,22.811,0,59
5,3.0,4.0,73.2,600.0,22.487,0,51
3,3.0,4.0,74.6,612.0,25.486,0,52
6,3.0,4.0,76.1,623.0,22.798,0,53
9,3.0,4.0,83.3,682.0,23.003,0,58
4,3.0,4.0,73.2,600.0,25.723,0,51
7,3.0,4.0,74.6,612.0,26.039,0,52
8,3.0,4.0,73.2,600.0,25.864,0,51
10,3.0,4.0,76.1,623.0,26.355,0,53
4,4.0,5.0,66.0,541.0,29.136,0,46
1,4.0,5.0,84.7,694.0,21.534,0,59
2,4.0,5.0,84.7,694.0,21.622,0,59
8,4.0,5.0,71.8,588.0,24.261,0,50
5,4.0,5.0,84.7,694.0,21.66,0,59
6,4.0,5.0,84.7,694.0,22.085,0,59
3,4.0,5.0,73.2,600.0,22.878,0,51
9,4.0,5.0,84.7,694.0,22.388,0,59
7,4.0,5.0,73.2,600.0,22.439,0,51
10,4.0,5.0,73.2,600.0,21.99,0,51
2,5.0,6.0,73.2,600.0,22.808,0,51
3,5.0,6.0,76.1,623.0,21.841,0,53
6,5.0,6.0,73.2,600.0,21.878,0,51
4,5.0,6.0,83.3,682.0,21.82,0,58
7,5.0,6.0,74.6,612.0,22.007,0,52
1,5.0,6.0,84.7,694.0,21.835,0,59
8,5.0,6.0,76.1,623.0,22.471,0,53
10,5.0,6.0,74.6,612.0,22.389,0,52
5,5.0,6.0,84.7,694.0,21.746,0,59
