Time_ms,UE_ID,RB_ID,Throughput_Mbps
0,3,1,0.23915
0,5,1,0.23915
0,4,1,1.07619
12,2,1,1.09383
12,1,1,1.09383
100,3,1,0.47924
100,5,1,0.35943
100,4,1,0.47924
122,2,1,1.19928
122,1,1,1.09026
209,3,1,0.65590
209,5,1,0.76521
209,4,1,0.00000
233,2,1,1.41207
233,1,1,1.52069
310,3,1,0.59635
310,5,1,0.59635
310,4,1,0.59635
333,2,1,1.31188
333,1,1,1.31188
420,3,1,0.43635
420,5,1,0.43635
420,4,1,0.43635
434,2,1,1.78628
434,1,1,1.66719
520,3,1,0.59805
520,5,1,0.59805
520,4,1,0.59805
545,2,1,1.51417
545,1,1,1.62232
620,3,1,0.23961
620,5,1,0.47922
620,4,1,0.47922
652,2,1,1.66668
652,1,1,1.55557
730,3,1,0.43636
730,5,1,0.43636
730,4,1,0.87273
762,2,1,1.63273
762,1,1,1.74158
830,3,1,0.83615
830,5,1,0.59725
830,4,1,0.35835
866,2,1,1.49951
866,1,1,1.49951
939,3,1,0.76686
939,5,1,0.87641
939,4,1,0.54775
973,2,1,1.34866
973,1,1,1.12389
1040,3,1,0.83661
1040,5,1,0.59758
1040,4,1,0.95613
1083,2,1,0.87277
1083,1,1,1.09096
1140,3,1,0.59483
1140,5,1,0.59483
1140,4,1,0.59483
1183,2,1,0.95414
1183,1,1,1.07341
1242,3,1,0.70601
1242,5,1,0.94135
1242,4,1,0.94135
1284,2,1,0.00000
1284,1,1,0.95506
1350,3,1,0.44484
1350,5,1,0.33363
1350,4,1,0.88968
1393,2,1,2.07801
1393,1,1,0.98432
1459,3,1,0.76742
1459,5,1,1.09631
1459,4,1,0.32889
1493,2,1,1.07739
1493,1,1,1.07739
1560,3,1,0.95494
1560,5,1,0.71620
1560,4,1,0.71620
1602,2,1,0.99020
1602,1,1,1.21025
1670,3,1,0.65344
1670,5,1,0.54453
1670,4,1,0.65344
1703,2,1,1.30800
1703,1,1,1.07018
1780,3,1,0.65440
1780,5,1,0.65440
1780,4,1,0.65440
1812,2,1,0.98694
1812,1,1,1.09660
1889,3,1,0.65495
1889,5,1,0.65495
1889,4,1,0.54579
1923,2,1,0.97788
1923,1,1,1.08653
2000,3,1,0.32500
2000,5,1,0.21667
2000,4,1,1.29999
2023,2,1,1.31241
2023,1,1,1.19310
2110,3,1,0.65549
2110,5,1,0.98324
2110,4,1,0.32775
2132,2,1,0.87716
2132,1,1,0.98681
2210,3,1,0.83415
2210,5,1,0.59582
2210,4,1,0.83415
2242,2,1,0.87203
2242,1,1,0.65402
2320,3,1,0.76283
2320,5,1,0.76283
2320,4,1,0.65386
2343,2,1,1.43494
2343,1,1,1.55452
2430,3,1,0.65491
2430,5,1,0.65491
2430,4,1,0.32745
2443,2,1,0.83326
2443,1,1,0.95229
2539,3,1,0.76623
2539,5,1,0.65677
2539,4,1,0.98515
2553,2,1,1.20585
2553,1,1,0.98661
2640,3,1,0.71626
2640,5,1,0.83564
2640,4,1,0.83564
2654,2,1,1.06200
2654,1,1,1.18000
2741,3,1,0.70878
2741,5,1,0.70878
