Time_ms,Now_us,Latency_us
0,1755822299565185,71943943
1026,1755822300591393,71944209
2060,1755822301625181,71943961
3123,1755822302688401,71943974
4159,1755822303724098,71943784
5210,1755822304775122,71944345
6239,1755822305804404,71944197
7276,1755822306841313,71944038
8304,1755822307869170,71943957
9336,1755822308901181,71943997
10368,1755822309933581,71944303
11404,1755822310969307,71944051
12441,1755822312006661,71943996
13476,1755822313041142,71943938
14508,1755822314073557,71944304
15556,1755822315121216,71944017
16600,1755822316165278,71944027
17637,1755822317202732,71944442
18670,1755822318235324,71944051
19707,1755822319272924,71944087
20750,1755822320315514,71944234
21781,1755822321346456,71944253
22816,1755822322381450,71944116
23864,1755822323429619,71944080
24900,1755822324465903,71944573
26029,1755822325593994,71944640
27144,1755822326709767,71944513
28186,1755822327751767,71944481
29220,1755822328785043,71944845
30257,1755822329822367,71944122
31286,1755822330851555,71944362
32322,1755822331887518,71944218
33360,1755822332925435,71944142
34416,1755822333981897,71944684
35495,1755822335060400,71944195
36525,1755822336090057,71944731
37559,1755822337124917,71945772
38596,1755822338161793,71944507
39623,1755822339188580,71944387
40649,1755822340214187,71944926
41675,1755822341240855,71944637
42701,1755822342266642,71944362
43742,1755822343307860,71944545
44785,1755822344350923,71944669
45840,1755822345405798,71944576
46881,1755822346446569,71945179
47925,1755822347490108,71944824
48985,1755822348549979,71946295
50025,1755822349590835,71944600
51072,1755822350637646,71944456
52119,1755822351684205,71944934
53169,1755822352734575,71944638
54224,1755822353789081,71944864
55284,1755822354849840,71944643
56329,1755822355894914,71944724
57365,1755822356930288,71945023
58408,1755822357973473,71944996
59452,1755822359017100,71944903
60511,1755822360076741,71944466
61557,1755822361122855,71944626
62635,1755822362200478,71946186
63732,1755822363297829,71944456
64785,1755822364349998,71944724
65831,1755822365396085,71945307
66881,1755822366446824,71944631
67922,1755822367487176,71944829
68977,1755822368542005,71944723
70071,1755822369636118,71944834
71100,1755822370664999,71944818
72131,1755822371696684,71945298
73161,1755822372726145,71944866
74190,1755822373755279,71944992
75267,1755822374832018,71944750
76324,1755822375889260,71945077
77348,1755822376913501,71946282
78376,1755822377941061,71944896
79401,1755822378966607,71945245
80427,1755822379992485,71945308
81452,1755822381017540,71945247
82478,1755822382043113,71944833
83502,1755822383067564,71945220
84529,1755822384094277,71944996
85581,1755822385146083,71945820
86636,1755822386201118,71945827
87670,1755822387235696,71945457
88712,1755822388277514,71945245
89762,1755822389327293,71945016
