Time_ms,Now_us,Latency_us
0,1755822840490080,71951350
1030,1755822841519509,71950873
2063,1755822842553406,71950772
3125,1755822843614450,71950830
4174,1755822844663698,71950994
5209,1755822845698503,71950867
6244,1755822846733770,71950924
7276,1755822847765679,71951059
8311,1755822848801056,71951246
9341,1755822849831226,71951567
10411,1755822850901179,71951496
11489,1755822851978914,71951150
12561,1755822853050713,71951025
13634,1755822854123947,71951981
14715,1755822855204685,71952004
15795,1755822856285124,71951434
16863,1755822857352588,71950937
17902,1755822858391853,71952959
18932,1755822859422104,71951183
19963,1755822860453251,71951631
20991,1755822861480986,71951309
22072,1755822862561940,71951690
23143,1755822863632699,71951083
24177,1755822864667137,71951449
25203,1755822865693078,71952215
26230,1755822866720310,71952583
27255,1755822867744877,71951251
28295,1755822868784993,71951303
29351,1755822869840509,71951880
30407,1755822870896813,71951196
31460,1755822871949918,71951290
32523,1755822873012470,71951800
33568,1755822874058005,71951338
34616,1755822875105514,71951830
35662,1755822876152139,71951471
36720,1755822877210188,71951414
37768,1755822878257983,71951353
38800,1755822879289899,71951263
39825,1755822880315116,71951479
40855,1755822881344627,71951936
41885,1755822882374696,71951984
42914,1755822883403719,71955043
43934,1755822884424202,71951580
44960,1755822885450339,71951581
45990,1755822886480326,71951671
47025,1755822887514473,71951735
48065,1755822888554535,71951874
49130,1755822889620321,71951625
50155,1755822890644896,71952265
51180,1755822891669576,71951881
52203,1755822892693248,71951591
53230,1755822893719455,71951764
54255,1755822894744417,71951789
55280,1755822895770035,71951404
56306,1755822896796188,71952568
57353,1755822897842740,71952115
58441,1755822898930835,71952660
59511,1755822900000957,71952062
60578,1755822901067677,71951586
61665,1755822902155301,71951518
62752,1755822903242309,71951536
63817,1755822904306582,71953317
64875,1755822905365118,71952435
65944,1755822906434267,71952220
67020,1755822907510173,71951479
68087,1755822908577253,71951632
69155,1755822909644447,71953721
70227,1755822910716950,71952290
71255,1755822911744456,71951821
72285,1755822912775109,71951493
73358,1755822913847509,71952793
74450,1755822914939890,71952204
75517,1755822916006734,71952027
76575,1755822917064992,71952343
77626,1755822918115751,71951978
78665,1755822919154810,71952169
79719,1755822920208803,71952132
80749,1755822921239304,71951683
81786,1755822922275701,71952059
82818,1755822923308317,71951690
83853,1755822924342541,71953739
84891,1755822925380832,71952210
85943,1755822926432434,71951765
86993,1755822927482570,71951895
88044,1755822928533622,71951985
89098,1755822929588160,71952438
