Time_ms,Now_us,Latency_us
0,1755822624106295,71948202
1050,1755822625156172,71948086
2102,1755822626208145,71948121
3148,1755822627253437,71948366
4187,1755822628293146,71949131
5238,1755822629344048,71948029
6285,1755822630390637,71948289
7327,1755822631433140,71948125
8374,1755822632479974,71948932
9425,1755822633531218,71948199
10479,1755822634584686,71948610
11515,1755822635620983,71947972
12570,1755822636675883,71948715
13612,1755822637717835,71948816
14656,1755822638761502,71948416
15703,1755822639808621,71948511
16738,1755822640844309,71948284
17797,1755822641902529,71950337
18846,1755822642951455,71948369
19901,1755822644006804,71948659
20935,1755822645041290,71948219
21961,1755822646066411,71948332
22987,1755822647093230,71949122
24015,1755822648120579,71948556
25044,1755822649149608,71948496
26070,1755822650175753,71948489
27097,1755822651202812,71948674
28131,1755822652237261,71948189
29185,1755822653290336,71949173
30230,1755822654335324,71948223
31257,1755822655362547,71948540
32295,1755822656400618,71948609
33332,1755822657437424,71948318
34357,1755822658462347,71949082
35383,1755822659489150,71949003
36408,1755822660513682,71948573
37437,1755822661543316,71948300
38469,1755822662574610,71948604
39506,1755822663611523,71948419
40535,1755822664640694,71948686
41568,1755822665673548,71948533
42600,1755822666705551,71948459
43634,1755822667739945,71948836
44665,1755822668771035,71948947
45695,1755822669800661,71948655
46724,1755822670829866,71948744
47763,1755822671868776,71948723
48789,1755822672894596,71948538
49823,1755822673928798,71948555
50890,1755822674996009,71948871
51926,1755822676031603,71948579
52950,1755822677055613,71948603
53976,1755822678081366,71949232
55015,1755822679120582,71948568
56041,1755822680146642,71948637
57066,1755822681171531,71948514
58095,1755822682200948,71948855
59127,1755822683232837,71948821
60158,1755822684264198,71949060
61189,1755822685294660,71948642
62218,1755822686323874,71948767
63254,1755822687359805,71949335
64314,1755822688419612,71949574
65369,1755822689474787,71948779
66441,1755822690546939,71948927
67494,1755822691599322,71949287
68524,1755822692629981,71948910
69562,1755822693667923,71948817
70616,1755822694722194,71949084
71669,1755822695774886,71948853
72725,1755822696830908,71948900
73788,1755822697894062,71949028
74826,1755822698932283,71949170
75865,1755822699970350,71949169
76898,1755822701003357,71949089
77936,1755822702041697,71949689
78974,1755822703080105,71949095
80017,1755822704123257,71949229
81066,1755822705171740,71949923
82108,1755822706214062,71948966
83176,1755822707281488,71949359
84215,1755822708321069,71949065
85249,1755822709354897,71949511
86304,1755822710409506,71950393
87346,1755822711451640,71949533
88388,1755822712494009,71948990
89431,1755822713537311,71949226
