Time_ms,Now_us,Latency_us
0,1755822948662877,71953052
1071,1755822949734266,71952501
2146,1755822950809300,71952542
3180,1755822951842937,71952179
4215,1755822952878030,71952250
5251,1755822953914125,71952316
6284,1755822954947168,71952345
7325,1755822955987789,71954019
8362,1755822957025330,71963542
9375,1755822958038099,71952282
10399,1755822959062131,71952334
11427,1755822960090387,71952569
12453,1755822961116440,71952631
13479,1755822962142349,71952555
14505,1755822963168438,71952614
15532,1755822964195474,71952704
16557,1755822965220510,71952688
17587,1755822966250221,71952478
18614,1755822967276602,71952826
19640,1755822968302691,71952760
20665,1755822969328476,71952656
21719,1755822970381918,71953092
22761,1755822971423559,71952738
23788,1755822972450620,71952855
24811,1755822973474240,71952451
25840,1755822974502612,71952762
26865,1755822975528311,71952564
27893,1755822976555759,71952936
28921,1755822977584543,71952699
29947,1755822978609822,71953071
30976,1755822979639290,71953450
32028,1755822980691110,71953304
33054,1755822981717487,71952723
34085,1755822982747854,71952967
35112,1755822983775443,71952664
36140,1755822984802686,71953804
37167,1755822985830530,71952707
38222,1755822986884972,71953170
39248,1755822987911280,71953459
40291,1755822988954356,71953382
41356,1755822990019402,71952622
42407,1755822991069839,71953067
43436,1755822992099065,71953285
44463,1755822993126529,71953705
45488,1755822994150788,71952963
46525,1755822995187717,71952963
47600,1755822996262953,71953110
48661,1755822997323682,71952846
49729,1755822998391780,71952982
50791,1755822999454309,71953454
51859,1755823000521749,71952908
52917,1755823001579963,71953067
53982,1755823002645366,71953528
55029,1755823003692197,71953409
56083,1755823004745851,71953018
57143,1755823005805631,71952871
58200,1755823006862803,71955039
59255,1755823007918452,71953079
60309,1755823008971700,71953570
61376,1755823010038850,71953600
62454,1755823011116747,71953893
63485,1755823012147756,71952943
64545,1755823013207678,71953885
65603,1755823014265821,71952949
66658,1755823015321233,71953411
67717,1755823016379916,71953124
68768,1755823017431421,71953347
69862,1755823018524873,71953101
70954,1755823019617493,71953665
72051,1755823020714544,71953711
73124,1755823021787178,71953326
74159,1755823022821985,71953227
75201,1755823023863895,71953624
76237,1755823024900213,71953463
77302,1755823025964928,71953163
78356,1755823027019310,71953507
79383,1755823028046278,71953505
80419,1755823029082059,71953246
81455,1755823030118063,71953300
82494,1755823031156590,71953789
83535,1755823032198157,71953326
84596,1755823033259035,71953279
85633,1755823034296322,71953501
86669,1755823035332113,71953347
87701,1755823036364278,71953467
88733,1755823037395727,71953916
89759,1755823038422467,71953679
