Time_ms,Now_us,Latency_us
0,1755822732293242,71949993
1067,1755822733360589,71949350
2110,1755822734402713,71949448
3145,1755822735438151,71949807
4190,1755822736483234,71949748
5224,1755822737517241,71949718
6265,1755822738558137,71949660
7306,1755822739599297,71949864
8332,1755822740625058,71949809
9362,1755822741655075,71949758
10395,1755822742688546,71950274
11434,1755822743726922,71949639
12490,1755822744782819,71950461
13551,1755822745844094,71949639
14615,1755822746908562,71950180
15688,1755822747980774,71949499
16758,1755822749051157,71949843
17817,1755822750109839,71950529
18875,1755822751168063,71949752
19926,1755822752219220,71949953
20990,1755822753283542,71950268
22032,1755822754325094,71949845
23058,1755822755351306,71950037
24090,1755822756382924,71949630
25116,1755822757409029,71949731
26141,1755822758434064,71949766
27165,1755822759458015,71949725
28191,1755822760483729,71950456
29214,1755822761507008,71949773
30239,1755822762532185,71949927
31263,1755822763556062,71949791
32298,1755822764591240,71949936
33362,1755822765654766,71950456
34432,1755822766725548,71950305
35486,1755822767779297,71949988
36533,1755822768825676,71950311
37583,1755822769876256,71949993
38645,1755822770937935,71950619
39710,1755822772002749,71950351
40762,1755822773054888,71950437
41817,1755822774109705,71950437
42880,1755822775172722,71950421
43958,1755822776251569,71950067
45021,1755822777313812,71950510
46084,1755822778377471,71950083
47137,1755822779429921,71950609
48193,1755822780486295,71950060
49241,1755822781534306,71949973
50293,1755822782586071,71950816
51336,1755822783628763,71950505
52393,1755822784685853,71951469
53446,1755822785739482,71950215
54475,1755822786768473,71950228
55504,1755822787797312,71951023
56531,1755822788823673,71950230
57560,1755822789852793,71950392
58632,1755822790924794,71950526
59683,1755822791976075,71950905
60736,1755822793029110,71950737
61787,1755822794080011,71950633
62839,1755822795132506,71951164
63900,1755822796193579,71950253
64941,1755822797234533,71950259
65971,1755822798263893,71951597
66995,1755822799288538,71950206
68020,1755822800313588,71950309
69047,1755822801339787,71950485
70073,1755822802366352,71951044
71097,1755822803390498,71950267
72128,1755822804420806,71950446
73154,1755822805446950,71950710
74229,1755822806521649,71950339
75285,1755822807577938,71950655
76338,1755822808630895,71950531
77381,1755822809673894,71950598
78471,1755822810764446,71950189
79546,1755822811838966,71950696
80617,1755822812910136,71950770
81677,1755822813970057,71950624
82738,1755822815030794,71950511
83783,1755822816076567,71951190
84810,1755822817103285,71951055
85867,1755822818160360,71950858
86915,1755822819207943,71950621
87948,1755822820241366,71951097
88974,1755822821266892,71950631
90003,1755822822295823,71950526
