Time_ms,Now_us,Latency_us
0,1755785458911961,71474086
1064,1755785459976599,71474756
2136,1755785461048538,71473699
3184,1755785462095935,71473834
4219,1755785463131143,71474242
5262,1755785464173927,71474100
6304,1755785465216428,71473590
7346,1755785466257933,71476102
8378,1755785467289812,71473907
9413,1755785468325216,71473343
10448,1755785469360087,71476249
11474,1755785470386610,71473743
12508,1755785471420421,71473547
13536,1755785472448433,71473601
14564,1755785473476306,71473468
15594,1755785474505835,71473967
16670,1755785475581754,71475835
17748,1755785476659775,71474882
18821,1755785477732849,71473997
19885,1755785478796764,71474810
20921,1755785479833679,71473820
21951,1755785480862988,71474973
23019,1755785481931696,71473861
24049,1755785482961153,71474281
25077,1755785483988702,71473868
26105,1755785485016835,71473995
27129,1755785486040800,71473971
28156,1755785487067948,71474064
29184,1755785488095719,71473880
30208,1755785489119949,71474110
31240,1755785490152481,71474586
32272,1755785491184017,71475177
33345,1755785492256917,71474081
34404,1755785493315772,71474780
35475,1755785494386913,71475076
36556,1755785495468020,71474134
37640,1755785496552068,71474094
38670,1755785497582013,71474172
39703,1755785498615180,71474341
40746,1755785499658123,71474279
41829,1755785500741160,71476175
42884,1755785501796152,71476041
43958,1755785502870323,71474484
45015,1755785503927581,71474609
46074,1755785504986317,71475430
47146,1755785506058047,71475145
48210,1755785507122107,71474237
49250,1755785508162237,71474355
50278,1755785509190657,71474810
51316,1755785510228071,71474196
52344,1755785511256637,71474720
53384,1755785512296439,71474330
54418,1755785513329817,71474943
55492,1755785514404567,71474692
56557,1755785515469323,71474473
57609,1755785516521349,71474454
58673,1755785517584968,71474122
59718,1755785518630019,71474178
60751,1755785519663226,71474385
61801,1755785520712754,71474867
62878,1755785521790448,71474559
63926,1755785522838301,71474445
64964,1755785523876015,71474175
66003,1755785524915459,71474629
67044,1755785525956670,71474827
68092,1755785527004528,71474670
69131,1755785528043034,71475194
70169,1755785529081342,71475084
71207,1755785530118781,71474822
72245,1755785531157516,71474680
73281,1755785532193482,71474552
74320,1755785533232461,71474579
75356,1755785534268244,71476300
76405,1755785535317457,71474600
77491,1755785536403640,71474819
78529,1755785537441362,71474530
79568,1755785538479965,71475023
80603,1755785539515158,71474990
81648,1755785540560499,71474603
82688,1755785541600078,71477103
83733,1755785542644727,71474858
84773,1755785543685534,71475649
85823,1755785544735522,71474685
86874,1755785545786154,71476157
87947,1755785546859099,71475216
89046,1755785547958591,71475412
