Time_ms,Now_us,Latency_us
0,1755785985627366,71480737
1047,1755785986674185,71480521
2075,1755785987701771,71481147
3113,1755785988740166,71481536
4150,1755785989777195,71480584
5191,1755785990817956,71480323
6230,1755785991856872,71480897
7279,1755785992905449,71480838
8333,1755785993960236,71480799
9406,1755785995033327,71480659
10460,1755785996087380,71480771
11487,1755785997114173,71480531
12546,1755785998172566,71480948
13589,1755785999215754,71481062
14630,1755786000256559,71480908
15658,1755786001285253,71480586
16701,1755786002327563,71480894
17735,1755786003361490,71480801
18767,1755786004394192,71480530
19806,1755786005432621,71480951
20843,1755786006469485,71480876
21880,1755786007507203,71480516
22931,1755786008557669,71481931
23991,1755786009617532,71480864
25034,1755786010660837,71481209
26095,1755786011722182,71481404
27197,1755786012823606,71480874
28271,1755786013897951,71481104
29346,1755786014972473,71480851
30380,1755786016006772,71481146
31408,1755786017034541,71480851
32479,1755786018105772,71481117
33556,1755786019182720,71481057
34607,1755786020233728,71481057
35650,1755786021276513,71480858
36689,1755786022315894,71481227
37726,1755786023352925,71481259
38756,1755786024382824,71481194
39803,1755786025429975,71481268
40853,1755786026479812,71482152
41890,1755786027516582,71481933
42921,1755786028547523,71480928
43954,1755786029580454,71480843
45004,1755786030630463,71480845
46055,1755786031681876,71481261
47132,1755786032758697,71481010
48219,1755786033845748,71481070
49301,1755786034927877,71498837
50331,1755786035957764,71481110
51390,1755786037016931,71481273
52442,1755786038068963,71481348
53486,1755786039113307,71481705
54525,1755786040152281,71481621
55561,1755786041188300,71481633
56592,1755786042218749,71481122
57630,1755786043256500,71481297
58660,1755786044286800,71481184
61588,1755786047214898,73356987
61837,1755786047464230,72471096
62067,1755786047694352,71584675
62842,1755786048468916,71481257
63880,1755786049506924,71481316
64929,1755786050555821,71481217
65991,1755786051618055,71481343
67067,1755786052693926,71481295
68143,1755786053769799,71481199
69205,1755786054832185,71482271
70273,1755786055900320,71482659
71344,1755786056970551,71481872
72406,1755786058033364,71481645
73438,1755786059064681,71481768
74474,1755786060101082,71481464
75508,1755786061135418,71481811
76548,1755786062175242,71481589
77599,1755786063226064,71481291
78625,1755786064252187,71482509
