Time_ms,Now_us,Latency_us
0,1755823134999419,71955455
1026,1755823136025530,71954759
2050,1755823137049553,71954793
3100,1755823138099498,71954690
4159,1755823139158157,71955339
5232,1755823140231476,71954659
6305,1755823141305031,71954996
7371,1755823142370479,71955313
8426,1755823143425839,71955101
9450,1755823144449466,71954716
10476,1755823145475591,71954845
11505,1755823146505010,71955263
12529,1755823147528862,71955059
13556,1755823148555626,71954878
14582,1755823149581090,71955271
15605,1755823150604919,71955100
16632,1755823151631988,71955177
17657,1755823152656367,71955414
18682,1755823153681316,71955249
19709,1755823154708725,71954905
20737,1755823155736224,71955230
21773,1755823156772977,71955166
22816,1755823157815902,71955084
23840,1755823158839991,71955233
24865,1755823159864665,71954924
25891,1755823160891027,71955222
26916,1755823161915987,71955228
27944,1755823162944000,71955229
28973,1755823163972270,71955476
29999,1755823164998911,71955135
31028,1755823166027071,71955331
32077,1755823167076810,71954993
33118,1755823168117952,71955185
34163,1755823169162067,71955254
35266,1755823170265743,71955867
36385,1755823171384153,71955400
37432,1755823172431599,71955686
38468,1755823173467505,71955675
39505,1755823174504907,71955143
40557,1755823175556081,71955259
41626,1755823176626000,71955180
42664,1755823177663896,71955982
43691,1755823178690493,71955680
44717,1755823179716323,71955529
45744,1755823180743748,71956009
46771,1755823181770121,71955354
47796,1755823182795175,71955405
48825,1755823183824192,71955425
49853,1755823184852228,71955326
50910,1755823185909192,71955410
51946,1755823186945230,71956496
52970,1755823187969987,71955226
53996,1755823188995828,71956025
55020,1755823190020044,71955301
56047,1755823191046294,71955373
57077,1755823192076440,71956671
58103,1755823193102136,71955387
59128,1755823194127786,71955576
60166,1755823195165222,71955403
61203,1755823196202658,71955917
62263,1755823197262193,71955410
63294,1755823198293253,71955461
64323,1755823199323007,71955271
65367,1755823200366178,71955374
66403,1755823201402105,71955326
67435,1755823202434480,71956557
68462,1755823203461984,71956222
69496,1755823204495874,71956040
70522,1755823205521661,71955842
71561,1755823206560895,71955856
72627,1755823207627007,71956124
73700,1755823208699086,71956227
74756,1755823209755983,71956049
75820,1755823210819291,71956022
76909,1755823211908421,71955666
77978,1755823212977729,71955925
79053,1755823214052496,71955605
80127,1755823215126649,71955877
81187,1755823216186933,71956050
82245,1755823217244353,71955562
83313,1755823218312562,71956688
84380,1755823219379939,71956593
85431,1755823220431049,71956145
86489,1755823221489003,71956097
87552,1755823222552038,71956290
88604,1755823223603878,71956123
89651,1755823224650784,71956006
