Time_ms,UE_ID,Mean_Throughput,Std_Throughput,Mean_SE,Std_SE
0,5,1.1237393103448274,0.25574728130004537,0.02944793103448276,0.006702526911178642
100,5,1.0103224137931035,0.22810446315629743,0.02647551724137931,0.0059771473046494215
200,5,1.091274827586207,0.17749464395582457,0.028598275862068968,0.0046518652702556675
300,5,1.0971982758620689,0.1560343635244897,0.028753103448275863,0.004089007130141109
400,5,1.0098472413793103,0.2115794760991811,0.026463103448275863,0.005544554022673494
500,5,1.0995582142857143,0.21511136762588423,0.028814285714285712,0.005638180970497901
600,5,1.119790344827586,0.20089394950148556,0.02934413793103448,0.005265163487653935
700,5,0.9948321739130435,0.23540238291364624,0.026070434782608697,0.006168800884112411
800,5,1.022898,0.21803912308542717,0.02680566666666667,0.005714278959150358
900,5,1.0828295000000001,0.2483331737695826,0.0283765,0.006507207562630677
1000,5,1.1249333333333333,0.23309744603304097,0.029479666666666668,0.006108256415441448
1100,5,1.0558757894736843,0.20536548063596788,0.027668947368421053,0.005382710897697101
1200,5,1.07463,0.22915826569847103,0.028161,0.006005200820668008
1300,5,1.0799934782608696,0.2026107414277368,0.02830173913043478,0.005309687246545363
1400,5,1.0698446875,0.17902665982733257,0.0280365625,0.004691598262216433
1500,5,1.0858823076923076,0.16473905558325122,0.028455769230769232,0.004317347494077282
1600,5,1.0419924137931036,0.2151728801561196,0.027306551724137932,0.0056388469413157696
1700,5,0.9921155172413794,0.24131916023607478,0.02599896551724138,0.006324406434501856
1800,5,1.178357931034483,0.14481292854623837,0.03087931034482759,0.003795074750849055
1900,5,1.0057889655172414,0.1917104162410593,0.026356551724137933,0.005024059454167991
2000,5,1.1630903448275864,0.14963067866017793,0.030478965517241382,0.003921437732723243
2100,5,0.9987686206896551,0.19700901039445123,0.026173448275862068,0.005161814655900763
2200,5,1.0702024137931034,0.2304883364519647,0.028044137931034482,0.006039847749524687
2300,5,1.061685,0.23620746259591377,0.027822307692307695,0.006190330723114756
2400,5,1.0829761290322582,0.225672130707027,0.02838,0.005913675675922716
2500,5,1.0728695652173912,0.2508420448206448,0.028115652173913045,0.006573738956904038
2600,5,1.078616875,0.20794281874433343,0.02826625,0.005448416609289996
2700,5,1.083255909090909,0.211910714052137,0.02838909090909091,0.0055541866740675535
2800,5,1.0044096666666666,0.1810744928529527,0.026320333333333334,0.004744915597035263
2900,5,1.1302465,0.18729238752268434,0.02962,0.004907725381584897
3000,5,1.0755316129032257,0.1871822243358376,0.028184193548387096,0.004905332319149267
3100,5,0.9774428571428571,0.2255404777893063,0.025614285714285718,0.005910402330999617
3200,5,1.1271329032258064,0.2166704465341093,0.02953774193548387,0.005678156807554965
3300,5,1.063838,0.23923708960290135,0.0278788,0.006269531694366547
3400,5,1.0257264516129032,0.2731992482365009,0.02688,0.00715947996249262
3500,5,1.0659976,0.24236073257440036,0.027934399999999998,0.006350355685576466
3600,5,1.074664827586207,0.2175613324300052,0.028162758620689655,0.005701321837052804
3700,5,1.1286462068965517,0.17936593372635481,0.029576551724137933,0.004701368551406882
3800,5,0.9657879310344828,0.21079236036541657,0.025308620689655174,0.0055232758939768
3900,5,1.1453931034482758,0.17372352834529617,0.030015517241379307,0.00455311713178604
4000,5,1.090354827586207,0.19190082128947847,0.028573103448275863,0.005029104651531832
