Time_ms,Mean_Latency_us,Std_Latency_us
28700,71466036.0,
28900,71952699.0,0.0
29000,71955476.0,0.0
29100,71471421.0,
29200,71674408.28571428,255876.53211637697
29300,71773114.75,243232.93439755103
29400,71835742.75,239215.04061042945
29500,71470071.0,3491.6932854991715
29600,71475950.0,
29800,71466041.0,
29900,71953071.0,0.0
30000,71955135.0,0.0
30200,71662478.8,261632.88931287048
30300,71661183.6,259752.553639614
30400,71816040.14285715,229304.2270379592
30500,71796437.33333333,276999.38010099216
30600,71470144.5,3729.988270759038
30700,71475428.0,
30900,71465803.0,
31000,71954390.5,1085.995856345686
31200,71472993.5,2252.135098079154
31300,71708997.75,254935.91200913297
31400,71793248.83333333,242503.30184590846
31500,71713845.0,335797.93931767956
31600,71795608.66666667,279484.29565958213
31700,71471896.0,5156.222648412305
31900,71465921.0,
32000,71953304.0,0.0
32100,71954993.0,0.0
32300,71662223.6,245508.525472794
32400,71795912.33333333,273549.13489231496
32500,71831356.75,233507.79762622365
32600,71477799.0,
32700,71796373.66666667,280310.4838947925
32800,71471505.5,5337.949091177247
33000,71466039.0,
33100,71953954.0,1421.4363627448586
33300,71590704.75,238417.99094080424
33400,71709259.5,260729.95675660422
33500,71855986.2,210330.6477910433
33600,71716197.5,332538.8841631908
33700,71474987.0,2242.9427099237287
33800,71714155.0,279783.1987402627
34000,71466471.0,
34100,71952967.0,0.0
34200,71955254.0,0.0
34400,71665183.9,243493.28644700922
34500,71856620.2,210921.95402375815
34600,71716443.5,332886.7806995345
34700,71477073.0,
34800,71477182.0,
34900,71714240.25,280801.4431306399
35100,71790690.66666667,280546.04280462186
35300,71955867.0,0.0
35400,71550379.33333333,195334.83061110045
35500,71759237.6,257223.0023778976
35600,71856315.2,209933.75414330093
35700,71714446.5,335203.2625147017
35900,71474266.5,1556.342025391591
36000,71794954.33333333,283624.4744399431
36100,71791248.66666667,281554.09637462697
36400,71712734.66666667,263365.65619128715
36500,71755668.6,262534.04352826305
36600,71711412.75,270931.713579117
36700,71835265.25,236029.1801838281
36800,71476601.0,
36900,71472944.0,
37000,71713941.0,280475.7495661018
37200,71790563.33333333,280841.0687921799
37400,71832308.25,241856.56344256902
37500,71471495.25,5453.461492483467
37600,71759579.6,258246.41009566712
37700,71791034.33333333,268273.30813246017
37800,71953318.33333333,1702.0285935720922
37900,71477699.0,
38000,71795880.33333333,278795.5167884411
38100,71472602.0,5167.53635691129
38200,71790819.0,281200.1806596148
38400,71470762.0,
38500,71713526.5,262702.11897185136
38600,71826769.75,241385.4443518015
38700,71711322.75,270804.58344025497
38800,71835046.75,235905.0222107418
38900,71478035.0,
39000,71473029.0,
39100,71796885.33333333,278073.25160168484
39200,71793677.33333333,276749.9647847022
39300,71466746.0,
39500,71831897.0,242030.09021744932
39600,71662478.2,258575.95287014038
39700,71709974.5,259863.54704171323
39800,71716373.5,332489.3866885077
39900,71954020.0,0.0
40000,71476708.0,
40100,71715804.5,279082.69573192816
40200,71467199.0,
40300,71953382.0,0.0
40400,71466262.0,
40500,71708664.5,339441.6605611338
40600,71759685.4,263118.8894593065
40700,71591216.75,237634.2006619616
40800,71830548.5,233648.41366106627
40900,71836135.0,235993.76294865648
41100,71474720.0,2954.2921317973955
41200,71796282.0,277914.48027765664
41300,71467289.0,
41400,71790417.33333333,280946.72389144165
41500,71468727.0,
41600,71832423.75,241101.5289850246
41700,71787904.33333333,273718.4846687051
41800,71569872.2,212826.60818774637
41900,71831293.25,232926.10525711923
42000,71954010.0,0.0
42100,71473010.0,
42200,71796788.0,276897.7664536137
42300,71475837.0,
42400,71791203.66666667,280355.5172157893
42500,71466007.0,
42600,71708549.0,339283.97574892925
42700,71760429.0,262517.4653008824
42800,71706666.0,342135.03029067337
42900,71713944.875,251546.73690783896
43000,71953935.0,0.0
43200,71474678.5,2723.0682143493946
43300,71956862.0,0.0
43400,71712396.5,278172.195361674
43500,71466684.0,
43600,71708957.5,339239.4280217145
43700,71759518.2,263562.7801240149
43800,71706386.0,340787.28476573183
43900,71636616.66666667,272767.8129551468
44000,71815145.71428572,230574.31013284688
44200,71476875.0,
44300,71795754.66666667,278969.8765697342
44400,71472233.0,6690.644363587113
44500,71953705.0,0.0
44600,71467388.0,2112.835062185404
44700,71832916.0,240857.98619933697
44800,71707487.5,335425.2940439942
44900,71706553.5,342246.04605531966
45000,71713409.125,251192.68461961552
45100,71954149.0,0.0
45300,71474698.0,2832.6697654333093
45400,71957196.0,0.0
45500,71712451.25,277735.9657977039
45600,71468885.0,
45700,71831873.25,243393.5231435927
45800,71629073.33333333,273234.4319249182
45900,71706266.5,341680.36063037044
46000,71948045.0,3140.2081141223744
46100,71682119.28571428,253743.3495376216
46300,71477002.0,
46400,71473370.0,
46500,71857411.0,217667.32284268015
46600,71475667.0,
46700,71628053.0,277728.45347029174
46800,71794250.66666667,279039.15860203694
46900,71708146.5,335214.57622320065
47000,71787813.0,280079.7056767948
47100,71740560.66666667,248403.99721119495
47400,71474761.0,2836.912406120429
47600,71857369.4,218124.93871700997
47700,71472184.5,4263.1467837736955
47800,71759446.0,265298.91269472043
47900,71707817.5,335177.80667057895
48000,71706275.0,340877.7944337237
48100,71950526.0,4148.021938224311
48200,71572786.2,210918.69579461304
48400,71479182.0,
48500,71473409.0,
48600,71957169.0,0.0
48700,71710586.25,279738.43431126274
48800,71760193.4,264222.11773486855
48900,71471837.0,
49000,71708430.0,336391.9090138762
49100,71788120.66666667,279814.1702743707
49200,71815181.85714285,230983.86486969749
49300,71488696.0,14341.539736025557
49500,71477080.0,
49600,71475302.0,
49700,71857613.2,217736.9317943087
49800,71709244.5,338436.1547182866
49900,71664810.4,265223.0741042338
50000,71707472.5,335348.9265116261
50100,71706527.5,340537.676071973
50200,71831213.25,233382.63044819052
50300,71762920.8,260145.08039015665
50400,71478320.0,
50500,71476481.0,
50600,71472978.0,
50700,71956740.0,0.0
50800,71711129.75,279813.88914583327
50900,71761618.4,262394.98763943405
51000,71468337.5,3027.12413025961
51100,71944456.0,
51200,71788106.33333333,279864.1790678688
51300,71759330.8,257746.90951144337
51400,71717009.0,273930.00813103095
51500,71477940.0,
51600,71473009.0,
51800,71712409.5,282065.6984941629
51900,71953477.4,3273.6312865065265
52000,71473792.0,3115.5124779079283
52100,71629086.0,273533.19523779926
52200,71788158.66666667,279571.31111101963
52300,71477478.0,3900.4010050249963
52400,71816053.14285715,229667.27298233507
52600,71476920.0,
52700,71473007.0,
52900,71792920.66666667,251277.7835190877
53000,71832744.5,240567.92704556318
53100,71471350.33333333,4378.769842472751
53200,71948201.0,5038.842922735338
53300,71706267.5,340997.29547974427
53400,71759357.0,257510.46023705523
53500,71717497.0,273418.1262316016
53600,71477000.0,
53700,71473392.0,
53900,71712611.0,281994.3935530161
54000,71953667.6,2776.1571101093537
54100,71472457.33333333,2766.6417067168045
54200,71705697.0,338233.215072086
54300,71788062.33333333,279585.37766187295
54400,71474943.0,
54500,71774076.125,243555.44269217766
54700,71477544.0,
54800,71473150.0,
54900,71957298.0,0.0
55000,71814780.28571428,236403.3842247288
55100,71471201.0,1045.1038225937173
55200,71471055.5,6046.4700859261675
55300,71947977.0,3381.45930036131
55400,71465131.0,
55500,71815122.0,231401.52308271476
55600,71480782.5,1202.7886347983174
55700,71477269.0,
55800,71473198.0,
56000,71954519.4,3345.7451785807166
56100,71663606.8,264197.65998528415
56200,71470377.0,
56300,71710009.5,275594.43829959026
56400,71706125.5,341152.85897160525
56500,71950230.0,
56600,71714509.25,252131.70803471148
56800,71475564.5,2747.109844909737
57000,71957142.0,0.0
57100,71814837.85714285,236860.55033741382
57200,71474485.0,
57300,71473498.0,3047.6302269140197
57400,71827691.25,240962.91010080904
57500,71465220.0,
57600,71773456.75,244643.89862220516
57700,71480016.0,
57800,71477000.0,
57900,71474661.0,
58100,71873488.83333333,198737.51208105093
58200,71713074.75,279396.91280372086
58300,71470592.0,
58400,71830040.75,236503.12758943115
58500,71466123.0,
58600,71761088.8,264004.2459832782
58700,71712332.5,270999.8811826308
58800,71479666.5,1392.293252156312
58900,71473441.0,
59100,71954739.0,3370.0752958936264
59200,71468934.0,1518.865365988704
59300,71711968.0,278411.5748384036
59400,71475571.0,
59500,71948172.66666667,3619.5041557261466
59600,71470104.33333333,7274.573137536289
59700,71871323.83333333,194604.78313588805
59800,71478457.5,2076.77261634489
59900,71473897.0,
60100,71957058.0,0.0
60200,71759255.4,265703.95308745507
60300,71792976.33333333,278156.39004044817
60400,71470290.0,
60500,71789186.0,271445.6100879143
60600,71627743.0,280457.7985062993
60700,71834539.0,237462.73894234316
60800,71789123.66666667,272571.6808865748
60900,71478285.5,1851.912659927568
61000,71473362.0,
61100,71956724.0,0.0
61200,71953492.0,4200.223208354528
61300,71469897.33333333,2016.1697183869244
61400,71792551.33333333,278944.473157892
61500,71711688.5,333776.3210302672
61600,72650806.5,998690.0405834134
61700,71627620.33333333,280504.78718968906
61800,71897005.375,315552.9140359116
61900,71477132.0,
62000,71476658.5,4560.131631872045
62100,71584675.0,
62200,71954791.0,5216.937032397458
62300,71793350.0,280696.15387461224
62400,71470744.0,1217.4042056769806
62500,71953893.0,0.0
62600,71790068.0,272249.28919650096
62700,71465822.5,695.0859659063763
62800,71792606.16666667,242256.48887608162
62900,71715330.5,276000.8029475035
63000,71473259.0,
63100,71479963.0,
63200,71957043.0,0.0
63300,71832076.75,242701.68122254655
63400,71470593.33333333,1095.3275004936813
63500,71952943.0,0.0
63600,71947862.0,
63700,71710020.0,331542.5707084989
63800,71590789.0,241762.90001018337
63900,71815337.42857143,230559.89133545916
64000,71477182.0,
64100,71476687.5,5111.674921197552
64200,71957311.0,0.0
64300,71953372.0,3289.164483573298
64400,71470125.0,2534.2707037725863
64500,71711953.75,279358.3657638518
64700,71711919.0,333843.49617447995
64800,71704788.5,339320.03819476976
64900,71745812.0,253137.22014156796
65000,71715044.5,276327.98949255934
65100,71473070.0,
65200,71798045.66666667,275027.7289317074
65400,71831856.25,242658.74964701067
65500,71471677.5,477.29707730091957
65600,71791731.0,279237.76709463925
65700,71947558.0,
65800,71629057.0,273935.29236664635
65900,71757902.0,260706.59300447482
66000,71715605.5,260593.3278790921
66200,71473338.0,
66300,71805942.33333333,281712.2903483871
66400,71831915.0,242574.75654733737
66500,71471067.0,1213.3952365161156
66700,71792059.0,279469.8619028535
66800,71711713.5,333712.6814199604
66900,71704679.5,339342.66561176773
67000,71744991.14285715,253706.04708758913
67100,71717120.0,274638.9040479638
67300,71717145.75,277471.3874214481
67400,71956557.0,0.0
67500,71630097.0,276430.00401367433
67600,71470328.0,
67700,71953124.0,0.0
67800,71630798.0,274512.659647966
67900,71704791.5,339464.2879781318
68000,71830388.75,234379.14362328386
68100,71680038.14285715,255702.42982578377
68300,71795892.66666667,279238.3444449074
68400,71479903.0,
68500,71832302.0,242989.78247929012
68600,71471191.5,1037.3256480006653
68800,71953347.0,0.0
68900,71631178.0,274000.3928081126
69000,71850627.2,215650.65568460364
69100,71474232.0,4778.1908710305825
69200,71764414.6,260060.26031826015
69400,71795786.66666667,279169.06241260463
69500,71797389.0,274791.59267160995
69600,71589856.75,239311.14485870465
69900,71759772.4,262256.0041406117
70000,71464947.0,
70100,71789413.33333333,244256.5055204605
70200,71763454.6,262141.79216752213
70300,71482659.0,
70500,71796531.66666667,247791.64846351914
70600,71629187.66666667,277041.000200934
70700,71472401.0,
71000,71760108.6,262484.1948628533
71100,71742864.14285715,254906.72515675728
71200,71794768.66666667,277081.9411894841
71300,71637054.66666667,272604.52243191766
71500,71795702.0,279227.37478979386
71600,71715026.0,278129.2775958691
71700,71630908.33333333,275351.11489211867
72000,71708579.0,338076.2373666626
72100,71790765.5,247952.3866267471
72200,71662880.4,259038.50115050364
72300,71834412.75,238025.74835561507
72400,71481645.0,
72500,71957137.0,0.0
72600,71713445.0,280232.01512437273
72700,71592821.5,237422.19581370353
73000,71469347.0,
73100,71951743.66666667,2740.681727842078
73200,71709446.5,254089.80875441837
73300,71715966.75,276185.29103770776
73400,71717280.5,333064.97160839353
73500,71957620.0,0.0
73600,71474251.0,
73700,71633971.0,249655.62463601836
73800,71949028.0,
74100,71708971.5,338769.9091190066
74200,71856083.4,211028.53757797636
74300,71629626.0,245975.70058117504
74400,71834481.0,238167.94149507192
74500,71481464.0,
74600,71796026.0,279279.3363140209
74700,71474795.5,9277.94807594869
74800,71760873.8,264130.877187237
75100,71469411.0,
75200,71951645.33333333,3427.151197910694
75300,71744179.57142857,252965.97234994554
75400,71665941.2,263648.8571010687
75500,71716919.0,332492.92222241365
75600,71957285.0,0.0
75700,71471026.0,3757.5654352253136
75800,71667047.4,263821.0870235717
75900,71949169.0,
76200,71831277.25,240813.40801040115
76300,71709525.75,275174.91756017663
76400,71631693.5,244132.7587356938
76500,71796903.0,273069.9341688865
76600,71955545.66666667,2773.5906931858867
76700,71473454.0,
76800,71473526.0,6197.65447568675
76900,71832856.0,241255.25631441223
77200,71708441.0,338098.86478366057
77300,71950869.33333333,3972.7472022948905
77400,71710996.5,259279.38138675957
77500,71472572.0,6610.413224602528
77600,71835696.75,236274.13702783769
77700,71957456.0,0.0
77800,71476700.5,4681.753998236131
77900,71591413.75,238851.7836656239
78000,71955925.0,0.0
78200,71469337.0,
78300,71947683.0,
78400,71832056.75,237194.57028689072
78500,71651246.875,245378.5095645608
78600,71797778.33333333,273031.2517008519
78700,71956569.0,3810.51177665153
78900,71473512.0,5126.808949042521
79000,71710166.5,337895.92513746006
79100,71955605.0,0.0
79300,71709048.0,337977.2424172965
79400,71832440.75,236653.86897094385
79500,71759804.6,257197.7532819858
79600,71663450.0,266256.5240909592
79700,71952132.0,
79800,71957389.0,0.0
79900,71473498.0,
80000,71568271.6,213007.53577702222
80100,71955877.0,0.0
80300,71470294.0,
80400,71855220.6,212067.430407878
80600,71651254.375,246441.43593614202
80700,71953543.66666667,1611.3846013071702
80900,71957220.0,0.0
81000,71474749.5,4341.622930043976
81100,71710286.5,338897.1883396202
81200,71956050.0,0.0
81300,71469807.0,
81400,71947533.0,
81500,71832146.0,236969.7427338198
81600,71789197.66666667,272446.9732284298
81700,71678514.42857143,257308.68128887351
81800,71952059.0,
81900,71957194.0,0.0
82000,71472704.0,958.8367952889585
82100,71632964.66666667,273716.4025525944
82200,71793917.0,279977.35278947116
82400,71469416.0,
82500,71855270.0,212040.1743962696
82700,71651152.5,245902.36604856965
82800,71953720.66666667,1758.6089199505248
83000,71957267.0,0.0
83100,71475538.66666667,4201.0951349993875
83200,71630357.0,276281.39681853354
83300,71956688.0,0.0
83400,71469896.0,
83500,71855208.4,211824.85055889882
83700,71711357.0,271596.84977186314
83800,71712109.16666667,264430.4978382139
83900,71953739.0,
84000,71957106.0,0.0
84100,71472768.0,879.6408357960652
84200,71632346.66666667,274350.1419797954
84300,71471352.0,
84400,71956593.0,0.0
84500,71707181.5,336320.4912289764
84600,71832602.0,237916.5073423856
84800,71675642.14285715,254952.211073257
84900,71835053.5,237483.641308195
85000,71957221.0,0.0
85100,71472872.5,1226.83026535866
85200,71715133.5,331459.8392151001
85300,71469594.0,2559.7265478953022
85400,71956145.0,0.0
85600,71791029.83333333,246649.31072550555
85800,71477174.0,3519.9775567466336
85900,71788103.5,249044.39545330065
86000,71796121.0,274810.6452304932
86100,71957216.0,0.0
86200,71473704.0,
86300,71594110.0,237551.14913775114
86400,71467772.0,
86500,71956097.0,0.0
86600,71707741.5,336703.7431043795
86700,71832646.25,237868.7157619736
86900,71593242.5,238316.5167999634
87000,71758693.8,259778.3899272595
87100,71956251.0,1611.9619515774352
87300,71631733.0,275223.5694140311
87400,71475856.5,7397.044037992474
87500,71468621.0,
87600,71956290.0,0.0
87700,71790927.5,246515.41151315495
87900,71634839.66666667,273890.96496659744
88000,71629077.33333333,279653.05155912874
88100,71856395.0,210617.41564742354
88200,71957300.0,0.0
88400,71591307.25,238457.77626989383
88500,71474586.5,9381.185666001926
88600,71956123.0,0.0
88700,71759742.2,261959.61235026084
88800,71947873.0,
89000,71592555.5,238761.92938364236
89100,71709084.5,344153.820150961
89200,71885510.14285715,179102.27960714497
89400,71711343.0,336417.36485799897
89500,71472901.0,5175.1874040157845
89700,71793851.66666667,280859.54400079185
89800,71855259.2,211881.9336533898
90000,71950526.0,
