Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,1.0,2.0,76.1,623.0,14.498,0,53
2,1.0,2.0,84.7,694.0,14.976,0,59
5,1.0,2.0,76.1,623.0,15.543,0,53
3,1.0,2.0,74.6,612.0,16.957,0,52
4,1.0,2.0,73.2,600.0,16.562,0,51
10,1.0,2.0,74.6,612.0,16.5,0,52
7,1.0,2.0,73.2,600.0,15.096,0,51
6,1.0,2.0,76.1,623.0,15.298,0,53
8,1.0,2.0,73.2,600.0,16.003,0,51
9,1.0,2.0,76.1,623.0,16.563,0,53
3,2.0,3.0,73.2,600.0,14.807,0,51
4,2.0,3.0,76.1,623.0,14.221,0,53
1,2.0,3.0,84.7,694.0,14.779,0,59
6,2.0,3.0,73.2,600.0,14.138,0,51
8,2.0,3.0,76.1,623.0,14.287,0,53
5,2.0,3.0,84.7,694.0,14.74,0,59
2,2.0,3.0,83.3,682.0,14.755,0,58
9,2.0,3.0,73.2,600.0,13.871,0,51
10,2.0,3.0,86.1,706.0,14.043,0,60
7,2.0,3.0,84.7,694.0,14.211,0,59
4,3.0,4.0,74.6,612.0,21.697,0,52
1,3.0,4.0,84.7,694.0,13.957,0,59
3,3.0,4.0,84.7,694.0,14.646,0,59
2,3.0,4.0,84.7,694.0,13.781,0,59
5,3.0,4.0,86.1,706.0,13.323,0,60
6,3.0,4.0,84.7,694.0,13.838,0,59
8,3.0,4.0,84.7,694.0,13.875,0,59
7,3.0,4.0,84.7,694.0,13.491,0,59
10,3.0,4.0,84.7,694.0,14.049,0,59
9,3.0,4.0,84.7,694.0,13.44,0,59
4,4.0,5.0,83.3,682.0,13.891,0,58
2,4.0,5.0,73.2,600.0,14.319,0,51
1,4.0,5.0,74.6,612.0,13.865,0,52
6,4.0,5.0,74.6,612.0,14.808,0,52
8,4.0,5.0,73.2,600.0,13.809,0,51
9,4.0,5.0,74.6,612.0,14.411,0,52
3,4.0,5.0,84.7,694.0,14.516,0,59
7,4.0,5.0,74.6,612.0,14.024,0,52
10,4.0,5.0,74.6,612.0,12.889,0,52
5,4.0,5.0,51.7,423.0,14.347,0,36
1,5.0,6.0,64.6,529.0,15.397,0,45
5,5.0,6.0,84.7,694.0,15.006,0,59
3,5.0,6.0,77.5,635.0,15.464,0,54
10,5.0,6.0,64.6,529.0,15.057,0,45
4,5.0,6.0,84.7,694.0,15.628,0,59
6,5.0,6.0,84.7,694.0,16.538,0,59
8,5.0,6.0,84.7,694.0,15.571,0,59
9,5.0,6.0,86.1,706.0,15.294,0,60
7,5.0,6.0,73.2,600.0,16.478,0,51
2,5.0,6.0,74.6,612.0,16.03,0,52
3,6.0,7.0,73.2,600.0,14.139,0,51
4,6.0,7.0,76.1,623.0,13.954,0,53
6,6.0,7.0,73.2,600.0,14.792,0,51
1,6.0,7.0,81.8,670.0,14.064,0,57
8,6.0,7.0,76.1,623.0,13.821,0,53
2,6.0,7.0,76.1,623.0,14.039,0,53
9,6.0,7.0,73.2,600.0,14.246,0,51
7,6.0,7.0,73.2,600.0,13.688,0,51
5,6.0,7.0,86.1,706.0,13.784,0,60
10,6.0,7.0,84.7,694.0,13.756,0,59
1,7.0,8.0,76.1,623.0,15.363,0,53
4,7.0,8.0,84.7,694.0,14.893,0,59
3,7.0,8.0,84.7,694.0,14.281,0,59
2,7.0,8.0,73.2,600.0,15.594,0,51
6,7.0,8.0,86.1,706.0,14.719,0,60
8,7.0,8.0,84.7,694.0,14.196,0,59
5,7.0,8.0,73.2,600.0,15.444,0,51
