Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
2,1.0,2.0,64.6,529.0,15.194,0,45
3,1.0,2.0,76.1,623.0,14.748,0,53
6,1.0,2.0,73.2,600.0,15.443,0,51
7,1.0,2.0,76.1,623.0,14.82,0,53
1,1.0,2.0,73.2,600.0,16.14,0,51
4,1.0,2.0,76.1,623.0,16.116,0,53
9,1.0,2.0,73.2,600.0,15.166,0,51
5,1.0,2.0,73.2,600.0,15.68,0,51
8,1.0,2.0,76.1,623.0,15.517,0,53
10,1.0,2.0,73.2,600.0,15.371,0,51
3,2.0,3.0,71.8,588.0,14.869,0,50
7,2.0,3.0,73.2,600.0,13.781,0,51
9,2.0,3.0,74.6,612.0,14.624,0,52
4,2.0,3.0,86.1,706.0,12.541,0,60
1,2.0,3.0,84.7,694.0,13.163,0,59
2,2.0,3.0,83.3,682.0,13.977,0,58
5,2.0,3.0,84.7,694.0,13.175,0,59
8,2.0,3.0,84.7,694.0,12.853,0,59
6,2.0,3.0,84.7,694.0,14.702,0,59
10,2.0,3.0,84.7,694.0,12.658,0,59
6,3.0,4.0,66.0,541.0,23.844,0,46
1,3.0,4.0,84.7,694.0,13.924,0,59
4,3.0,4.0,84.7,694.0,14.16,0,59
9,3.0,4.0,73.2,600.0,15.585,0,51
2,3.0,4.0,74.6,612.0,15.331,0,52
5,3.0,4.0,86.1,706.0,13.772,0,60
3,3.0,4.0,86.1,706.0,14.98,0,60
8,3.0,4.0,84.7,694.0,14.918,0,59
7,3.0,4.0,84.7,694.0,15.164,0,59
10,3.0,4.0,84.7,694.0,13.997,0,59
3,4.0,5.0,63.2,517.0,16.574,0,44
1,4.0,5.0,76.1,623.0,15.297,0,53
7,4.0,5.0,63.2,517.0,15.393,0,44
4,4.0,5.0,73.2,600.0,14.346,0,51
5,4.0,5.0,74.6,612.0,14.965,0,52
2,4.0,5.0,73.2,600.0,14.619,0,51
8,4.0,5.0,73.2,600.0,15.262,0,51
10,4.0,5.0,74.6,612.0,14.789,0,52
6,4.0,5.0,83.3,682.0,14.322,0,58
9,4.0,5.0,86.1,706.0,14.837,0,60
2,5.0,6.0,63.2,517.0,16.366,0,44
1,5.0,6.0,73.2,600.0,15.219,0,51
3,5.0,6.0,76.1,623.0,16.829,0,53
5,5.0,6.0,73.2,600.0,14.573,0,51
6,5.0,6.0,63.2,517.0,16.448,0,44
7,5.0,6.0,74.6,612.0,17.036,0,52
10,5.0,6.0,73.2,600.0,14.882,0,51
9,5.0,6.0,64.6,529.0,15.881,0,45
4,5.0,6.0,84.7,694.0,14.525,0,59
8,5.0,6.0,84.7,694.0,15.614,0,59
2,6.0,7.0,84.7,694.0,13.95,0,59
3,6.0,7.0,84.7,694.0,13.816,0,59
7,6.0,7.0,86.1,706.0,13.218,0,60
6,6.0,7.0,84.7,694.0,13.669,0,59
1,6.0,7.0,84.7,694.0,15.135,0,59
4,6.0,7.0,74.6,612.0,14.642,0,52
9,6.0,7.0,84.7,694.0,13.121,0,59
5,6.0,7.0,84.7,694.0,14.256,0,59
8,6.0,7.0,76.1,623.0,14.311,0,53
10,6.0,7.0,86.1,706.0,14.384,0,60
2,7.0,8.0,73.2,600.0,18.211,0,51
1,7.0,8.0,76.1,623.0,14.354,0,53
6,7.0,8.0,64.6,529.0,15.919,0,45
5,7.0,8.0,76.1,623.0,13.837,0,53
4,7.0,8.0,73.2,600.0,14.417,0,51
3,7.0,8.0,73.2,600.0,15.86,0,51
8,7.0,8.0,73.2,600.0,13.756,0,51
10,7.0,8.0,74.6,612.0,14.202,0,52
9,7.0,8.0,71.8,588.0,16.544,0,50
7,7.0,8.0,64.6,529.0,15.612,0,45
1,8.0,9.0,73.2,600.0,14.343,0,51
5,8.0,9.0,71.8,588.0,16.12,0,50
2,8.0,9.0,76.1,623.0,15.263,0,53
10,8.0,9.0,73.2,600.0,14.804,0,51
3,8.0,9.0,76.1,623.0,14.516,0,53
6,8.0,9.0,84.7,694.0,14.763,0,59
4,8.0,9.0,84.7,694.0,15.275,0,59
9,8.0,9.0,76.1,623.0,15.37,0,53
8,8.0,9.0,84.7,694.0,15.068,0,59
7,9.0,10.0,76.1,623.0,21.859,0,53
2,9.0,10.0,76.1,623.0,15.133,0,53
1,9.0,10.0,97.6,800.0,12.307,0,68
3,9.0,10.0,73.2,600.0,14.683,0,51
6,9.0,10.0,74.6,612.0,15.659,0,52
4,9.0,10.0,86.1,706.0,12.485,0,60
5,9.0,10.0,97.6,800.0,13.473,0,68
9,9.0,10.0,73.2,600.0,14.552,0,51
8,9.0,10.0,86.1,706.0,12.595,0,60
10,9.0,10.0,96.2,788.0,13.713,0,67
2,10.0,11.0,73.2,600.0,14.567,0,51
1,10.0,11.0,63.2,517.0,16.936,0,44
3,10.0,11.0,74.6,612.0,15.208,0,52
4,10.0,11.0,63.2,517.0,16.56,0,44
5,10.0,11.0,64.6,529.0,16.732,0,45
6,10.0,11.0,73.2,600.0,15.432,0,51
8,10.0,11.0,63.2,517.0,16.185,0,44
9,10.0,11.0,76.1,623.0,14.24,0,53
10,10.0,11.0,64.6,529.0,16.108,0,45
7,10.0,11.0,81.8,670.0,15.304,0,57
3,11.0,12.0,74.6,612.0,22.119,0,52
7,11.0,12.0,76.1,623.0,14.335,0,53
1,11.0,12.0,73.2,600.0,16.203,0,51
2,11.0,12.0,84.7,694.0,13.934,0,59
4,11.0,12.0,74.6,612.0,17.173,0,52
6,11.0,12.0,84.7,694.0,14.626,0,59
9,11.0,12.0,84.7,694.0,13.33,0,59
