Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
2,1.0,2.0,76.1,623.0,33.35,675,728
1,1.0,2.0,79.0,647.0,37.829,1494,1549
6,1.0,2.0,74.6,612.0,23.001,671,723
3,1.0,2.0,73.2,600.0,17.891,716,767
8,1.0,2.0,84.7,694.0,21.558,1162,1221
5,1.0,2.0,73.2,600.0,21.99,824,875
10,1.0,2.0,77.5,635.0,24.391,1155,1209
9,1.0,2.0,76.1,623.0,23.835,724,777
7,1.0,2.0,73.2,600.0,32.417,696,747
4,1.0,2.0,83.3,682.0,16.502,699,757
6,2.0,3.0,76.1,623.0,29.79,795,848
1,2.0,3.0,73.2,600.0,31.965,626,677
3,2.0,3.0,76.1,623.0,23.31,1105,1158
10,2.0,3.0,74.6,612.0,29.923,688,740
2,2.0,3.0,84.7,694.0,19.449,437,496
5,2.0,3.0,79.0,647.0,36.399,1418,1473
7,2.0,3.0,74.6,612.0,28.249,726,778
4,2.0,3.0,84.7,694.0,42.068,1585,1644
9,2.0,3.0,73.2,600.0,22.572,765,816
8,2.0,3.0,84.7,694.0,19.78,828,887
1,3.0,4.0,76.1,623.0,18.963,432,485
3,3.0,4.0,73.2,600.0,20.411,654,705
5,3.0,4.0,76.1,623.0,30.016,615,668
2,3.0,4.0,70.3,576.0,18.686,684,733
7,3.0,4.0,73.2,600.0,24.164,635,686
4,3.0,4.0,74.6,612.0,23.887,747,799
9,3.0,4.0,76.1,623.0,19.291,632,685
8,3.0,4.0,76.1,623.0,16.677,719,772
6,3.0,4.0,81.8,670.0,17.372,695,752
10,3.0,4.0,83.3,682.0,17.94,872,930
1,4.0,5.0,77.5,635.0,21.481,598,652
2,4.0,5.0,73.2,600.0,21.083,884,935
3,4.0,5.0,84.7,694.0,17.174,693,752
4,4.0,5.0,73.2,600.0,19.977,700,751
8,4.0,5.0,70.3,576.0,19.12,691,740
5,4.0,5.0,77.5,635.0,23.63,432,486
6,4.0,5.0,77.5,635.0,29.121,1190,1244
7,4.0,5.0,79.0,647.0,19.92,383,438
9,4.0,5.0,84.7,694.0,16.372,738,797
10,4.0,5.0,74.6,612.0,16.93,682,734
2,5.0,6.0,68.9,564.0,63.301,1548,1596
1,5.0,6.0,80.4,659.0,32.457,1528,1584
3,5.0,6.0,74.6,612.0,18.023,760,812
4,5.0,6.0,63.2,517.0,26.0,834,878
5,5.0,6.0,80.4,659.0,44.86,1361,1417
6,5.0,6.0,63.2,517.0,28.873,866,910
7,5.0,6.0,80.4,659.0,34.869,1524,1580
8,5.0,6.0,66.0,541.0,20.116,845,891
9,5.0,6.0,70.3,576.0,19.695,707,756
10,5.0,6.0,63.2,517.0,20.106,742,786
4,6.0,7.0,77.5,635.0,27.716,794,848
2,6.0,7.0,84.7,694.0,29.712,640,699
1,6.0,7.0,84.7,694.0,23.594,579,638
3,6.0,7.0,86.1,706.0,16.222,985,1045
6,6.0,7.0,81.8,670.0,16.584,440,497
5,6.0,7.0,84.7,694.0,24.906,709,768
10,6.0,7.0,84.7,694.0,34.191,1439,1498
8,6.0,7.0,86.1,706.0,21.829,1120,1180
7,6.0,7.0,86.1,706.0,19.852,598,658
9,6.0,7.0,87.6,717.0,11.45,1127,1188
1,7.0,8.0,74.6,612.0,24.651,733,785
2,7.0,8.0,83.3,682.0,23.774,865,923
3,7.0,8.0,73.2,600.0,38.341,1104,1155
5,7.0,8.0,76.1,623.0,23.498,649,702
4,7.0,8.0,93.3,764.0,19.358,736,801
6,7.0,8.0,77.5,635.0,23.904,667,721
7,7.0,8.0,73.2,600.0,22.086,625,676
9,7.0,8.0,76.1,623.0,15.777,656,709
8,7.0,8.0,83.3,682.0,18.123,725,783
10,7.0,8.0,87.6,717.0,19.05,503,564
2,8.0,9.0,73.2,600.0,22.303,662,713
1,8.0,9.0,86.1,706.0,18.747,801,861
4,8.0,9.0,76.1,623.0,16.741,664,717
3,8.0,9.0,84.7,694.0,25.737,877,936
8,8.0,9.0,73.2,600.0,19.723,820,871
6,8.0,9.0,83.3,682.0,20.692,1157,1215
10,8.0,9.0,70.3,576.0,19.357,688,737
5,8.0,9.0,76.1,623.0,23.474,538,591
7,8.0,9.0,84.7,694.0,26.847,1231,1290
9,8.0,9.0,81.8,670.0,18.513,804,861
1,9.0,10.0,73.2,600.0,31.667,1070,1121
3,9.0,10.0,74.6,612.0,18.655,414,466
2,9.0,10.0,74.6,612.0,21.2,730,782
5,9.0,10.0,81.8,670.0,32.857,1443,1500
7,9.0,10.0,76.1,623.0,23.987,644,697
4,9.0,10.0,73.2,600.0,16.163,716,767
6,9.0,10.0,76.1,623.0,16.997,647,700
9,9.0,10.0,76.1,623.0,61.077,1517,1570
8,9.0,10.0,73.2,600.0,18.58,622,673
10,9.0,10.0,66.0,541.0,17.78,748,794
1,10.0,11.0,84.7,694.0,22.946,822,881
2,10.0,11.0,73.2,600.0,21.387,669,720
3,10.0,11.0,86.1,706.0,34.782,1358,1418
4,10.0,11.0,73.2,600.0,19.38,657,708
5,10.0,11.0,84.7,694.0,20.936,693,752
6,10.0,11.0,71.8,588.0,18.777,661,711
7,10.0,11.0,84.7,694.0,19.586,800,859
8,10.0,11.0,70.3,576.0,25.464,750,799
10,10.0,11.0,84.7,694.0,21.997,1242,1301
9,10.0,11.0,84.7,694.0,19.817,680,739
3,11.0,12.0,74.6,612.0,30.242,763,815
7,11.0,12.0,76.1,623.0,25.297,672,725
2,11.0,12.0,84.7,694.0,17.649,996,1055
4,11.0,12.0,74.6,612.0,16.891,976,1028
1,11.0,12.0,81.8,670.0,20.428,679,736
6,11.0,12.0,76.1,623.0,16.752,935,988
8,11.0,12.0,93.3,764.0,29.953,1836,1901
5,11.0,12.0,84.7,694.0,18.996,667,726
10,11.0,12.0,84.7,694.0,17.978,777,836
9,11.0,12.0,84.7,694.0,22.509,648,707
1,12.0,13.0,77.5,635.0,16.749,602,656
3,12.0,13.0,83.3,682.0,21.757,657,715
5,12.0,13.0,74.6,612.0,17.803,740,792
4,12.0,13.0,86.1,706.0,30.735,1652,1712
2,12.0,13.0,70.3,576.0,22.509,845,894
6,12.0,13.0,84.7,694.0,23.635,1312,1371
7,12.0,13.0,81.8,670.0,25.419,1094,1151
9,12.0,13.0,76.1,623.0,20.164,788,841
8,12.0,13.0,73.2,600.0,25.963,678,729
10,12.0,13.0,76.1,623.0,23.277,1268,1321
4,13.0,14.0,73.2,600.0,27.968,606,657
1,13.0,14.0,80.4,659.0,20.163,825,881
2,13.0,14.0,81.8,670.0,21.185,1084,1141
3,13.0,14.0,84.7,694.0,37.229,1140,1199
8,13.0,14.0,74.6,612.0,24.253,726,778
6,13.0,14.0,73.2,600.0,19.233,666,717
7,13.0,14.0,84.7,694.0,20.183,783,842
5,13.0,14.0,77.5,635.0,17.015,710,764
10,13.0,14.0,73.2,600.0,25.357,710,761
9,13.0,14.0,84.7,694.0,17.638,653,712
1,14.0,15.0,77.5,635.0,24.499,1122,1176
4,14.0,15.0,63.2,517.0,22.53,793,837
2,14.0,15.0,63.2,517.0,22.915,616,660
3,14.0,15.0,76.1,623.0,29.732,804,857
6,14.0,15.0,64.6,529.0,18.469,743,788
8,14.0,15.0,63.2,517.0,27.01,641,685
7,14.0,15.0,73.2,600.0,18.321,733,784
5,14.0,15.0,84.7,694.0,17.304,1123,1182
9,14.0,15.0,73.2,600.0,16.873,855,906
10,14.0,15.0,63.2,517.0,30.281,655,699
5,15.0,16.0,73.2,600.0,17.537,789,840
4,15.0,16.0,84.7,694.0,17.96,476,535
2,15.0,16.0,86.1,706.0,26.3,1200,1260
6,15.0,16.0,84.7,694.0,25.67,1193,1252
1,15.0,16.0,84.7,694.0,17.242,645,704
8,15.0,16.0,86.1,706.0,19.572,869,929
7,15.0,16.0,81.8,670.0,19.442,611,668
3,15.0,16.0,84.7,694.0,22.682,690,749
10,15.0,16.0,84.7,694.0,22.081,859,918
9,15.0,16.0,84.7,694.0,44.7,1513,1572
2,16.0,17.0,73.2,600.0,28.719,905,956
5,16.0,17.0,74.6,612.0,18.867,788,840
8,16.0,17.0,73.2,600.0,18.398,745,796
1,16.0,17.0,73.2,600.0,19.655,932,983
9,16.0,17.0,63.2,517.0,54.554,657,701
4,16.0,17.0,74.6,612.0,16.179,691,743
3,16.0,17.0,73.2,600.0,22.645,879,930
7,16.0,17.0,73.2,600.0,22.56,894,945
6,16.0,17.0,84.7,694.0,20.995,768,827
10,16.0,17.0,84.7,694.0,16.797,757,816
4,17.0,18.0,86.1,706.0,23.341,1592,1652
1,17.0,18.0,73.2,600.0,18.478,654,705
2,17.0,18.0,84.7,694.0,19.153,648,707
6,17.0,18.0,76.1,623.0,29.131,1172,1225
3,17.0,18.0,74.6,612.0,20.504,644,696
8,17.0,18.0,80.4,659.0,18.897,719,775
10,17.0,18.0,74.6,612.0,15.747,699,751
7,17.0,18.0,79.0,647.0,23.736,1104,1159
5,17.0,18.0,76.1,623.0,24.534,648,701
9,17.0,18.0,84.7,694.0,32.088,804,863
3,18.0,19.0,73.2,600.0,18.178,793,844
4,18.0,19.0,74.6,612.0,27.421,692,744
2,18.0,19.0,76.1,623.0,20.404,855,908
8,18.0,19.0,79.0,647.0,22.273,1177,1232
5,18.0,19.0,83.3,682.0,17.778,1125,1183
6,18.0,19.0,73.2,600.0,28.859,689,740
10,18.0,19.0,74.6,612.0,55.377,1463,1515
1,18.0,19.0,87.6,717.0,19.246,1083,1144
7,18.0,19.0,84.7,694.0,16.777,661,720
9,18.0,19.0,84.7,694.0,14.431,423,482
4,19.0,20.0,83.3,682.0,57.507,1090,1148
2,19.0,20.0,84.7,694.0,15.822,639,698
1,19.0,20.0,63.2,517.0,20.799,758,802
6,19.0,20.0,77.5,635.0,20.806,390,444
3,19.0,20.0,77.5,635.0,19.257,701,755
8,19.0,20.0,84.7,694.0,17.545,714,773
7,19.0,20.0,63.2,517.0,21.1,866,910
5,19.0,20.0,74.6,612.0,20.861,709,761
10,19.0,20.0,86.1,706.0,18.434,409,469
9,19.0,20.0,64.6,529.0,17.383,747,792
1,20.0,21.0,74.6,612.0,19.277,627,679
2,20.0,21.0,73.2,600.0,56.984,1514,1565
6,20.0,21.0,71.8,588.0,27.552,711,761
3,20.0,21.0,73.2,600.0,16.714,754,805
8,20.0,21.0,73.2,600.0,20.129,741,792
7,20.0,21.0,76.1,623.0,18.169,635,688
5,20.0,21.0,73.2,600.0,30.036,1211,1262
4,20.0,21.0,84.7,694.0,24.593,872,931
9,20.0,21.0,73.2,600.0,19.859,624,675
10,20.0,21.0,81.8,670.0,18.437,765,822
3,21.0,22.0,70.3,576.0,20.891,857,906
1,21.0,22.0,73.2,600.0,27.985,1376,1427
2,21.0,22.0,84.7,694.0,32.227,790,849
8,21.0,22.0,79.0,647.0,21.245,854,909
6,21.0,22.0,96.2,788.0,25.545,1623,1690
7,21.0,22.0,73.2,600.0,40.914,1441,1492
9,21.0,22.0,73.2,600.0,21.024,1001,1052
