Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,39736,63.50,20.778
111,39736,63.50,20.778
220,39736,63.50,20.778
331,39736,63.50,20.778
431,39736,63.50,20.778
541,39736,63.50,20.778
650,39736,63.50,20.778
750,39736,63.50,20.778
860,39736,63.50,20.778
971,39736,63.50,20.778
1071,39736,63.50,20.778
1171,39736,63.50,20.778
1281,39736,63.50,20.778
1391,39736,63.50,20.778
1500,39736,63.50,20.778
1601,39736,63.50,20.778
1711,39736,63.50,20.778
1821,39736,63.50,20.778
1930,39736,63.50,20.778
2031,39736,63.50,20.778
2141,39736,63.50,20.778
2250,39736,63.50,20.778
2351,39736,63.50,20.778
2460,39736,63.50,20.778
2561,39736,63.50,20.778
2671,39736,63.50,20.778
2780,39736,63.50,20.778
2881,39736,63.50,20.778
2981,39736,63.50,20.778
3091,39736,63.50,20.778
3191,39736,63.50,20.778
3300,39736,63.50,20.778
3410,39736,63.50,20.778
3511,39736,63.50,20.778
3621,39736,63.50,20.778
3730,39736,63.50,20.778
3830,39736,63.50,20.778
3931,39736,63.50,20.778
4031,39736,63.50,20.778
4141,39736,63.50,20.778
4250,39736,63.50,20.778
4351,39736,63.50,20.778
4451,39736,63.50,20.778
4561,39736,63.50,20.778
4671,39736,63.50,20.778
4782,39736,63.50,20.778
4891,39736,63.50,20.778
5001,39736,63.50,20.778
5101,39736,63.50,20.778
5211,39736,63.50,20.778
5311,39736,63.50,20.778
5421,39736,63.50,20.778
5530,39736,63.50,20.778
5631,39736,63.50,20.778
5740,39736,63.50,20.778
5840,39736,63.50,20.778
5941,39736,63.50,20.778
6051,39736,63.50,20.778
6151,39736,63.50,20.778
6261,39736,63.50,20.778
6371,39736,63.50,20.778
6481,39736,63.50,20.778
6581,39736,63.50,20.778
6681,39736,63.50,20.778
6791,39736,63.50,20.778
6900,39736,63.50,20.778
7001,39736,63.50,20.778
7101,39736,63.50,20.778
7210,39736,63.50,20.778
7311,39736,63.50,20.778
7421,39736,63.50,20.778
7531,39736,63.50,20.778
7641,39736,63.50,20.778
7751,39736,63.50,20.778
7860,39736,63.50,20.778
7961,39736,63.50,20.778
8061,39736,63.50,20.778
8171,39736,63.50,20.778
8271,39736,63.50,20.778
8371,39736,63.50,20.778
8471,39736,63.50,20.778
8581,39736,63.50,20.778
8690,39736,63.50,20.778
8791,39736,63.50,20.778
8891,39736,63.50,20.778
9001,39736,63.50,20.778
9101,39736,63.50,20.778
9210,39736,63.50,20.778
9311,39736,63.50,20.778
9421,39736,63.50,20.778
9522,39736,63.50,20.778
9630,39736,63.50,20.778
9741,39736,63.50,20.778
9841,39736,63.50,20.778
9941,39736,63.50,20.778
10041,39736,63.50,20.778
10150,39736,63.50,20.778
10261,39736,63.50,20.778
10371,39736,63.50,20.778
10481,39736,63.50,20.778
