Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,39736,63.50,20.778
101,39736,63.50,20.778
210,39736,63.50,20.778
320,39736,63.50,20.778
430,39736,63.50,20.778
530,39736,63.50,20.778
631,39736,63.50,20.778
731,39736,63.50,20.778
841,39736,63.50,20.778
950,39736,63.50,20.778
1061,39736,63.50,20.778
1170,39736,63.50,20.778
1281,39736,63.50,20.778
1390,39736,63.50,20.778
1491,39736,63.50,20.778
1600,39736,63.50,20.778
1711,39736,63.50,20.778
1821,39736,63.50,20.778
1930,39736,63.50,20.778
2041,39736,63.50,20.778
2141,39736,63.50,20.778
2250,39736,63.50,20.778
2350,39736,63.50,20.778
2460,39736,63.50,20.778
2560,39736,63.50,20.778
2670,39736,63.50,20.778
2770,39736,63.50,20.778
2871,39736,63.50,20.778
2971,39736,63.50,20.778
3080,39736,63.50,20.778
3190,39736,63.50,20.778
3290,39736,63.50,20.778
3391,39736,63.50,20.778
3491,39736,63.50,20.778
3591,39736,63.50,20.778
3700,39736,63.50,20.778
3800,39736,63.50,20.778
3901,39736,63.50,20.778
4010,39736,63.50,20.778
4110,39736,63.50,20.778
4221,39736,63.50,20.778
4330,39736,63.50,20.778
4441,39736,63.50,20.778
4541,39736,63.50,20.778
4641,39736,63.50,20.778
4750,39736,63.50,20.778
4861,39736,63.50,20.778
4971,39736,63.50,20.778
5081,39736,63.50,20.778
5191,39736,63.50,20.778
5291,39736,63.50,20.778
5391,39736,63.50,20.778
5501,39736,63.50,20.778
5601,39736,63.50,20.778
5711,39736,63.50,20.778
5820,39736,63.50,20.778
5921,39736,63.50,20.778
6021,39736,63.50,20.778
6121,39736,63.50,20.778
6230,39736,63.50,20.778
6341,39736,63.50,20.778
6441,39736,63.50,20.778
6551,39736,63.50,20.778
6651,39736,63.50,20.778
6751,39736,63.50,20.778
6860,39736,63.50,20.778
6960,39736,63.50,20.778
7070,39736,63.50,20.778
7171,39736,63.50,20.778
7281,39736,63.50,20.778
7381,39736,63.50,20.778
7490,39736,63.50,20.778
7591,39736,63.50,20.778
7701,39736,63.50,20.778
7810,39736,63.50,20.778
7920,39736,63.50,20.778
8021,39736,63.50,20.778
8130,39736,63.50,20.778
8231,39736,63.50,20.778
8331,39736,63.50,20.778
8441,39736,63.50,20.778
8550,39736,63.50,20.778
8651,39736,63.50,20.778
8760,39736,63.50,20.778
8871,39736,63.50,20.778
8980,39736,63.50,20.778
9090,39736,63.50,20.778
9191,39736,63.50,20.778
9291,39736,63.50,20.778
9400,39736,63.50,20.778
9500,39736,63.50,20.778
9601,39736,63.50,20.778
9711,39736,63.50,20.778
9821,39736,63.50,20.778
9930,39736,63.50,20.778
10031,39736,63.50,20.778
10131,39736,63.50,20.778
10240,39736,63.50,20.778
10341,39736,63.50,20.778
10441,39736,63.50,20.778
10550,39736,63.50,20.778
10660,39736,63.50,20.778
10761,39736,63.50,20.778
10870,39736,63.50,20.778
10980,39736,63.50,20.778
11081,39736,63.50,20.778
11190,39736,63.50,20.778
11291,39736,63.50,20.778
11401,39736,63.50,20.778
11511,39736,63.50,20.778
11621,39736,63.50,20.778
11721,39736,63.50,20.778
11821,39736,63.50,20.778
11930,39736,63.50,20.778
12030,39736,63.50,20.778
12131,39736,63.50,20.778
12241,39736,63.50,20.778
12341,39736,63.50,20.778
12451,39736,63.50,20.778
12551,39736,63.50,20.778
12661,39736,63.50,20.778
12771,39736,63.50,20.778
12871,39736,63.50,20.778
12981,39736,63.50,20.778
13090,39736,63.50,20.778
13191,39736,63.50,20.778
13291,39736,63.50,20.778
13401,39736,63.50,20.778
13501,39736,63.50,20.778
13601,39736,63.50,20.778
13710,39736,63.50,20.778
13811,39736,63.50,20.778
13921,39736,63.50,20.778
14030,39736,63.50,20.778
14141,39736,63.50,20.778
14250,39736,63.50,20.778
14351,39736,63.50,20.778
14460,39736,63.50,20.778
14571,39736,63.50,20.778
14681,39736,63.50,20.778
14791,39736,63.50,20.778
14900,39736,63.50,20.778
15010,39736,63.50,20.778
15110,39736,63.50,20.778
15221,39736,63.50,20.778
15331,39736,63.50,20.778
15441,39736,63.50,20.778
15551,39736,63.50,20.778
15651,39736,63.50,20.778
15761,39736,63.50,20.778
15870,39736,63.50,20.778
15971,39736,63.50,20.778
16071,39736,63.50,20.778
16181,39736,63.50,20.778
16281,39736,63.50,20.778
16381,39736,63.50,20.778
16491,39736,63.50,20.778
16601,39736,63.50,20.778
16701,39736,63.50,20.778
16811,39736,63.50,20.778
16921,39736,63.50,20.778
17031,39736,63.50,20.778
17131,39736,63.50,20.778
17240,39736,63.50,20.778
17351,39736,63.50,20.778
17460,39736,63.50,20.778
17561,39736,63.50,20.778
17661,39736,63.50,20.778
17761,39736,63.50,20.778
17871,39736,63.50,20.778
17971,39736,63.50,20.778
18071,39736,63.50,20.778
18181,39736,63.50,20.778
18290,39736,63.50,20.778
18391,39736,63.50,20.778
18491,39736,63.50,20.778
18600,39736,63.50,20.778
18701,39736,63.50,20.778
18801,39736,63.50,20.778
18911,39736,63.50,20.778
19011,39736,63.50,20.778
19121,39736,63.50,20.778
19221,39736,63.50,20.778
19330,39736,63.50,20.778
19431,39736,63.50,20.778
19531,39736,63.50,20.778
19641,39736,63.50,20.778
19741,39736,63.50,20.778
19851,39736,63.50,20.778
19961,39736,63.50,20.778
20071,39736,63.50,20.778
20171,39736,63.50,20.778
20281,39736,63.50,20.778
20390,39736,63.50,20.778
20491,39736,63.50,20.778
20601,39736,63.50,20.778
20711,39736,63.50,20.778
20811,39736,63.50,20.778
20921,39736,63.50,20.778
21021,39736,63.50,20.778
21131,39736,63.50,20.778
21231,39736,63.50,20.778
21341,39736,63.50,20.778
21451,39736,63.50,20.778
21561,39736,63.50,20.778
21661,39736,63.50,20.778
21761,39736,63.50,20.778
21871,39736,63.50,20.778
21971,39736,63.50,20.778
22081,39736,63.50,20.778
22181,39736,63.50,20.778
22281,39736,63.50,20.778
22391,39736,63.50,20.778
22491,39736,63.50,20.778
22601,39736,63.50,20.778
22701,39736,63.50,20.778
22810,39736,63.50,20.778
22911,39736,63.50,20.778
23011,39736,63.50,20.778
23121,39736,63.50,20.778
23231,39736,63.50,20.778
23331,39736,63.50,20.778
23441,39736,63.50,20.778
23541,39736,63.50,20.778
23651,39736,63.50,20.778
23751,39736,63.50,20.778
23851,39736,63.50,20.778
23951,39736,63.50,20.778
24061,39736,63.50,20.778
24170,39736,63.50,20.778
24271,39736,63.50,20.778
24381,39736,63.50,20.778
24481,39736,63.50,20.778
24581,39736,63.50,20.778
24691,39736,63.50,20.778
24801,39736,63.50,20.778
24901,39736,63.50,20.778
25011,39736,63.50,20.778
25121,39736,63.50,20.778
25221,39736,63.50,20.778
25330,39736,63.50,20.778
25431,39736,63.50,20.778
25531,39736,63.50,20.778
25631,39736,63.50,20.778
25741,39736,63.50,20.778
25851,39736,63.50,20.778
25951,39736,63.50,20.778
26061,39736,63.50,20.778
26171,39736,63.50,20.778
26271,39736,63.50,20.778
26381,39736,63.50,20.778
26491,39736,63.50,20.778
26601,39736,63.50,20.778
26701,39736,63.50,20.778
26810,39736,63.50,20.778
26911,39736,63.50,20.778
27021,39736,63.50,20.778
27131,39736,63.50,20.778
27241,39736,63.50,20.778
27351,39736,63.50,20.778
27461,39736,63.50,20.778
27561,39736,63.50,20.778
27671,39736,63.50,20.778
27781,39736,63.50,20.778
27891,39736,63.50,20.778
28001,39736,63.50,20.778
28111,39736,63.50,20.778
28221,39736,63.50,20.778
28321,39736,63.50,20.778
28431,39736,63.50,20.778
28541,39736,63.50,20.778
28651,39736,63.50,20.778
28761,39736,63.50,20.778
28861,39736,63.50,20.778
28961,39736,63.50,20.778
29071,39736,63.50,20.778
29181,39736,63.50,20.778
29291,39736,63.50,20.778
29391,39736,63.50,20.778
29491,39736,63.50,20.778
29601,39736,63.50,20.778
29711,39736,63.50,20.778
29821,39736,63.50,20.778
29931,39736,63.50,20.778
30031,39736,63.50,20.778
30140,39736,63.50,20.778
30241,39736,63.50,20.778
30341,39736,63.50,20.778
30441,39736,63.50,20.778
30551,39736,63.50,20.778
30651,39736,63.50,20.778
30761,39736,63.50,20.778
30861,39736,63.50,20.778
30971,39736,63.50,20.778
31081,39736,63.50,20.778
31191,39736,63.50,20.778
31301,39736,63.50,20.778
31411,39736,63.50,20.778
31511,39736,63.50,20.778
31621,39736,63.50,20.778
31721,39736,63.50,20.778
31831,39736,63.50,20.778
31931,39736,63.50,20.778
32040,39736,63.50,20.778
32141,39736,63.50,20.778
32241,39736,63.50,20.778
32341,39736,63.50,20.778
32441,39736,63.50,20.778
32551,39736,63.50,20.778
32661,39736,63.50,20.778
32761,39736,63.50,20.778
32871,39736,63.50,20.778
32971,39736,63.50,20.778
33081,39736,63.50,20.778
33191,39736,63.50,20.778
33301,39736,63.50,20.778
33401,39736,63.50,20.778
33511,39736,63.50,20.778
33611,39736,63.50,20.778
33721,39736,63.50,20.778
33821,39736,63.50,20.778
33921,39736,63.50,20.778
34031,39736,63.50,20.778
34141,39736,63.50,20.778
34251,39736,63.50,20.778
34361,39736,63.50,20.778
34461,39736,63.50,20.778
34561,39736,63.50,20.778
34671,39736,63.50,20.778
34771,39736,63.50,20.778
34881,39736,63.50,20.778
34991,39736,63.50,20.778
35091,39736,63.50,20.778
35191,39736,63.50,20.778
35301,39736,63.50,20.778
35411,39736,63.50,20.778
35521,39736,63.50,20.778
35631,39736,63.50,20.778
35731,39736,63.50,20.778
35831,39736,63.50,20.778
35931,39736,63.50,20.778
36041,39736,63.50,20.778
36151,39736,63.50,20.778
36261,39736,63.50,20.778
36362,39736,63.50,20.778
36471,39736,63.50,20.778
36571,39736,63.50,20.778
36681,39736,63.50,20.778
36781,39736,63.50,20.778
36891,39736,63.50,20.778
37001,39736,63.50,20.778
37111,39736,63.50,20.778
37211,39736,63.50,20.778
37321,39736,63.50,20.778
37431,39736,63.50,20.778
37541,39736,63.50,20.778
37651,39736,63.50,20.778
37761,39736,63.50,20.778
37861,39736,63.50,20.778
37961,39736,63.50,20.778
38071,39736,63.50,20.778
38181,39736,63.50,20.778
38281,39736,63.50,20.778
38381,39736,63.50,20.778
38491,39736,63.50,20.778
38591,39736,63.50,20.778
38691,39736,63.50,20.778
38791,39736,63.50,20.778
38901,39736,63.50,20.778
39011,39736,63.50,20.778
39121,39736,63.50,20.778
39231,39736,63.50,20.778
39341,39736,63.50,20.778
39441,39736,63.50,20.778
39541,39736,63.50,20.778
