Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,39736,63.50,20.778
100,39736,63.50,20.778
210,39736,63.50,20.778
310,39736,63.50,20.778
420,39736,63.50,20.778
521,39736,63.50,20.778
621,39736,63.50,20.778
730,39736,63.50,20.778
840,39736,63.50,20.778
950,39736,63.50,20.778
1060,39736,63.50,20.778
1170,39736,63.50,20.778
1280,39736,63.50,20.778
1380,39736,63.50,20.778
1480,39736,63.50,20.778
1590,39736,63.50,20.778
1690,39736,63.50,20.778
1800,39736,63.50,20.778
1910,39736,63.50,20.778
2020,39736,63.50,20.778
2120,39736,63.50,20.778
2220,39736,63.50,20.778
2330,39736,63.50,20.778
2441,39736,63.50,20.778
2550,39736,63.50,20.778
2650,39736,63.50,20.778
2750,39736,63.50,20.778
2860,39736,63.50,20.778
2960,39736,63.50,20.778
3070,39736,63.50,20.778
3180,39736,63.50,20.778
3280,39736,63.50,20.778
3380,39736,63.50,20.778
3490,39736,63.50,20.778
3601,39736,63.50,20.778
3710,39736,63.50,20.778
3810,39736,63.50,20.778
3920,39736,63.50,20.778
4030,39736,63.50,20.778
4130,39736,63.50,20.778
4240,39736,63.50,20.778
4350,39736,63.50,20.778
4451,39736,63.50,20.778
4561,39736,63.50,20.778
4671,39736,63.50,20.778
4780,39736,63.50,20.778
4890,39736,63.50,20.778
5000,39736,63.50,20.778
5100,39736,63.50,20.778
5210,39736,63.50,20.778
5311,39736,63.50,20.778
5420,39736,63.50,20.778
5520,39736,63.50,20.778
5630,39736,63.50,20.778
5740,39736,63.50,20.778
5851,39736,63.50,20.778
5960,39736,63.50,20.778
6060,39736,63.50,20.778
6170,39736,63.50,20.778
6270,39736,63.50,20.778
6380,39736,63.50,20.778
6490,39736,63.50,20.778
6591,39736,63.50,20.778
6700,39736,63.50,20.778
6801,39736,63.50,20.778
6901,39736,63.50,20.778
7010,39736,63.50,20.778
7110,39736,63.50,20.778
7221,39736,63.50,20.778
7321,39736,63.50,20.778
7430,39736,63.50,20.778
7540,39736,63.50,20.778
7640,39736,63.50,20.778
7751,39736,63.50,20.778
7860,39736,63.50,20.778
7971,39736,63.50,20.778
8071,39736,63.50,20.778
8181,39736,63.50,20.778
8281,39736,63.50,20.778
8390,39736,63.50,20.778
8500,39736,63.50,20.778
8600,39736,63.50,20.778
8701,39736,63.50,20.778
8801,39736,63.50,20.778
8910,39736,63.50,20.778
9010,39736,63.50,20.778
9110,39736,63.50,20.778
9220,39736,63.50,20.778
9331,39736,63.50,20.778
9431,39736,63.50,20.778
9540,39736,63.50,20.778
9640,39736,63.50,20.778
9750,39736,63.50,20.778
9850,39736,63.50,20.778
9950,39736,63.50,20.778
10050,39736,63.50,20.778
10151,39736,63.50,20.778
10260,39736,63.50,20.778
10370,39736,63.50,20.778
10470,39736,63.50,20.778
10571,39736,63.50,20.778
10681,39736,63.50,20.778
10790,39736,63.50,20.778
10891,39736,63.50,20.778
11000,39736,63.50,20.778
11101,39736,63.50,20.778
11211,39736,63.50,20.778
11321,39736,63.50,20.778
11431,39736,63.50,20.778
11541,39736,63.50,20.778
11641,39736,63.50,20.778
11750,39736,63.50,20.778
11851,39736,63.50,20.778
11951,39736,63.50,20.778
12061,39736,63.50,20.778
12170,39736,63.50,20.778
12271,39736,63.50,20.778
12380,39736,63.50,20.778
12490,39736,63.50,20.778
12590,39736,63.50,20.778
12701,39736,63.50,20.778
12810,39736,63.50,20.778
12921,39736,63.50,20.778
13021,39736,63.50,20.778
13130,39736,63.50,20.778
13240,39736,63.50,20.778
13341,39736,63.50,20.778
13450,39736,63.50,20.778
13560,39736,63.50,20.778
13661,39736,63.50,20.778
13771,39736,63.50,20.778
13871,39736,63.50,20.778
13980,39736,63.50,20.778
14081,39736,63.50,20.778
14181,39736,63.50,20.778
14290,39736,63.50,20.778
14401,39736,63.50,20.778
14501,39736,63.50,20.778
14611,39736,63.50,20.778
14720,39736,63.50,20.778
14830,39736,63.50,20.778
14941,39736,63.50,20.778
15050,39736,63.50,20.778
15161,39736,63.50,20.778
15270,39736,63.50,20.778
15381,39736,63.50,20.778
15491,39736,63.50,20.778
15591,39736,63.50,20.778
15691,39736,63.50,20.778
15801,39736,63.50,20.778
15910,39736,63.50,20.778
16021,39736,63.50,20.778
16130,39736,63.50,20.778
16230,39736,63.50,20.778
16330,39736,63.50,20.778
16430,39736,63.50,20.778
16540,39736,63.50,20.778
16640,39736,63.50,20.778
16741,39736,63.50,20.778
16850,39736,63.50,20.778
16951,39736,63.50,20.778
17051,39736,63.50,20.778
17161,39736,63.50,20.778
17271,39736,63.50,20.778
17371,39736,63.50,20.778
17480,39736,63.50,20.778
17581,39736,63.50,20.778
17681,39736,63.50,20.778
17781,39736,63.50,20.778
17881,39736,63.50,20.778
17991,39736,63.50,20.778
18100,39736,63.50,20.778
18201,39736,63.50,20.778
18301,39736,63.50,20.778
18410,39736,63.50,20.778
18511,39736,63.50,20.778
18620,39736,63.50,20.778
18720,39736,63.50,20.778
18831,39736,63.50,20.778
18941,39736,63.50,20.778
19050,39736,63.50,20.778
19151,39736,63.50,20.778
19261,39736,63.50,20.778
19371,39736,63.50,20.778
19471,39736,63.50,20.778
19571,39736,63.50,20.778
19671,39736,63.50,20.778
19780,39736,63.50,20.778
19881,39736,63.50,20.778
19981,39736,63.50,20.778
20090,39736,63.50,20.778
20191,39736,63.50,20.778
20291,39736,63.50,20.778
20401,39736,63.50,20.778
20501,39736,63.50,20.778
20611,39736,63.50,20.778
20721,39736,63.50,20.778
20821,39736,63.50,20.778
20931,39736,63.50,20.778
21041,39736,63.50,20.778
21151,39736,63.50,20.778
21251,39736,63.50,20.778
21361,39736,63.50,20.778
21471,39736,63.50,20.778
21571,39736,63.50,20.778
21681,39736,63.50,20.778
21791,39736,63.50,20.778
21901,39736,63.50,20.778
22011,39736,63.50,20.778
22121,39736,63.50,20.778
22221,39736,63.50,20.778
22331,39736,63.50,20.778
22431,39736,63.50,20.778
22541,39736,63.50,20.778
22641,39736,63.50,20.778
22741,39736,63.50,20.778
22841,39736,63.50,20.778
22951,39736,63.50,20.778
23061,39736,63.50,20.778
23161,39736,63.50,20.778
23271,39736,63.50,20.778
23371,39736,63.50,20.778
23481,39736,63.50,20.778
23591,39736,63.50,20.778
23691,39736,63.50,20.778
23801,39736,63.50,20.778
23901,39736,63.50,20.778
