Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,39736,63.50,20.778
100,39736,63.50,20.778
200,39736,63.50,20.778
310,39736,63.50,20.778
420,39736,63.50,20.778
520,39736,63.50,20.778
630,39736,63.50,20.778
740,39736,63.50,20.778
840,39736,63.50,20.778
941,39736,63.50,20.778
1050,39736,63.50,20.778
1151,39736,63.50,20.778
1260,39736,63.50,20.778
1371,39736,63.50,20.778
1480,39736,63.50,20.778
1580,39736,63.50,20.778
1690,39736,63.50,20.778
1791,39736,63.50,20.778
1900,39736,63.50,20.778
2000,39736,63.50,20.778
2110,39736,63.50,20.778
2220,39736,63.50,20.778
2321,39736,63.50,20.778
2430,39736,63.50,20.778
2540,39736,63.50,20.778
2650,39736,63.50,20.778
2760,39736,63.50,20.778
2871,39736,63.50,20.778
2980,39736,63.50,20.778
3080,39736,63.50,20.778
3191,39736,63.50,20.778
3300,39736,63.50,20.778
3400,39736,63.50,20.778
3510,39736,63.50,20.778
3610,39736,63.50,20.778
3711,39736,63.50,20.778
3820,39736,63.50,20.778
3920,39736,63.50,20.778
4021,39736,63.50,20.778
4130,39736,63.50,20.778
4231,39736,63.50,20.778
4340,39736,63.50,20.778
4450,39736,63.50,20.778
4550,39736,63.50,20.778
4660,39736,63.50,20.778
4770,39736,63.50,20.778
4881,39736,63.50,20.778
4990,39736,63.50,20.778
5090,39736,63.50,20.778
5191,39736,63.50,20.778
5301,39736,63.50,20.778
5410,39736,63.50,20.778
5511,39736,63.50,20.778
5621,39736,63.50,20.778
5730,39736,63.50,20.778
5840,39736,63.50,20.778
5940,39736,63.50,20.778
6051,39736,63.50,20.778
6160,39736,63.50,20.778
6261,39736,63.50,20.778
6370,39736,63.50,20.778
6480,39736,63.50,20.778
6590,39736,63.50,20.778
6700,39736,63.50,20.778
6800,39736,63.50,20.778
6900,39736,63.50,20.778
7010,39736,63.50,20.778
7110,39736,63.50,20.778
7220,39736,63.50,20.778
7330,39736,63.50,20.778
7431,39736,63.50,20.778
7540,39736,63.50,20.778
7641,39736,63.50,20.778
7750,39736,63.50,20.778
7851,39736,63.50,20.778
7960,39736,63.50,20.778
8061,39736,63.50,20.778
8170,39736,63.50,20.778
8270,39736,63.50,20.778
8371,39736,63.50,20.778
8471,39736,63.50,20.778
8580,39736,63.50,20.778
8680,39736,63.50,20.778
8790,39736,63.50,20.778
8900,39736,63.50,20.778
9001,39736,63.50,20.778
9110,39736,63.50,20.778
9220,39736,63.50,20.778
9320,39736,63.50,20.778
9420,39736,63.50,20.778
9530,39736,63.50,20.778
9640,39736,63.50,20.778
9751,39736,63.50,20.778
9860,39736,63.50,20.778
9961,39736,63.50,20.778
10071,39736,63.50,20.778
10180,39736,63.50,20.778
10291,39736,63.50,20.778
10400,39736,63.50,20.778
10501,39736,63.50,20.778
10611,39736,63.50,20.778
10711,39736,63.50,20.778
10811,39736,63.50,20.778
10920,39736,63.50,20.778
11030,39736,63.50,20.778
11131,39736,63.50,20.778
11241,39736,63.50,20.778
11350,39736,63.50,20.778
11450,39736,63.50,20.778
11560,39736,63.50,20.778
11661,39736,63.50,20.778
11770,39736,63.50,20.778
11871,39736,63.50,20.778
11980,39736,63.50,20.778
12081,39736,63.50,20.778
12181,39736,63.50,20.778
12290,39736,63.50,20.778
12400,39736,63.50,20.778
12510,39736,63.50,20.778
12611,39736,63.50,20.778
12720,39736,63.50,20.778
12830,39736,63.50,20.778
12930,39736,63.50,20.778
13040,39736,63.50,20.778
13140,39736,63.50,20.778
13240,39736,63.50,20.778
13341,39736,63.50,20.778
13441,39736,63.50,20.778
13551,39736,63.50,20.778
13660,39736,63.50,20.778
13760,39736,63.50,20.778
13861,39736,63.50,20.778
13970,39736,63.50,20.778
14070,39736,63.50,20.778
14180,39736,63.50,20.778
14280,39736,63.50,20.778
14380,39736,63.50,20.778
14491,39736,63.50,20.778
14600,39736,63.50,20.778
14710,39736,63.50,20.778
14810,39736,63.50,20.778
14911,39736,63.50,20.778
15021,39736,63.50,20.778
15130,39736,63.50,20.778
15240,39736,63.50,20.778
15350,39736,63.50,20.778
15451,39736,63.50,20.778
15551,39736,63.50,20.778
15661,39736,63.50,20.778
15771,39736,63.50,20.778
15881,39736,63.50,20.778
15981,39736,63.50,20.778
16081,39736,63.50,20.778
16190,39736,63.50,20.778
16291,39736,63.50,20.778
16391,39736,63.50,20.778
16500,39736,63.50,20.778
16601,39736,63.50,20.778
16701,39736,63.50,20.778
16811,39736,63.50,20.778
16921,39736,63.50,20.778
17030,39736,63.50,20.778
17130,39736,63.50,20.778
17231,39736,63.50,20.778
17331,39736,63.50,20.778
17441,39736,63.50,20.778
17541,39736,63.50,20.778
17651,39736,63.50,20.778
17751,39736,63.50,20.778
17860,39736,63.50,20.778
17970,39736,63.50,20.778
18070,39736,63.50,20.778
18171,39736,63.50,20.778
18281,39736,63.50,20.778
18391,39736,63.50,20.778
18491,39736,63.50,20.778
18600,39736,63.50,20.778
18700,39736,63.50,20.778
18801,39736,63.50,20.778
18911,39736,63.50,20.778
19011,39736,63.50,20.778
19121,39736,63.50,20.778
19231,39736,63.50,20.778
19340,39736,63.50,20.778
19451,39736,63.50,20.778
19560,39736,63.50,20.778
19670,39736,63.50,20.778
19770,39736,63.50,20.778
19881,39736,63.50,20.778
19990,39736,63.50,20.778
20091,39736,63.50,20.778
20200,39736,63.50,20.778
20311,39736,63.50,20.778
20411,39736,63.50,20.778
20522,39736,63.50,20.778
20630,39736,63.50,20.778
20731,39736,63.50,20.778
20831,39736,63.50,20.778
20940,39736,63.50,20.778
21041,39736,63.50,20.778
21150,39736,63.50,20.778
21251,39736,63.50,20.778
21351,39736,63.50,20.778
21460,39736,63.50,20.778
21561,39736,63.50,20.778
21670,39736,63.50,20.778
21771,39736,63.50,20.778
21881,39736,63.50,20.778
21990,39736,63.50,20.778
22091,39736,63.50,20.778
22201,39736,63.50,20.778
22311,39736,63.50,20.778
22420,39736,63.50,20.778
22521,39736,63.50,20.778
22630,39736,63.50,20.778
22731,39736,63.50,20.778
22841,39736,63.50,20.778
22951,39736,63.50,20.778
23061,39736,63.50,20.778
23171,39736,63.50,20.778
23271,39736,63.50,20.778
23371,39736,63.50,20.778
23471,39736,63.50,20.778
23571,39736,63.50,20.778
23680,39736,63.50,20.778
23781,39736,63.50,20.778
23891,39736,63.50,20.778
