Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
3,0.0,1.0,84.7,694.0,14.654,5116,5175
4,0.0,1.0,84.7,694.0,15.576,5060,5119
1,0.0,1.0,86.1,706.0,14.629,3531,3591
2,0.0,1.0,84.7,694.0,15.823,3511,3570
6,0.0,1.0,86.1,706.0,15.508,5083,5143
8,0.0,1.0,84.7,694.0,15.614,5069,5128
5,0.0,1.0,84.7,694.0,14.771,3520,3579
7,0.0,1.0,84.7,694.0,15.823,3508,3567
10,0.0,1.0,84.7,694.0,15.203,5130,5189
9,0.0,1.0,84.7,694.0,16.236,3517,3576
2,1.0,2.0,64.6,529.0,17.047,0,45
1,1.0,2.0,64.6,529.0,24.961,0,45
8,1.0,2.0,73.2,600.0,15.283,0,51
3,1.0,2.0,84.7,694.0,15.157,0,59
4,1.0,2.0,84.7,694.0,15.861,0,59
5,1.0,2.0,74.6,612.0,15.996,0,52
6,1.0,2.0,84.7,694.0,16.372,0,59
7,1.0,2.0,73.2,600.0,16.295,0,51
9,1.0,2.0,76.1,623.0,16.25,0,53
10,1.0,2.0,84.7,694.0,15.897,0,59
3,2.0,3.0,76.1,623.0,14.554,0,53
1,2.0,3.0,83.3,682.0,15.444,0,58
4,2.0,3.0,73.2,600.0,15.145,0,51
2,2.0,3.0,84.7,694.0,15.603,0,59
6,2.0,3.0,76.1,623.0,15.276,0,53
5,2.0,3.0,73.2,600.0,15.062,0,51
8,2.0,3.0,84.7,694.0,15.006,0,59
7,2.0,3.0,76.1,623.0,15.688,0,53
10,2.0,3.0,74.6,612.0,15.558,0,52
9,2.0,3.0,73.2,600.0,15.091,0,51
3,3.0,4.0,84.7,694.0,15.592,0,59
1,3.0,4.0,84.7,694.0,15.671,0,59
4,3.0,4.0,84.7,694.0,15.485,0,59
2,3.0,4.0,86.1,706.0,15.438,0,60
6,3.0,4.0,84.7,694.0,15.65,0,59
5,3.0,4.0,84.7,694.0,15.993,0,59
8,3.0,4.0,84.7,694.0,15.603,0,59
7,3.0,4.0,84.7,694.0,16.1,0,59
10,3.0,4.0,86.1,706.0,15.053,0,60
9,3.0,4.0,84.7,694.0,15.369,0,59
2,4.0,5.0,73.2,600.0,15.105,0,51
3,4.0,5.0,73.2,600.0,16.923,0,51
4,4.0,5.0,76.1,623.0,16.742,0,53
1,4.0,5.0,84.7,694.0,15.632,0,59
8,4.0,5.0,76.1,623.0,17.3,0,53
6,4.0,5.0,73.2,600.0,16.634,0,51
5,4.0,5.0,86.1,706.0,14.857,0,60
10,4.0,5.0,73.2,600.0,17.272,0,51
7,4.0,5.0,84.7,694.0,15.843,0,59
9,4.0,5.0,84.7,694.0,15.423,0,59
1,5.0,6.0,76.1,623.0,15.714,0,53
2,5.0,6.0,84.7,694.0,15.627,0,59
5,5.0,6.0,74.6,612.0,16.327,0,52
3,5.0,6.0,84.7,694.0,15.506,0,59
7,5.0,6.0,73.2,600.0,16.88,0,51
4,5.0,6.0,84.7,694.0,16.385,0,59
9,5.0,6.0,76.1,623.0,16.601,0,53
6,5.0,6.0,84.7,694.0,15.993,0,59
8,5.0,6.0,84.7,694.0,16.318,0,59
10,5.0,6.0,84.7,694.0,16.488,0,59
3,6.0,7.0,74.6,612.0,16.164,0,52
4,6.0,7.0,73.2,600.0,16.368,0,51
1,6.0,7.0,84.7,694.0,15.872,0,59
6,6.0,7.0,76.1,623.0,16.089,0,53
