Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,0.0,1.0,86.1,706.0,14.738,10417,10477
2,0.0,1.0,84.7,694.0,16.538,8737,8796
3,0.0,1.0,84.7,694.0,16.686,8761,8820
4,0.0,1.0,84.7,694.0,15.079,10426,10485
6,0.0,1.0,84.7,694.0,15.49,10360,10419
8,0.0,1.0,84.7,694.0,15.349,10387,10446
5,0.0,1.0,84.7,694.0,16.045,8741,8800
7,0.0,1.0,84.7,694.0,17.114,8735,8794
10,0.0,1.0,84.7,694.0,15.549,10370,10429
9,0.0,1.0,86.1,706.0,16.126,8751,8811
4,1.0,2.0,73.2,600.0,15.029,0,51
2,1.0,2.0,76.1,623.0,15.589,0,53
8,1.0,2.0,73.2,600.0,15.211,0,51
3,1.0,2.0,73.2,600.0,15.544,0,51
10,1.0,2.0,76.1,623.0,15.396,0,53
5,1.0,2.0,76.1,623.0,15.34,0,53
1,1.0,2.0,84.7,694.0,15.564,0,59
7,1.0,2.0,73.2,600.0,16.231,0,51
9,1.0,2.0,74.6,612.0,16.163,0,52
6,1.0,2.0,84.7,694.0,16.773,0,59
2,2.0,3.0,51.7,423.0,20.691,0,36
3,2.0,3.0,54.6,447.0,20.054,0,38
1,2.0,3.0,74.6,612.0,15.976,0,52
5,2.0,3.0,51.7,423.0,20.853,0,36
7,2.0,3.0,56.0,459.0,20.031,0,39
4,2.0,3.0,84.7,694.0,15.781,0,59
6,2.0,3.0,76.1,623.0,15.384,0,53
9,2.0,3.0,51.7,423.0,21.183,0,36
8,2.0,3.0,84.7,694.0,15.652,0,59
10,2.0,3.0,84.7,694.0,15.837,0,59
1,3.0,4.0,73.2,600.0,15.564,0,51
4,3.0,4.0,76.1,623.0,15.565,0,53
6,3.0,4.0,73.2,600.0,15.711,0,51
8,3.0,4.0,76.1,623.0,15.758,0,53
2,3.0,4.0,76.1,623.0,16.821,0,53
10,3.0,4.0,73.2,600.0,16.225,0,51
3,3.0,4.0,73.2,600.0,17.226,0,51
5,3.0,4.0,76.1,623.0,17.374,0,53
7,3.0,4.0,71.8,588.0,17.727,0,50
9,3.0,4.0,74.6,612.0,17.936,0,52
2,4.0,5.0,73.2,600.0,15.554,0,51
3,4.0,5.0,74.6,612.0,16.655,0,52
4,4.0,5.0,84.7,694.0,15.412,0,59
1,4.0,5.0,84.7,694.0,15.31,0,59
5,4.0,5.0,73.2,600.0,15.949,0,51
7,4.0,5.0,76.1,623.0,16.466,0,53
9,4.0,5.0,73.2,600.0,16.89,0,51
6,4.0,5.0,84.7,694.0,15.011,0,59
8,4.0,5.0,84.7,694.0,15.315,0,59
10,4.0,5.0,84.7,694.0,15.54,0,59
2,5.0,6.0,74.6,612.0,17.085,0,52
3,5.0,6.0,73.2,600.0,17.091,0,51
5,5.0,6.0,74.6,612.0,16.59,0,52
4,5.0,6.0,84.7,694.0,15.244,0,59
1,5.0,6.0,86.1,706.0,14.484,0,60
7,5.0,6.0,73.2,600.0,15.85,0,51
9,5.0,6.0,77.5,635.0,15.781,0,54
6,5.0,6.0,86.1,706.0,14.355,0,60
8,5.0,6.0,84.7,694.0,14.957,0,59
10,5.0,6.0,84.7,694.0,15.514,0,59
1,6.0,7.0,74.6,612.0,16.073,0,52
2,6.0,7.0,84.7,694.0,15.538,0,59
