Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
2,1.0,2.0,63.2,517.0,16.754,0,44
1,1.0,2.0,76.1,623.0,16.773,0,53
4,1.0,2.0,73.2,600.0,16.407,0,51
5,1.0,2.0,73.2,600.0,16.849,0,51
6,1.0,2.0,76.1,623.0,16.432,0,53
9,1.0,2.0,64.6,529.0,16.055,0,45
3,1.0,2.0,84.7,694.0,15.359,0,59
8,1.0,2.0,84.7,694.0,15.48,0,59
7,1.0,2.0,84.7,694.0,15.11,0,59
10,1.0,2.0,84.7,694.0,15.628,0,59
2,2.0,3.0,84.7,694.0,15.169,0,59
3,2.0,3.0,74.6,612.0,16.158,0,52
1,2.0,3.0,86.1,706.0,14.491,0,60
4,2.0,3.0,84.7,694.0,16.338,0,59
7,2.0,3.0,74.6,612.0,15.813,0,52
5,2.0,3.0,86.1,706.0,14.994,0,60
6,2.0,3.0,84.7,694.0,16.323,0,59
8,2.0,3.0,73.2,600.0,15.763,0,51
10,2.0,3.0,77.5,635.0,14.986,0,54
9,2.0,3.0,84.7,694.0,15.335,0,59
3,3.0,4.0,73.2,600.0,15.578,0,51
9,3.0,4.0,66.0,541.0,27.744,0,46
2,3.0,4.0,76.1,623.0,19.344,0,53
4,3.0,4.0,84.7,694.0,16.346,0,59
1,3.0,4.0,71.8,588.0,19.027,0,50
7,3.0,4.0,84.7,694.0,15.924,0,59
5,3.0,4.0,74.6,612.0,19.403,0,52
10,3.0,4.0,84.7,694.0,15.961,0,59
8,3.0,4.0,84.7,694.0,16.344,0,59
6,3.0,4.0,73.2,600.0,19.536,0,51
2,4.0,5.0,64.6,529.0,17.399,0,45
1,4.0,5.0,64.6,529.0,16.643,0,45
5,4.0,5.0,63.2,517.0,17.682,0,44
3,4.0,5.0,84.7,694.0,16.219,0,59
4,4.0,5.0,77.5,635.0,15.115,0,54
9,4.0,5.0,73.2,600.0,17.112,0,51
6,4.0,5.0,64.6,529.0,16.631,0,45
7,4.0,5.0,73.2,600.0,16.195,0,51
8,4.0,5.0,76.1,623.0,15.939,0,53
10,4.0,5.0,73.2,600.0,15.602,0,51
4,5.0,6.0,71.8,588.0,16.116,0,50
2,5.0,6.0,73.2,600.0,17.583,0,51
1,5.0,6.0,74.6,612.0,17.913,0,52
5,5.0,6.0,73.2,600.0,18.322,0,51
6,5.0,6.0,74.6,612.0,17.701,0,52
3,5.0,6.0,84.7,694.0,15.89,0,59
9,5.0,6.0,73.2,600.0,17.592,0,51
7,5.0,6.0,84.7,694.0,15.665,0,59
8,5.0,6.0,84.7,694.0,15.867,0,59
10,5.0,6.0,84.7,694.0,15.102,0,59
2,6.0,7.0,74.6,612.0,16.58,0,52
3,6.0,7.0,76.1,623.0,16.118,0,53
