Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,5,1,1.07747,0.02824
110,5,1,1.08862,0.02853
220,5,1,1.08871,0.02853
320,5,1,1.19779,0.03139
420,5,1,0.59765,0.01566
530,5,1,1.31373,0.03443
640,5,1,1.19630,0.03135
750,5,1,0.98091,0.02571
850,5,1,1.07811,0.02825
960,5,1,1.19923,0.03143
1070,5,1,1.08656,0.02847
1180,5,1,1.09364,0.02866
1290,5,1,0.97973,0.02567
1390,5,1,0.95610,0.02506
1490,5,1,1.07852,0.02826
1600,5,1,0.76372,0.02001
1710,5,1,1.08921,0.02854
1820,5,1,1.30863,0.03429
1930,5,1,1.19616,0.03135
2040,5,1,1.19888,0.03142
2140,5,1,0.83792,0.02196
2250,5,1,0.98395,0.02578
2350,5,1,1.19418,0.03129
2450,5,1,1.19680,0.03136
2560,5,1,1.09122,0.02860
2670,5,1,0.76368,0.02001
2770,5,1,1.31363,0.03442
2880,5,1,1.09133,0.02860
2990,5,1,1.08944,0.02855
3090,5,1,0.83880,0.02198
3200,5,1,1.19973,0.03144
3300,5,1,1.19590,0.03134
3410,5,1,0.76453,0.02003
3510,5,1,1.19529,0.03132
3620,5,1,0.87249,0.02286
3730,5,1,1.30884,0.03430
3830,5,1,1.19521,0.03132
3930,5,1,1.07782,0.02824
4040,5,1,0.98511,0.02582
4140,5,1,1.19633,0.03135
4240,5,1,0.95833,0.02511
4340,5,1,0.83740,0.02194
4450,5,1,1.09237,0.02863
4550,5,1,1.19477,0.03131
4660,5,1,0.97940,0.02567
4770,5,1,1.31182,0.03438
4880,5,1,0.87179,0.02285
4980,5,1,1.07847,0.02826
5080,5,1,1.19804,0.03140
5180,5,1,0.71794,0.01881
5280,5,1,1.31820,0.03454
5390,5,1,0.98149,0.02572
5490,5,1,1.31728,0.03452
5600,5,1,1.08740,0.02850
5710,5,1,0.76285,0.01999
5820,5,1,1.30948,0.03432
5920,5,1,1.19744,0.03138
6030,5,1,0.76514,0.02005
6130,5,1,1.43100,0.03750
6240,5,1,0.65396,0.01714
6350,5,1,1.41530,0.03709
6460,5,1,0.87558,0.02295
6560,5,1,1.19750,0.03138
6660,5,1,0.71677,0.01878
6760,5,1,1.43798,0.03768
6870,5,1,1.20029,0.03145
6970,5,1,0.59904,0.01570
7070,5,1,1.31806,0.03454
7180,5,1,1.19872,0.03141
7290,5,1,0.65506,0.01717
7390,5,1,1.31376,0.03443
7500,5,1,1.19933,0.03143
7610,5,1,1.09225,0.02862
7710,5,1,0.83711,0.02194
7810,5,1,1.07844,0.02826
7920,5,1,1.09109,0.02859
8020,5,1,1.31279,0.03440
8130,5,1,1.09158,0.02861
8230,5,1,0.59915,0.01570
8340,5,1,1.41375,0.03705
8440,5,1,0.71869,0.01883
8550,5,1,1.31327,0.03441
8650,5,1,0.83792,0.02196
8750,5,1,1.31447,0.03445
8850,5,1,1.19724,0.03137
8960,5,1,0.87324,0.02288
9060,5,1,1.19607,0.03134
9170,5,1,1.20432,0.03156
9270,5,1,0.83647,0.02192
9370,5,1,0.71904,0.01884
9480,5,1,1.19716,0.03137
9590,5,1,1.20255,0.03151
9690,5,1,0.71585,0.01876
9800,5,1,1.42019,0.03722
9900,5,1,1.19732,0.03138
10010,5,1,1.19989,0.03144
10110,5,1,0.83867,0.02198
10220,5,1,0.86989,0.02280
10330,5,1,1.20060,0.03146
10440,5,1,1.19967,0.03144
10540,5,1,0.71781,0.01881
10640,5,1,1.31641,0.03450
10740,5,1,1.19773,0.03139
10850,5,1,1.09241,0.02863
10950,5,1,0.71771,0.01881
11060,5,1,1.19853,0.03141
11170,5,1,1.20123,0.03148
11270,5,1,1.07647,0.02821
11370,5,1,1.07691,0.02822
11480,5,1,0.87230,0.02286
11590,5,1,0.87159,0.02284
11700,5,1,1.19842,0.03141
11810,5,1,1.19814,0.03140
11920,5,1,0.97942,0.02567
12030,5,1,1.31031,0.03434
12140,5,1,0.87072,0.02282
12240,5,1,0.95802,0.02511
12350,5,1,0.98166,0.02572
12450,5,1,1.31654,0.03450
