Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,5,1,1.07819,0.02825
100,5,1,1.19535,0.03132
210,5,1,0.87231,0.02286
320,5,1,1.09124,0.02860
420,5,1,1.19833,0.03140
520,5,1,1.07566,0.02819
630,5,1,0.76372,0.02001
730,5,1,1.31755,0.03453
840,5,1,0.98217,0.02574
940,5,1,1.31729,0.03452
1050,5,1,0.65417,0.01714
1150,5,1,1.31621,0.03449
1260,5,1,1.09130,0.02860
1360,5,1,1.07682,0.02822
1470,5,1,1.19859,0.03141
1570,5,1,0.95846,0.02512
1670,5,1,1.07597,0.02820
1780,5,1,1.09020,0.02857
1890,5,1,0.98128,0.02571
1990,5,1,1.31653,0.03450
2100,5,1,0.98145,0.02572
2200,5,1,1.19830,0.03140
2300,5,1,0.47877,0.01255
2400,5,1,1.67746,0.04396
2510,5,1,0.65489,0.01716
2620,5,1,1.09027,0.02857
2720,5,1,1.19810,0.03140
2830,5,1,1.20023,0.03145
2930,5,1,1.07714,0.02823
3040,5,1,1.08952,0.02855
3140,5,1,0.71824,0.01882
3250,5,1,1.30950,0.03432
3350,5,1,0.71763,0.01881
3450,5,1,1.55661,0.04079
3560,5,1,1.09201,0.02862
3670,5,1,1.08796,0.02851
3780,5,1,1.09272,0.02864
3880,5,1,1.07552,0.02818
3980,5,1,0.95838,0.02511
4090,5,1,0.97955,0.02567
4190,5,1,0.83878,0.02198
4300,5,1,1.08995,0.02856
4410,5,1,1.41776,0.03715
4510,5,1,0.95801,0.02511
4610,5,1,0.83854,0.02197
4710,5,1,1.31716,0.03452
4820,5,1,0.98368,0.02578
4930,5,1,1.09046,0.02858
5030,5,1,1.19396,0.03129
5130,5,1,0.71854,0.01883
5240,5,1,1.31029,0.03434
5340,5,1,0.95783,0.02510
5450,5,1,1.19896,0.03142
5550,5,1,0.95775,0.02510
5650,5,1,0.95730,0.02509
5760,5,1,1.09171,0.02861
5870,5,1,1.30668,0.03424
5970,5,1,0.71725,0.01880
6080,5,1,1.20122,0.03148
6190,5,1,1.08976,0.02856
6300,5,1,1.08996,0.02856
6410,5,1,0.97966,0.02567
6520,5,1,1.19812,0.03140
6630,5,1,1.08917,0.02854
6740,5,1,1.19845,0.03141
6840,5,1,0.71839,0.01883
6950,5,1,1.19953,0.03143
7060,5,1,0.98280,0.02575
7160,5,1,1.19754,0.03138
7260,5,1,0.95833,0.02511
7360,5,1,1.19820,0.03140
7470,5,1,0.97951,0.02567
7580,5,1,1.08893,0.02854
7690,5,1,0.97929,0.02566
