Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,5,1,0.83823,0.02197
100,5,1,0.83827,0.02197
200,5,1,1.43807,0.03769
300,5,1,0.95775,0.02510
410,5,1,0.87370,0.02290
510,5,1,1.19781,0.03139
620,5,1,1.08983,0.02856
720,5,1,0.95763,0.02510
830,5,1,1.08996,0.02856
930,5,1,1.07791,0.02825
1030,5,1,1.19772,0.03139
1140,5,1,1.20016,0.03145
1240,5,1,0.59845,0.01568
1350,5,1,1.30764,0.03427
1450,5,1,1.31763,0.03453
1550,5,1,0.71881,0.01884
1660,5,1,1.20241,0.03151
1760,5,1,0.71783,0.01881
1860,5,1,1.43534,0.03761
1970,5,1,1.19853,0.03141
2080,5,1,0.98218,0.02574
2180,5,1,1.07792,0.02825
2290,5,1,0.86970,0.02279
2390,5,1,1.19743,0.03138
2500,5,1,1.09141,0.02860
2610,5,1,1.19913,0.03142
2710,5,1,1.07811,0.02825
2810,5,1,1.07768,0.02824
2910,5,1,0.71816,0.01882
3020,5,1,1.30708,0.03425
3130,5,1,1.20012,0.03145
3231,5,1,0.59771,0.01566
3331,5,1,1.19258,0.03125
3440,5,1,1.09803,0.02877
3550,5,1,1.19842,0.03141
3660,5,1,0.98005,0.02568
3770,5,1,0.87345,0.02289
3870,5,1,1.19364,0.03128
3980,5,1,1.09133,0.02860
4080,5,1,1.31770,0.03453
4180,5,1,1.07772,0.02824
4290,5,1,1.19950,0.03143
4390,5,1,0.95872,0.02512
4490,5,1,1.07679,0.02822
4600,5,1,0.87294,0.02288
4710,5,1,1.30549,0.03421
4820,5,1,0.98115,0.02571
4920,5,1,1.07843,0.02826
5030,5,1,0.98190,0.02573
5130,5,1,1.19747,0.03138
5240,5,1,0.87341,0.02289
5340,5,1,0.71816,0.01882
5440,5,1,1.31573,0.03448
5540,5,1,1.19830,0.03140
5640,5,1,1.19788,0.03139
5750,5,1,0.98054,0.02570
5860,5,1,1.09070,0.02858
5960,5,1,1.19760,0.03138
6070,5,1,0.98010,0.02568
6170,5,1,1.19704,0.03137
6280,5,1,0.98154,0.02572
6390,5,1,1.09106,0.02859
6491,5,1,1.07447,0.02816
6600,5,1,0.76386,0.02002
6710,5,1,1.20174,0.03149
6820,5,1,0.97882,0.02565
6920,5,1,1.19780,0.03139
7030,5,1,0.98206,0.02574
7130,5,1,1.19820,0.03140
7240,5,1,1.08924,0.02854
7340,5,1,0.83869,0.02198
7440,5,1,1.31424,0.03444
7550,5,1,1.09328,0.02865
7660,5,1,0.76352,0.02001
7760,5,1,1.31264,0.03440
7870,5,1,1.20025,0.03145
7970,5,1,0.71895,0.01884
8070,5,1,1.19761,0.03138
8180,5,1,0.98036,0.02569
8290,5,1,1.09042,0.02857
8400,5,1,1.20005,0.03145
8510,5,1,1.19885,0.03142
8610,5,1,1.19738,0.03138
8710,5,1,0.71855,0.01883
