Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,5,1,1.19799,0.03139
109,5,1,0.98347,0.02577
210,5,1,0.95792,0.02510
310,5,1,0.95835,0.02511
420,5,1,1.08695,0.02848
530,5,1,1.30718,0.03426
640,5,1,1.20111,0.03148
740,5,1,0.95605,0.02505
840,5,1,1.19808,0.03140
950,5,1,0.87302,0.02288
1050,5,1,1.31516,0.03446
1160,5,1,0.76397,0.02002
1260,5,1,1.19627,0.03135
1370,5,1,0.98016,0.02569
1480,5,1,0.98316,0.02576
1590,5,1,0.97697,0.02560
1700,5,1,1.42403,0.03732
1800,5,1,1.07581,0.02819
1900,5,1,0.71891,0.01884
2010,5,1,1.30819,0.03428
2110,5,1,0.95650,0.02507
2210,5,1,0.95565,0.02504
2320,5,1,1.31256,0.03440
2420,5,1,1.07674,0.02822
2521,5,1,0.95363,0.02499
2630,5,1,0.98602,0.02584
2730,5,1,1.31436,0.03444
2840,5,1,0.76410,0.02002
2950,5,1,1.08863,0.02853
3060,5,1,1.20262,0.03152
3160,5,1,1.31609,0.03449
3260,5,1,0.59904,0.01570
3370,5,1,1.41718,0.03714
3470,5,1,0.83690,0.02193
3580,5,1,1.19817,0.03140
3680,5,1,0.83865,0.02198
3790,5,1,1.19837,0.03140
3900,5,1,1.09080,0.02858
4000,5,1,1.19836,0.03140
4100,5,1,0.71901,0.01884
4200,5,1,1.19735,0.03138
4310,5,1,1.08835,0.02852
4410,5,1,1.19787,0.03139
4520,5,1,1.09032,0.02857
4630,5,1,0.98142,0.02572
4740,5,1,1.09096,0.02859
4840,5,1,0.71800,0.01882
4950,5,1,1.30956,0.03432
5050,5,1,0.71869,0.01883
5150,5,1,1.31662,0.03450
5260,5,1,1.30896,0.03430
5370,5,1,0.98054,0.02570
5480,5,1,0.98311,0.02576
5580,5,1,1.19294,0.03126
5690,5,1,0.87355,0.02289
5790,5,1,1.43424,0.03758
5900,5,1,1.09136,0.02860
6000,5,1,0.59845,0.01568
6110,5,1,1.09073,0.02858
6220,5,1,1.19656,0.03136
6320,5,1,1.07793,0.02825
6420,5,1,1.07758,0.02824
6530,5,1,1.20308,0.03153
6630,5,1,0.95559,0.02504
6740,5,1,1.08969,0.02856
6840,5,1,1.07767,0.02824
6950,5,1,0.87306,0.02288
7050,5,1,1.19836,0.03140
7150,5,1,1.07741,0.02823
7250,5,1,1.43776,0.03768
7360,5,1,0.65429,0.01715
7460,5,1,1.43683,0.03765
7570,5,1,0.65414,0.01714
7680,5,1,1.19836,0.03140
7780,5,1,1.31781,0.03453
7890,5,1,0.76290,0.01999
8000,5,1,1.08692,0.02848
8110,5,1,1.31031,0.03434
8210,5,1,1.19774,0.03139
8320,5,1,0.98143,0.02572
8420,5,1,0.95863,0.02512
8520,5,1,1.19657,0.03136
8630,5,1,0.76434,0.02003
8730,5,1,1.31574,0.03448
8830,5,1,0.59911,0.01570
8940,5,1,1.30743,0.03426
9050,5,1,1.19869,0.03141
9150,5,1,1.07765,0.02824
9260,5,1,0.98255,0.02575
9360,5,1,1.19719,0.03137
9470,5,1,1.08978,0.02856
9580,5,1,1.19685,0.03136
9690,5,1,1.09191,0.02861
9790,5,1,0.71801,0.01882
9900,5,1,1.20047,0.03146
10000,5,1,1.07724,0.02823
10100,5,1,1.07855,0.02826
10210,5,1,1.19737,0.03138
10320,5,1,1.08946,0.02855
10430,5,1,1.08846,0.02852
10540,5,1,0.98198,0.02573
10640,5,1,1.07827,0.02826
10740,5,1,1.07843,0.02826
10840,5,1,0.95759,0.02509
10950,5,1,1.20068,0.03146
11050,5,1,0.59852,0.01568
11150,5,1,1.43416,0.03758
11260,5,1,0.98494,0.02581
11360,5,1,1.19809,0.03140
11460,5,1,1.07151,0.02808
11570,5,1,0.76649,0.02009
11670,5,1,1.19595,0.03134
11780,5,1,1.19824,0.03140
11880,5,1,1.19775,0.03139
11990,5,1,1.09019,0.02857
12100,5,1,0.54591,0.01431
12200,5,1,1.43499,0.03760
12310,5,1,1.20089,0.03147
12410,5,1,0.83723,0.02194
12520,5,1,0.87295,0.02288
12620,5,1,1.19735,0.03138
12720,5,1,1.31719,0.03452
12830,5,1,0.87096,0.02282
12930,5,1,0.95842,0.02512
13040,5,1,1.20030,0.03145
13150,5,1,1.19949,0.03143
13260,5,1,1.08914,0.02854
13360,5,1,1.07787,0.02825
13470,5,1,1.19887,0.03142
13570,5,1,0.83767,0.02195
13680,5,1,1.20059,0.03146
13780,5,1,1.07401,0.02814
13890,5,1,1.09208,0.02862
14000,5,1,0.98112,0.02571
14110,5,1,1.08878,0.02853
14220,5,1,1.09143,0.02860
14320,5,1,0.71867,0.01883
14420,5,1,1.19614,0.03135
14530,5,1,1.20090,0.03147
14640,5,1,1.08897,0.02854
14750,5,1,0.98112,0.02571
14850,5,1,0.71710,0.01879
14950,5,1,1.31796,0.03454
15050,5,1,1.19828,0.03140
15160,5,1,1.19875,0.03141
15270,5,1,0.98154,0.02572
15370,5,1,1.19309,0.03127
15480,5,1,0.65580,0.01719
15590,5,1,1.30417,0.03418
15690,5,1,1.31746,0.03452
15800,5,1,0.87518,0.02293
15911,5,1,1.07630,0.02821
16020,5,1,1.10222,0.02888
16120,5,1,0.71850,0.01883
16220,5,1,1.31704,0.03451
16330,5,1,1.20080,0.03147
16430,5,1,1.19827,0.03140
16530,5,1,0.59820,0.01568
16640,5,1,1.08919,0.02854
16750,5,1,1.09010,0.02857
16850,5,1,1.31787,0.03454
16950,5,1,1.19721,0.03137
17060,5,1,0.65510,0.01717
17160,5,1,1.31711,0.03452
17260,5,1,1.07705,0.02822
17370,5,1,1.08813,0.02851
17480,5,1,1.09274,0.02864
17590,5,1,1.19873,0.03141
17700,5,1,0.76274,0.01999
17800,5,1,1.31734,0.03452
17900,5,1,0.95851,0.02512
18000,5,1,0.83850,0.02197
18100,5,1,1.31698,0.03451
18210,5,1,1.09073,0.02858
18320,5,1,0.87051,0.02281
18430,5,1,1.19970,0.03144
18530,5,1,1.31744,0.03452
18640,5,1,0.76389,0.02002
18740,5,1,1.07539,0.02818
18850,5,1,1.19801,0.03139
18960,5,1,1.20138,0.03148
19060,5,1,1.07718,0.02823
19170,5,1,0.65397,0.01714
19280,5,1,1.19772,0.03139
19390,5,1,1.20056,0.03146
19490,5,1,1.31675,0.03451
19600,5,1,0.76318,0.02000
19700,5,1,1.19614,0.03135
19810,5,1,0.97953,0.02567
19920,5,1,1.20184,0.03149
20020,5,1,1.07778,0.02824
20130,5,1,0.98032,0.02569
20230,5,1,0.95864,0.02512
20340,5,1,1.19710,0.03137
20440,5,1,0.83826,0.02197
20550,5,1,1.41983,0.03721
20650,5,1,0.71878,0.01884
20760,5,1,1.30918,0.03431
20860,5,1,0.95857,0.02512
20960,5,1,0.95493,0.02502
21070,5,1,1.30945,0.03431
21180,5,1,1.08797,0.02851
21290,5,1,0.87402,0.02290
21390,5,1,1.19560,0.03133
21500,5,1,0.98054,0.02570
21610,5,1,1.19913,0.03142
21710,5,1,1.07717,0.02823
21820,5,1,0.65556,0.01718
21920,5,1,1.31663,0.03450
22020,5,1,1.19499,0.03132
22130,5,1,1.19841,0.03140
22240,5,1,0.76497,0.02005
22340,5,1,1.31699,0.03451
22450,5,1,1.08870,0.02853
22560,5,1,1.19867,0.03141
22660,5,1,0.95713,0.02508
22770,5,1,0.98215,0.02574
22870,5,1,1.19663,0.03136
22980,5,1,0.97935,0.02566
23090,5,1,1.09394,0.02867
23190,5,1,0.95652,0.02507
23300,5,1,1.09017,0.02857
23400,5,1,1.07613,0.02820
23510,5,1,1.09013,0.02857
23610,5,1,1.07853,0.02826
23710,5,1,1.07661,0.02821
23820,5,1,1.09091,0.02859
23920,5,1,0.71880,0.01884
