Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.83245,0.02181
0,5,1,1.07029,0.02805
0,6,1,0.95137,0.02493
0,18,1,0.83245,0.02181
0,20,1,1.07029,0.02805
100,1,1,0.95358,0.02499
100,5,1,0.71519,0.01874
100,6,1,1.19198,0.03124
100,18,1,0.95358,0.02499
100,20,1,0.59599,0.01562
209,1,1,0.87661,0.02297
209,5,1,1.31491,0.03446
209,6,1,1.09576,0.02871
209,18,1,0.87661,0.02297
209,20,1,1.09576,0.02871
319,1,1,0.76419,0.02003
319,5,1,0.43668,0.01144
319,6,1,0.76419,0.02003
319,18,1,0.76419,0.02003
319,20,1,0.65502,0.01717
419,1,1,0.59776,0.01566
419,5,1,0.83686,0.02193
419,6,1,0.83686,0.02193
419,18,1,0.83686,0.02193
419,20,1,0.83686,0.02193
520,1,1,0.83092,0.02177
520,5,1,0.94962,0.02489
520,6,1,1.30573,0.03422
520,18,1,0.59351,0.01555
520,20,1,0.94962,0.02489
623,1,1,0.93617,0.02453
623,5,1,0.46808,0.01227
623,6,1,1.75531,0.04600
623,18,1,0.93617,0.02453
623,20,1,0.46808,0.01227
730,1,1,0.78283,0.02051
730,5,1,1.34199,0.03517
730,6,1,0.89466,0.02345
730,18,1,0.89466,0.02345
730,20,1,1.34199,0.03517
830,1,1,0.95812,0.02511
830,5,1,0.83835,0.02197
830,6,1,0.83835,0.02197
830,18,1,0.83835,0.02197
830,20,1,0.71859,0.01883
939,1,1,0.87879,0.02303
939,5,1,0.87879,0.02303
939,6,1,0.87879,0.02303
939,18,1,0.87879,0.02303
939,20,1,0.98863,0.02591
1039,1,1,0.95787,0.02510
1039,5,1,0.71840,0.01883
1039,6,1,0.95787,0.02510
1039,18,1,0.95787,0.02510
1039,20,1,0.47893,0.01255
1149,1,1,0.87392,0.02290
1149,5,1,1.20164,0.03149
1149,6,1,1.20164,0.03149
1149,18,1,0.87392,0.02290
1149,20,1,0.87392,0.02290
1250,1,1,0.83355,0.02184
1250,5,1,0.59539,0.01560
1250,6,1,1.42893,0.03745
1250,18,1,1.07170,0.02808
1250,20,1,1.07170,0.02808
1361,1,1,1.18665,0.03110
1361,5,1,1.40241,0.03675
1361,6,1,0.86302,0.02262
1361,18,1,0.97090,0.02544
1361,20,1,0.97090,0.02544
1469,1,1,0.99292,0.02602
1469,5,1,0.99292,0.02602
1469,6,1,1.21357,0.03180
1469,18,1,1.43422,0.03758
1469,20,1,0.88260,0.02313
1570,1,1,1.06801,0.02799
1570,5,1,1.06801,0.02799
1570,6,1,1.18668,0.03110
1570,18,1,0.83067,0.02177
1570,20,1,1.18668,0.03110
1681,1,1,0.97786,0.02563
1681,5,1,0.97786,0.02563
1681,6,1,0.54326,0.01424
1681,18,1,0.76056,0.01993
1681,20,1,0.86921,0.02278
1783,1,1,0.46683,0.01223
1783,5,1,0.46683,0.01223
1783,6,1,1.16709,0.03058
1783,18,1,1.05038,0.02753
1783,20,1,0.81696,0.02141
1889,1,1,1.01764,0.02667
1889,5,1,1.01764,0.02667
1889,6,1,0.00000,0.00000
1889,18,1,0.90457,0.02370
1889,20,1,1.24379,0.03259
1999,1,1,1.41821,0.03716
1999,5,1,1.20003,0.03145
1999,6,1,2.50914,0.06575
1999,18,1,0.98184,0.02573
1999,20,1,0.98184,0.02573
2099,1,1,0.59884,0.01569
2099,5,1,0.83838,0.02197
2099,6,1,1.31745,0.03452
2099,18,1,1.07791,0.02825
2099,20,1,0.47907,0.01255
2209,1,1,0.97914,0.02566
2209,5,1,1.08793,0.02851
2209,6,1,0.00000,0.00000
2209,18,1,1.08793,0.02851
2209,20,1,1.08793,0.02851
2310,1,1,1.19131,0.03122
2310,5,1,1.19131,0.03122
