Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,61316,63.50,20.778
0,54887,63.50,20.778
0,41999,63.50,20.778
0,10354,52.00,17.015
0,21661,52.50,17.179
101,61316,63.50,20.778
101,54887,63.50,20.778
101,41999,63.50,20.778
101,10354,52.00,17.015
101,21661,52.50,17.179
210,61316,63.50,20.778
210,54887,63.50,20.778
210,41999,63.50,20.778
210,10354,52.00,17.015
210,21661,52.50,17.179
310,61316,63.50,20.778
310,54887,63.50,20.778
310,41999,63.50,20.778
310,10354,52.00,17.015
310,21661,52.50,17.179
420,61316,63.50,20.778
420,54887,63.50,20.778
420,41999,63.50,20.778
420,10354,52.00,17.015
420,21661,52.50,17.179
520,61316,63.50,20.778
520,54887,63.50,20.778
520,41999,63.50,20.778
520,10354,52.00,17.015
520,21661,52.50,17.179
630,61316,63.50,20.778
630,54887,63.50,20.778
630,41999,63.50,20.778
630,10354,52.00,17.015
630,21661,52.50,17.179
740,61316,63.50,20.778
740,54887,63.50,20.778
740,41999,63.50,20.778
740,10354,52.00,17.015
740,21661,52.50,17.179
850,61316,63.50,20.778
850,54887,63.50,20.778
850,41999,63.50,20.778
850,10354,52.00,17.015
850,21661,52.50,17.179
960,61316,63.50,20.778
960,54887,63.50,20.778
960,41999,63.50,20.778
960,10354,52.00,17.015
960,21661,52.50,17.179
1060,61316,63.50,20.778
1060,54887,63.50,20.778
1060,41999,63.50,20.778
1060,10354,52.00,17.015
1060,21661,52.50,17.179
1170,61316,63.50,20.778
1170,54887,63.50,20.778
1170,41999,63.50,20.778
1170,10354,52.00,17.015
1170,21661,52.50,17.179
1280,61316,63.50,20.778
1280,54887,63.50,20.778
1280,41999,63.50,20.778
1280,10354,52.00,17.015
1280,21661,52.50,17.179
1380,61316,63.50,20.778
1380,54887,63.50,20.778
1380,41999,63.50,20.778
1380,10354,52.00,17.015
1380,21661,52.50,17.179
1490,61316,63.50,20.778
1490,54887,63.50,20.778
1490,41999,63.50,20.778
1490,10354,52.00,17.015
1490,21661,52.50,17.179
1590,61316,63.50,20.778
1590,54887,63.50,20.778
1590,41999,63.50,20.778
1590,10354,52.00,17.015
1590,21661,52.50,17.179
1691,61316,63.50,20.778
1691,54887,63.50,20.778
1691,41999,63.50,20.778
1691,10354,54.50,17.833
1691,21661,52.50,17.179
1800,61316,63.50,20.778
1800,54887,63.50,20.778
1800,41999,63.50,20.778
1800,10354,54.50,17.833
1800,21661,52.50,17.179
1900,61316,63.50,20.778
1900,54887,63.50,20.778
1900,41999,63.50,20.778
1900,10354,52.00,17.015
1900,21661,52.50,17.179
2010,61316,63.50,20.778
2010,54887,63.50,20.778
2010,41999,63.50,20.778
2010,10354,52.00,17.015
2010,21661,52.50,17.179
2110,61316,63.50,20.778
2110,54887,63.50,20.778
2110,41999,63.50,20.778
2110,10354,52.00,17.015
2110,21661,52.50,17.179
2220,61316,63.50,20.778
2220,54887,63.50,20.778
2220,41999,63.50,20.778
2220,10354,52.00,17.015
2220,21661,52.50,17.179
2330,61316,63.50,20.778
2330,54887,63.50,20.778
2330,41999,63.50,20.778
2330,10354,52.00,17.015
2330,21661,52.50,17.179
2430,61316,63.50,20.778
2430,54887,63.50,20.778
2430,41999,63.50,20.778
2430,10354,52.00,17.015
2430,21661,52.50,17.179
2541,61316,63.50,20.778
2541,54887,63.50,20.778
2541,41999,63.50,20.778
2541,10354,52.00,17.015
2541,21661,52.50,17.179
2650,61316,63.50,20.778
2650,54887,63.50,20.778
2650,41999,63.50,20.778
2650,10354,52.00,17.015
2650,21661,52.50,17.179
2761,61316,63.50,20.778
2761,54887,63.50,20.778
2761,41999,63.50,20.778
2761,10354,52.00,17.015
2761,21661,52.50,17.179
2870,61316,63.50,20.778
2870,54887,63.50,20.778
2870,41999,63.50,20.778
2870,10354,52.00,17.015
2870,21661,52.50,17.179
2970,61316,63.50,20.778
2970,54887,63.50,20.778
2970,41999,63.50,20.778
2970,10354,52.00,17.015
2970,21661,52.50,17.179
3070,61316,63.50,20.778
3070,54887,63.50,20.778
3070,41999,63.50,20.778
3070,10354,52.00,17.015
3070,21661,52.50,17.179
3180,61316,54.50,17.833
3180,54887,63.50,20.778
3180,41999,55.50,18.160
3180,10354,52.00,17.015
3180,21661,59.00,19.305
3291,61316,54.50,17.833
3291,54887,63.50,20.778
3291,41999,55.50,18.160
3291,10354,52.00,17.015
3291,21661,59.00,19.305
3400,61316,54.50,17.833
3400,54887,63.50,20.778
3400,41999,55.50,18.160
3400,10354,52.00,17.015
3400,21661,59.00,19.305
3510,61316,54.50,17.833
3510,54887,63.50,20.778
3510,41999,55.50,18.160
3510,10354,52.00,17.015
3510,21661,59.00,19.305
3620,61316,54.50,17.833
3620,54887,63.50,20.778
3620,41999,55.50,18.160
3620,10354,52.00,17.015
3620,21661,59.00,19.305
3730,61316,63.50,20.778
3730,54887,63.50,20.778
3730,41999,63.50,20.778
3730,10354,63.50,20.778
3730,21661,59.00,19.305
3830,61316,63.50,20.778
3830,54887,63.50,20.778
3830,41999,63.50,20.778
3830,10354,63.50,20.778
3830,21661,59.00,19.305
3940,61316,63.50,20.778
3940,54887,63.50,20.778
3940,41999,63.50,20.778
3940,10354,63.50,20.778
3940,21661,59.00,19.305
4050,61316,63.50,20.778
4050,54887,63.50,20.778
4050,41999,63.50,20.778
4050,10354,63.50,20.778
4050,21661,59.00,19.305
4150,61316,63.50,20.778
4150,54887,63.50,20.778
4150,41999,63.50,20.778
4150,10354,63.50,20.778
4150,21661,59.00,19.305
4260,61316,63.50,20.778
4260,54887,63.50,20.778
4260,41999,63.50,20.778
4260,10354,63.50,20.778
4260,21661,59.00,19.305
4360,61316,63.50,20.778
4360,54887,63.50,20.778
4360,41999,63.50,20.778
4360,10354,63.50,20.778
4360,21661,59.00,19.305
4471,61316,63.50,20.778
4471,54887,63.50,20.778
4471,41999,63.50,20.778
4471,10354,63.50,20.778
4471,21661,59.00,19.305
4580,61316,63.50,20.778
4580,54887,63.50,20.778
4580,41999,63.50,20.778
4580,10354,63.50,20.778
4580,21661,59.00,19.305
4680,61316,63.50,20.778
4680,54887,63.50,20.778
4680,41999,63.50,20.778
4680,10354,63.50,20.778
4680,21661,63.50,20.778
4781,61316,63.50,20.778
4781,54887,63.50,20.778
4781,41999,63.50,20.778
4781,10354,63.50,20.778
4781,21661,63.50,20.778
4890,61316,63.50,20.778
4890,54887,63.50,20.778
4890,41999,63.50,20.778
4890,10354,63.50,20.778
4890,21661,63.50,20.778
5000,61316,63.50,20.778
5000,54887,63.50,20.778
5000,41999,63.50,20.778
5000,10354,63.50,20.778
5000,21661,63.50,20.778
5110,61316,63.50,20.778
5110,54887,63.50,20.778
5110,41999,63.50,20.778
5110,10354,63.50,20.778
5110,21661,63.50,20.778
5211,61316,63.50,20.778
5211,54887,63.50,20.778
5211,41999,63.50,20.778
5211,10354,63.50,20.778
5211,21661,63.50,20.778
5320,61316,63.50,20.778
5320,54887,63.50,20.778
5320,41999,63.50,20.778
5320,10354,63.50,20.778
5320,21661,63.50,20.778
5430,61316,63.50,20.778
5430,54887,63.50,20.778
5430,41999,63.50,20.778
5430,10354,63.50,20.778
5430,21661,63.50,20.778
5530,61316,63.50,20.778
5530,54887,63.50,20.778
5530,41999,63.50,20.778
5530,10354,63.50,20.778
5530,21661,63.50,20.778
5640,61316,63.50,20.778
5640,54887,63.50,20.778
5640,41999,63.50,20.778
5640,10354,54.50,17.833
5640,21661,63.50,20.778
5750,61316,63.50,20.778
5750,54887,63.50,20.778
5750,41999,63.50,20.778
5750,10354,54.50,17.833
5750,21661,63.50,20.778
5850,61316,63.50,20.778
5850,54887,63.50,20.778
5850,41999,63.50,20.778
5850,10354,52.00,17.015
5850,21661,52.50,17.179
5950,61316,63.50,20.778
5950,54887,63.50,20.778
5950,41999,63.50,20.778
5950,10354,52.00,17.015
5950,21661,52.50,17.179
6050,61316,63.50,20.778
6050,54887,63.50,20.778
6050,41999,63.50,20.778
6050,10354,52.00,17.015
6050,21661,52.50,17.179
6160,61316,63.50,20.778
6160,54887,63.50,20.778
6160,41999,63.50,20.778
6160,10354,52.00,17.015
6160,21661,52.50,17.179
6260,61316,63.50,20.778
6260,54887,63.50,20.778
6260,41999,63.50,20.778
6260,10354,52.00,17.015
6260,21661,52.50,17.179
6360,61316,63.50,20.778
6360,54887,63.50,20.778
6360,41999,63.50,20.778
6360,10354,52.00,17.015
6360,21661,52.50,17.179
6471,61316,63.50,20.778
6471,54887,63.50,20.778
6471,41999,63.50,20.778
6471,10354,52.00,17.015
6471,21661,52.50,17.179
6580,61316,63.50,20.778
6580,54887,63.50,20.778
6580,41999,63.50,20.778
6580,10354,52.00,17.015
6580,21661,52.50,17.179
6690,61316,63.50,20.778
6690,54887,63.50,20.778
6690,41999,63.50,20.778
6690,10354,52.00,17.015
6690,21661,52.50,17.179
6791,61316,63.50,20.778
6791,54887,63.50,20.778
6791,41999,63.50,20.778
6791,10354,52.00,17.015
6791,21661,52.50,17.179
6891,61316,63.50,20.778
6891,54887,63.50,20.778
6891,41999,63.50,20.778
6891,10354,52.00,17.015
6891,21661,52.50,17.179
7000,61316,63.50,20.778
7000,54887,63.50,20.778
7000,41999,63.50,20.778
7000,10354,52.00,17.015
7000,21661,52.50,17.179
7110,61316,63.50,20.778
7110,54887,63.50,20.778
7110,41999,63.50,20.778
7110,10354,52.00,17.015
7110,21661,52.50,17.179
7210,61316,63.50,20.778
7210,54887,63.50,20.778
7210,41999,63.50,20.778
7210,10354,52.00,17.015
7210,21661,52.50,17.179
7311,61316,63.50,20.778
7311,54887,63.50,20.778
7311,41999,63.50,20.778
7311,10354,52.00,17.015
7311,21661,52.50,17.179
7420,61316,63.50,20.778
7420,54887,63.50,20.778
7420,41999,63.50,20.778
7420,10354,52.00,17.015
7420,21661,52.50,17.179
7520,61316,63.50,20.778
7520,54887,63.50,20.778
7520,41999,63.50,20.778
7520,10354,52.00,17.015
7520,21661,52.50,17.179
7630,61316,63.50,20.778
7630,54887,63.50,20.778
7630,41999,63.50,20.778
7630,10354,52.00,17.015
7630,21661,52.50,17.179
7730,61316,63.50,20.778
7730,54887,63.50,20.778
7730,41999,63.50,20.778
7730,10354,52.00,17.015
7730,21661,52.50,17.179
7840,61316,63.50,20.778
7840,54887,63.50,20.778
7840,41999,63.50,20.778
7840,10354,52.00,17.015
7840,21661,52.50,17.179
7950,61316,63.50,20.778
7950,54887,63.50,20.778
7950,41999,63.50,20.778
7950,10354,52.00,17.015
7950,21661,52.50,17.179
8060,61316,63.50,20.778
8060,54887,63.50,20.778
8060,41999,63.50,20.778
8060,10354,52.00,17.015
8060,21661,52.50,17.179
8160,61316,63.50,20.778
8160,54887,63.50,20.778
8160,41999,63.50,20.778
8160,10354,52.00,17.015
8160,21661,52.50,17.179
8270,61316,63.50,20.778
8270,54887,63.50,20.778
8270,41999,63.50,20.778
8270,10354,52.00,17.015
8270,21661,52.50,17.179
8370,61316,63.50,20.778
8370,54887,63.50,20.778
8370,41999,63.50,20.778
8370,10354,52.00,17.015
8370,21661,52.50,17.179
8480,61316,63.50,20.778
8480,54887,63.50,20.778
8480,41999,63.50,20.778
8480,10354,52.00,17.015
8480,21661,52.50,17.179
8580,61316,63.50,20.778
8580,54887,63.50,20.778
8580,41999,63.50,20.778
8580,10354,52.00,17.015
8580,21661,52.50,17.179
8690,61316,63.50,20.778
8690,54887,63.50,20.778
8690,41999,63.50,20.778
8690,10354,52.00,17.015
8690,21661,52.50,17.179
8800,61316,63.50,20.778
8800,54887,63.50,20.778
8800,41999,63.50,20.778
8800,10354,52.00,17.015
8800,21661,52.50,17.179
8910,61316,63.50,20.778
8910,54887,63.50,20.778
8910,41999,63.50,20.778
8910,10354,52.00,17.015
8910,21661,52.50,17.179
9020,61316,63.50,20.778
9020,54887,63.50,20.778
9020,41999,63.50,20.778
9020,10354,52.00,17.015
9020,21661,52.50,17.179
9120,61316,63.50,20.778
9120,54887,63.50,20.778
9120,41999,63.50,20.778
9120,10354,52.00,17.015
9120,21661,52.50,17.179
9230,61316,63.50,20.778
9230,54887,63.50,20.778
9230,41999,63.50,20.778
9230,10354,52.00,17.015
9230,21661,52.50,17.179
9330,61316,63.50,20.778
9330,54887,63.50,20.778
9330,41999,63.50,20.778
9330,10354,52.00,17.015
9330,21661,52.50,17.179
9440,61316,63.50,20.778
9440,54887,63.50,20.778
9440,41999,63.50,20.778
9440,10354,54.50,17.833
9440,21661,52.50,17.179
9550,61316,63.50,20.778
9550,54887,63.50,20.778
9550,41999,63.50,20.778
9550,10354,54.50,17.833
9550,21661,52.50,17.179
9650,61316,63.50,20.778
9650,54887,63.50,20.778
9650,41999,63.50,20.778
9650,10354,52.00,17.015
9650,21661,52.00,17.015
9750,61316,63.50,20.778
9750,54887,63.50,20.778
9750,41999,63.50,20.778
9750,10354,52.00,17.015
9750,21661,52.00,17.015
9861,61316,63.50,20.778
9861,54887,63.50,20.778
9861,41999,63.50,20.778
9861,10354,52.00,17.015
9861,21661,52.00,17.015
9970,61316,63.50,20.778
9970,54887,63.50,20.778
9970,41999,63.50,20.778
9970,10354,52.00,17.015
9970,21661,52.00,17.015
10071,61316,63.50,20.778
10071,54887,63.50,20.778
10071,41999,63.50,20.778
10071,10354,52.00,17.015
10071,21661,52.00,17.015
10180,61316,63.50,20.778
10180,54887,63.50,20.778
10180,41999,63.50,20.778
10180,10354,52.00,17.015
10180,21661,52.00,17.015
10280,61316,63.50,20.778
10280,54887,63.50,20.778
10280,41999,63.50,20.778
10280,10354,52.00,17.015
10280,21661,52.00,17.015
10381,61316,63.50,20.778
10381,54887,63.50,20.778
10381,41999,63.50,20.778
10381,10354,52.00,17.015
10381,21661,52.00,17.015
10490,61316,63.50,20.778
10490,54887,63.50,20.778
10490,41999,63.50,20.778
10490,10354,52.00,17.015
10490,21661,52.00,17.015
10590,61316,63.50,20.778
10590,54887,63.50,20.778
10590,41999,63.50,20.778
10590,10354,52.00,17.015
10590,21661,52.00,17.015
10691,61316,63.50,20.778
10691,54887,63.50,20.778
10691,41999,63.50,20.778
10691,10354,52.00,17.015
10691,21661,52.00,17.015
10800,61316,63.50,20.778
10800,54887,63.50,20.778
10800,41999,63.50,20.778
10800,10354,52.00,17.015
10800,21661,52.00,17.015
10910,61316,63.50,20.778
10910,54887,63.50,20.778
10910,41999,63.50,20.778
10910,10354,52.00,17.015
10910,21661,52.00,17.015
11011,61316,63.50,20.778
11011,54887,63.50,20.778
11011,41999,63.50,20.778
11011,10354,52.00,17.015
11011,21661,52.00,17.015
11120,61316,63.50,20.778
11120,54887,63.50,20.778
11120,41999,63.50,20.778
11120,10354,52.00,17.015
11120,21661,52.00,17.015
11220,61316,63.50,20.778
11220,54887,63.50,20.778
11220,41999,63.50,20.778
11220,10354,52.00,17.015
11220,21661,52.00,17.015
11330,61316,63.50,20.778
11330,54887,63.50,20.778
11330,41999,63.50,20.778
11330,10354,52.00,17.015
11330,21661,52.00,17.015
11440,61316,63.50,20.778
11440,54887,63.50,20.778
11440,41999,63.50,20.778
11440,10354,52.00,17.015
11440,21661,52.00,17.015
11550,61316,63.50,20.778
11550,54887,63.50,20.778
11550,41999,63.50,20.778
11550,10354,52.00,17.015
11550,21661,52.00,17.015
11660,61316,63.50,20.778
11660,54887,63.50,20.778
11660,41999,63.50,20.778
11660,10354,52.00,17.015
11660,21661,52.00,17.015
11770,61316,63.50,20.778
11770,54887,63.50,20.778
11770,41999,63.50,20.778
11770,10354,52.00,17.015
11770,21661,52.00,17.015
11871,61316,63.50,20.778
11871,54887,63.50,20.778
11871,41999,63.50,20.778
11871,10354,52.00,17.015
11871,21661,52.00,17.015
11980,61316,63.50,20.778
11980,54887,63.50,20.778
11980,41999,63.50,20.778
11980,10354,52.00,17.015
11980,21661,52.00,17.015
12080,61316,63.50,20.778
12080,54887,63.50,20.778
12080,41999,63.50,20.778
12080,10354,52.00,17.015
12080,21661,52.00,17.015
12181,61316,63.50,20.778
12181,54887,63.50,20.778
12181,41999,63.50,20.778
