Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,61316,63.50,20.778
0,54887,63.50,20.778
0,41999,63.50,20.778
0,10354,52.00,17.015
0,21661,52.50,17.179
110,61316,54.50,17.833
110,54887,63.50,20.778
110,41999,55.50,18.160
110,10354,52.00,17.015
110,21661,59.00,19.305
219,61316,54.50,17.833
219,54887,63.50,20.778
219,41999,55.50,18.160
219,10354,52.00,17.015
219,21661,59.00,19.305
319,61316,54.50,17.833
319,54887,63.50,20.778
319,41999,55.50,18.160
319,10354,52.00,17.015
319,21661,59.00,19.305
420,61316,54.50,17.833
420,54887,63.50,20.778
420,41999,55.50,18.160
420,10354,52.00,17.015
420,21661,59.00,19.305
529,61316,63.50,20.778
529,54887,63.50,20.778
529,41999,63.50,20.778
529,10354,63.50,20.778
529,21661,59.00,19.305
639,61316,63.50,20.778
639,54887,63.50,20.778
639,41999,63.50,20.778
639,10354,63.50,20.778
639,21661,59.00,19.305
740,61316,63.50,20.778
740,54887,63.50,20.778
740,41999,63.50,20.778
740,10354,63.50,20.778
740,21661,59.00,19.305
850,61316,63.50,20.778
850,54887,63.50,20.778
850,41999,63.50,20.778
850,10354,63.50,20.778
850,21661,59.00,19.305
950,61316,63.50,20.778
950,54887,63.50,20.778
950,41999,63.50,20.778
950,10354,63.50,20.778
950,21661,59.00,19.305
1059,61316,63.50,20.778
1059,54887,63.50,20.778
1059,41999,63.50,20.778
1059,10354,63.50,20.778
1059,21661,59.00,19.305
1159,61316,63.50,20.778
1159,54887,63.50,20.778
1159,41999,63.50,20.778
1159,10354,63.50,20.778
1159,21661,59.00,19.305
1260,61316,63.50,20.778
1260,54887,63.50,20.778
1260,41999,63.50,20.778
1260,10354,63.50,20.778
1260,21661,59.00,19.305
1370,61316,63.50,20.778
1370,54887,63.50,20.778
1370,41999,63.50,20.778
1370,10354,63.50,20.778
1370,21661,59.00,19.305
1480,61316,63.50,20.778
1480,54887,63.50,20.778
1480,41999,63.50,20.778
1480,10354,63.50,20.778
1480,21661,59.00,19.305
1589,61316,63.50,20.778
1589,54887,63.50,20.778
1589,41999,63.50,20.778
1589,10354,63.50,20.778
1589,21661,63.50,20.778
1690,61316,63.50,20.778
1690,54887,63.50,20.778
1690,41999,63.50,20.778
1690,10354,63.50,20.778
1690,21661,63.50,20.778
1790,61316,63.50,20.778
1790,54887,63.50,20.778
1790,41999,63.50,20.778
1790,10354,63.50,20.778
1790,21661,63.50,20.778
1899,61316,63.50,20.778
1899,54887,63.50,20.778
1899,41999,63.50,20.778
1899,10354,63.50,20.778
1899,21661,63.50,20.778
1999,61316,63.50,20.778
1999,54887,63.50,20.778
1999,41999,63.50,20.778
1999,10354,63.50,20.778
1999,21661,63.50,20.778
2100,61316,63.50,20.778
2100,54887,63.50,20.778
2100,41999,63.50,20.778
2100,10354,63.50,20.778
2100,21661,63.50,20.778
2210,61316,63.50,20.778
2210,54887,63.50,20.778
2210,41999,63.50,20.778
2210,10354,63.50,20.778
2210,21661,63.50,20.778
2310,61316,63.50,20.778
2310,54887,63.50,20.778
2310,41999,63.50,20.778
2310,10354,63.50,20.778
2310,21661,63.50,20.778
2420,61316,63.50,20.778
2420,54887,63.50,20.778
2420,41999,63.50,20.778
2420,10354,63.50,20.778
2420,21661,63.50,20.778
2529,61316,63.50,20.778
2529,54887,63.50,20.778
2529,41999,63.50,20.778
2529,10354,63.50,20.778
2529,21661,63.50,20.778
2630,61316,63.50,20.778
2630,54887,63.50,20.778
2630,41999,63.50,20.778
2630,10354,54.50,17.833
2630,21661,63.50,20.778
2739,61316,63.50,20.778
2739,54887,63.50,20.778
2739,41999,63.50,20.778
2739,10354,54.50,17.833
2739,21661,63.50,20.778
2840,61316,63.50,20.778
2840,54887,63.50,20.778
2840,41999,63.50,20.778
2840,10354,54.50,17.833
2840,21661,63.50,20.778
2949,61316,63.50,20.778
2949,54887,63.50,20.778
2949,41999,63.50,20.778
2949,10354,52.00,17.015
2949,21661,52.50,17.179
3059,61316,63.50,20.778
3059,54887,63.50,20.778
3059,41999,63.50,20.778
3059,10354,52.00,17.015
3059,21661,52.50,17.179
3159,61316,63.50,20.778
3159,54887,63.50,20.778
3159,41999,63.50,20.778
3159,10354,52.00,17.015
3159,21661,52.50,17.179
3269,61316,63.50,20.778
3269,54887,63.50,20.778
3269,41999,63.50,20.778
3269,10354,52.00,17.015
3269,21661,52.50,17.179
3379,61316,63.50,20.778
3379,54887,63.50,20.778
3379,41999,63.50,20.778
3379,10354,52.00,17.015
3379,21661,52.50,17.179
3480,61316,63.50,20.778
3480,54887,63.50,20.778
3480,41999,63.50,20.778
3480,10354,52.00,17.015
3480,21661,52.50,17.179
3589,61316,63.50,20.778
3589,54887,63.50,20.778
3589,41999,63.50,20.778
3589,10354,52.00,17.015
3589,21661,52.50,17.179
3699,61316,63.50,20.778
3699,54887,63.50,20.778
3699,41999,63.50,20.778
3699,10354,52.00,17.015
3699,21661,52.50,17.179
3809,61316,63.50,20.778
3809,54887,63.50,20.778
3809,41999,63.50,20.778
3809,10354,52.00,17.015
3809,21661,52.50,17.179
3919,61316,63.50,20.778
3919,54887,63.50,20.778
3919,41999,63.50,20.778
3919,10354,52.00,17.015
3919,21661,52.50,17.179
4019,61316,63.50,20.778
4019,54887,63.50,20.778
4019,41999,63.50,20.778
4019,10354,52.00,17.015
4019,21661,52.50,17.179
4120,61316,63.50,20.778
4120,54887,63.50,20.778
4120,41999,63.50,20.778
4120,10354,52.00,17.015
4120,21661,52.50,17.179
4229,61316,63.50,20.778
4229,54887,63.50,20.778
4229,41999,63.50,20.778
4229,10354,52.00,17.015
4229,21661,52.50,17.179
4329,61316,63.50,20.778
4329,54887,63.50,20.778
4329,41999,63.50,20.778
4329,10354,52.00,17.015
4329,21661,52.50,17.179
4439,61316,63.50,20.778
4439,54887,63.50,20.778
4439,41999,63.50,20.778
4439,10354,52.00,17.015
4439,21661,52.50,17.179
4539,61316,63.50,20.778
4539,54887,63.50,20.778
4539,41999,63.50,20.778
4539,10354,52.00,17.015
4539,21661,52.50,17.179
4649,61316,63.50,20.778
4649,54887,63.50,20.778
4649,41999,63.50,20.778
4649,10354,52.00,17.015
4649,21661,52.50,17.179
4759,61316,63.50,20.778
4759,54887,63.50,20.778
4759,41999,63.50,20.778
4759,10354,52.00,17.015
4759,21661,52.50,17.179
4870,61316,63.50,20.778
4870,54887,63.50,20.778
4870,41999,63.50,20.778
4870,10354,52.00,17.015
4870,21661,52.50,17.179
4979,61316,63.50,20.778
4979,54887,63.50,20.778
4979,41999,63.50,20.778
4979,10354,52.00,17.015
4979,21661,52.50,17.179
5080,61316,63.50,20.778
5080,54887,63.50,20.778
5080,41999,63.50,20.778
5080,10354,52.00,17.015
5080,21661,52.50,17.179
5189,61316,63.50,20.778
5189,54887,63.50,20.778
5189,41999,63.50,20.778
5189,10354,52.00,17.015
5189,21661,52.50,17.179
5299,61316,63.50,20.778
5299,54887,63.50,20.778
5299,41999,63.50,20.778
5299,10354,52.00,17.015
5299,21661,52.50,17.179
5399,61316,63.50,20.778
5399,54887,63.50,20.778
5399,41999,63.50,20.778
5399,10354,52.00,17.015
5399,21661,52.50,17.179
5499,61316,63.50,20.778
5499,54887,63.50,20.778
5499,41999,63.50,20.778
5499,10354,52.00,17.015
5499,21661,52.50,17.179
5609,61316,63.50,20.778
5609,54887,63.50,20.778
5609,41999,63.50,20.778
5609,10354,52.00,17.015
5609,21661,52.50,17.179
5709,61316,63.50,20.778
5709,54887,63.50,20.778
5709,41999,63.50,20.778
5709,10354,52.00,17.015
5709,21661,52.50,17.179
5819,61316,63.50,20.778
5819,54887,63.50,20.778
5819,41999,63.50,20.778
5819,10354,52.00,17.015
5819,21661,52.50,17.179
5919,61316,63.50,20.778
5919,54887,63.50,20.778
5919,41999,63.50,20.778
5919,10354,52.00,17.015
5919,21661,52.50,17.179
6019,61316,63.50,20.778
6019,54887,63.50,20.778
6019,41999,63.50,20.778
6019,10354,52.00,17.015
6019,21661,52.50,17.179
6120,61316,63.50,20.778
6120,54887,63.50,20.778
6120,41999,63.50,20.778
6120,10354,52.00,17.015
6120,21661,52.50,17.179
6229,61316,63.50,20.778
6229,54887,63.50,20.778
6229,41999,63.50,20.778
6229,10354,52.00,17.015
6229,21661,52.50,17.179
6340,61316,63.50,20.778
6340,54887,63.50,20.778
6340,41999,63.50,20.778
6340,10354,52.00,17.015
6340,21661,52.50,17.179
6449,61316,63.50,20.778
6449,54887,63.50,20.778
6449,41999,63.50,20.778
6449,10354,52.00,17.015
6449,21661,52.50,17.179
6549,61316,63.50,20.778
6549,54887,63.50,20.778
6549,41999,63.50,20.778
6549,10354,52.00,17.015
6549,21661,52.50,17.179
6649,61316,63.50,20.778
6649,54887,63.50,20.778
6649,41999,63.50,20.778
6649,10354,54.50,17.833
6649,21661,52.50,17.179
6750,61316,63.50,20.778
6750,54887,63.50,20.778
6750,41999,63.50,20.778
6750,10354,54.50,17.833
6750,21661,52.50,17.179
6859,61316,63.50,20.778
6859,54887,63.50,20.778
6859,41999,63.50,20.778
6859,10354,54.50,17.833
6859,21661,52.50,17.179
6969,61316,63.50,20.778
6969,54887,63.50,20.778
6969,41999,63.50,20.778
6969,10354,52.00,17.015
6969,21661,52.00,17.015
7079,61316,63.50,20.778
7079,54887,63.50,20.778
7079,41999,63.50,20.778
7079,10354,52.00,17.015
7079,21661,52.00,17.015
7179,61316,63.50,20.778
7179,54887,63.50,20.778
7179,41999,63.50,20.778
7179,10354,52.00,17.015
7179,21661,52.00,17.015
7289,61316,63.50,20.778
7289,54887,63.50,20.778
7289,41999,63.50,20.778
7289,10354,52.00,17.015
7289,21661,52.00,17.015
7390,61316,63.50,20.778
7390,54887,63.50,20.778
7390,41999,63.50,20.778
7390,10354,52.00,17.015
7390,21661,52.00,17.015
7500,61316,63.50,20.778
7500,54887,63.50,20.778
7500,41999,63.50,20.778
7500,10354,52.00,17.015
7500,21661,52.00,17.015
7609,61316,63.50,20.778
7609,54887,63.50,20.778
7609,41999,63.50,20.778
7609,10354,52.00,17.015
7609,21661,52.00,17.015
7709,61316,63.50,20.778
7709,54887,63.50,20.778
7709,41999,63.50,20.778
7709,10354,52.00,17.015
7709,21661,52.00,17.015
7819,61316,63.50,20.778
7819,54887,63.50,20.778
7819,41999,63.50,20.778
7819,10354,52.00,17.015
7819,21661,52.00,17.015
7919,61316,63.50,20.778
7919,54887,63.50,20.778
7919,41999,63.50,20.778
7919,10354,52.00,17.015
7919,21661,52.00,17.015
8029,61316,63.50,20.778
8029,54887,63.50,20.778
8029,41999,63.50,20.778
8029,10354,52.00,17.015
8029,21661,52.00,17.015
8130,61316,63.50,20.778
8130,54887,63.50,20.778
8130,41999,63.50,20.778
8130,10354,52.00,17.015
8130,21661,52.00,17.015
8239,61316,63.50,20.778
8239,54887,63.50,20.778
8239,41999,63.50,20.778
8239,10354,52.00,17.015
8239,21661,52.00,17.015
8340,61316,63.50,20.778
8340,54887,63.50,20.778
8340,41999,63.50,20.778
8340,10354,52.00,17.015
8340,21661,52.00,17.015
8449,61316,63.50,20.778
8449,54887,63.50,20.778
8449,41999,63.50,20.778
8449,10354,52.00,17.015
8449,21661,52.00,17.015
8560,61316,63.50,20.778
8560,54887,63.50,20.778
8560,41999,63.50,20.778
8560,10354,52.00,17.015
8560,21661,52.00,17.015
8669,61316,63.50,20.778
8669,54887,63.50,20.778
8669,41999,63.50,20.778
8669,10354,52.00,17.015
8669,21661,52.00,17.015
8769,61316,63.50,20.778
8769,54887,63.50,20.778
8769,41999,63.50,20.778
8769,10354,52.00,17.015
8769,21661,52.00,17.015
8870,61316,63.50,20.778
8870,54887,63.50,20.778
8870,41999,63.50,20.778
8870,10354,52.00,17.015
8870,21661,52.00,17.015
8972,61316,63.50,20.778
8972,54887,63.50,20.778
8972,41999,63.50,20.778
8972,10354,52.00,17.015
8972,21661,52.00,17.015
9079,61316,63.50,20.778
9079,54887,63.50,20.778
9079,41999,63.50,20.778
9079,10354,52.00,17.015
9079,21661,52.00,17.015
9179,61316,63.50,20.778
9179,54887,63.50,20.778
9179,41999,63.50,20.778
9179,10354,52.00,17.015
9179,21661,52.00,17.015
9289,61316,63.50,20.778
9289,54887,63.50,20.778
9289,41999,63.50,20.778
9289,10354,52.00,17.015
9289,21661,52.00,17.015
9400,61316,63.50,20.778
9400,54887,63.50,20.778
9400,41999,63.50,20.778
9400,10354,52.00,17.015
9400,21661,52.00,17.015
9509,61316,63.50,20.778
9509,54887,63.50,20.778
9509,41999,63.50,20.778
9509,10354,52.00,17.015
9509,21661,52.00,17.015
9610,61316,63.50,20.778
9610,54887,63.50,20.778
9610,41999,63.50,20.778
9610,10354,52.00,17.015
9610,21661,52.00,17.015
9719,61316,63.50,20.778
9719,54887,63.50,20.778
9719,41999,63.50,20.778
9719,10354,52.00,17.015
9719,21661,52.00,17.015
9819,61316,63.50,20.778
9819,54887,63.50,20.778
9819,41999,63.50,20.778
9819,10354,52.00,17.015
9819,21661,52.00,17.015
9920,61316,63.50,20.778
9920,54887,63.50,20.778
9920,41999,63.50,20.778
9920,10354,52.00,17.015
9920,21661,52.00,17.015
10030,61316,63.50,20.778
10030,54887,63.50,20.778
10030,41999,63.50,20.778
10030,10354,52.00,17.015
10030,21661,52.00,17.015
10139,61316,63.50,20.778
10139,54887,63.50,20.778
10139,41999,63.50,20.778
10139,10354,52.00,17.015
10139,21661,52.00,17.015
10249,61316,63.50,20.778
10249,54887,63.50,20.778
10249,41999,63.50,20.778
10249,10354,52.00,17.015
10249,21661,52.00,17.015
10350,61316,63.50,20.778
10350,54887,63.50,20.778
10350,41999,63.50,20.778
10350,10354,52.00,17.015
10350,21661,52.00,17.015
10459,61316,63.50,20.778
10459,54887,63.50,20.778
10459,41999,63.50,20.778
10459,10354,52.00,17.015
10459,21661,52.00,17.015
10569,61316,63.50,20.778
10569,54887,63.50,20.778
10569,41999,63.50,20.778
10569,10354,52.00,17.015
10569,21661,52.00,17.015
10669,61316,63.50,20.778
10669,54887,63.50,20.778
10669,41999,63.50,20.778
10669,10354,54.50,17.833
10669,21661,52.00,17.015
10779,61316,63.50,20.778
10779,54887,63.50,20.778
10779,41999,63.50,20.778
10779,10354,54.50,17.833
10779,21661,52.00,17.015
10881,61316,63.50,20.778
10881,54887,63.50,20.778
10881,41999,63.50,20.778
10881,10354,52.00,17.015
10881,21661,52.00,17.015
10989,61316,63.50,20.778
10989,54887,63.50,20.778
10989,41999,63.50,20.778
10989,10354,52.00,17.015
10989,21661,52.00,17.015
11090,61316,63.50,20.778
11090,54887,63.50,20.778
11090,41999,63.50,20.778
11090,10354,52.00,17.015
11090,21661,52.00,17.015
11190,61316,63.50,20.778
11190,54887,63.50,20.778
11190,41999,63.50,20.778
11190,10354,52.00,17.015
11190,21661,52.00,17.015
11299,61316,63.50,20.778
11299,54887,63.50,20.778
11299,41999,63.50,20.778
11299,10354,52.00,17.015
11299,21661,52.00,17.015
11400,61316,63.50,20.778
11400,54887,63.50,20.778
11400,41999,63.50,20.778
11400,10354,52.00,17.015
11400,21661,52.00,17.015
11509,61316,63.50,20.778
11509,54887,63.50,20.778
11509,41999,63.50,20.778
11509,10354,52.00,17.015
11509,21661,52.00,17.015
11620,61316,63.50,20.778
11620,54887,63.50,20.778
11620,41999,63.50,20.778
11620,10354,52.00,17.015
11620,21661,52.00,17.015
11729,61316,63.50,20.778
11729,54887,63.50,20.778
11729,41999,63.50,20.778
11729,10354,52.00,17.015
11729,21661,52.00,17.015
11829,61316,63.50,20.778
11829,54887,63.50,20.778
11829,41999,63.50,20.778
11829,10354,52.00,17.015
11829,21661,52.00,17.015
11939,61316,63.50,20.778
11939,54887,63.50,20.778
11939,41999,63.50,20.778
11939,10354,52.00,17.015
11939,21661,52.00,17.015
12040,61316,63.50,20.778
12040,54887,63.50,20.778
12040,41999,63.50,20.778
12040,10354,52.00,17.015
12040,21661,52.00,17.015
12149,61316,63.50,20.778
12149,54887,63.50,20.778
12149,41999,63.50,20.778
