Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,61316,63.50,20.778
0,54887,63.50,20.778
0,41999,63.50,20.778
0,10354,52.00,17.015
0,21661,52.50,17.179
110,61316,63.50,20.778
110,54887,63.50,20.778
110,41999,63.50,20.778
110,10354,52.00,17.015
110,21661,52.50,17.179
220,61316,63.50,20.778
220,54887,63.50,20.778
220,41999,63.50,20.778
220,10354,52.00,17.015
220,21661,52.50,17.179
320,61316,63.50,20.778
320,54887,63.50,20.778
320,41999,63.50,20.778
320,10354,52.00,17.015
320,21661,52.50,17.179
430,61316,63.50,20.778
430,54887,63.50,20.778
430,41999,63.50,20.778
430,10354,52.00,17.015
430,21661,52.50,17.179
531,61316,63.50,20.778
531,54887,63.50,20.778
531,41999,63.50,20.778
531,10354,52.00,17.015
531,21661,52.50,17.179
640,61316,63.50,20.778
640,54887,63.50,20.778
640,41999,63.50,20.778
640,10354,52.00,17.015
640,21661,52.50,17.179
751,61316,63.50,20.778
751,54887,63.50,20.778
751,41999,63.50,20.778
751,10354,52.00,17.015
751,21661,52.50,17.179
860,61316,63.50,20.778
860,54887,63.50,20.778
860,41999,63.50,20.778
860,10354,54.50,17.833
860,21661,52.50,17.179
970,61316,63.50,20.778
970,54887,63.50,20.778
970,41999,63.50,20.778
970,10354,54.50,17.833
970,21661,52.50,17.179
1070,61316,63.50,20.778
1070,54887,63.50,20.778
1070,41999,63.50,20.778
1070,10354,52.00,17.015
1070,21661,52.50,17.179
1180,61316,63.50,20.778
1180,54887,63.50,20.778
1180,41999,63.50,20.778
1180,10354,52.00,17.015
1180,21661,52.50,17.179
1280,61316,63.50,20.778
1280,54887,63.50,20.778
1280,41999,63.50,20.778
1280,10354,52.00,17.015
1280,21661,52.50,17.179
1391,61316,63.50,20.778
1391,54887,63.50,20.778
1391,41999,63.50,20.778
1391,10354,52.00,17.015
1391,21661,52.50,17.179
1501,61316,63.50,20.778
1501,54887,63.50,20.778
1501,41999,63.50,20.778
1501,10354,52.00,17.015
1501,21661,52.50,17.179
1611,61316,63.50,20.778
1611,54887,63.50,20.778
1611,41999,63.50,20.778
1611,10354,52.00,17.015
1611,21661,52.50,17.179
1720,61316,63.50,20.778
1720,54887,63.50,20.778
1720,41999,63.50,20.778
1720,10354,52.00,17.015
1720,21661,52.50,17.179
1821,61316,63.50,20.778
1821,54887,63.50,20.778
1821,41999,63.50,20.778
1821,10354,52.00,17.015
1821,21661,52.50,17.179
1930,61316,63.50,20.778
1930,54887,63.50,20.778
1930,41999,63.50,20.778
1930,10354,52.00,17.015
1930,21661,52.50,17.179
2030,61316,63.50,20.778
2030,54887,63.50,20.778
2030,41999,63.50,20.778
2030,10354,52.00,17.015
2030,21661,52.50,17.179
2140,61316,63.50,20.778
2140,54887,63.50,20.778
2140,41999,63.50,20.778
2140,10354,52.00,17.015
2140,21661,52.50,17.179
2240,61316,63.50,20.778
2240,54887,63.50,20.778
2240,41999,63.50,20.778
2240,10354,52.00,17.015
2240,21661,52.50,17.179
2340,61316,63.50,20.778
2340,54887,63.50,20.778
2340,41999,63.50,20.778
2340,10354,52.00,17.015
2340,21661,52.50,17.179
2451,61316,63.50,20.778
2451,54887,63.50,20.778
2451,41999,63.50,20.778
2451,10354,52.00,17.015
2451,21661,52.50,17.179
2552,61316,63.50,20.778
2552,54887,63.50,20.778
2552,41999,63.50,20.778
2552,10354,52.00,17.015
2552,21661,52.50,17.179
2660,61316,63.50,20.778
2660,54887,63.50,20.778
2660,41999,63.50,20.778
2660,10354,52.00,17.015
2660,21661,52.50,17.179
2771,61316,63.50,20.778
2771,54887,63.50,20.778
2771,41999,63.50,20.778
2771,10354,52.00,17.015
2771,21661,52.50,17.179
2880,61316,63.50,20.778
2880,54887,63.50,20.778
2880,41999,63.50,20.778
2880,10354,52.00,17.015
2880,21661,52.50,17.179
2981,61316,63.50,20.778
2981,54887,63.50,20.778
2981,41999,63.50,20.778
2981,10354,52.00,17.015
2981,21661,52.50,17.179
3091,61316,63.50,20.778
3091,54887,63.50,20.778
3091,41999,63.50,20.778
3091,10354,52.00,17.015
3091,21661,52.50,17.179
3200,61316,63.50,20.778
3200,54887,63.50,20.778
3200,41999,63.50,20.778
3200,10354,52.00,17.015
3200,21661,52.50,17.179
3300,61316,63.50,20.778
3300,54887,63.50,20.778
3300,41999,63.50,20.778
3300,10354,52.00,17.015
3300,21661,52.50,17.179
3401,61316,63.50,20.778
3401,54887,63.50,20.778
3401,41999,63.50,20.778
3401,10354,52.00,17.015
3401,21661,52.50,17.179
3502,61316,63.50,20.778
3502,54887,63.50,20.778
3502,41999,63.50,20.778
3502,10354,52.00,17.015
3502,21661,52.50,17.179
3610,61316,63.50,20.778
3610,54887,63.50,20.778
3610,41999,63.50,20.778
3610,10354,52.00,17.015
3610,21661,52.50,17.179
3720,61316,63.50,20.778
3720,54887,63.50,20.778
3720,41999,63.50,20.778
3720,10354,52.00,17.015
3720,21661,52.50,17.179
3821,61316,63.50,20.778
3821,54887,63.50,20.778
3821,41999,63.50,20.778
3821,10354,52.00,17.015
3821,21661,52.50,17.179
3930,61316,63.50,20.778
3930,54887,63.50,20.778
3930,41999,63.50,20.778
3930,10354,63.50,20.778
3930,21661,63.50,20.778
4041,61316,63.50,20.778
4041,54887,63.50,20.778
4041,41999,63.50,20.778
4041,10354,63.50,20.778
4041,21661,63.50,20.778
4151,61316,63.50,20.778
4151,54887,63.50,20.778
4151,41999,63.50,20.778
4151,10354,63.50,20.778
4151,21661,63.50,20.778
4260,61316,63.50,20.778
4260,54887,63.50,20.778
4260,41999,63.50,20.778
4260,10354,63.50,20.778
4260,21661,63.50,20.778
4370,61316,63.50,20.778
4370,54887,63.50,20.778
4370,41999,63.50,20.778
4370,10354,63.50,20.778
4370,21661,63.50,20.778
4480,61316,63.50,20.778
4480,54887,63.50,20.778
4480,41999,63.50,20.778
4480,10354,63.50,20.778
4480,21661,63.50,20.778
4581,61316,63.50,20.778
4581,54887,63.50,20.778
4581,41999,63.50,20.778
4581,10354,63.50,20.778
4581,21661,63.50,20.778
4690,61316,63.50,20.778
4690,54887,63.50,20.778
4690,41999,63.50,20.778
4690,10354,63.50,20.778
4690,21661,63.50,20.778
4791,61316,63.50,20.778
4791,54887,63.50,20.778
4791,41999,63.50,20.778
4791,10354,63.50,20.778
4791,21661,63.50,20.778
4900,61316,63.50,20.778
4900,54887,63.50,20.778
4900,41999,63.50,20.778
4900,10354,54.50,17.833
4900,21661,63.50,20.778
5010,61316,63.50,20.778
5010,54887,63.50,20.778
5010,41999,63.50,20.778
5010,10354,54.50,17.833
5010,21661,63.50,20.778
5110,61316,63.50,20.778
5110,54887,63.50,20.778
5110,41999,63.50,20.778
5110,10354,52.00,17.015
5110,21661,52.50,17.179
5220,61316,63.50,20.778
5220,54887,63.50,20.778
5220,41999,63.50,20.778
5220,10354,52.00,17.015
5220,21661,52.50,17.179
5323,61316,63.50,20.778
5323,54887,63.50,20.778
5323,41999,63.50,20.778
5323,10354,52.00,17.015
5323,21661,52.50,17.179
5430,61316,63.50,20.778
5430,54887,63.50,20.778
5430,41999,63.50,20.778
5430,10354,52.00,17.015
5430,21661,52.50,17.179
5541,61316,63.50,20.778
5541,54887,63.50,20.778
5541,41999,63.50,20.778
5541,10354,52.00,17.015
5541,21661,52.50,17.179
5651,61316,63.50,20.778
5651,54887,63.50,20.778
5651,41999,63.50,20.778
5651,10354,52.00,17.015
5651,21661,52.50,17.179
5760,61316,63.50,20.778
5760,54887,63.50,20.778
5760,41999,63.50,20.778
5760,10354,52.00,17.015
5760,21661,52.50,17.179
5860,61316,63.50,20.778
5860,54887,63.50,20.778
5860,41999,63.50,20.778
5860,10354,52.00,17.015
5860,21661,52.50,17.179
5961,61316,63.50,20.778
5961,54887,63.50,20.778
5961,41999,63.50,20.778
5961,10354,52.00,17.015
5961,21661,52.50,17.179
6071,61316,63.50,20.778
6071,54887,63.50,20.778
6071,41999,63.50,20.778
6071,10354,52.00,17.015
6071,21661,52.50,17.179
6181,61316,63.50,20.778
6181,54887,63.50,20.778
6181,41999,63.50,20.778
6181,10354,52.00,17.015
6181,21661,52.50,17.179
6291,61316,63.50,20.778
6291,54887,63.50,20.778
6291,41999,63.50,20.778
6291,10354,52.00,17.015
6291,21661,52.50,17.179
6401,61316,63.50,20.778
6401,54887,63.50,20.778
6401,41999,63.50,20.778
6401,10354,52.00,17.015
6401,21661,52.50,17.179
6510,61316,63.50,20.778
6510,54887,63.50,20.778
6510,41999,63.50,20.778
6510,10354,52.00,17.015
6510,21661,52.50,17.179
6610,61316,63.50,20.778
6610,54887,63.50,20.778
6610,41999,63.50,20.778
6610,10354,52.00,17.015
6610,21661,52.50,17.179
6721,61316,63.50,20.778
6721,54887,63.50,20.778
6721,41999,63.50,20.778
6721,10354,52.00,17.015
6721,21661,52.50,17.179
6821,61316,63.50,20.778
6821,54887,63.50,20.778
6821,41999,63.50,20.778
6821,10354,52.00,17.015
6821,21661,52.50,17.179
6930,61316,63.50,20.778
6930,54887,63.50,20.778
6930,41999,63.50,20.778
6930,10354,52.00,17.015
6930,21661,52.50,17.179
7030,61316,63.50,20.778
7030,54887,63.50,20.778
7030,41999,63.50,20.778
7030,10354,52.00,17.015
7030,21661,52.50,17.179
7140,61316,63.50,20.778
7140,54887,63.50,20.778
7140,41999,63.50,20.778
7140,10354,52.00,17.015
7140,21661,52.50,17.179
7240,61316,63.50,20.778
7240,54887,63.50,20.778
7240,41999,63.50,20.778
7240,10354,52.00,17.015
7240,21661,52.50,17.179
7341,61316,63.50,20.778
7341,54887,63.50,20.778
7341,41999,63.50,20.778
7341,10354,52.00,17.015
7341,21661,52.50,17.179
7450,61316,63.50,20.778
7450,54887,63.50,20.778
7450,41999,63.50,20.778
7450,10354,52.00,17.015
7450,21661,52.50,17.179
7550,61316,63.50,20.778
7550,54887,63.50,20.778
7550,41999,63.50,20.778
7550,10354,52.00,17.015
7550,21661,52.50,17.179
7650,61316,63.50,20.778
7650,54887,63.50,20.778
7650,41999,63.50,20.778
7650,10354,52.00,17.015
7650,21661,52.50,17.179
7761,61316,63.50,20.778
7761,54887,63.50,20.778
7761,41999,63.50,20.778
7761,10354,52.00,17.015
7761,21661,52.50,17.179
7871,61316,63.50,20.778
7871,54887,63.50,20.778
7871,41999,63.50,20.778
7871,10354,52.00,17.015
7871,21661,52.50,17.179
7981,61316,63.50,20.778
7981,54887,63.50,20.778
7981,41999,63.50,20.778
7981,10354,52.00,17.015
7981,21661,52.50,17.179
8090,61316,63.50,20.778
8090,54887,63.50,20.778
8090,41999,63.50,20.778
8090,10354,52.00,17.015
8090,21661,52.50,17.179
8201,61316,63.50,20.778
8201,54887,63.50,20.778
8201,41999,63.50,20.778
8201,10354,52.00,17.015
8201,21661,52.50,17.179
8310,61316,63.50,20.778
8310,54887,63.50,20.778
8310,41999,63.50,20.778
8310,10354,52.00,17.015
8310,21661,52.50,17.179
8420,61316,63.50,20.778
8420,54887,63.50,20.778
8420,41999,63.50,20.778
8420,10354,52.00,17.015
8420,21661,52.50,17.179
8521,61316,63.50,20.778
8521,54887,63.50,20.778
8521,41999,63.50,20.778
8521,10354,52.00,17.015
8521,21661,52.50,17.179
8630,61316,63.50,20.778
8630,54887,63.50,20.778
8630,41999,63.50,20.778
8630,10354,52.00,17.015
8630,21661,52.50,17.179
8741,61316,63.50,20.778
8741,54887,63.50,20.778
8741,41999,63.50,20.778
8741,10354,52.00,17.015
8741,21661,52.50,17.179
8850,61316,63.50,20.778
8850,54887,63.50,20.778
8850,41999,63.50,20.778
8850,10354,54.00,17.669
8850,21661,52.50,17.179
8960,61316,63.50,20.778
8960,54887,63.50,20.778
8960,41999,63.50,20.778
8960,10354,54.00,17.669
8960,21661,52.50,17.179
9071,61316,63.50,20.778
9071,54887,63.50,20.778
9071,41999,63.50,20.778
9071,10354,52.00,17.015
9071,21661,52.50,17.179
9180,61316,63.50,20.778
9180,54887,63.50,20.778
9180,41999,63.50,20.778
9180,10354,52.00,17.015
9180,21661,52.50,17.179
9281,61316,63.50,20.778
9281,54887,63.50,20.778
9281,41999,63.50,20.778
9281,10354,52.00,17.015
9281,21661,52.50,17.179
9381,61316,63.50,20.778
9381,54887,63.50,20.778
9381,41999,63.50,20.778
9381,10354,52.00,17.015
9381,21661,52.50,17.179
9482,61316,63.50,20.778
9482,54887,63.50,20.778
9482,41999,63.50,20.778
9482,10354,52.00,17.015
9482,21661,52.50,17.179
9591,61316,63.50,20.778
9591,54887,63.50,20.778
9591,41999,63.50,20.778
9591,10354,52.00,17.015
9591,21661,52.50,17.179
9691,61316,63.50,20.778
9691,54887,63.50,20.778
9691,41999,63.50,20.778
9691,10354,52.00,17.015
9691,21661,52.50,17.179
9801,61316,63.50,20.778
9801,54887,63.50,20.778
9801,41999,63.50,20.778
9801,10354,52.00,17.015
9801,21661,52.50,17.179
9901,61316,63.50,20.778
9901,54887,63.50,20.778
9901,41999,63.50,20.778
9901,10354,52.00,17.015
9901,21661,52.50,17.179
10001,61316,63.50,20.778
10001,54887,63.50,20.778
10001,41999,63.50,20.778
10001,10354,52.00,17.015
10001,21661,52.50,17.179
10111,61316,63.50,20.778
10111,54887,63.50,20.778
10111,41999,63.50,20.778
10111,10354,52.00,17.015
10111,21661,52.50,17.179
10211,61316,63.50,20.778
10211,54887,63.50,20.778
10211,41999,63.50,20.778
10211,10354,52.00,17.015
10211,21661,52.50,17.179
10321,61316,63.50,20.778
10321,54887,63.50,20.778
10321,41999,63.50,20.778
10321,10354,52.00,17.015
10321,21661,52.50,17.179
10421,61316,63.50,20.778
10421,54887,63.50,20.778
10421,41999,63.50,20.778
10421,10354,52.00,17.015
10421,21661,52.50,17.179
10531,61316,63.50,20.778
10531,54887,63.50,20.778
10531,41999,63.50,20.778
10531,10354,52.00,17.015
10531,21661,52.50,17.179
10640,61316,63.50,20.778
10640,54887,63.50,20.778
10640,41999,63.50,20.778
10640,10354,52.00,17.015
10640,21661,52.50,17.179
10740,61316,63.50,20.778
10740,54887,63.50,20.778
10740,41999,63.50,20.778
10740,10354,52.00,17.015
10740,21661,52.50,17.179
10841,61316,63.50,20.778
10841,54887,63.50,20.778
10841,41999,63.50,20.778
10841,10354,52.00,17.015
10841,21661,52.50,17.179
10950,61316,63.50,20.778
10950,54887,63.50,20.778
10950,41999,63.50,20.778
10950,10354,52.00,17.015
10950,21661,52.50,17.179
11060,61316,63.50,20.778
11060,54887,63.50,20.778
11060,41999,63.50,20.778
11060,10354,52.00,17.015
11060,21661,52.50,17.179
11160,61316,63.50,20.778
11160,54887,63.50,20.778
11160,41999,63.50,20.778
11160,10354,52.00,17.015
11160,21661,52.50,17.179
11261,61316,63.50,20.778
11261,54887,63.50,20.778
11261,41999,63.50,20.778
11261,10354,52.00,17.015
11261,21661,52.50,17.179
11370,61316,63.50,20.778
11370,54887,63.50,20.778
11370,41999,63.50,20.778
11370,10354,52.00,17.015
11370,21661,52.50,17.179
11480,61316,63.50,20.778
11480,54887,63.50,20.778
11480,41999,63.50,20.778
11480,10354,52.00,17.015
11480,21661,52.50,17.179
11581,61316,63.50,20.778
11581,54887,63.50,20.778
11581,41999,63.50,20.778
11581,10354,52.00,17.015
11581,21661,52.50,17.179
11681,61316,63.50,20.778
11681,54887,63.50,20.778
11681,41999,63.50,20.778
11681,10354,52.00,17.015
11681,21661,52.50,17.179
11790,61316,63.50,20.778
11790,54887,63.50,20.778
11790,41999,63.50,20.778
11790,10354,52.00,17.015
11790,21661,52.50,17.179
11890,61316,63.50,20.778
11890,54887,63.50,20.778
11890,41999,63.50,20.778
11890,10354,52.00,17.015
11890,21661,52.50,17.179
12000,61316,63.50,20.778
12000,54887,63.50,20.778
12000,41999,63.50,20.778
12000,10354,52.00,17.015
12000,21661,52.50,17.179
12101,61316,63.50,20.778
12101,54887,63.50,20.778
12101,41999,63.50,20.778
12101,10354,52.00,17.015
12101,21661,52.50,17.179
12210,61316,63.50,20.778
12210,54887,63.50,20.778
12210,41999,63.50,20.778
