Time_s,Stream_ID,Mean_Kbyte_transfer,Std_Kbyte_transfer,Mean_Kbps,Std_Kbps,Mean_Latency_ms,Std_Latency_ms,Mean_Loss_pct,Std_Loss_pct
0,1,84.7,84.7,694.0,,12.82,,99.20900925056978,
0,2,74.6,74.6,612.0,,16.877,,99.1769547325103,
0,3,73.2,73.2,600.0,,15.948,,99.19239904988123,
0,4,86.1,86.1,706.0,,12.338,,99.19538688480623,
0,5,84.7,84.7,694.0,,13.186,,99.21228304405875,
0,6,74.6,74.6,612.0,,15.847,,99.18290383406662,
0,7,73.2,73.2,600.0,,15.782,,99.20237722865186,
0,8,84.7,84.7,694.0,,12.558,,99.20869098712446,
0,9,84.7,84.7,694.0,,12.937,,99.20922128401018,
0,10,76.1,76.1,623.0,,15.235,,99.17148663435985,
1,1,76.8,76.8,629.25,88.57906073107799,14.30225,1.7126996963857968,0.0,0.0
1,2,79.675,79.675,652.75,90.67662322781986,15.07825,1.4048018543552683,0.0,0.0
1,3,80.025,80.025,655.75,44.39500722678922,14.9985,0.9558035014234532,0.0,0.0
1,4,76.8,76.8,629.25,84.22737084819875,16.436500000000002,1.0666197385510285,0.0,0.0
1,5,80.375,80.375,658.75,86.68477374948844,14.85525,1.6559372723626937,0.0,0.0
1,6,76.8,76.8,629.25,80.18883962248113,14.904,0.9116318701464244,0.0,0.0
1,7,82.175,82.175,673.5,40.999999999999986,15.36625,0.9142852855281733,0.0,0.0
1,8,75.35,75.35,617.5,72.39935542991157,14.985,1.7116269063866296,0.0,0.0
1,9,78.95,78.95,646.75,112.48518420959566,15.36675,2.077708413132122,0.0,0.0
1,10,74.65,74.65,611.5,73.98423255442113,15.387,1.3061064275165328,0.0,0.0
2,1,76.775,76.775,629.5,43.37049688440287,15.306750000000001,1.0258792570278434,0.0,0.0
2,2,77.15,77.15,632.25,44.349934235201154,14.70675,0.6705720816337837,0.0,0.0
2,3,73.925,73.925,605.75,11.49999999999999,15.434000000000001,0.2114820717381658,0.0,0.0
2,4,80.025,80.025,655.75,46.42107998169222,14.612,0.16768621489754795,0.0,0.0
2,5,76.775,76.775,629.5,43.37049688440287,15.17025,0.5541355881009631,0.0,0.0
2,6,76.8,76.8,629.25,44.507490006364854,15.261,0.7774835475215327,0.0,0.0
2,7,73.925,73.925,605.75,11.49999999999999,15.332,0.9839220836360305,0.0,0.0
2,8,79.3,79.3,650.0,51.04246598013593,14.7155,0.5914752742084829,0.0,0.0
2,9,72.475,72.475,594.0,43.64248694410833,17.16675,3.4534815645470975,0.0,0.0
2,10,81.475,81.475,667.5,45.354161881794255,14.967,0.6767343151734906,0.0,0.0
3,1,79.325,79.325,649.75,88.5,14.88475,0.6521448586523293,0.0,0.0
3,2,77.5,77.5,635.25,73.7716070043211,17.45775,4.859194677790411,0.0,0.0
3,3,82.525,82.525,676.5,43.37049688440287,14.213750000000001,0.6253059917619,0.0,0.0
3,4,76.075,76.075,623.5,48.01041553663123,15.17875,0.9969688644419475,0.0,0.0
3,5,80.025,80.025,655.75,84.68913743804455,14.59,0.4068062601943751,0.0,0.0
3,6,80.4,80.4,658.5,40.99186911246345,15.01825,0.5885583375220054,0.0,0.0
3,7,82.55,82.55,676.25,35.50000000000001,13.96825,0.21505406297022164,0.0,0.0
3,8,76.425,76.425,626.5,45.35416188179428,14.9275,0.6689367184819006,0.0,0.0
3,9,81.1,81.1,664.5,44.46346815083141,14.597000000000001,0.7444595355020985,0.0,0.0
3,10,77.15,77.15,632.25,42.22459788638213,14.2965,1.2331870633984672,0.0,0.0
4,1,77.5,77.5,635.25,78.70355773406945,16.531,3.743334609676245,0.0,0.0
4,2,81.825,81.825,670.5,47.0,14.61275,1.8572342115809368,0.0,0.0
4,3,82.175,82.175,673.5,41.00000000000001,15.28725,1.1627950163291896,0.0,0.0
4,4,77.5,77.5,635.25,86.68477374948843,14.88925,1.679132787085842,0.0,0.0
4,5,82.525,82.525,676.5,43.37049688440289,13.974,0.8761948033019453,0.0,0.0
4,6,77.15,77.15,632.25,91.65287775078313,14.7995,1.9352769827598324,0.0,0.0
4,7,85.05,85.05,697.0,6.0,13.9345,1.116134251184268,0.0,0.0
4,8,73.925,73.925,605.75,72.42639942267829,15.617750000000001,2.2323581515219875,0.0,0.0
4,9,83.6,83.6,685.25,33.97425495871836,14.08025,1.2755292692316655,0.0,0.0
4,10,73.925,73.925,605.75,72.4263994226783,15.727,1.610760275977362,0.0,0.0
5,1,81.825,81.825,670.5,39.408120990476064,15.072000000000001,4.307279729326466,0.0,0.0
5,2,78.95,78.95,647.0,54.270925303824825,14.40375,1.0791899353990775,0.0,0.0
5,3,79.3,79.3,650.0,57.94250023370871,14.16225,1.1552899708154072,0.0,0.0
5,4,75.69999999999999,75.69999999999999,620.5,10.969655114602885,14.827,1.3582231039118717,0.0,0.0
5,5,76.425,76.425,626.5,45.354161881794255,15.827250000000001,3.688227973340766,0.0,0.0
5,6,81.825,81.825,670.5,47.0,13.8685,1.078022108616825,0.0,0.0
5,7,80.025,80.025,655.75,52.18157401484423,14.31575,1.3037048170502405,0.0,0.0
5,8,82.9,82.9,679.25,29.5,13.937,1.1712221537066891,0.0,0.0
5,9,74.975,74.975,614.75,14.637281168304458,17.8585,3.2667260368754536,0.0,0.0
5,10,79.3,79.3,650.0,57.942500233708685,14.10975,0.829410784834632,0.0,0.0
6,1,82.55,82.55,676.25,36.82729965664058,14.588750000000001,0.6550009541977788,0.0,0.0
6,2,82.9,82.9,679.25,37.9242666376029,16.729,4.503219514969262,0.0,0.0
6,3,82.525,82.525,676.5,43.37049688440288,14.61275,0.2977609499805733,0.0,0.0
6,4,78.95,78.95,647.0,54.270925303824804,14.567499999999999,0.42368581126427507,0.0,0.0
6,5,84.7,84.7,694.0,9.797958971132712,14.6525,0.37905892242060096,0.0,0.0
6,6,80.025,80.025,655.75,44.39500722678922,15.19975,0.7848725480399145,0.0,0.0
6,7,82.55,82.55,676.25,35.5,14.541,0.580010919437441,0.0,0.0
6,8,77.15,77.15,632.25,50.34795593335112,14.617750000000001,0.5122736085335652,0.0,0.0
6,9,81.125,81.125,664.5,43.37049688440287,14.181750000000001,0.33601624464699037,0.0,0.0
6,10,80.375,80.375,658.75,41.77219968671349,15.35925,0.8420088578314752,0.0,0.0
7,1,79.675,79.675,652.75,48.54808612774212,14.05025,0.90320443422295,0.0,0.0
7,2,82.525,82.525,676.5,43.37049688440289,14.948,1.906732982529716,0.0,0.0
7,3,77.875,77.875,638.0,40.05829086052806,14.55275,0.7527444785582946,0.0,0.0
7,4,81.825,81.825,670.5,47.00000000000001,15.25375,1.4824637994455947,0.0,0.0
7,5,80.375,80.375,658.75,48.09279225275516,14.7435,2.082421427089147,0.0,0.0
7,6,82.175,82.175,673.5,49.325449820554105,14.20475,0.7216432059312049,0.0,0.0
7,7,76.8,76.8,629.25,44.50749000636485,14.908750000000001,1.508337799256741,0.0,0.0
7,8,82.55,82.55,676.25,35.49999999999999,14.258,0.8756300588718965,0.0,0.0
7,9,77.15,77.15,632.25,78.94460082868238,17.64075,6.7571720601150895,0.0,0.0
7,10,80.025,80.025,655.75,52.18157401484423,14.4575,0.8313982198681936,0.0,0.0
8,1,79.675,79.675,652.75,48.54808612774214,14.155750000000001,0.6790824078612743,0.0,0.0
8,2,73.925,73.925,605.75,11.49999999999999,15.649750000000001,1.324278262551593,0.0,0.0
8,3,76.775,76.775,629.5,51.312766442670004,14.6405,0.8354888788408058,0.0,0.0
8,4,77.5,77.5,635.25,39.50843791731921,15.18375,2.110313464077474,0.0,0.0
8,5,76.8,76.8,629.25,44.50749000636485,14.83775,1.7625643014275159,0.0,0.0
8,6,76.45,76.45,626.25,47.4438264336538,14.8895,1.3584796649195745,0.0,0.0
8,7,71.05,71.05,582.25,36.82729965664058,18.519,6.180589777683034,0.0,0.0
8,8,79.65,79.65,653.0,47.3427220735493,14.49525,0.8413807600208912,0.0,0.0
8,9,78.95,78.95,647.0,47.846978309328286,15.26,2.375716313030661,0.0,0.0
8,10,76.425,76.425,626.5,45.35416188179428,15.05275,0.7981776640155595,0.0,0.0
9,1,79.675,79.675,652.75,48.54808612774212,15.018,1.2216237827853,0.0,0.0
9,2,74.625,74.625,611.75,72.7295217455287,15.690750000000001,1.6815786977321834,0.0,0.0
9,3,79.3,79.3,650.0,51.04246598013591,14.3375,1.27457718479502,0.0,0.0
9,4,77.5,77.5,635.25,78.70355773406945,14.3165,1.0946245931825211,0.0,0.0
9,5,73.925,73.925,605.75,72.42639942267827,16.509,1.121902253615111,0.0,0.0
9,6,80.375,80.375,658.75,48.09279225275516,16.86875,4.073531749804666,0.0,0.0
9,7,79.3,79.3,650.0,57.94250023370871,14.715250000000001,1.5020946208544914,0.0,0.0
9,8,76.775,76.775,629.5,51.31276644267,17.295749999999998,3.959179997171131,0.0,0.0
9,9,77.525,77.525,635.0,78.19207120929843,15.04575,1.4863562549626732,0.0,0.0
9,10,85.05,85.05,697.0,6.0,13.448,0.37657137437675736,0.0,0.0
10,1,74.275,74.275,608.5,111.23698425733532,17.805,5.69951635375026,0.0,0.0
10,2,79.3,79.3,650.0,51.04246598013591,14.92325,0.7018235177022787,0.0,0.0
10,3,77.15,77.15,632.25,78.94460082868238,15.22175,1.3439785154532802,0.0,0.0
10,4,85.05,85.05,697.0,81.72310974667245,13.412749999999999,1.0941509265179097,0.0,0.0
10,5,79.65,79.65,652.75,106.24931372327384,14.167,1.4952750025775627,0.0,0.0
10,6,74.3,74.3,608.5,59.410997859543365,18.08225,5.22949152244588,0.0,0.0
10,7,80.75,80.75,661.5,44.725086174688734,14.3915,0.7611292049755201,0.0,0.0
10,8,81.85,81.85,670.25,87.56093116605524,15.395,1.8575569977796096,0.0,0.0
10,9,82.525,82.525,676.25,104.61476951176637,13.82575,1.368949079890605,0.0,0.0
10,10,76.425,76.425,626.5,46.40043103248071,15.4845,1.5673745563840182,0.0,0.0
