Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,1.0,2.0,73.2,600.0,13.317,0,51
3,1.0,2.0,74.6,612.0,14.44,0,52
6,1.0,2.0,73.2,600.0,14.302,0,51
2,1.0,2.0,84.7,694.0,15.465,0,59
8,1.0,2.0,76.1,623.0,13.651,0,53
4,1.0,2.0,84.7,694.0,14.922,0,59
10,1.0,2.0,73.2,600.0,13.938,0,51
5,1.0,2.0,86.1,706.0,14.525,0,60
7,1.0,2.0,84.7,694.0,14.498,0,59
9,1.0,2.0,84.7,694.0,13.985,0,59
1,2.0,3.0,74.6,612.0,15.659,0,52
2,2.0,3.0,77.5,635.0,14.394,0,54
3,2.0,3.0,73.2,600.0,15.741,0,51
6,2.0,3.0,76.1,623.0,15.787,0,53
8,2.0,3.0,73.2,600.0,15.243,0,51
5,2.0,3.0,74.6,612.0,15.136,0,52
4,2.0,3.0,73.2,600.0,14.459,0,51
9,2.0,3.0,74.6,612.0,14.331,0,52
7,2.0,3.0,73.2,600.0,13.985,0,51
10,2.0,3.0,84.7,694.0,15.674,0,59
2,3.0,4.0,84.7,694.0,14.589,0,59
1,3.0,4.0,84.7,694.0,14.638,0,59
4,3.0,4.0,84.7,694.0,14.531,0,59
5,3.0,4.0,84.7,694.0,14.807,0,59
3,3.0,4.0,86.1,706.0,14.245,0,60
6,3.0,4.0,84.7,694.0,14.475,0,59
7,3.0,4.0,84.7,694.0,13.737,0,59
9,3.0,4.0,84.7,694.0,14.288,0,59
8,3.0,4.0,84.7,694.0,14.147,0,59
10,3.0,4.0,74.6,612.0,14.912,0,52
2,4.0,5.0,84.7,694.0,13.217,0,59
1,4.0,5.0,73.2,600.0,15.503,0,51
5,4.0,5.0,84.7,694.0,13.628,0,59
4,4.0,5.0,86.1,706.0,12.812,0,60
3,4.0,5.0,74.6,612.0,16.847,0,52
7,4.0,5.0,84.7,694.0,12.691,0,59
9,4.0,5.0,86.1,706.0,12.471,0,60
8,4.0,5.0,74.6,612.0,16.703,0,52
6,4.0,5.0,73.2,600.0,15.635,0,51
10,4.0,5.0,73.2,600.0,17.245,0,51
3,5.0,6.0,73.2,600.0,14.13,0,51
2,5.0,6.0,73.2,600.0,14.754,0,51
4,5.0,6.0,74.6,612.0,15.749,0,52
5,5.0,6.0,73.2,600.0,16.303,0,51
7,5.0,6.0,76.1,623.0,15.485,0,53
1,5.0,6.0,84.7,694.0,12.84,0,59
9,5.0,6.0,73.2,600.0,15.67,0,51
6,5.0,6.0,84.7,694.0,12.847,0,59
8,5.0,6.0,84.7,694.0,13.53,0,59
10,5.0,6.0,84.7,694.0,14.489,0,59
1,6.0,7.0,76.1,623.0,13.692,0,53
4,6.0,7.0,84.7,694.0,14.595,0,59
2,6.0,7.0,84.7,694.0,13.919,0,59
3,6.0,7.0,84.7,694.0,14.665,0,59
6,6.0,7.0,76.1,623.0,14.245,0,53
5,6.0,7.0,86.1,706.0,14.495,0,60
8,6.0,7.0,73.2,600.0,15.161,0,51
7,6.0,7.0,84.7,694.0,14.845,0,59
10,6.0,7.0,77.5,635.0,15.405,0,54
9,6.0,7.0,84.7,694.0,14.649,0,59
1,7.0,8.0,73.2,600.0,15.049,0,51
3,7.0,8.0,76.1,623.0,15.044,0,53
9,7.0,8.0,64.6,529.0,27.76,0,45
2,7.0,8.0,74.6,612.0,17.253,0,52
8,7.0,8.0,76.1,623.0,14.734,0,53
6,7.0,8.0,73.2,600.0,14.254,0,51
5,7.0,8.0,76.1,623.0,17.528,0,53
4,7.0,8.0,73.2,600.0,17.242,0,51
10,7.0,8.0,73.2,600.0,14.41,0,51
7,7.0,8.0,73.2,600.0,17.103,0,51
7,8.0,9.0,64.6,529.0,27.76,0,45
1,8.0,9.0,84.7,694.0,14.263,0,59
3,8.0,9.0,86.1,706.0,13.982,0,60
2,8.0,9.0,73.2,600.0,17.153,0,51
4,8.0,9.0,74.6,612.0,17.937,0,52
6,8.0,9.0,84.7,694.0,14.174,0,59
8,8.0,9.0,84.7,694.0,15.061,0,59
5,8.0,9.0,73.2,600.0,16.867,0,51
10,8.0,9.0,84.7,694.0,14.354,0,59
9,8.0,9.0,83.3,682.0,18.491,0,58
3,9.0,10.0,73.2,600.0,13.872,0,51
2,9.0,10.0,64.6,529.0,16.377,0,45
4,9.0,10.0,66.0,541.0,15.815,0,46
8,9.0,10.0,74.6,612.0,22.518,0,52
5,9.0,10.0,63.2,517.0,16.116,0,44
7,9.0,10.0,73.2,600.0,16.889,0,51
1,9.0,10.0,84.7,694.0,14.037,0,59
9,9.0,10.0,64.6,529.0,15.578,0,45
6,9.0,10.0,84.7,694.0,13.572,0,59
10,9.0,10.0,84.7,694.0,13.745,0,59
1,10.0,11.0,66.0,541.0,25.976,0,46
3,10.0,11.0,74.6,612.0,16.103,0,52
6,10.0,11.0,66.0,541.0,25.894,0,46
