Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
1,1.0,2.0,84.7,694.0,13.586,0,59
3,1.0,2.0,84.7,694.0,14.693,0,59
7,1.0,2.0,84.7,694.0,15.375,0,59
2,1.0,2.0,63.2,517.0,16.86,0,44
4,1.0,2.0,74.6,612.0,17.401,0,52
5,1.0,2.0,86.1,706.0,14.409,0,60
8,1.0,2.0,74.6,612.0,16.269,0,52
6,1.0,2.0,64.6,529.0,16.23,0,45
10,1.0,2.0,63.2,517.0,16.917,0,44
9,1.0,2.0,94.7,776.0,13.353,0,66
1,2.0,3.0,74.6,612.0,16.541,0,52
3,2.0,3.0,73.2,600.0,15.305,0,51
5,2.0,3.0,74.6,612.0,15.853,0,52
4,2.0,3.0,84.7,694.0,14.627,0,59
2,2.0,3.0,84.7,694.0,13.919,0,59
7,2.0,3.0,73.2,600.0,16.155,0,51
9,2.0,3.0,64.6,529.0,15.696,0,45
6,2.0,3.0,84.7,694.0,14.115,0,59
8,2.0,3.0,84.7,694.0,14.016,0,59
10,2.0,3.0,83.3,682.0,14.312,0,58
2,3.0,4.0,66.0,541.0,24.729,0,46
1,3.0,4.0,84.7,694.0,14.3,0,59
5,3.0,4.0,84.7,694.0,14.045,0,59
3,3.0,4.0,84.7,694.0,13.351,0,59
7,3.0,4.0,84.7,694.0,14.166,0,59
9,3.0,4.0,84.7,694.0,13.906,0,59
4,3.0,4.0,73.2,600.0,16.387,0,51
6,3.0,4.0,76.1,623.0,15.745,0,53
8,3.0,4.0,73.2,600.0,15.726,0,51
10,3.0,4.0,76.1,623.0,15.71,0,53
2,4.0,5.0,73.2,600.0,17.229,0,51
4,4.0,5.0,64.6,529.0,16.747,0,45
1,4.0,5.0,86.1,706.0,14.492,0,60
6,4.0,5.0,63.2,517.0,17.059,0,44
3,4.0,5.0,84.7,694.0,14.574,0,59
8,4.0,5.0,63.2,517.0,18.006,0,44
5,4.0,5.0,86.1,706.0,13.948,0,60
10,4.0,5.0,63.2,517.0,16.974,0,44
7,4.0,5.0,84.7,694.0,14.963,0,59
9,4.0,5.0,86.1,706.0,13.886,0,60
1,5.0,6.0,74.6,612.0,21.524,0,52
5,5.0,6.0,74.6,612.0,20.863,0,52
2,5.0,6.0,73.2,600.0,15.738,0,51
4,5.0,6.0,76.1,623.0,15.32,0,53
9,5.0,6.0,74.6,612.0,21.786,0,52
8,5.0,6.0,77.5,635.0,14.476,0,54
6,5.0,6.0,73.2,600.0,14.959,0,51
10,5.0,6.0,73.2,600.0,14.609,0,51
3,5.0,6.0,86.1,706.0,13.393,0,60
7,5.0,6.0,86.1,706.0,13.961,0,60
2,6.0,7.0,76.1,623.0,23.444,0,53
1,6.0,7.0,83.3,682.0,15.044,0,58
4,6.0,7.0,73.2,600.0,15.058,0,51
6,6.0,7.0,74.6,612.0,16.123,0,52
3,6.0,7.0,74.6,612.0,14.532,0,52
10,6.0,7.0,74.6,612.0,16.525,0,52
8,6.0,7.0,73.2,600.0,13.94,0,51
5,6.0,7.0,83.3,682.0,14.264,0,58
7,6.0,7.0,76.1,623.0,14.288,0,53
9,6.0,7.0,83.3,682.0,13.848,0,58
1,7.0,8.0,76.1,623.0,14.575,0,53
3,7.0,8.0,73.2,600.0,14.321,0,51
5,7.0,8.0,74.6,612.0,15.122,0,52
2,7.0,8.0,84.7,694.0,15.493,0,59
4,7.0,8.0,84.7,694.0,15.249,0,59
7,7.0,8.0,73.2,600.0,14.072,0,51
6,7.0,8.0,86.1,706.0,15.128,0,60
9,7.0,8.0,74.6,612.0,14.592,0,52
8,7.0,8.0,84.7,694.0,14.962,0,59
10,7.0,8.0,86.1,706.0,14.992,0,60
1,8.0,9.0,73.2,600.0,14.756,0,51
3,8.0,9.0,74.6,612.0,15.341,0,52
5,8.0,9.0,73.2,600.0,15.453,0,51
7,8.0,9.0,74.6,612.0,14.796,0,52
4,8.0,9.0,74.6,612.0,15.574,0,52
2,8.0,9.0,73.2,600.0,15.667,0,51
9,8.0,9.0,73.2,600.0,14.577,0,51
6,8.0,9.0,71.8,588.0,16.354,0,50
8,8.0,9.0,74.6,612.0,15.353,0,52
10,8.0,9.0,73.2,600.0,14.847,0,51
7,9.0,10.0,73.2,600.0,14.503,0,51
2,9.0,10.0,86.1,706.0,14.143,0,60
4,9.0,10.0,86.1,706.0,13.79,0,60
1,9.0,10.0,84.7,694.0,15.112,0,59
6,9.0,10.0,86.1,706.0,14.366,0,60
8,9.0,10.0,86.1,706.0,12.989,0,60
3,9.0,10.0,84.7,694.0,15.729,0,59
10,9.0,10.0,84.7,694.0,13.32,0,59
5,9.0,10.0,84.7,694.0,16.039,0,59
9,9.0,10.0,84.7,694.0,16.758,0,59
2,10.0,11.0,74.6,612.0,15.331,0,52
6,10.0,11.0,76.1,623.0,14.806,0,53
4,10.0,11.0,73.2,600.0,14.468,0,51
1,10.0,11.0,63.2,517.0,16.708,0,44
3,10.0,11.0,64.6,529.0,15.941,0,45
8,10.0,11.0,71.8,588.0,14.911,0,50
10,10.0,11.0,74.6,612.0,15.201,0,52
5,10.0,11.0,64.6,529.0,15.572,0,45
7,10.0,11.0,76.1,623.0,15.191,0,53
9,10.0,11.0,64.6,529.0,15.716,0,45
3,11.0,12.0,73.2,600.0,14.584,0,51
7,11.0,12.0,73.2,600.0,14.632,0,51
2,11.0,12.0,84.7,694.0,14.127,0,59
4,11.0,12.0,84.7,694.0,13.801,0,59
6,11.0,12.0,84.7,694.0,13.984,0,59
1,11.0,12.0,86.1,706.0,14.82,0,60
10,11.0,12.0,84.7,694.0,14.545,0,59
8,11.0,12.0,86.1,706.0,13.582,0,60
5,11.0,12.0,84.7,694.0,15.379,0,59
9,11.0,12.0,84.7,694.0,15.721,0,59
1,12.0,13.0,64.6,529.0,24.461,0,45
5,12.0,13.0,66.0,541.0,23.416,0,46
2,12.0,13.0,73.2,600.0,14.742,0,51
