Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.47482,0.01244
0,5,1,0.83094,0.02178
0,6,1,0.00000,0.00000
0,18,1,0.59353,0.01555
0,20,1,0.71223,0.01866
110,1,1,1.09408,0.02867
110,5,1,0.65645,0.01720
110,6,1,1.85994,0.04874
110,18,1,0.87526,0.02294
110,20,1,0.76586,0.02007
220,1,1,1.09176,0.02861
220,5,1,1.63764,0.04291
220,6,1,1.20093,0.03147
220,18,1,1.63764,0.04291
220,20,1,2.07434,0.05436
321,1,1,1.54009,0.04036
321,5,1,0.94775,0.02484
321,6,1,1.06621,0.02794
321,18,1,0.47387,0.01242
321,20,1,0.35540,0.00931
430,1,1,0.54905,0.01439
430,5,1,1.09811,0.02878
430,6,1,0.54905,0.01439
430,18,1,1.20792,0.03165
430,20,1,1.53735,0.04029
540,1,1,1.53125,0.04013
540,5,1,1.42188,0.03726
540,6,1,1.31250,0.03439
540,18,1,1.64062,0.04299
540,20,1,0.76562,0.02006
650,1,1,0.54346,0.01424
650,5,1,0.65215,0.01709
650,6,1,1.08692,0.02848
650,18,1,0.76085,0.01994
650,20,1,1.08692,0.02848
759,1,1,1.52914,0.04007
759,5,1,1.09224,0.02862
759,6,1,1.09224,0.02862
759,18,1,0.65535,0.01717
759,20,1,0.76457,0.02004
860,1,1,0.83365,0.02185
860,5,1,1.19093,0.03121
860,6,1,1.19093,0.03121
860,18,1,1.19093,0.03121
860,20,1,0.59547,0.01560
969,1,1,0.54967,0.01440
969,5,1,0.98941,0.02593
969,6,1,0.98941,0.02593
969,18,1,1.09935,0.02881
969,20,1,1.42915,0.03745
1070,1,1,1.66833,0.04372
1070,5,1,0.71500,0.01874
1070,6,1,1.19167,0.03123
1070,18,1,0.95333,0.02498
1070,20,1,1.19167,0.03123
1180,1,1,1.09082,0.02859
1180,5,1,1.96348,0.05145
1180,6,1,0.87266,0.02287
1180,18,1,1.09082,0.02859
1180,20,1,1.52715,0.04002
1280,1,1,1.19684,0.03136
1280,5,1,0.83779,0.02195
1280,6,1,1.31653,0.03450
1280,18,1,1.79527,0.04705
1280,20,1,0.59842,0.01568
1380,1,1,0.83783,0.02196
1380,5,1,0.47876,0.01255
1380,6,1,0.00000,0.00000
1380,18,1,0.35907,0.00941
1380,20,1,1.55598,0.04078
1490,1,1,0.76246,0.01998
