Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,1.64227,0.04304
0,5,1,0.87588,0.02295
0,6,1,1.42330,0.03730
0,18,1,2.08021,0.05451
0,20,1,1.53279,0.04017
111,1,1,1.08870,0.02853
111,5,1,1.63305,0.04279
111,6,1,0.00000,0.00000
111,18,1,0.43548,0.01141
111,20,1,0.65322,0.01712
220,1,1,1.09570,0.02871
220,5,1,0.87656,0.02297
220,6,1,2.19140,0.05743
220,18,1,1.64355,0.04307
220,20,1,1.42441,0.03733
325,1,1,1.14010,0.02988
325,5,1,0.79807,0.02091
325,6,1,1.48212,0.03884
325,18,1,0.79807,0.02091
325,20,1,1.02609,0.02689
431,1,1,1.24693,0.03268
431,5,1,1.13357,0.02971
431,6,1,0.22671,0.00594
431,18,1,1.02021,0.02674
431,20,1,0.00000,0.00000
540,1,1,0.54718,0.01434
540,5,1,0.76606,0.02007
540,6,1,1.96986,0.05162
540,18,1,0.76606,0.02007
540,20,1,0.00000,0.00000
650,1,1,0.98068,0.02570
650,5,1,1.41654,0.03712
650,6,1,0.10896,0.00286
650,18,1,1.63446,0.04283
650,20,1,3.15996,0.08281
750,1,1,1.19730,0.03138
750,5,1,1.19730,0.03138
750,6,1,1.43676,0.03765
750,18,1,1.19730,0.03138
750,20,1,0.95784,0.02510
861,1,1,0.75748,0.01985
861,5,1,0.54106,0.01418
861,6,1,1.51496,0.03970
861,18,1,0.54106,0.01418
861,20,1,1.08212,0.02836
970,1,1,1.53651,0.04026
970,5,1,1.09751,0.02876
970,6,1,0.54875,0.01438
970,18,1,1.09751,0.02876
970,20,1,0.76825,0.02013
1070,1,1,0.83860,0.02198
1070,5,1,1.31781,0.03453
1070,6,1,1.79701,0.04709
1070,18,1,1.19800,0.03139
1070,20,1,1.67721,0.04395
1181,1,1,1.08653,0.02847
1181,5,1,1.52114,0.03986
1181,6,1,0.32596,0.00854
1181,18,1,1.41249,0.03701
1181,20,1,0.54327,0.01424
1291,1,1,0.97362,0.02551
1291,5,1,0.75726,0.01984
1291,6,1,1.18998,0.03118
1291,18,1,0.75726,0.01984
1291,20,1,1.40634,0.03685
1400,1,1,0.98999,0.02594
1400,5,1,0.76999,0.02018
1400,6,1,1.53998,0.04036
1400,18,1,1.09998,0.02883
1400,20,1,1.09998,0.02883
1500,1,1,1.19666,0.03136
1500,5,1,1.07700,0.02822
1500,6,1,0.95733,0.02509
1500,18,1,0.83767,0.02195
1500,20,1,0.83767,0.02195
1601,1,1,0.95614,0.02506
1601,5,1,1.19517,0.03132
1601,6,1,1.31469,0.03445
1601,18,1,1.19517,0.03132
1601,20,1,0.71710,0.01879
1710,1,1,1.09297,0.02864
1710,5,1,1.09297,0.02864
1710,6,1,0.87438,0.02291
1710,18,1,1.09297,0.02864
1710,20,1,1.09297,0.02864
1811,1,1,1.19615,0.03135
1811,5,1,1.19615,0.03135
1811,6,1,0.59808,0.01567
1811,18,1,1.07654,0.02821
1811,20,1,1.31577,0.03448
1920,1,1,0.76306,0.02000
1920,5,1,1.09009,0.02857
1920,6,1,1.30811,0.03428
1920,18,1,1.09009,0.02857
1920,20,1,0.65405,0.01714
2031,1,1,0.98004,0.02568
2031,5,1,0.98004,0.02568
2031,6,1,1.08893,0.02854
2031,18,1,1.08893,0.02854
2031,20,1,1.19782,0.03139
2131,1,1,2.03421,0.05331
2131,5,1,1.19659,0.03136
2131,6,1,1.31625,0.03449
2131,18,1,1.19659,0.03136
2131,20,1,1.79489,0.04704
2231,1,1,0.59799,0.01567
2231,5,1,0.83719,0.02194
2231,6,1,1.07639,0.02821
2231,18,1,1.19598,0.03134
2231,20,1,0.83719,0.02194
2341,1,1,0.86990,0.02280
2341,5,1,1.08737,0.02849
2341,6,1,0.43495,0.01140
2341,18,1,0.97863,0.02565
2341,20,1,1.08737,0.02849
2453,1,1,1.17674,0.03084
2453,5,1,0.85581,0.02243
2453,6,1,1.71162,0.04485
2453,18,1,0.85581,0.02243
2453,20,1,0.74883,0.01962
2560,1,1,1.12003,0.02935
2560,5,1,1.56804,0.04109
2560,6,1,0.00000,0.00000
2560,18,1,1.00803,0.02642
