Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.64733,0.01696
0,5,1,1.07889,0.02827
0,6,1,1.18678,0.03110
0,18,1,0.86311,0.02262
0,20,1,1.07889,0.02827
109,1,1,0.99152,0.02598
109,5,1,0.55085,0.01444
109,6,1,1.21186,0.03176
109,18,1,1.10169,0.02887
109,20,1,0.66102,0.01732
209,1,1,1.19577,0.03134
209,5,1,1.67408,0.04387
209,6,1,0.95662,0.02507
209,18,1,0.95662,0.02507
209,20,1,0.47831,0.01253
309,1,1,1.19711,0.03137
309,5,1,0.83797,0.02196
309,6,1,1.19711,0.03137
309,18,1,1.19711,0.03137
309,20,1,2.27450,0.05960
409,1,1,1.19484,0.03131
409,5,1,1.07536,0.02818
409,6,1,0.95587,0.02505
409,18,1,1.67278,0.04384
409,20,1,0.47794,0.01252
519,1,1,1.09147,0.02860
519,5,1,1.20062,0.03146
519,6,1,0.98232,0.02574
519,18,1,0.76403,0.02002
519,20,1,1.74635,0.04576
630,1,1,0.75749,0.01985
630,5,1,0.86570,0.02269
630,6,1,1.19034,0.03119
630,18,1,0.75749,0.01985
630,20,1,0.75749,0.01985
739,1,1,1.53458,0.04021
739,5,1,1.31536,0.03447
739,6,1,0.98652,0.02585
739,18,1,1.53458,0.04021
739,20,1,1.09613,0.02872
849,1,1,0.54623,0.01431
849,5,1,0.98321,0.02577
849,6,1,1.09245,0.02863
849,18,1,1.20170,0.03149
849,20,1,0.76472,0.02004
959,1,1,1.20019,0.03145
959,5,1,0.76376,0.02001
959,6,1,1.09108,0.02859
959,18,1,0.54554,0.01430
959,20,1,1.09108,0.02859
1059,1,1,0.95598,0.02505
1059,5,1,1.19497,0.03131
1059,6,1,1.07547,0.02818
1059,18,1,0.95598,0.02505
1059,20,1,1.19497,0.03131
1169,1,1,1.09131,0.02860
1169,5,1,1.09131,0.02860
1169,6,1,1.09131,0.02860
1169,18,1,0.76392,0.02002
1169,20,1,0.32739,0.00858
1279,1,1,1.52644,0.04000
1279,5,1,1.52644,0.04000
1279,6,1,0.54516,0.01429
1279,18,1,1.63548,0.04286
1279,20,1,2.18063,0.05714
1379,1,1,0.59712,0.01565
1379,5,1,0.59712,0.01565
1379,6,1,1.79135,0.04694
1379,18,1,1.07481,0.02817
1379,20,1,0.47769,0.01252
1480,1,1,1.19304,0.03126
1480,5,1,1.19304,0.03126
1480,6,1,0.95443,0.02501
1480,18,1,0.83513,0.02188
1480,20,1,1.67026,0.04377
1589,1,1,0.98412,0.02579
1589,5,1,0.98412,0.02579
1589,6,1,1.09347,0.02865
1589,18,1,1.42151,0.03725
1589,20,1,0.76543,0.02006
1699,1,1,1.09519,0.02870
1699,5,1,1.09519,0.02870
1699,6,1,0.98567,0.02583
1699,18,1,0.54759,0.01435
1699,20,1,0.98567,0.02583
1799,1,1,1.19620,0.03135
1799,5,1,1.19620,0.03135
1799,6,1,0.83734,0.02194
1799,18,1,1.67468,0.04389
1799,20,1,0.83734,0.02194
1899,1,1,1.19397,0.03129
1899,5,1,1.07457,0.02816
1899,6,1,1.31337,0.03442
1899,18,1,0.59699,0.01564
1899,20,1,1.19397,0.03129
2009,1,1,0.76603,0.02007
2009,5,1,0.76603,0.02007
2009,6,1,1.09433,0.02868
2009,18,1,1.53206,0.04015
2009,20,1,0.87546,0.02294
2109,1,1,0.71803,0.01882
2109,5,1,0.95738,0.02509
2109,6,1,1.31640,0.03450
2109,18,1,0.11967,0.00314
2109,20,1,1.19672,0.03136
2209,1,1,1.55739,0.04081
2209,5,1,1.19799,0.03139
2209,6,1,0.71880,0.01884
2209,18,1,2.27619,0.05965
2209,20,1,1.19799,0.03139
2320,1,1,1.51030,0.03958
2320,5,1,0.97091,0.02544
2320,6,1,1.18666,0.03110
2320,18,1,0.53939,0.01414
2320,20,1,1.51030,0.03958
2429,1,1,0.55141,0.01445
2429,5,1,1.10282,0.02890
2429,6,1,1.21310,0.03179
2429,18,1,0.66169,0.01734
2429,20,1,0.55141,0.01445
2529,1,1,0.95708,0.02508
2529,5,1,1.19635,0.03135
2529,6,1,1.31599,0.03449
2529,18,1,1.19635,0.03135
2529,20,1,1.19635,0.03135
2630,1,1,1.18718,0.03111
2630,5,1,1.66205,0.04355
2630,6,1,0.00000,0.00000
2630,18,1,1.54334,0.04044
2630,20,1,1.06846,0.02800
2739,1,1,0.98639,0.02585
2739,5,1,0.76719,0.02010
2739,6,1,1.53439,0.04021
2739,18,1,1.09599,0.02872
2739,20,1,0.98639,0.02585
2849,1,1,1.09287,0.02864
2849,5,1,0.98359,0.02578
2849,6,1,1.20216,0.03150
2849,18,1,1.09287,0.02864
2849,20,1,0.65572,0.01718
2949,1,1,1.67154,0.04380
2949,5,1,1.07456,0.02816
2949,6,1,1.07456,0.02816
2949,18,1,1.19396,0.03129
2949,20,1,1.55215,0.04067
3059,1,1,0.54682,0.01433
3059,5,1,0.76555,0.02006
3059,6,1,1.20300,0.03153
3059,18,1,0.76555,0.02006
3059,20,1,1.09364,0.02866
3159,1,1,0.71686,0.01879
3159,5,1,1.79215,0.04696
3159,6,1,0.95581,0.02505
3159,18,1,1.67268,0.04383
3159,20,1,0.71686,0.01879
3269,1,1,2.06349,0.05407
3269,5,1,1.08605,0.02846
3269,6,1,1.30326,0.03415
3269,18,1,0.76023,0.01992
3269,20,1,1.52047,0.03984
3369,1,1,0.11978,0.00314
3369,5,1,0.35935,0.00942
3369,6,1,0.95828,0.02511
3369,18,1,0.59892,0.01570
3369,20,1,0.35935,0.00942
3481,1,1,1.40039,0.03670
3481,5,1,1.72356,0.04517
3481,6,1,0.86178,0.02258
3481,18,1,1.50811,0.03952
3481,20,1,1.61583,0.04234
3589,1,1,1.10399,0.02893
3589,5,1,0.77279,0.02025
3589,6,1,0.88319,0.02314
3589,18,1,1.10399,0.02893
3589,20,1,1.65598,0.04340
3699,1,1,1.08880,0.02853
3699,5,1,0.76216,0.01997
3699,6,1,1.19768,0.03139
3699,18,1,0.76216,0.01997
3699,20,1,0.32664,0.00856
3800,1,1,0.71462,0.01873
3800,5,1,1.19103,0.03121
3800,6,1,1.07192,0.02809
3800,18,1,1.19103,0.03121
3800,20,1,1.07192,0.02809
3909,1,1,0.43899,0.01150
3909,5,1,0.43899,0.01150
3909,6,1,1.20722,0.03164
3909,18,1,0.32924,0.00863
3909,20,1,0.54874,0.01438
4009,1,1,1.79144,0.04695
4009,5,1,1.55258,0.04069
4009,6,1,0.83600,0.02191
4009,18,1,2.14972,0.05633
4009,20,1,1.67201,0.04382
4111,1,1,1.29220,0.03386
4111,5,1,1.17473,0.03078
4111,6,1,1.17473,0.03078
4111,18,1,0.58736,0.01539
4111,20,1,1.05726,0.02771
4219,1,1,0.11126,0.00292
4219,5,1,1.11264,0.02916
4219,6,1,1.22390,0.03207
4219,18,1,1.11264,0.02916
4219,20,1,1.11264,0.02916
4329,1,1,1.41822,0.03717
4329,5,1,1.09094,0.02859
4329,6,1,0.98185,0.02573
4329,18,1,0.65457,0.01715
4329,20,1,1.09094,0.02859
4439,1,1,2.06961,0.05423
4439,5,1,0.98034,0.02569
4439,6,1,0.87141,0.02284
4439,18,1,2.06961,0.05423
4439,20,1,1.08927,0.02854
4540,1,1,0.23826,0.00624
4540,5,1,0.47652,0.01249
4540,6,1,1.42957,0.03746
4540,18,1,0.00000,0.00000
4540,20,1,0.59566,0.01561
4649,1,1,0.98822,0.02590
4649,5,1,1.53723,0.04028
4649,6,1,0.87842,0.02302
4649,18,1,1.09802,0.02877
4649,20,1,1.53723,0.04028
4749,1,1,0.47856,0.01254
4749,5,1,1.19640,0.03135
4749,6,1,1.19640,0.03135
4749,18,1,1.67496,0.04389
4749,20,1,0.71784,0.01881
4849,1,1,2.27569,0.05964
4849,5,1,1.55705,0.04080
4849,6,1,0.95818,0.02511
4849,18,1,1.07796,0.02825
4849,20,1,1.43728,0.03766
4959,1,1,1.08981,0.02856
4959,5,1,0.76287,0.01999
4959,6,1,0.98083,0.02570
4959,18,1,1.08981,0.02856
4959,20,1,0.54491,0.01428
5059,1,1,1.19297,0.03126
5059,5,1,1.67016,0.04377
5059,6,1,1.07367,0.02814
5059,18,1,1.19297,0.03126
5059,20,1,0.83508,0.02188
