Time_ms,UE_ID,Mean_Throughput,Std_Throughput
0,2,1.148789655172414,0.3023351959035198
100,2,0.949905172413793,0.28185641421299057
200,2,1.0046662068965517,0.3143198218877185
300,2,1.1227500000000001,0.30061147688621986
400,2,0.9404024137931034,0.3373635547643688
500,2,1.0707893103448276,0.3469850500477653
600,2,1.0639272413793104,0.31675677746607045
700,2,1.1100711538461538,0.20959483146923108
800,2,0.981945,0.2538119222051011
900,2,1.0332723076923076,0.35016669140458057
1000,2,1.0184984848484848,0.2704355115956621
1100,2,0.9733488888888888,0.347804920945617
1200,2,1.0627483333333332,0.3425244998746335
1300,2,0.9784072,0.30542298335696133
1400,2,1.0532786206896552,0.29279501499371946
1500,2,1.0684974999999999,0.2957558434177434
1600,2,0.9695055172413793,0.2812019935357375
1700,2,1.000329655172414,0.30427216392427775
1800,2,1.0479758620689656,0.3297000308886553
1900,2,1.0996579310344827,0.3019622459771528
2000,2,0.9952562068965517,0.3118537488197884
2100,2,0.9841775,0.3084589931522203
2200,2,1.1239056666666667,0.31880254333865565
2300,2,0.952415,0.32903602393681475
2400,2,1.1196944827586206,0.3634973932858608
2500,2,0.9662208333333333,0.3683562211857319
2600,2,1.005440909090909,0.34219671716685524
2700,2,1.0915419047619048,0.35459956021714195
2800,2,1.024697,0.32736873262055155
2900,2,1.0744233333333333,0.28385297165548057
3000,2,1.0124254838709679,0.31769724188120485
3100,2,1.1067868,0.3005324802013919
3200,2,0.9699192857142858,0.25966304538807916
3300,2,1.0760746153846155,0.2879698621485348
3400,2,1.0518783333333335,0.330634346319453
3500,2,1.1126146153846155,0.25702199963786404
3600,2,1.0374427586206898,0.3267556419766104
3700,2,1.0424685714285713,0.2788603493017579
3800,2,1.164596551724138,0.22270237164809167
3900,2,1.0049658620689654,0.2481427177411827
4000,2,1.1090758620689656,0.27315130683400207
4100,2,1.02894,0.2846873019583
4200,2,1.0950885714285714,0.257708717421279
4300,2,1.0728185185185186,0.23352299148385142
4400,2,1.0836919999999999,0.24964867759202786
4500,2,1.0640935999999999,0.26285779696254025
4600,2,1.045212,0.2742720913354424
4700,2,1.088605,0.2527426914726856
4800,2,1.0862319999999999,0.25419515652891317
4900,2,1.0855672,0.2563114308401662
5000,2,1.008434827586207,0.2496502526195496
5100,2,1.1581104,0.22326497169805512
5200,2,1.0413003448275862,0.2166210284852782
5300,2,1.0165964,0.2220965762883345
5400,2,1.036908,0.23256732194623
5500,2,1.10650125,0.23732174490070937
5600,2,1.042226,0.26302955079295715
5700,2,1.0969692857142856,0.2742409582145487
5800,2,1.036775172413793,0.28218489797877316
5900,2,1.1733046153846154,0.23309952170231105
6000,2,1.0707267741935482,0.27369348186596254
6100,2,0.975394,0.33357920875957886
6200,2,1.1517267857142859,0.21817081647956446
6300,2,1.0015696296296297,0.28648998899789047
6400,2,1.03869,0.28316469556389456
6500,2,1.1898755555555556,0.20398458765937227
6600,2,0.9770389655172415,0.2312866106671366
6700,2,1.0704312,0.31023303177235445
6800,2,1.1232493333333333,0.22432981459623602
6900,2,1.0688338461538462,0.2595426699882225
7000,2,0.9977596551724138,0.29561621931970655
7100,2,1.1106692,0.2102444782057308
7200,2,1.049584827586207,0.27000152633987473
7300,2,1.0630629166666667,0.28359859200421883
7400,2,1.1044536666666667,0.2623121041481763
7500,2,1.0285312500000001,0.2587531342269743
7600,2,1.09774,0.3052711937886423
7700,2,1.0871051851851852,0.21300177840301945
7800,2,1.0567665517241378,0.2324524907569573
7900,2,1.022845769230769,0.2472747473426767
8000,2,1.0537620689655172,0.25079367244494755
8100,2,1.0515435714285715,0.2532596853796994
8200,2,1.169576,0.26607286907783423
8300,2,0.9988039999999999,0.24347147608429753
8400,2,1.1447848387096773,0.28546772062553727
8500,2,1.008093846153846,0.21549673471450875
8600,2,1.0514585714285716,0.27731273594337874
