Time_ms,UE_ID,Mean_Throughput,Std_Throughput
0,1,1.137693157894737,0.21178773653124783
0,2,1.1273684210526316,0.27363879280019154
0,3,1.0914326315789473,0.22090383095722665
0,4,1.1413605263157893,0.347623493092322
0,5,1.0788315789473686,0.4570744145621896
100,1,1.1053484210526314,0.27660748664775986
100,2,1.00888,0.21421446078897458
100,3,1.03236,0.20867733598921454
100,4,1.086,0.22468603146019858
100,5,1.037736842105263,0.47041750703264334
200,1,1.0355563157894736,0.1699139583962858
200,2,1.0967363157894738,0.25777334111817707
200,3,0.9022021052631578,0.3565095745103402
200,4,1.0060452631578947,0.24038345208734088
200,5,1.1355268421052631,0.4027966552748232
300,1,1.0983557894736844,0.255259303874746
300,2,1.0812184210526317,0.180199188315571
300,3,1.2788689473684212,0.4388704860193157
300,4,1.2015731578947368,0.2370392796341435
300,5,1.0356447368421053,0.32045141499260105
400,1,0.9792689473684211,0.1952174437474143
400,2,1.0140794736842107,0.1893924004246118
400,3,1.0238247368421054,0.47499665223812565
400,4,0.9170073684210527,0.31326624543920933
400,5,1.1653731578947368,0.29161643681865224
500,1,1.0760172222222222,0.2840695243360962
500,2,1.0363022222222222,0.25534935251546137
500,3,1.0696033333333332,0.3595250598808836
500,4,1.1168305555555555,0.2088251095582764
500,5,1.0170294444444443,0.22767952031366687
600,1,1.0806466666666668,0.3154893419659651
600,2,1.1450916666666666,0.19937893833100828
600,3,0.9695005555555556,0.5292227803939551
600,4,1.165675,0.2819483808252851
600,5,1.0324716666666667,0.3406752308068406
700,1,1.161038125,0.29431362696322777
700,2,1.13477125,0.1448494367668258
700,3,1.13578,0.3977424867926483
700,4,1.01819375,0.28085011492193956
700,5,1.086728125,0.28280804105066865
800,1,0.9929384210526315,0.32841837557304104
800,2,0.9919852631578947,0.2272938201087947
800,3,1.1365805263157895,0.3489534220187509
800,4,1.0071657894736843,0.2918892715723966
800,5,1.0934273684210527,0.27406674594262426
900,1,1.0929092857142857,0.26799910868004145
900,2,1.1295214285714286,0.23449000965621417
900,3,1.0592607142857144,0.34074779106376485
900,4,1.1400114285714287,0.22380844350117265
900,5,1.024417142857143,0.3224822907583411
1000,1,0.9650017647058824,0.4422273759791915
1000,2,1.0510294117647059,0.17603894695033356
1000,3,1.0647835294117647,0.3882822971264139
1000,4,1.0247564705882353,0.3031611353913372
1000,5,1.13609,0.2691581963269927
1100,1,1.1096006666666667,0.29779165683090464
1100,2,0.9475406666666667,0.4003660013299735
1100,3,0.8331193333333334,0.4086559481216907
1100,4,0.9725086666666667,0.30077535662889354
1100,5,0.9319073333333333,0.3995068671940923
1200,1,1.1485272222222223,0.258134791734076
1200,2,1.0852283333333332,0.4084549969918926
1200,3,1.2548333333333332,0.29290641577131765
1200,4,1.14411,0.4025458246183248
1200,5,1.1154816666666667,0.3169659391471137
1300,1,1.0616005555555554,0.2637546211799726
1300,2,1.0678677777777779,0.4001029584781978
1300,3,1.003643888888889,0.2995121149889657
1300,4,0.9104327777777778,0.47431912615137767
1300,5,1.014177222222222,0.40306594704626264
1400,1,1.001767894736842,0.2922292023315289
1400,2,1.1586094736842105,0.2820665566743992
1400,3,1.0715631578947369,0.4348318855099524
1400,4,1.231261052631579,0.39756902749214834
1400,5,1.0291252631578949,0.47599225339597967
1500,1,1.1470915789473686,0.39888963632763214
1500,2,1.0443205263157893,0.26577761481847284
1500,3,1.0381705263157894,0.43137653711337837
1500,4,1.0068231578947369,0.30739160716607133
1500,5,1.1255652631578947,0.4333915686172702
1600,1,1.0416015789473685,0.370007011994565
1600,2,1.0761147368421051,0.21462994319340598
1600,3,1.077148947368421,0.47580034083980527
1600,4,1.1545863157894736,0.32422559855430094
1600,5,1.1501942105263159,0.21184825959256232
1700,1,1.0992983333333333,0.20977110593524104
1700,2,0.974763888888889,0.23320123294848338
1700,3,1.1246305555555556,0.5728549012207318
1700,4,1.0270866666666665,0.28851007520382654
1700,5,0.9930766666666666,0.32928707277103614
1800,1,1.0617789473684212,0.24771783398982034
1800,2,1.1739768421052632,0.3225041603702817
1800,3,0.965503157894737,0.46284046964913217
1800,4,1.0196626315789474,0.24260784229428783
1800,5,0.9227036842105263,0.4029614340825866
1900,1,0.8422757894736841,0.3697234442768719
1900,2,0.9753115789473683,0.2977771629043578
1900,3,1.0760273684210526,0.40172346571908973
1900,4,0.9882805263157894,0.26903000771235086
1900,5,1.108931052631579,0.5151994507081132
2000,1,1.26819,0.5142504958135135
2000,2,1.1135947368421053,0.2651554680721067
2000,3,1.1392363157894736,0.4339036526722715
2000,4,1.1865263157894737,0.34682023180781724
2000,5,1.2517010526315788,0.24310764725607864
2100,1,1.1586226315789474,0.3189637932403075
2100,2,1.0362663157894738,0.277233305863702
2100,3,1.1170584210526315,0.3255312920658091
2100,4,1.041087894736842,0.42896885473033475
2100,5,0.9677678947368421,0.2889056590457428
2200,1,0.9672931578947368,0.28209324764561705
2200,2,1.0985978947368422,0.2837334543894429
2200,3,0.9141042105263157,0.4699315229231192
2200,4,0.9929694736842106,0.43096635057447974
2200,5,1.07635,0.39358397950402174
2300,1,1.1751177777777777,0.247987608527133
2300,2,0.9095022222222222,0.4403086882090998
2300,3,1.1888472222222222,0.5243815451592426
2300,4,1.1545933333333334,0.4243981503397073
2300,5,0.9972061111111111,0.45799273067874685
2400,1,1.0400263157894738,0.22514190367683237
2400,2,1.2074363157894736,0.5464384106721403
2400,3,1.1472363157894736,0.37903591011656756
2400,4,1.00397,0.42269035794538773
2400,5,1.0023947368421053,0.6721494160640213
2500,1,1.1040466666666666,0.3056265563364794
2500,2,1.1330713333333333,0.2841670656212812
2500,3,0.9681886666666666,0.45723746482648636
2500,4,1.025648,0.4776259154879625
2500,5,1.3754326666666665,0.7633001799654171
2600,1,1.057143,0.27478799981650925
2600,2,0.954156,0.2462575763921311
2600,3,1.0653789999999999,0.5201829568010815
2600,4,1.0604559999999998,0.3487241489743645
2600,5,0.9334450000000001,0.4756271690427061
2700,1,0.9905638461538462,0.21323786177015489
2700,2,1.0858976923076922,0.27329410333783416
2700,3,1.0607676923076923,0.4299690033819075
2700,4,1.2083092307692307,0.4586072199689974
2700,5,1.2187338461538462,0.3311347506816135
2800,1,1.1024485714285714,0.2892285242206535
2800,2,1.160217619047619,0.2950999785310863
2800,3,1.0125728571428572,0.45505928131555407
2800,4,1.0241238095238094,0.4685144492059577
2800,5,0.988044761904762,0.42820871769055624
2900,1,1.0742621428571428,0.313804844944178
2900,2,1.080885,0.19735048177719836
2900,3,1.2340892857142856,0.6135862147491743
2900,4,1.0275471428571428,0.389099725153187
2900,5,0.9098035714285714,0.5440512295534047
3000,1,0.9394022222222222,0.3772384442943147
3000,2,1.0474683333333334,0.2558833037159483
3000,3,1.0105755555555556,0.5069320314020784
3000,4,1.0333522222222222,0.528606332444716
3000,5,1.1533466666666667,0.44268906137245306
3100,1,1.188789375,0.3932556534277882
3100,2,1.0076025,0.2717544980431173
3100,3,0.967311875,0.33232431044024346
3100,4,1.146615,0.37920168559751943
3100,5,1.148836875,0.4745372436766686
3200,1,0.9997744444444445,0.25319547977617013
3200,2,1.0646044444444445,0.3567797742259671
3200,3,1.1545783333333333,0.4598221754912755
3200,4,0.9539794444444445,0.49781133825945867
3200,5,0.9159388888888889,0.40941154315588246
3300,1,1.0847477777777776,0.3365791374569165
3300,2,1.1095322222222221,0.4226548179495269
3300,3,1.0375,0.4855841428266639
3300,4,1.1882816666666667,0.3938845068447767
3300,5,1.21652,0.2747293517156797
3400,1,1.2070857894736842,0.3428806283746865
3400,2,1.0584221052631577,0.4779041023815337
3400,3,1.089072105263158,0.4713113163832131
3400,4,1.083788947368421,0.5112118263487557
3400,5,0.9812652631578948,0.5359221598367562
3500,1,0.9321515789473684,0.29628359026189677
3500,2,1.0803373684210527,0.3314778763162551
3500,3,0.9641057894736843,0.4682170303077148
3500,4,0.9484584210526317,0.46312509500689575
3500,5,1.1624057894736841,0.5768418769791616
3600,1,1.0460242105263158,0.35447252884181135
3600,2,1.0632084210526316,0.2616938182359759
3600,3,1.1795568421052631,0.47503939298701714
3600,4,1.217012105263158,0.4660078975556215
3600,5,0.9939542105263158,0.5663489417440629
3700,1,1.066211052631579,0.3488030976049817
3700,2,1.1141699999999999,0.3031772477171289
3700,3,1.1250994736842106,0.4838776243302487
3700,4,0.98669,0.5314068586309364
3700,5,1.0460052631578949,0.5279229906421371
3800,1,1.1585768421052631,0.25896873412854365
3800,2,1.0462421052631579,0.29234307478218025
3800,3,0.8784957894736842,0.5284367455609652
3800,4,0.910958947368421,0.555184446947286
3800,5,1.1642952631578947,0.24094076831749928
3900,1,0.938983888888889,0.30418063909728704
3900,2,1.0646777777777778,0.29325727717876093
3900,3,1.1115816666666667,0.5715480577627334
3900,4,1.234885,0.512451384164735
3900,5,1.0977705555555555,0.27453440507568716
4000,1,0.9407121052631578,0.34294239287182765
4000,2,1.0660763157894737,0.2878815266584991
4000,3,1.27395,0.39665030934060796
4000,4,0.8828136842105263,0.6263731997620244
4000,5,0.9717984210526316,0.4506614865612444
4100,1,1.346750588235294,0.32134160556700775
4100,2,1.023814705882353,0.31521597707202376
4100,3,1.0196829411764707,0.4855445902896651
4100,4,1.3938476470588235,0.49456027461940133
4100,5,1.1702294117647059,0.5612468878251196
4200,1,1.0396147368421054,0.31909586374575455
4200,2,1.1109394736842104,0.28970028474794596
4200,3,1.0456268421052632,0.5804734063680995
4200,4,0.8590410526315789,0.5178073807990202
4200,5,1.0747115789473685,0.46144917198446267
4300,1,1.03796,0.26119275881774273
4300,2,1.010871111111111,0.280821258787379
4300,3,0.9980733333333335,0.545209628675063
4300,4,1.1298933333333332,0.5216041063195455
4300,5,1.0102277777777777,0.3987722113386885
4400,1,0.9845764705882353,0.21651373059638668
4400,2,1.0365076470588237,0.3897021266225239
4400,3,1.0114182352941175,0.387222016342616
4400,4,1.0422570588235294,0.5480143221413641
4400,5,1.1527935294117648,0.3607874617233319
4500,1,1.1864429411764705,0.264632352915434
4500,2,1.1033864705882355,0.35291149168277974
4500,3,1.0835558823529412,0.4385854343092522
4500,4,1.0255964705882352,0.650789122526848
4500,5,0.9892564705882353,0.43098788744495437
4600,1,1.0538005263157895,0.32675624213154647
4600,2,1.0897852631578946,0.2743005235618696
4600,3,1.0293763157894738,0.5148136980847271
4600,4,1.1001952631578948,0.6043260811328822
4600,5,1.1299863157894736,0.5934731320344532
4700,1,1.0906578571428571,0.37334755542417686
4700,2,0.9894492857142857,0.3403199285392923
4700,3,1.0306842857142857,0.7307286435913369
4700,4,1.375600714285714,0.6410864698242806
4700,5,0.9505371428571429,0.48740381224525603
4800,1,1.0004521052631579,0.41364381549265505
4800,2,1.1574968421052632,0.3297236392302673
4800,3,1.1780136842105262,0.7343840129070418
4800,4,0.8640252631578947,0.5889197646007704
4800,5,1.1713178947368421,0.5093754826536657
