Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.76178,0.01996
109,1,1,0.65486,0.01716
210,1,1,1.79047,0.04692
319,1,1,0.76426,0.02003
429,1,1,1.20206,0.03150
529,1,1,0.71857,0.01883
639,1,1,1.30699,0.03425
739,1,1,1.19647,0.03135
849,1,1,0.87313,0.02288
949,1,1,1.43772,0.03768
1059,1,1,1.09036,0.02857
1159,1,1,0.83680,0.02193
1260,1,1,1.43408,0.03758
1369,1,1,0.65654,0.01721
1469,1,1,1.19699,0.03137
1569,1,1,1.19678,0.03136
1679,1,1,0.54561,0.01430
1779,1,1,1.55577,0.04077
1879,1,1,1.31775,0.03453
1980,1,1,0.83762,0.02195
2090,1,1,0.97856,0.02564
2199,1,1,0.98482,0.02581
2309,1,1,0.98014,0.02569
2419,1,1,1.30606,0.03423
2529,1,1,1.20077,0.03147
2629,1,1,1.07732,0.02823
2739,1,1,0.87196,0.02285
2849,1,1,1.19867,0.03141
2960,1,1,1.08437,0.02842
3060,1,1,0.71868,0.01883
3169,1,1,1.31375,0.03443
3270,1,1,0.71699,0.01879
3379,1,1,1.42027,0.03722
3480,1,1,0.95403,0.02500
3589,1,1,1.20317,0.03153
3699,1,1,0.87282,0.02287
3799,1,1,1.31447,0.03445
3910,1,1,0.65009,0.01704
4019,1,1,1.31482,0.03446
4120,1,1,1.07661,0.02821
4229,1,1,1.20123,0.03148
4339,1,1,1.08848,0.02852
4450,1,1,0.76188,0.01997
4560,1,1,1.30814,0.03428
4669,1,1,1.09240,0.02863
4779,1,1,0.87042,0.02281
4890,1,1,1.19649,0.03135
4999,1,1,0.98187,0.02573
5100,1,1,1.43382,0.03757
5209,1,1,0.54621,0.01431
5310,1,1,1.43402,0.03758
5419,1,1,1.20207,0.03150
5520,1,1,0.83742,0.02195
5629,1,1,1.19886,0.03142
5740,1,1,1.08865,0.02853
5849,1,1,0.87279,0.02287
5950,1,1,0.83659,0.02192
6059,1,1,1.31086,0.03435
6159,1,1,0.95872,0.02512
6270,1,1,1.19669,0.03136
6370,1,1,1.31616,0.03449
6479,1,1,0.76683,0.02010
6579,1,1,1.19536,0.03133
6679,1,1,1.07839,0.02826
6792,1,1,1.27206,0.03333
6899,1,1,0.67272,0.01763
7000,1,1,0.83594,0.02191
7100,1,1,1.43477,0.03760
7210,1,1,1.09168,0.02861
7319,1,1,1.20152,0.03149
7420,1,1,0.83647,0.02192
7530,1,1,1.19855,0.03141
7630,1,1,0.95784,0.02510
7730,1,1,1.19409,0.03129
7840,1,1,0.87607,0.02296
7949,1,1,1.30862,0.03429
8050,1,1,0.71723,0.01880
8160,1,1,1.30549,0.03421
8270,1,1,0.76374,0.02001
8380,1,1,1.19661,0.03136
8489,1,1,1.42180,0.03726
8590,1,1,0.71767,0.01881
8690,1,1,0.71715,0.01879
8800,1,1,1.31091,0.03435
8901,1,1,1.30270,0.03414
9010,1,1,1.20934,0.03169
9110,1,1,0.83400,0.02186
9220,1,1,0.65829,0.01725
9329,1,1,1.30874,0.03430
9429,1,1,1.43769,0.03768
9530,1,1,0.95357,0.02499
9640,1,1,1.20399,0.03155
9740,1,1,0.83773,0.02195
9850,1,1,1.19962,0.03144
9950,1,1,0.71687,0.01879
10059,1,1,1.42190,0.03726
10170,1,1,0.65259,0.01710
10280,1,1,1.30702,0.03425
10390,1,1,1.19969,0.03144
10499,1,1,1.20043,0.03146
10609,1,1,0.54466,0.01427
10709,1,1,1.43739,0.03767
10809,1,1,1.31705,0.03451
10910,1,1,0.71640,0.01877
11019,1,1,1.31216,0.03439
11130,1,1,0.65256,0.01710
11239,1,1,1.31026,0.03434
11340,1,1,0.71745,0.01880
11440,1,1,1.43544,0.03762
11550,1,1,1.20032,0.03145
11659,1,1,1.20098,0.03147
11760,1,1,0.83542,0.02189
11870,1,1,0.87384,0.02290
11979,1,1,1.31187,0.03438
12080,1,1,1.19072,0.03120
12180,1,1,0.83758,0.02195
12289,1,1,0.65691,0.01721
12390,1,1,1.43266,0.03754
12499,1,1,1.31086,0.03435
12600,1,1,0.95803,0.02511
12710,1,1,0.97989,0.02568
12820,1,1,1.30799,0.03428
12929,1,1,0.65471,0.01716
13039,1,1,1.30740,0.03426
13140,1,1,0.71362,0.01870
13249,1,1,1.20634,0.03161
13350,1,1,0.83442,0.02187
13460,1,1,1.42028,0.03722
13560,1,1,0.71743,0.01880
13670,1,1,1.30264,0.03414
13780,1,1,1.20585,0.03160
