Time_ms,Now_us,Latency_us
0,1755739005366510,70890094
1024,1755739006390498,70890103
2048,1755739007414551,70890139
3072,1755739008438567,70890166
4098,1755739009464507,70890104
5122,1755739010488496,70890005
6146,1755739011512930,70890451
7173,1755739012539656,70890213
8199,1755739013565568,70890169
9224,1755739014590526,70890115
10249,1755739015615070,70890611
11273,1755739016639922,70890497
12298,1755739017664678,70890206
13322,1755739018688566,70890165
14346,1755739019712704,70890303
15371,1755739020737857,70890439
16395,1755739021761672,70890276
17421,1755739022788040,70890581
18447,1755739023813803,70890337
19472,1755739024838979,70890554
20496,1755739025862662,70890193
21523,1755739026889802,70890360
22547,1755739027913777,70890349
23574,1755739028940230,70890831
24599,1755739029965751,70890442
25623,1755739030989687,70890287
26650,1755739032016465,70890978
27675,1755739033041354,70890959
28698,1755739034064791,70890395
29722,1755739035088938,70890540
30748,1755739036114843,70890448
31774,1755739037140136,70890679
32798,1755739038164355,70890925
33821,1755739039188040,70890575
34847,1755739040214006,70890600
35872,1755739041238592,70890997
36895,1755739042261924,70890526
37920,1755739043286881,70890458
38944,1755739044310911,70890512
39968,1755739045334941,70890544
40993,1755739046359491,70890992
42017,1755739047383172,70890669
43040,1755739048407060,70890590
44068,1755739049434987,70893531
45091,1755739050457115,70890664
46115,1755739051481142,70890676
47140,1755739052507040,70890563
48166,1755739053532068,70890622
49190,1755739054556955,70890548
50215,1755739055581137,70890685
51241,1755739056607772,70891336
52264,1755739057630846,70890435
53289,1755739058655211,70890764
54312,1755739059679067,70890668
55339,1755739060705084,70890566
56364,1755739061730355,70890958
57387,1755739062753987,70890582
58412,1755739063778255,70890817
59436,1755739064802340,70890904
60460,1755739065826253,70890779
61487,1755739066853350,70890909
62511,1755739067877305,70890835
63535,1755739068901086,70890637
64559,1755739069925283,70890808
65583,1755739070949455,70891023
66608,1755739071974223,70890833
67633,1755739072999279,70890845
68660,1755739074026147,70890748
69685,1755739075051127,70890706
70709,1755739076075224,70890818
71734,1755739077100206,70890802
72758,1755739078124302,70890894
73785,1755739079151366,70890936
74809,1755739080175358,70890912
75835,1755739081201509,70891109
76859,1755739082225499,70891046
77884,1755739083250551,70891139
78909,1755739084275681,70891199
79933,1755739085299288,70890894
80957,1755739086323425,70890933
81981,1755739087347343,70890852
83005,1755739088371860,70891390
84030,1755739089396716,70891235
85055,1755739090421708,70891293
86080,1755739091446421,70891026
87105,1755739092471635,70891229
88130,1755739093496506,70891073
89156,1755739094522357,70890955
