Time_ms,Now_us,Latency_us
0,1755740962730820,70914690
1024,1755740963755234,70914329
2048,1755740964778863,70914013
3075,1755740965806065,70915172
4097,1755740966827868,70914008
5121,1755740967851949,70913868
6147,1755740968878000,70914108
7171,1755740969901759,70913835
8195,1755740970926569,70914638
9219,1755740971950142,70914206
10246,1755740972976890,70915006
11272,1755740974002826,70913993
12297,1755740975028133,70914261
13323,1755740976054548,70915662
14347,1755740977077964,70914099
15371,1755740978102023,70914131
16396,1755740979127259,70914406
17421,1755740980152086,70914224
18446,1755740981177136,70914276
19470,1755740982201035,70914127
20494,1755740983225041,70914170
21521,1755740984252096,70914180
22545,1755740985276014,70914160
23572,1755740986303408,70914545
24597,1755740987328164,70914282
25621,1755740988352528,70914659
26647,1755740989378292,70914391
27671,1755740990402386,70914462
28701,1755740991432058,70914199
29725,1755740992456165,70914304
30752,1755740993482792,70915926
31774,1755740994505187,70914312
32798,1755740995529151,70914291
33823,1755740996554450,70914590
34847,1755740997578099,70914168
35872,1755740998603454,70914470
36896,1755740999627258,70914368
37920,1755741000651343,70914426
38947,1755741001677732,70915873
39970,1755741002701336,70914470
40995,1755741003726179,70914308
42019,1755741004750285,70914424
43044,1755741005775470,70914500
44069,1755741006799776,70914857
45093,1755741007823996,70915109
46116,1755741008847259,70914383
47143,1755741009874322,70914465
48168,1755741010899411,70914532
49193,1755741011924157,70915242
50217,1755741012947784,70914797
51240,1755741013971346,70914486
52265,1755741014996367,70914468
53290,1755741016020710,70914787
54313,1755741017044462,70914525
55337,1755741018068580,70914711
56361,1755741019092436,70914561
57385,1755741020116549,70914672
58410,1755741021140713,70914857
59433,1755741022164514,70914619
60458,1755741023188811,70914894
61483,1755741024213979,70915089
62507,1755741025238675,70914800
63531,1755741026262647,70914744
64556,1755741027286768,70914830
65581,1755741028312553,70914682
66607,1755741029337816,70914943
67630,1755741030361518,70914647
68656,1755741031386760,70914830
69680,1755741032410698,70914827
70703,1755741033434668,70914794
71729,1755741034459924,70916010
72752,1755741035482856,70914984
73778,1755741036508830,70914966
74803,1755741037533836,70914968
75828,1755741038559580,70914726
76854,1755741039584783,70914864
77878,1755741040608979,70915036
78903,1755741041633950,70915064
79927,1755741042657717,70914854
80951,1755741043681696,70914784
81975,1755741044706055,70915152
83000,1755741045730724,70914830
84024,1755741046754852,70914922
85048,1755741047778866,70915008
86072,1755741048802691,70914829
87096,1755741049826954,70915070
88120,1755741050850916,70915060
89145,1755741051875755,70914893
