Time_ms,Now_us,Latency_us
0,1755740235993256,70905396
1024,1755740237017114,70905234
2048,1755740238040784,70904960
3076,1755740239069106,70909260
4098,1755740240091167,70905321
5125,1755740241118086,70905147
6152,1755740242145445,70907547
7173,1755740243165976,70905162
8198,1755740244191572,70905580
9222,1755740245215090,70905201
10246,1755740246238921,70905092
11272,1755740247265184,70905272
12297,1755740248289754,70905929
13321,1755740249314061,70906087
14346,1755740250339116,70905299
15373,1755740251366506,70905678
16397,1755740252390131,70905266
17422,1755740253415166,70905287
18447,1755740254440173,70905347
19471,1755740255464126,70905302
20495,1755740256488340,70905522
21521,1755740257513996,70906181
22544,1755740258537311,70905428
23568,1755740259561244,70905368
24592,1755740260585312,70905491
25617,1755740261610145,70905314
26641,1755740262634194,70905369
27666,1755740263659613,70905794
28691,1755740264684219,70905400
29717,1755740265710339,70905511
30742,1755740266735581,70905594
31766,1755740267759658,70905745
32792,1755740268784941,70905760
33817,1755740269810423,70905608
34842,1755740270835573,70905663
35867,1755740271860422,70905518
36892,1755740272885479,70905666
37917,1755740273909807,70905882
38941,1755740274934416,70905593
39965,1755740275958485,70905666
40989,1755740276982692,70905833
42014,1755740278006807,70905977
43037,1755740279030504,70905668
44061,1755740280054264,70905447
45085,1755740281078502,70905678
46112,1755740282105097,70907295
47134,1755740283127578,70905732
48158,1755740284151542,70905718
49184,1755740285177693,70905862
50210,1755740286203355,70905540
51235,1755740287228401,70905591
52259,1755740288252536,70905712
53285,1755740289278520,70907619
54308,1755740290300760,70905931
55331,1755740291324353,70905535
56357,1755740292349865,70905900
57382,1755740293374903,70906033
58406,1755740294399019,70906169
59429,1755740295422448,70905634
60455,1755740296448088,70906195
61480,1755740297473162,70908337
62503,1755740298495885,70906777
63528,1755740299521165,70906351
64552,1755740300544853,70906028
65577,1755740301569709,70905872
66600,1755740302593678,70905854
67624,1755740303617649,70905826
68649,1755740304641832,70905980
69674,1755740305666924,70906094
70698,1755740306690871,70906048
71722,1755740307714914,70906095
72746,1755740308738939,70906129
73773,1755740309765832,70906011
74798,1755740310790860,70906038
75825,1755740311818042,70906074
76850,1755740312843004,70906130
77875,1755740313868327,70906390
78902,1755740314895089,70906223
79926,1755740315918978,70906133
80950,1755740316942998,70906182
81975,1755740317967860,70906028
83002,1755740318995226,70906399
84026,1755740320019291,70906063
85050,1755740321042857,70906028
86074,1755740322066993,70906187
87100,1755740323093203,70906351
88124,1755740324117036,70906221
89149,1755740325141962,70906144
