Time_ms,Now_us,Latency_us
0,1755740019781594,70902857
1024,1755740020805244,70902511
2048,1755740021829052,70902392
3072,1755740022853535,70902851
4097,1755740023878188,70902518
5121,1755740024902124,70902458
6145,1755740025926338,70902653
7169,1755740026950140,70902476
8194,1755740027975035,70903363
9219,1755740029000011,70902713
10243,1755740030024143,70902465
11267,1755740031048315,70902575
12294,1755740032075174,70902500
13319,1755740033100225,70902561
14345,1755740034126193,70902509
15369,1755740035150256,70902569
16393,1755740036174514,70902794
17417,1755740037198285,70902582
18442,1755740038223285,70902600
19466,1755740039247433,70902698
20491,1755740040272382,70902668
21516,1755740041297571,70902821
22541,1755740042322541,70902837
23565,1755740043346402,70902695
24589,1755740044370826,70903091
25613,1755740045394426,70902715
26637,1755740046418528,70902833
27662,1755740047443430,70902663
28688,1755740048469534,70902858
29711,1755740049492627,70902866
30735,1755740050516419,70902708
31761,1755740051542168,70903449
32784,1755740052565777,70903094
33810,1755740053591155,70903481
34833,1755740054614568,70902861
35859,1755740055640544,70902879
36884,1755740056665015,70903314
37907,1755740057688466,70902802
38932,1755740058713646,70902973
39957,1755740059738566,70902867
40982,1755740060763777,70903015
42007,1755740061788877,70903183
43032,1755740062813636,70902958
44057,1755740063838701,70902988
45082,1755740064863760,70903033
46107,1755740065888801,70903135
47132,1755740066913815,70903017
48159,1755740067939912,70903246
49182,1755740068963633,70902953
50207,1755740069988734,70903068
51232,1755740071013083,70903392
52258,1755740072038998,70905340
53280,1755740073061664,70902998
54305,1755740074086337,70903671
55328,1755740075109778,70903101
56355,1755740076135999,70903287
57379,1755740077159887,70903214
58404,1755740078185157,70903409
59428,1755740079208931,70903213
60453,1755740080233959,70903284
61476,1755740081257869,70903209
62503,1755740082284051,70903371
63526,1755740083307877,70903212
64553,1755740084334307,70903616
65577,1755740085358767,70903104
66602,1755740086383189,70903499
67627,1755740087408308,70904582
68651,1755740088432092,70903415
69678,1755740089458979,70904281
70702,1755740090482954,70903254
71725,1755740091506865,70903199
72750,1755740092531069,70903272
73775,1755740093556085,70904368
74800,1755740094580986,70903317
75825,1755740095606123,70903415
76849,1755740096630012,70903346
77873,1755740097654005,70903334
78897,1755740098678739,70903907
79921,1755740099702227,70903563
80945,1755740100726207,70903468
81969,1755740101750458,70903715
82993,1755740102774132,70903413
84017,1755740103798166,70903425
85042,1755740104823110,70903430
86067,1755740105848323,70903660
87091,1755740106872057,70903376
88115,1755740107896495,70903797
89139,1755740108920298,70903595
