Time_ms,Now_us,Latency_us
0,1755739695492325,70898664
1024,1755739696516015,70898429
2048,1755739697539964,70898368
3072,1755739698564286,70898499
4096,1755739699588108,70898517
5121,1755739700613583,70898919
6147,1755739701639235,70898587
7171,1755739702663038,70898441
8196,1755739703688197,70898546
9220,1755739704712129,70898462
10245,1755739705737123,70898520
11271,1755739706763267,70898635
12296,1755739707787995,70899370
13319,1755739708811117,70898525
14346,1755739709838336,70898748
15371,1755739710863303,70898641
16395,1755739711887219,70898630
17422,1755739712914353,70899754
18447,1755739713939445,70898789
19472,1755739714963829,70899235
20497,1755739715989278,70898694
21521,1755739717013528,70898864
22546,1755739718038455,70898853
23571,1755739719063290,70898664
24596,1755739720088510,70898888
25621,1755739721113593,70898931
26645,1755739722137597,70898964
27670,1755739723161876,70899192
28693,1755739724185540,70898944
29717,1755739725209323,70898731
30741,1755739726233625,70898930
31766,1755739727258565,70898971
32792,1755739728284344,70898710
33816,1755739729308678,70899062
34841,1755739730333712,70898935
35866,1755739731358362,70898723
36891,1755739732383698,70899075
37915,1755739733407633,70899031
38939,1755739734431624,70898964
39964,1755739735455863,70899224
40988,1755739736480468,70898877
42012,1755739737504564,70898969
43037,1755739738528842,70899237
44060,1755739739552671,70899076
45085,1755739740577690,70899098
46111,1755739741603068,70899233
47134,1755739742626679,70899068
48158,1755739743650642,70899015
49182,1755739744674659,70899067
50207,1755739745698895,70899291
51232,1755739746724701,70899104
52257,1755739747749601,70899013
53281,1755739748773570,70898980
54307,1755739749799012,70899277
55330,1755739750822701,70899093
56355,1755739751846838,70899246
57378,1755739752870701,70899108
58408,1755739753899856,70899258
59431,1755739754923705,70899082
60456,1755739755947797,70899178
61482,1755739756974008,70900401
62506,1755739757997967,70899371
63530,1755739759021828,70899214
64554,1755739760046028,70899406
65578,1755739761070159,70899504
66606,1755739762097838,70899219
67632,1755739763123826,70899216
68656,1755739764147779,70899189
69680,1755739765172055,70899447
70705,1755739766197059,70899410
71730,1755739767221852,70900256
72753,1755739768244985,70899386
73781,1755739769273088,70902435
74802,1755739770293891,70899284
75827,1755739771319085,70899479
76852,1755739772344080,70899482
77877,1755739773369471,70899672
78901,1755739774393058,70899462
79925,1755739775417105,70899500
80950,1755739776441935,70899336
81975,1755739777467107,70899454
83001,1755739778493106,70899472
84026,1755739779518255,70899659
85051,1755739780543220,70899526
86076,1755739781568031,70899431
87101,1755739782593358,70899754
88124,1755739783616093,70899466
89148,1755739784640130,70899536
